name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterococcus_D gallinarum	55160	S	3	145	148	0.00017
Limosilactobacillus fermentum	55598	S	14	598	612	0.00070
Limosilactobacillus portuensis	55617	S	1	18	19	0.00002
Lactobacillus jensenii	55391	S	1	4	5	0.00001
Bacillus_J hisashii	54033	S	1	21	22	0.00003
Cutibacterium acnes	48418	S	189	40375	40564	0.04657
Cutibacterium modestum	48421	S	3	90	93	0.00011
Cutibacterium namnetense	48422	S	2	19	21	0.00002
Cutibacterium avidum	48419	S	1	4	5	0.00001
Cutibacterium granulosum	48420	S	1	11	12	0.00001
Arachnia rubra	48367	S	1	6	7	0.00001
Arachnia sp936941515	48389	S	1	67	68	0.00008
Propionimicrobium lymphophilum	48551	S	1	8	9	0.00001
Propionibacterium freudenreichii	48489	S	1	59	60	0.00007
Corynebacterium kroppenstedtii_B	46077	S	6	240	246	0.00028
Corynebacterium dentalis	46027	S	1	127	128	0.00015
Corynebacterium glucuronolyticum	46053	S	1	25	26	0.00003
Corynebacterium sputi	46238	S	1	10	11	0.00001
Corynebacterium pyruviciproducens	46130	S	1	17	18	0.00002
Mycobacterium llatzerense	46513	S	2	26	28	0.00003
Lawsonella clevelandensis_A	46365	S	10	269	279	0.00032
Lawsonella sp018376445	46367	S	3	88	91	0.00010
Saccharomonospora azurea	47511	S	1	10	11	0.00001
Micrococcus sp023147585	45161	S	1	37	38	0.00004
Rothia amarae	45224	S	1	91	92	0.00011
Rothia kristinae	45231	S	1	24	25	0.00003
Arthrobacter_D pityocampae	45021	S	2	117	119	0.00014
Actinomyces haliotis	42435	S	4	57	61	0.00007
Actinomyces sp000220835	42458	S	1	9	10	0.00001
Peptidiphaga sp000466165	42653	S	1	23	24	0.00003
Dermacoccus nishinomiyaensis	43368	S	2	104	106	0.00012
Dermacoccus abyssi	43367	S	1	13	14	0.00002
Yimella indica	43553	S	1	9	10	0.00001
Brevibacterium ihuae	42946	S	1	22	23	0.00003
Brachybacterium epidermidis	43298	S	1	14	15	0.00002
Phocaeicola sp900551645	77281	S	1	67	68	0.00008
Parabacteroides distasonis	81434	S	1	140	141	0.00016
Veillonella_A seminalis	73066	S	10	1263	1273	0.00146
Anaeroglobus vaginalis	72952	S	2	342	344	0.00039
Anaerococcus lactolyticus	71362	S	1	213	214	0.00025
Aedoeadaptatus coxii	71349	S	1	81	82	0.00009
Filifactor alocis	69973	S	1	224	225	0.00026
Deinococcus aquaedulcis	98759	S	1	34	35	0.00004
Cuspidothrix issatschenkoi	96758	S	3	98	101	0.00012
QKMZ01 sp019745505	98638	S	1	0	1	0.00000
JAEXNA01 sp023447635	102279	S	1	6	7	0.00001
REEB421 sp018970845	112215	S	1	0	1	0.00000
