feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales.unclassified	Bacteria.unclassified	Bacteroidaceae	Bacteroidales.unclassified	Barnesiellaceae	Bianqueaceae	Bifidobacteriaceae	Burkholderiaceae	Campylobacteraceae	Carnobacteriaceae	Christensenellaceae	Clostridia.unclassified	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales.Family.XIII.Incertae.Sedis	Eubacteriales.incertae.sedis	Eubacteriales.unclassified	FGB1011	FGB10477	FGB1126	FGB12107	FGB1217	FGB1226	FGB1227	FGB1249	FGB1258	FGB1292	FGB1311	FGB1354	FGB1359	FGB1374	FGB1380	FGB1473	FGB14936	FGB1765	FGB1776	FGB2834	FGB2875	FGB28775	FGB2881	FGB2890	FGB2898	FGB2949	FGB2952	FGB2959	FGB2960	FGB2982	FGB2984	FGB3004	FGB3009	FGB3023	FGB3038	FGB3047	FGB3048	FGB3054	FGB3057	FGB3062	FGB3069	FGB3072	FGB38642	FGB40183	FGB45503	FGB45555	FGB45628	FGB4605	FGB4806	FGB618	FGB72924	FGB72939	FGB75721	FGB79291	FGB82363	FGB9119	FGB9272	FGB9491	FGB9989	Firmicutes.unclassified	Lachnospiraceae	Lactobacillaceae	Micrococcaceae	Nanogingivalaceae	Nitrobacteraceae	Odoribacteraceae	Oscillospiraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Porphyromonadaceae	Prevotellaceae	Rikenellaceae	Saccharibacteria.unclassified	Selenomonadaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Tissierellia.unclassified	Turicibacteraceae	Veillonellaceae	Yeguiaceae
NS6	0	4.13963334676072e-05	8.79922064045756e-06	0	0	0.000349597607069088	0.242844262365333	0	0	0	0	0	0	0	0	7.09080052909599e-05	0.0386321782927798	0.000182298139307661	0.00372201319311718	0	3.07115655470516e-05	0.00206790255720208	7.5993269167588e-06	0.0128890012598884	0.0480997683062357	0.000638486305498656	0.00257620039367942	0.011684336530193	0	0	0	0	0	0	0	0	0	0.00195179855498513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391308198416712	0.000301801840408421	0	0	0	0	0	0	0	0	0	0.403343989532356	3.95107861875091e-05	0	0	0	0.00366681808182704	0.135153314992101	0	0.00160931460356368	0.00235501998394428	0	0.00449585893820833	0.00238084626790199	0.0548603409412309	8.99920292774069e-06	0	0	0	0.000938602580914262	0.000274090009170616	0.0211873234084981	0.0015826026837623	0	0.00161299999142933	0
NS62	0.000667182573051936	7.02297445317827e-05	0.00839318513596483	0	0	0	0.00681757179153972	0.000240603494424063	0	0.000269787090835985	0.0276942014686785	0	0	0	0.000304042357905649	0.000210302411257046	0.0118052160413504	0	0	0.000220316811793096	0	0.00404057422486713	0	0.0129874740479819	0.00136543987394749	0.00294174090252958	0.0428182672121435	0.00812262440045224	0.000363398096705155	0	1.84385314590788e-05	0	0.000275159623312407	0	0.00111018011092775	0	0	0.00265897377323056	0	0	0	0	0	0	0.0289328065959226	0.00691569572468909	0	7.32813429783902e-05	0	0.000112565300445985	0	0	0	0	0	0	0	0	0	1.79227683413423e-05	3.75217668153282e-05	0.000214342555679315	0.00021670646996894	0	0	1.21634135266184e-05	0.000784604642856606	0	0	1.80517091207765e-05	0	0	0	0	6.40405871189451e-05	0	0	0	0	0	0.00020574650371704	0.000389487114410658	0	0	0	0	0	0.000298540884649794	0.609292375151479	0	0	0	0	4.68914634542074e-05	0.202808674018154	0	0	0.00431435847986558	0	0	1.46132883358667e-06	0.008472440735057	1.0616124173409e-05	0	0	0	0.00232845557528111	1.01003610556725e-05	0.00102623966351614	0	0	0	0
NS67	0	0.000424378631701752	0.00356623244179686	0	0	0	0.00402222192093759	0	0	0.00110130750157381	0.0799700353204946	0.000144760854203464	0	0	0.00492210942959031	0.000376661877202603	0.0150254170444343	0	0.00854540966744812	0	0.000299521793984583	0.00484383952901135	0.000423128621004545	0.00270826836883508	0.00016769374276376	0.00786033168937696	0.0131816031887196	0.0433664528475292	0.00142840164689871	0	7.68275805437181e-05	0	0.000421325720960497	7.57218018500351e-05	0.00474398290523832	0.0002609637717092	0	0.00173001480493439	0	0.091101452695124	0	0	0	0	0.0458545510629851	0	0	0	0.000128029941794694	0	0	0.00100325377784483	0.00145092587811569	0	0	0	0	0	0	0.000192237222030073	0.000733083196577355	0	0.00040781598996376	0	0	0	0.00428027701390906	0	0	0.000977796829222865	0	0.000202141152938713	0.00029110826044569	0	0	0.000128534753807028	0	0	0	0	0	0	0.000437359512018901	0	0	8.38468713818801e-05	0	0.00148438770293323	0.197238899448274	0.0109034346543927	0	7.08419523974772e-05	0	0	0.255658101304905	0	0.00161251379939694	0.00328091750015938	9.42315756355992e-06	0	0.00347760187563144	0	0.000123005860338613	0	0	0	0.00107046589148696	0	0.000168102400107078	7.29333164485735e-05	0.000478441594355952	0.177391902680706	0
NS7	0.000472286741256422	0.00101236887705158	0	1.83059114725544e-05	0.000122424392182383	0	0.00648280467121818	0	0	0	0.149845983473689	0	0	5.25212191933382e-05	0	4.13182323615541e-05	0.0201004971440901	0	0.00848897665075217	0	0.000374058490736501	0.00149389519507648	0.000111423521092409	0.00152698442937861	0.000696028867440687	0.000341257993208391	0.00196196637943229	0.0217123990587066	0	0	0	0	0	0.000126524454373396	0	0.000139315493462263	0	0.00111689158924503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158920720417885	0	0	0	0.000129931548306774	4.03076536525014e-05	0	9.89212187775572e-05	0	0	0	0	0	0.000275454882410361	0	0	0.000483893959571828	0	0	0.0186117414635911	0	0	2.26080894053787e-05	8.11061598208284e-05	0	0	0	0	0	0	0	0.295545533630457	0.0668399934271961	1.59093962482294e-05	0.000386358677309543	0	0.000221749842443561	0.198153666923825	0.000527204475674086	0	0.099342687846587	0	0	0.0477060426341213	0.0155935759648118	0.000285964900984509	0.00318040669209841	0	0	0.00765285270055938	0.00191163955972146	0.0005735178542261	0	0.0046667369836957	0.0212550400086667	0
NS70	0.000648622202205666	1.27858102131158e-05	0	0	0	1.96104801525785e-05	0.00994839101024391	0	0	0	0.0505385750958267	0.000668399817132273	0	0	4.79119685545951e-06	7.40964164855947e-05	0.0178325839938592	0	0.019950070157607	0	1.79112766166306e-05	0.000783499964845986	0	0.0177803822327713	0.00173538821452484	0.00129632516315418	0.00700868532566712	0.00372757900934317	0	0	2.40116958686401e-05	0	7.49042345600617e-05	0	0	0	0	0.000555388854093905	0	0	0	0	0	0	0	0	0	0	0	1.88862294651253e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649001598142709	0	0	0	0	0	0	0	0	2.13096836885263e-05	0	0	0.566294509522392	2.83014884020166e-05	3.5599706867891e-05	0	1.40114652226519e-05	0	0.12783453612802	0	0	0.00402981439237651	0.000532992794374199	0	0.0851821874888925	0.000170393902121197	6.49040039140736e-06	0	1.13094530425381e-05	0	0.0160827664771767	0.000198611823136199	0.000608704847008728	0	0.00118501340365176	0.000142398827471564	0
NS71	0.00650529380254471	0.000299509564455832	0.0369594363512855	0	1.99756666902277e-05	0	0.0294284845731721	0	0	1.21986410400292e-05	0.118309068908775	0	0	3.66900000432754e-06	0.000949675180607309	0	0.10616910050984	0.0196056935103042	0.0165215070194869	0	0	0.00389754420972531	0	0.00900378872856857	0.00122952266811687	0.0078185449322988	0.00627816075099475	0.0244346306185639	0.00108730971923119	0.00598335503269832	0.000273952000323123	0	1.86585897655973e-05	0	0.000979842513976225	0.00157588254032027	0	0.00218129890000871	0	4.62858462084397e-05	0	0.00139676007857054	0	0	0	0.000490830667245595	0	3.35541026036792e-06	9.09723847226854e-05	0	0	0	0.000472705180044729	0	0.000164101513014068	0.000115557820649119	0	0.0134890941953974	0	4.72579744147145e-05	0.000253349154144976	0.000742894103440337	3.98258974828716e-06	0	0	0.00880299721551123	0.000330711743979814	0	0.0220371429490695	0.00758771152177012	0.00225100990009093	0.00100110389861669	0	0	1.91916923303287e-05	0	0.0305807387283773	1.16655384752978e-05	0	0	6.31256154590712e-05	5.89235128900123e-05	0.000254760307992794	0	0	0	0	0.00549026651929621	0.324755545818942	0.000122550871939419	9.72128206274818e-07	0	0	4.21778205625687e-05	0.131894811463261	0	3.57492308113965e-06	0.0371057886847914	0	0	7.99653847097028e-05	0.00140967997602167	0	0	0	0	0.00457612105667953	0	0.000660451359753353	0	0.00389324803023306	5.53485898088727e-05	4.71638974915266e-05
NS72	0	0.00217739815368227	0.00138470418793275	8.4038875619872e-05	0.000286387025489018	0.00327061295582052	0.00026745099312532	0	0	0	0.206021849289101	3.49252470108559e-06	0	5.48435519467346e-05	0	0	0.0540587980176102	0.00108159124336744	0.0218722633647392	6.90319335448948e-06	0	0.00623980465872781	0	0.0349104037808763	0.00172871787098968	0.0102182268588519	0.0215078129551111	0.0316561347492429	0	0	0	0	0	0	0	0	4.56211039079305e-05	8.33567418891912e-05	0	0.0673238706832702	0	0	0.000718559671899133	3.76264965843518e-05	0	0.00166926309502355	0.0012660129187943	0	0	0.000185322091951354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19238585958605e-05	0	0	0	0	0	8.4038875619872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30152725649497e-06	0	0.355393228949592	0.100125417107723	6.60305451298994e-06	0.000242866893471585	0	0	0.0419748535492987	0	3.84177717119415e-05	0.00215270491263163	5.59349659158239e-06	0	0.0024595832353903	0	0.000665735235795213	0.00734775354944876	0	2.14189991433765e-05	0.0169384719467728	0	1.50069420749771e-06	0	0.000103575185666569	0.0043175790910186	0
NS77	0.0270790097416246	0	0	0	0	0.000641982303767202	0.120655152480706	0	0.00213471208595173	0	0.00704437185380553	0	0	0	8.29350307660748e-05	0.00038340236580153	0.0675380700847029	0	0.00722629819103884	0	0.000713395781048966	0.000376314762929257	0.0136240186567206	0.00593390235923458	0.0393503711468591	0.000450113168191739	0.00177159840325377	0.0160140188082139	0	0	0	0	0	0.00315492381313975	0	0	0	0.00381880714568763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27271604432755e-05	0	0	0	0	0	0.000822329885858355	0	0	0.241701063654366	0	5.71039093974594e-06	0	0	0.0016664936194275	0.254646855820119	6.78192900432179e-05	0	0.000235738374206688	0	0	0.141750948957805	0.0199514677233084	0	0	0	0	0.00392105673404402	0.0052534253024265	0.0117761025580838	0	0	0.000164862345483959	0
NS78	0	0	0	0.00268907241356211	0	0	0.000407419951572063	0	0	0	0.0740376100172377	0.00018461645816347	0	2.28939060222557e-06	2.49085697522142e-05	0	0.0102546841733008	0.0501886618113576	0.00259039967860619	0	0	0.00177565135108615	0	0.0823505246573549	0.0299620332041308	0.00132697658086199	0.0123290094223533	0.013974531811609	0.000537457337778475	0.000206915122629147	0	0.00026337149488003	0	0	0	0	0.00268485993485402	0	0	0.0115293252849959	0	0	0	0.00271109635115552	0	0.0768753096686963	0.0677288736981209	0	0	0	9.28576828262692e-05	0	0	0.000322300408981316	0	0	0.000196841803979355	2.48169941281252e-05	8.69968428845717e-06	0	0	3.07236218818672e-05	0	0	0	0	2.55953869328819e-05	0.000199451709265892	0	0	0.000901790958216653	0	0.00141223348688887	0	0	1.84982760659826e-05	0	0	0	0	0	0	0	0	0	0.000159707888411256	0.00158132787676925	0	0.392669362134111	0.00119707655809171	0	0	0	0	0.102233515735188	0	0	0.0159575561634447	0.00017152114391874	0	0.00359956305606722	0.000275825779756137	0	0	0	0	0.0249236339423769	0	5.37548913402564e-05	0	0.000628437720310919	0.00867930871209736	0
NS79	0.00606362421340824	0	0	0	0	0.000351070210644798	0.0268552869658285	0	0	0	0.142856373958904	0.000629765829642045	0	0	0	6.08083989950162e-05	0.0209825240173136	0	0.0020248089870004	0	0.000105966174268779	0.00154410580524005	0	0.0181376223473195	0.0057680946308474	0.000791348976500741	0.0116613179069589	0.0410144062464464	0	0	0	0	0.000217696358737337	0	0	0	0	0.000455318633529537	0	0	0	0	0.014293294749838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0248392957692661	0	0	0	0	0	0	0	0	0	0	0	0.439628768732222	0	0	0	2.40103471235814e-05	0.00017208051642783	0.232538875863032	0	0	0.000602587185521234	0.000503606533547551	0	0	0.00511832654064454	0	0	1.70248248284854e-05	0	0.00103164330900145	0.00132179060389229	0.000388555363069849	0	0	0	0
NS81	0	7.49463854174348e-05	0.0001522120286071	0	0	0	0.000362319603083943	0	0	0	0.0398089429806611	0.00120128962757917	0	0	0	0	0.0174463588962927	2.80458393567822e-05	0	0	0	0.00287429051649914	0	0.0214295982216619	0.00544205246410186	0.00184484071015501	0.133800815528341	0.01064466303783	0	0	0	0	0	0	0	0.000268389663308625	0	0.00148342304064916	0	0	0	0	0.000859499750701264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62634755855815e-06	0	0.00295331707762698	0	0	0	0	1.17251365151632e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556550397836459	0.000127988669652697	0	0	3.35433392613276e-05	0	0.141443371176891	0	0	0.0444325121972558	0.000810709439048424	0	0	0.000128804704794778	0.000112484001953159	0	3.2469608811221e-05	0	0.00723990672976021	0	3.19542181951699e-05	0	0.00124926390408993	0.00711423731787975	0
NS83	0.00639502863572911	0.000237762691958971	0.00417622041349435	0	5.25185311470955e-05	0.000547422588266782	0.0122484848486863	0	0.000319099936083618	0.000187670649909178	0.0379159862386823	6.22577271129809e-05	0	0	0.000205819458773934	6.47506953636342e-05	0.040466758113174	0	0.000303942689119646	0	0.000231746328580728	0.0042861769331365	0.000608350732312748	0.0740106098734373	0.0135107910125104	0.00269413416869265	0.0073993956845523	0.0225108717514422	0	0.0042332595270693	0.000199204783015534	0.00501684930761463	0	0.000665589283347747	6.05292691258613e-05	0	0	0.000607154107552434	0	0.0706034203059045	0.00175711050221377	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297992804894754	7.2495516728997e-05	0.00017723342283311	0	0	0	0	0.00094323946731717	0.00019930450174556	0	0.000371917623420792	0	0.000215558654739819	0	0.00150309365726054	0.000151904865406472	0.000302313949862553	0	0	0	0	0	0	0	5.12221876567558e-05	0	0	0	0	0	0	0.000454551211035779	0	0.00546594922807565	0.376764552012442	0.00896384960035558	0	0	0	0.000246803856814673	0.23526600087573	0	0	0.018760383836006	3.44362014356904e-05	0	0.0117973573140481	0.00380855745588801	6.74763406510151e-05	0	0	0	0.0191870138026345	0.000418918384839775	0.00139546390798567	0	0.00138140356705199	0	0.000122088965128659
NS86	0	6.6686950467626e-05	0	0.00134164863710962	4.93912311054373e-05	0.000145818381939754	0.00112559276068683	0	0	0.000116218797177634	0.0453044494819985	0.000235601445458107	0	4.28877593940452e-06	3.42047458118082e-05	7.51941945441497e-05	0.015817532973041	0	0.000649151938500359	0	0	0.000106410858758832	9.95910019371557e-05	0.00659220015787617	0.0091921826863873	0.000208216556467975	0.0134294581606178	0.0258401562661214	0	0	0	2.50998854158592e-05	9.56889189103205e-05	0	0	0	0	0.000550721015300911	0	0.0132666604444262	0	0	0	0	0.0136604544450262	0.00632555781770909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188488187146714	0	5.95155546345233e-05	0	0	0.000104020393481131	0	0	0	0.00111174212363662	0	0	0	0	0.000308018481811987	0	0	0	0	0	0	0	0.000679419447384189	0	0	0	0	0.50229075123711	0.00639684992922641	3.74037508157902e-05	0	0	0	0.298775747815756	7.09054186047452e-05	0	0.00675148248395356	2.02134931570295e-05	0	0.0059931425285041	0.00212976394682691	3.17088188306793e-05	0	0	8.29983605978202e-05	0.0108633288389071	0.000105602319032551	0.000161391560145952	0	0	0.00778293309738035	0
NS9	0.00687798184478609	0	0	0	0	0	0.0862486109843428	0	0	0.00402086668115191	0.0016091397138457	0	0	0	0.000857145563553933	0.00022539264176551	0.0370700219562319	0.000947097016938116	9.86161648122104e-05	0	0.00179924935695725	0.00139252192814502	0.0002293578486902	0.00409793121203085	0.00237574638595253	0.00108496138732898	0.0436386075162553	0.00988926278505707	0.000520396693986698	0	0	0	0	0	0.00275732412269613	0	0	0.00141869963682376	0	0	0	0	0	0	0	1.34009308102966e-05	0	3.57970069590116e-05	0	0	0	4.03129370676869e-05	0	0	0	0.000853290501266039	0	0	0	1.96791751077233e-05	4.13409536777918e-05	0.00103701175544337	0.000422074248205946	0.00011506443057389	0	0	0	0	0.000134009308102966	0.000230716299210696	0	0	0	0	0.000254397396122042	0	0.145746834608355	0	0	0	0	0	0.000453098320903756	0	0	0	0	0.000104270256167788	0.330147938198872	7.35031876225038e-05	0	0	0	0.00643681585953533	0.160932769402584	0	0	0.00284569683628623	0	3.39245481334633e-05	0.0541648734507881	0.0712761364962271	4.7105189670166e-05	0	0	0	0.00566025945523784	0	0.011710394209858	1.35845052049582e-06	0	8.9951453384183e-06	0
