feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales.unclassified	Bacteria.unclassified	Bacteroidaceae	Bacteroidales.unclassified	Barnesiellaceae	Bianqueaceae	Bifidobacteriaceae	Burkholderiaceae	Campylobacteraceae	Carnobacteriaceae	Christensenellaceae	Clostridia.unclassified	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales.Family.XIII.Incertae.Sedis	Eubacteriales.incertae.sedis	Eubacteriales.unclassified	FGB1011	FGB10477	FGB1126	FGB12107	FGB1217	FGB1226	FGB1227	FGB1249	FGB1258	FGB1292	FGB1311	FGB1354	FGB1359	FGB1374	FGB1380	FGB1473	FGB14936	FGB1765	FGB1776	FGB2834	FGB2875	FGB28775	FGB2881	FGB2890	FGB2898	FGB2949	FGB2952	FGB2959	FGB2960	FGB2982	FGB2984	FGB3004	FGB3009	FGB3023	FGB3038	FGB3047	FGB3048	FGB3054	FGB3057	FGB3062	FGB3069	FGB3072	FGB38642	FGB40183	FGB45503	FGB45555	FGB45628	FGB4605	FGB4806	FGB618	FGB72924	FGB72939	FGB75721	FGB79291	FGB82363	FGB9119	FGB9272	FGB9491	FGB9989	Firmicutes.unclassified	Lachnospiraceae	Lactobacillaceae	Micrococcaceae	Nanogingivalaceae	Nitrobacteraceae	Odoribacteraceae	Oscillospiraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Porphyromonadaceae	Prevotellaceae	Rikenellaceae	Saccharibacteria.unclassified	Selenomonadaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Tissierellia.unclassified	Turicibacteraceae	Veillonellaceae	Yeguiaceae
NS62	0.0258327505968773	0.00838041697445328	0.0917429706959414	0	0	0	0.082662696956778	0.0155120209380062	0	0.0164259354686112	0.167193607587672	0	0	0	0.0174376941371774	0.0145023155143878	0.108866731085208	0	0	0.0148436179392711	0	0.0636083961672878	0	0.114210733327057	0.0369602732981615	0.0542644455425211	0.208431653663461	0.0902480610068468	0.0190641581149255	0	0.00429402431137436	0	0.0165886968934521	0	0.0333255335688293	0	0	0.0515881171869832	0	0	0	0	0	0	0.170927557419848	0.0832568139608088	0	0.00856055682184854	0	0.0106098786208196	0	0	0	0	0	0	0	0	0	0.00423354171085797	0.00612553965941354	0.0146409655307956	0.0147214851722393	0	0	0.0034876156386775	0.0280144593067501	0	0	0.00424874307804355	0	0	0	0	0.00800262170986725	0	0	0	0	0	0.0143443583267736	0.0197367092407718	0	0	0	0	0	0.0172791955329988	0.895580119852263	0	0	0	0	0.00684778770180459	0.46714928389013	0	0	0.0657310988745796	0	0	0.00120885464197088	0.0921763357055924	0.00325824519350307	0	0	0	0.0482728190400183	0.0031781118705326	0.032040457420809	0	0	0	0
NS67	0	0.0206019095644213	0.059753492462394	0	0	0	0.0634635822798411	0	0	0.0331920477215061	0.286701321851977	0.0120319507968486	0	0	0.0702154286257277	0.0194089973490392	0.122887266929581	0	0.0925735521607629	0	0.017307562023509	0.0696540072336558	0.0205715413557805	0.0520645446757561	0.0129500238352159	0.0887750719730092	0.115064903722332	0.209781438793704	0.0378032045720249	0	0.00876524660900747	0	0.0205276619722786	0.00870193732400915	0.0689311521378486	0.0161550758452551	0	0.0416054488844247	0	0.3066117758191	0	0	0	0	0.215808002409008	0	0	0	0.0113152731322085	0	0	0.0316794801650383	0.0381002381918271	0	0	0	0	0	0	0.0138654080962793	0.0270788183575278	0	0.0201958272914317	0	0	0	0.0654705881837927	0	0	0.0312748411837835	0	0.0142181143178645	0.0170627229022412	0	0	0.0113375597570887	0	0	0	0	0	0	0.0209146668156619	0	0	0.00915692169450485	0	0.0385372904327627	0.460187225030459	0.104610205157672	0	0.00841686552829642	0	0	0.530107910760029	0	0.0401669177203354	0.0573106615903393	0.00306972102353642	0	0.0590054286271934	0	0.011091028092565	0	0	0	0.0327238151114563	0	0.0129657942457828	0.00854020430710503	0.0218750523645454	0.434745050054127	0
NS7	0.0217338701472819	0.0318231156846072	0	0.0042785538650082	0.0110647814447104	0	0.0806031155017612	0	0	0	0.397483703200866	0	0	0.00724721592833531	0	0.0064279702425833	0.142255532413479	0	0.0922664993895522	0	0.0193417977437845	0.0386605703006081	0.010555930074546	0.039086599879206	0.0263854204591884	0.018474220397114	0.044308586388755	0.147889780982734	0	0	0	0	0	0.0112485461673657	0	0.0118034725206292	0	0.033426152227284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126067101073182	0	0	0	0.011398998907763	0.00634887354048929	0	0.00994607866207393	0	0	0	0	0	0.0165975955464649	0	0	0.0219993643281493	0	0	0.136851624554596	0	0	0.00475481437941257	0.00900601758004451	0	0	0	0	0	0	0	0.574769088472644	0.261504627934487	0.00398866902845736	0.0196572746137632	0	0.0148918177325633	0.461335675647622	0.0229629516813438	0	0.32065342834711	0	0	0.220192141960832	0.125201078616395	0.0169113028411221	0.0564250306613181	0	0	0.0875925500591326	0.0437362426953958	0.0239505225138142	0	0.0683667652036675	0.146312552611742	0
NS70	0.0254708163916809	0.003575732750892	0	0	0	0.00442838665252141	0.0999077441361781	0	0	0	0.226745846997367	0.0258563104421415	0	0	0.00218888202225127	0.00860803384350332	0.133938807628372	0	0.14171862457832	0	0.00423218425350262	0.0279947258329068	0	0.133741443751918	0.0416700492211323	0.0360122993396465	0.0838159930911002	0.0610918967982077	0	0	0.0049001926552209	0	0.00865483130104587	0	0	0	0	0.0235688714937081	0	0	0	0	0	0	0	0	0	0	0	0.00434584265279788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257594436367706	0	0	0	0	0	0	0	0	0.00461625768970779	0	0	0.851888467056558	0.00531993941670974	0.00596658439329306	0	0.00374319791936345	0	0.365631967300417	0	0	0.0635235325794806	0.0230886880327639	0	0.296170802003186	0.0130538722618269	0.00254762917890766	0	0.00336295936302706	0	0.127160261904481	0.0140934372462725	0.0246744482069416	0	0.0344308260908695	0.0119333812109964	0
NS71	0.0807431064070549	0.0173072086491819	0.193452743777273	0	0.00446942946031497	0	0.172400062522607	0	0	0.00349266240032342	0.351131889565862	0	0	0.00191546456284718	0.0308216800420713	0	0.331895853304573	0.140481949464742	0.128892606825227	0	0	0.0624709402748044	0	0.0950312684614955	0.0350717394418624	0.0885381662223584	0.079317988852388	0.156959493781538	0.032980358226169	0.0774294955013059	0.0165522512228712	0	0.00431957241106218	0	0.0313075503956273	0.0397078208756929	0	0.0467213737955516	0	0.00680342269395256	0	0.0373819592364407	0	0	0	0.0221565113045532	0	0.00183177892042152	0.00953808909136417	0	0	0	0.0217434974699139	0	0.0128105616674407	0.0107499894012402	0	0.116405267252126	0	0.00687449771781135	0.0159176176703991	0.0272594596470015	0.00199564401517541	0	0	0.0939624930519493	0.0181864841891979	0	0.148999837148436	0.0872180066668155	0.0474626268336254	0.0316455075290423	0	0	0.004380846391426	0	0.175777280337994	0.00341549174163487	0	0	0.00794524661573833	0.00767624063283416	0.0159618904019631	0	0	0	0	0.0741643021948557	0.606351626135455	0.0110704958563468	0.000985965780991442	0	0	0.00649449101665589	0.371671437153758	0	0.0018907478259072	0.19384024394733	0	0	0.00894245583093344	0.0375545319994296	0	0	0	0	0.0676987329105504	0	0.0257020779248807	0	0.0624364557575175	0.00743973191684231	0.00686765163559718
NS72	0	0.0466795495450335	0.0372202068182022	0.00916740038958331	0.0169237811626625	0.0572204930504135	0.0163546580481374	0	0	0	0.471133175741298	0.00186883085564284	0	0.00740571094366538	0	0	0.234652969687943	0.0328934859053179	0.148437244084776	0.00262739590454899	0	0.0790748152755695	0	0.187947830864553	0.0415898418560201	0.101258193938403	0.147186282918329	0.178874058369444	0	0	0	0	0	0	0	0	0.00675439099301472	0.0091301181869479	0	0.262471750142733	0	0	0.0268091746837051	0.00613408253217795	0	0.0408679915814716	0.035588587253917	0	0	0.0136137262046652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00565015029114805	0	0	0	0	0	0.00289895000023596	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018170115271682	0	0.638695579527355	0.32195952469082	0.00256964375867241	0.0155848181722264	0	0	0.206338709226216	0	0.00619824682447248	0.046413913877225	0.00236505962307117	0	0.0496145382057074	0	0.0258047093132272	0.085824360778837	0	0.00462808297998551	0.130518131765897	0	0.00122502855403157	0	0.010177365170014	0.0657556634004422	0
NS77	0.165308882595753	0	0	0	0	0.0253400815162561	0.354748467295169	0	0.046219398701105	0	0.0840296098982169	0	0	0	0.0091069931155826	0.0195819144862831	0.262898838949243	0	0.0851103521969605	0	0.0267126466329718	0.019400050945099	0.116988646855901	0.0771082142973147	0.199693855753598	0.0212174625806995	0.0421027977673787	0.126886718915954	0	0	0	0	0	0.0561982851631108	0	0	0	0.0618358970715627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00653664814671018	0	0	0	0	0	0.0286802265260101	0	0	0.51396177478278	0	0.00238964470357009	0	0	0.0408340565797735	0.5289480837853	0.00823533989891789	0	0.0153543772498179	0	0	0.386013519721101	0.141723621913423	0	0	0	0	0.0626593358867977	0.0725441290364415	0.108731874942472	0	0	0.0128402260939972	0
NS78	0	0	0	0.0518795359133365	0	0	0.0201860172876414	0	0	0	0.275573174581166	0.013587782025081	0	0.00151307380828921	0.0049908693197923	0	0.101439292216447	0.225945839726476	0.0509179683156877	0	0	0.042150958788099	0	0.291060008781447	0.173971693845334	0.036435751017823	0.111265508632061	0.118491000608334	0.0231852033026386	0.0143850406844605	0	0.0162294368245824	0	0	0	0	0.0518388484223822	0	0	0.107582099903614	0	0	0	0.0520917451650141	0	0.280945258822952	0.263278750523436	0	0	0	0.00963641827401165	0	0	0.0179536915642917	0	0	0.0140304925394904	0.00498168640374338	0.00294952699881576	0	0	0.00554291769143324	0	0	0	0	0.00505920994923849	0.0141232068243986	0	0	0.0300343497401163	0	0.037588545984206	0	0	0.00430097548576836	0	0	0	0	0	0	0	0	0	0.0126378950517376	0.0397764014596983	0	0.677225659531139	0.0346057007931087	0	0	0	0	0.325454819154584	0	0	0.126661625036732	0.0130969825271646	0	0.0600324105636378	0.01660876706565	0	0	0	0	0.158535465270862	0	0.00733183841638547	0	0.0250712865467206	0.0932981014373776	0
NS79	0.0779481869536408	0	0	0	0	0.0187379641842391	0.164618325078558	0	0	0	0.387595587999079	0.0250977703338366	0	0	0	0.00779805306398892	0.145364865895484	0	0.0450130767874857	0	0.0102941690982658	0.0393052313901705	0	0.13508646646635	0.0760211758682874	0.028134637176399	0.108198570845049	0.203930704150859	0	0	0	0	0.014755072273852	0	0	0	0	0.0213398161973112	0	0	0	0	0.119841220462333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158264740703316	0	0	0	0	0	0	0	0	0	0	0	0.724879271911719	0	0	0	0.00490005502944935	0.0131183226024465	0.503190303484388	0	0	0.0245501173427049	0.0224430634296736	0	0	0.0716036512972465	0	0	0.00412612668785745	0	0.0321247298348775	0.0363644523070414	0.0197130844514844	0	0	0	0
NS81	0	0.00865726618584105	0.0123377369103083	0	0	0	0.0190358443479647	0	0	0	0.200869869685429	0.0346665684524055	0	0	0	0	0.132471778655484	0.00529585701755682	0	0	0	0.0536381263142098	0	0.146916466444893	0.0738373428271809	0.0429648263908229	0.37447927183301	0.103356898934279	0	0	0	0	0	0	0	0.0163833353670726	0	0.038524760040382	0	0	0	0	0.0293214274933919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00237199454268317	0	0.0543712150527951	0	0	0	0	0.00342420535916366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842069824033485	0.0113134490935336	0	0	0.0057916935623276	0	0.385572404363714	0	0	0.212383261422085	0.028476808407712	0	0	0.0113494596960401	0.0106060463772523	0	0.00569824185538595	0	0.0851906485079279	0	0.00565283632863397	0	0.0353522908886878	0.084446269397538	0
NS83	0.0800544030833121	0.0154201666024746	0.0646687482695843	0	0.00724703046575307	0.0233991988738432	0.110900056742514	0	0.0178643187233923	0.013699722302855	0.195972260275514	0.00789043846462779	0	0	0.0143469014380816	0.00804686851904198	0.202545568357141	0	0.0174348354690198	0	0.0152238048106902	0.0655157594890635	0.0246672685129911	0.275521610219402	0.116499272380939	0.0519283843783084	0.086126177224447	0.15060492232549	0	0.0651094965875192	0.0141144610926606	0.0708890782859591	0	0.0258018798828332	0.00778013434520435	0	0	0.0246429914186862	0	0.268943476365223	0.0419301873775412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172633255632823	0.0085145327918438	0.0133132976525353	0	0	0	0	0.0307170340934231	0.0141179936221351	0	0.0192863615060375	0	0.0146824434285274	0	0.0387794708371849	0.012325281243271	0.0173880539264806	0	0	0	0	0	0	0	0.00715702887038222	0	0	0	0	0	0	0.0213218221548956	0	0.0739995758723918	0.66087960460581	0.0948196283515766	0	0	0	0.0157106385463993	0.506411500423529	0	0	0.137400470672864	0.0058682703351959	0	0.108830344993725	0.0617527516609988	0.00821449075665381	0	0	0	0.138964020806261	0.020468925117131	0.0373646022061186	0	0.037175800301362	0	0.0110496123924783
NS86	0	0.0081662986048437	0	0.0366367175635956	0.00702794737397971	0.0120758217177072	0.0335561519558394	0	0	0.0107806910597756	0.214489259441008	0.0153499169529924	0	0.00207093748592714	0.0058485156926467	0.00867156729444194	0.12610171241058	0	0.0254812176559871	0	0	0.0103157468656746	0.00997969479670235	0.081281836870889	0.0960233669273542	0.0144302116911405	0.116146499194033	0.161449207946379	0	0	0	0.00500999954292278	0.0097822273122822	0	0	0	0	0.0234696003989114	0	0.115437200333015	0	0	0	0	0.117145696967353	0.0796174639013528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0434288766065017	0	0.00771470902707397	0	0	0.0101992156771321	0	0	0	0.0333489783692917	0	0	0	0	0.017551356418712	0	0	0	0	0	0	0	0.0260686281462288	0	0	0	0	0.787688922648508	0.0800658263705548	0.00611589872152505	0	0	0	0.578303190494802	0.00842063504301102	0	0.0822601459122282	0.00449595700086196	0	0.0774929256826041	0.0461657625454902	0.00563108817068937	0	0	0.00911046963345421	0.104416931859416	0.0102764797730151	0.012704339546205	0	0	0.0883357723715441	0
NS9	0.0830289637667994	0	0	0	0	0	0.29807552387374	0	0	0.0634528753551525	0.040124849726161	0	0	0	0.0292812324719398	0.0150136463841759	0.193745611567535	0.0307798012606614	0.00993073042120808	0	0.0424302898066477	0.037325176236183	0.0151451439690436	0.0640588882085179	0.0487609491677465	0.032944711183145	0.21044853295285	0.0996094121839624	0.0228141839642728	0	0	0	0	0	0.0525343900214832	0	0	0.0376745411094221	0	0	0	0	0	0	0	0.00366073635657819	0	0.00598309569613165	0	0	0	0.00634928962879306	0	0	0	0.0292152924568135	0	0	0	0.00443613617904769	0.00642973742713003	0.0322082352557996	0.0205458911658889	0.0107270146881197	0	0	0	0	0.0115764975141763	0.0151899323478158	0	0	0	0	0.0159505163467474	0	0.391708468726453	0	0	0	0	0	0.021287714065668	0	0	0	0	0.0102114582927602	0.612097015556289	0.00857350503582418	0	0	0	0.0803160901378537	0.41278751857541	0	0	0.0533704063198339	0	0.00582451128983309	0.234887402738711	0.270253672165866	0.00686337594203558	0	0	0	0.0753058518626231	0	0.108426901545264	0.0011655261196668	0	0.00299919527697474	0
