feature	Actinomycetaceae	Anoxybacillaceae	Azospirillaceae	Bacillaceae	Bacteroidaceae	Beijerinckiaceae	Bifidobacteriaceae	Burkholderiaceae	Caulobacteraceae	Chitinophagaceae	Dermatophilaceae	Effusibacillaceae	Enterobacteriaceae	Enterococcaceae	Halomonadaceae	Lactobacillaceae	Listeriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Mycobacteriaceae	NICIL.2	Neisseriaceae	Pasteurellaceae	Propionibacteriaceae	Pseudomonadaceae	Rhizobiaceae	Rhodobacteraceae	Rhodocyclaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Thermaceae	Xanthomonadaceae
SRR20002441	0	0	0	0	0.0134962263203055	0	0.00679813167742497	0.039299226587565	0	0	0	0	1.47478561994954	0	0	0.0154235026329411	0	0	0	0.0072808638406695	0.00846096437878697	0.0110400516104496	0	0	0.0117748908605488	0.0600335453274716	0	0	0	0	0.0503652503988934	0	0.0257047112639554	0
SRR20002442	0	0	0.0374380933921532	0	0	0	0	0.408395326132481	0	0	0	0	0	0	0.0320064288832428	0	0	0	0	0.149913489333926	0.0526992125077925	0	0.0452442295156435	0	0.13227233504828	1.09563102981247	0.0489609835255392	0	0	0.047283789987926	0	0	0	0
SRR20002443	0	0	0	0.0317347752935854	0.0433736041255988	0	0.0206057410970872	0.298618040849448	0	0	0.0220286865639222	0	0.0800264536896819	0.0199214492955071	0.0238788652652402	0.0355003711828971	0.0238425406898091	0	0.0356952446086487	0.095934278313427	0.596094142796181	0	0	0	0.330540162103735	0.639505550515344	0.0322496771561576	0	0.0447517915939284	0.0406481247764557	0.331799688078517	0.0455015820229298	0	0.0213087500493022
SRR20002446	0.0266640165362649	0	0	0	0	0	0	0.348536671555161	0.0384983338754566	0	0.0274015916155891	0	0	0.0694545089693281	0	0.037565870540475	0	0	0.0895024333682004	0.0881744097476297	0.206614759870139	0	0.0293911394223414	0	0.300973225823936	0.533740178915125	0.0327094017713243	0.032539597919696	0	0.026622441573095	0.351715178593448	0.630177716668377	0	0
SRR20002448	0	0	0	0.0348582019734253	0	0	0	0.366043992609629	0	0	0	0	0.0726350473385392	0	0.0286448368849617	0	0	0	0.110134456269803	0.116980671132039	0.0997491645781152	0	0.0280857110188697	0.28040795612412	0.270471168009483	0.863988912113815	0.0428474695106271	0	0	0.0394236949390746	0.128758296058064	0.290531069021155	0	0
SRR20002450	0	0	0	0	0	0	0	0.0646674497719314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0881264585303329	0.118498644738983	0	0	0	0	1.409163139898	0	0	0
SRR20002455	0	0	0	0.0511196932158914	0	0	0	0.417462245740754	0	0	0.054921687440081	0	0.0728656321129241	0.03092938200002	0.0324978919804063	0.0341332939501954	0	0	0.032424919276116	0.155886877608812	0.064829091386418	0	0	0	0.276442846756914	1.00026808562851	0.0482320206633753	0	0	0.0562656989696892	0.0524703154949573	0.0333966189895005	0	0
SRR20002456	0	0	0	0	0	0	0	0.395571334021414	0	0	0	0	0	0	0	0.122772607147581	0	0	0.0523940955368576	0.141678152926543	0.055315768689082	0	0	0	0.149436006553469	1.08962542891732	0	0	0	0.0530866187947578	0	0	0	0
SRR20002459	0.0345611131853107	0	0	0	0	0	0	0.33196273256947	0.0359978435744139	0	0	0	0.0390281131848979	0.0838084750282226	0.0340236520558325	0	0	0	0.0597826331517558	0.207207291585042	0.0893144052992025	0	0	0	0.141128337001462	0.828094687755832	0.054563706759068	0.055096584916622	0	0.0467982657345803	0.531803281270077	0	0	0
SRR20002464	0	0.0949601266503949	0.247770346831989	0	0.144582338370468	0.0718698139834464	0.0642392343109313	0.333097163647076	0	0.0741247525679701	0	0.0709334177888113	0.055577042884553	0	0	0	0	0	0.0381626200216944	0.106826919256032	0.0806419941354875	0.130584409603918	0	0	0.173918579211858	0.90188331043212	0.0382968251991227	0	0.0604474657957218	0.0469642596568567	0	0	0.307059377660488	0
SRR20002465	0	0	0	0.014616388281837	0.141653508872846	0	0.0873394486480221	0.134486860792348	0	0	0.031000883541947	0	0.0294456764756034	0	0	0.013209392751766	0	0	0	0.0345684613359376	1.17664468473487	0	0	0	0.0715858182326988	0.302491972308593	0.0130389321097438	0.0329436981265086	0	0.01964470019769	0	0.0552144098193466	0	0
SRR20002466	0	0	0.0571164218497693	0	0	0	0	0.345858736329793	0	0	0	0	0	0	0	0	0	0	0.0561016990919167	0.115834154047534	0.0458606797571633	0	0.0311188229852944	0	0.193737182797487	0.870100039283084	0.0428410761743538	0	0	0.0419891724425822	0.50806912466062	0	0.0247292619022658	0
SRR20002468	0	0	0	0	0.0497025658749417	0	0	0.0317813961441726	0	0	0	0	0.873661179153756	0	0	0	0	0	0	0	0.688491479688446	0	0	0	0	0.0344060667462134	0	0	0	0	0.059148470247144	0.0184400336669665	0	0
SRR20002473	0.0161305339774977	0	0	0.0122937659810009	0	0	0	0.139161444872396	0	0	0	0	0.0118176737245367	0.0108027374466399	0.0127770804274372	0	0	0	0.013877691880548	0.040272167247848	0.0301384263644881	0	0	0	0.0641418866573628	0.312628101539943	0.0140829740599891	0	0	0.0186604174524797	1.20321454540286	0.0843456083749938	0	0
SRR20002474	0	0	0.0577558139714242	0.0343801717655758	0.0717954162406455	0	0	0.433208118117963	0.0424379858506462	0	0.0348193466421949	0	0.0407434685310549	0	0.0341382443932569	0	0.0373092592353166	0.0296797133740842	0.21870360398894	0.135260034873544	0.0899344963039833	0	0	0	0.184587790814695	0.969660654503331	0	0	0	0.0665506777848684	0.104985926060502	0.0590116778997918	0	0
SRR20002475	0.0325350418964963	0	0.0374108308326055	0	0	0.0302185577582489	0	0.393672552468331	0	0	0.117994680599127	0	0.145137514328029	0	0.0314124284721035	0	0	0.0365369122036013	0.056769394998227	0.136589800261759	0.122431026749559	0	0.0297396753271799	0	0.277514274349443	0.915059099083814	0.0507529343287779	0	0.0245140261260853	0.0508413533180704	0.0673720802331581	0.23775967272213	0.0177170123456907	0.0741857810146276
SRR20002477	0.0613789295274087	0.076794758359666	0.0554109026508258	0	0	0	0	0.369470988294031	0	0.0522210268374929	0.0923789551088933	0.0547692943405383	0	0	0.0344437795895573	0.0265009566218674	0	0.0484087196565488	0.0958088772049371	0.143753842378568	0.133326931189991	0.0346869551672305	0.170744814763052	0.0339522120792699	0.20231138810724	0.9417857341707	0.0535574301171795	0	0.0476733246658527	0.0639851574833475	0.059794747019094	0.0953136911323071	0.208677000790994	0.0291004122044281
SRR20002478	0	0.0573860669309266	0.0547871976194541	0	0	0	0	0.249615394140084	0	0.0511908128357313	0	0.0472043735781018	0	0	0	0	0	0.096401200604246	0.0609863570377919	0.087851139652224	0	0.0463661073723683	0	0	0.143111592373866	1.16193887912616	0.0358786838121743	0	0	0	0	0	0.20501061604705	0
SRR20002479	0	0	0	0	0	0	0	0.234750232632425	0	0	0	0	0	0	0	0	0	0	0	0.0687320032403864	0	0	0	0	0.139144454002533	0.570767934806847	0	0	0	0	0.916954041291278	0	0	0
SRR20002481	0	0	0	0	0.232477312618741	0	0	0.158927325416741	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234010021622579	0	0	0.229383431767607	0.77712572717289	0	0	0	0	0	0	0.606269155378648	0
SRR20002482	0	0.110563261620988	0.0385297328688509	0	0	0	0	0.373473636936194	0	0.0882720472016406	0	0.07288471232868	0	0	0	0	0	0	0.0604412873756436	0.0971138631199896	0.0668598302503564	0.178602976445713	0	0	0.189552494021059	0.902538124877092	0.0425826823461482	0.0434321190328963	0.0709329301503888	0.0465452587469896	0.0382124552477468	0	0.364616697568245	0
SRR20002486	0	0	0.116767243380311	0	0	0	0	0.385778667992519	0	0	0	0	0	0	0.0335754535792084	0	0	0	0.0498955427695805	0.115680163490403	0.0511369554739429	0	0	0	0.237640307823641	1.06024931343929	0.044680380538193	0.0469607478599105	0	0.0498955427695805	0.0443988886156534	0	0	0
SRR20002487	0	0.0739351590104014	0.0623569874330284	0	0	0.0217677138847099	0	0.232261458961887	0.0234666852914856	0.0574440311383975	0	0.042610428904908	0.036374209302862	0	0.0219351870635739	0	0	0	0.0300038064126865	0.0953087574044329	0.0423301387537604	0.0979187856702312	0	0	0.181935439045368	1.14317342462086	0.0290429120014665	0	0.0425889334577963	0.0352235639483644	0.0384539855559585	0	0.203832695342965	0.0364998235635228
