name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Giesbergeria sp024710165	127097	S	1	83	84	0.00016
Pelomonas sp003963005	128180	S	1	20	21	0.00004
Caldimonas aquatica	126790	S	1	79	80	0.00016
Caballeronia udeis	126787	S	1	5	6	0.00001
QFNR01 sp003248485	130416	S	1	419	420	0.00082
Ga0077527 sp019751125	131284	S	2	37	39	0.00008
Ga0077527 sp019744975	131282	S	1	4	5	0.00001
Hydrogenophilus thermoluteolus	130841	S	1	95	96	0.00019
Stenotrophomonas sp003028475	141187	S	3	1204	1207	0.00236
Stenotrophomonas acidaminiphila	141119	S	2	830	832	0.00163
Xanthomonas campestris	141272	S	1	29	30	0.00006
CU05-9 sp943913335	140813	S	1	33	34	0.00007
Sphingobium yanoikuyae_A	124910	S	2	235	237	0.00046
Sphingobium yanoikuyae	124909	S	1	92	93	0.00018
Sphingopyxis sp022701295	125431	S	1	18	19	0.00004
Sphingopyxis sp001468265	125395	S	1	124	125	0.00024
Bosea sp001556025	118100	S	1	26	27	0.00005
Azospirillum brasilense	114111	S	3	136	139	0.00027
Paracoccus denitrificans_B	121826	S	2	75	77	0.00015
EhC02 sp024304855	121219	S	1	8	9	0.00002
Haematobacter massiliensis	121344	S	1	19	20	0.00004
Streptococcus sp000187445	56205	S	14	8556	8570	0.01678
Streptococcus intermedius	55935	S	1	231	232	0.00045
Latilactobacillus curvatus	55467	S	1	172	173	0.00034
Limosilactobacillus fermentum	55598	S	2	212	214	0.00042
Enterococcus faecalis	55088	S	1	438	439	0.00086
Staphylococcus epidermidis	57090	S	16	9423	9439	0.01848
Cutibacterium acnes	48418	S	394	138023	138417	0.27097
Cutibacterium modestum	48421	S	5	233	238	0.00047
Cutibacterium granulosum	48420	S	1	13	14	0.00003
Cutibacterium namnetense	48422	S	1	10	11	0.00002
Arachnia sp936941515	48389	S	6	548	554	0.00108
Arachnia rubra	48367	S	1	13	14	0.00003
Corynebacterium dentalis	46027	S	1	582	583	0.00114
Corynebacterium sp943913165	46213	S	1	8	9	0.00002
Corynebacterium pseudokroppenstedtii	46126	S	1	72	73	0.00014
Corynebacterium pseudogenitalium	46125	S	1	27	28	0.00005
Corynebacterium sp945649885	46222	S	1	62	63	0.00012
Corynebacterium sputi	46238	S	1	10	11	0.00002
Corynebacterium glucuronolyticum	46053	S	1	4	5	0.00001
Corynebacterium sp012837295	46158	S	1	11	12	0.00002
Lawsonella clevelandensis_A	46365	S	34	758	792	0.00155
Lawsonella clevelandensis	46364	S	1	6	7	0.00001
Mycobacterium phocaicum	46563	S	2	48	50	0.00010
Mycobacterium llatzerense	46513	S	1	6	7	0.00001
Gordonia sputi	46350	S	2	7	9	0.00002
Gordonia bronchialis	46300	S	1	6	7	0.00001
Kocuria palustris	45131	S	2	355	357	0.00070
Kocuria coralli	45125	S	1	25	26	0.00005
Rothia terrae	45271	S	2	466	468	0.00092
Rothia aeria	45222	S	1	28	29	0.00006
Rothia amarae	45224	S	1	453	454	0.00089
Arthrobacter_D pityocampae	45021	S	2	352	354	0.00069
Arthrobacter_D sp947495145	45048	S	1	8	9	0.00002
Arthrobacter_D sp001187915	45027	S	1	9	10	0.00002
Nesterenkonia massiliensis	45179	S	2	10	12	0.00002
Pseudoglutamicibacter albus_B	45216	S	1	13	14	0.00003
Microbacterium sp003248845	44296	S	1	75	76	0.00015
Microbacterium sp943912325	44444	S	1	1	2	0.00000
UBA3913 sp002391425	44759	S	2	21	23	0.00005
Dermacoccus nishinomiyaensis	43368	S	7	818	825	0.00162
Janibacter terrae	43413	S	1	15	16	0.00003
Pauljensenia radingae_A	42605	S	1	13	14	0.00003
Brachybacterium muris	43309	S	1	897	898	0.00176
Bacteroides uniformis	77091	S	2	931	933	0.00183
Bacteroides thetaiotaomicron	77088	S	1	513	514	0.00101
Bacteroides eggerthii	76934	S	1	357	358	0.00070
Prevotella corporis	77361	S	1	282	283	0.00055
Alistipes putredinis	80998	S	2	768	770	0.00151
Tidjanibacter inops	81289	S	1	30	31	0.00006
Porphyromonas sp900539155	80786	S	1	53	54	0.00011
Porphyromonas sp000467855	80773	S	1	42	43	0.00008
Pedobacter sp002333205	90090	S	1	0	1	0.00000
Mediterraneibacter faecis	62380	S	1	524	525	0.00103
Hominisplanchenecus faecis	61917	S	1	226	227	0.00044
Eubacterium_I sp900546495	61724	S	1	56	57	0.00011
Dysosmobacter welbionis	66813	S	1	374	375	0.00073
Clostridium_A leptum	64444	S	2	617	619	0.00121
Aedoeadaptatus coxii	71349	S	1	137	138	0.00027
Emergencia sp904420065	69556	S	1	0	1	0.00000
Nitrospira_D sp900299245	105460	S	1	34	35	0.00007
Nitrospira_D sp030144965	105456	S	1	2	3	0.00001
Deinococcus sp943914785	98824	S	2	1	3	0.00001
Thermus hydrothermalis	98899	S	1	1	2	0.00000
Ga0077546 sp913063055	98597	S	1	5	6	0.00001
Gemmata sp013823135	112170	S	1	29	30	0.00006
