name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rectinema sp029975555	142557	S	2	8	10	0.00010
Lenti-01 sp012514035	143774	S	2	0	2	0.00002
JAFGAQ01 sp028704125	145075	S	2	0	2	0.00002
UBA2224 sp012719295	103341	S	4	1	5	0.00005
Avidehalobacter sp022797295	72065	S	2	0	2	0.00002
JAAYOB01 sp028717805	53318	S	2	0	2	0.00002
UBA1439 sp002329605	143479	S	1	8	9	0.00009
Methanothrix soehngenii	34964	S	13	188	201	0.00198
Methanocrinis sp001602645	34961	S	4	180	184	0.00181
Methanomethylovorans sp001896725	34901	S	18	850	868	0.00854
Methanospirillum sp012520015	34709	S	2	165	167	0.00164
Methanobacterium_A sp002494495	35237	S	4	59	63	0.00062
