# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p -u | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ29/GQ29_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ29/GQ29_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ29/GQ29_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ29/GQ29_unmatched_2.fastq -n GQ29 -t 8 -u -c -p
#mOTU	consensus_taxonomy	NCBI_tax_id	GQ29
ext_mOTU_v31_27255	Streptococcus species incertae sedis	NA	26
ext_mOTU_v31_28178	Streptococcus species incertae sedis	NA	9
ext_mOTU_v31_28185	Streptococcus species incertae sedis	NA	7
ext_mOTU_v31_29396	Lachnospiraceae species incertae sedis	NA	7
ext_mOTU_v31_29408	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_29413	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29422	Mycoplasmatales species incertae sedis	NA	3
ext_mOTU_v31_29424	Neisseriaceae species incertae sedis	NA	1
ext_mOTU_v31_29427	Selenomonas species incertae sedis	NA	64
ext_mOTU_v31_29429	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_29432	Streptococcus species incertae sedis	NA	10
ext_mOTU_v31_29435	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29437	Streptococcus species incertae sedis	NA	23
ext_mOTU_v31_29438	Streptococcus species incertae sedis	NA	15
ext_mOTU_v31_29444	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29445	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29450	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_29453	Gemella species incertae sedis	NA	6
ext_mOTU_v31_29454	Streptococcus species incertae sedis	NA	38
ext_mOTU_v31_29457	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29463	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29465	Streptococcus species incertae sedis	NA	23
ext_mOTU_v31_29469	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_29472	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29474	Streptococcus species incertae sedis	NA	10
ext_mOTU_v31_29476	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29479	Streptococcus species incertae sedis	NA	8
ext_mOTU_v31_29480	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_29483	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_29490	Streptococcus species incertae sedis	NA	25
ext_mOTU_v31_29496	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_29497	Candidatus Saccharibacteria species incertae sedis	NA	11
ext_mOTU_v31_29509	Actinomyces species incertae sedis	NA	4
ext_mOTU_v31_29510	Actinomyces species incertae sedis	NA	1
ext_mOTU_v31_29519	Candidatus Saccharibacteria species incertae sedis	NA	19
ext_mOTU_v31_29520	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29523	Candidatus Saccharibacteria species incertae sedis	NA	44
ext_mOTU_v31_29534	Bacteria species incertae sedis	NA	9
ext_mOTU_v31_29542	Candidatus Saccharibacteria species incertae sedis	NA	8
ext_mOTU_v31_29544	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29553	Candidatus Saccharibacteria species incertae sedis	NA	29
ext_mOTU_v31_29554	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_29558	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_29564	Propionibacteriaceae species incertae sedis	NA	1
ext_mOTU_v31_29566	Bacteria species incertae sedis	NA	3
ext_mOTU_v31_29568	Candidatus Saccharibacteria species incertae sedis	NA	24
ext_mOTU_v31_29571	Candidatus Saccharibacteria species incertae sedis	NA	8
ext_mOTU_v31_29574	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_29582	Campylobacter species incertae sedis	NA	1
ext_mOTU_v31_29587	Candidatus Saccharibacteria species incertae sedis	NA	4
ext_mOTU_v31_29588	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_29590	Candidatus Saccharibacteria species incertae sedis	NA	16
ext_mOTU_v31_29595	Campylobacter species incertae sedis	NA	2
ext_mOTU_v31_29602	Bacteria species incertae sedis	NA	2
ext_mOTU_v31_29607	Campylobacter species incertae sedis	NA	1
ext_mOTU_v31_29609	Candidatus Saccharibacteria species incertae sedis	NA	10
ext_mOTU_v31_29615	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29616	Actinomycetaceae species incertae sedis	NA	20
unassigned	unassigned	NA	607
