Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Lichenihabitans sp021730615	0.35843186506415187	0.30568926413292263	Species	SM_gtdb-rs214-full	Moss	corncob
Luteibacter sp018449605	-1.369238535445714	0.016691733150129708	Species	SM_gtdb-rs214-full	Moss	corncob
Mesorhizobium loti	-1.8776094877461678	4.344201427239529e-5	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium cerastii	2.142368961911237	1.2731434028549623e-6	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium sp008039875	0.9196192325124316	4.42297241223182e-4	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium sp017833295	-0.7467853955477695	0.08576343027712331	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium sp022702195	3.223158890810161	0.005168910596913409	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium sp022829365	0.9598331413751537	2.8062400966479725e-5	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium sp022829385	-0.2923626607429811	0.23776697345449344	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium sp022829515	0.08006695547521012	0.8270521010314249	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium sp022829545	-1.2900138881711125	0.04238359408306591	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium sp022829585	0.9118257423341274	3.7531064624048234e-6	Species	SM_gtdb-rs214-full	Moss	corncob
Methylobacterium sp022829635	0.3537578313369769	0.3477205336567841	Species	SM_gtdb-rs214-full	Moss	corncob
Mucilaginibacter sp013408825	-1.2456819362228477	0.08953708093346013	Species	SM_gtdb-rs214-full	Moss	corncob
Mycobacterium cookii	-2.069537715710428	2.4000959824045876e-5	Species	SM_gtdb-rs214-full	Moss	corncob
Mycobacterium madagascariense	-0.44469352319831995	0.12236373184927464	Species	SM_gtdb-rs214-full	Moss	corncob
Mycobacterium sp001673405	-1.5499282273492438	1.1788450525398198e-4	Species	SM_gtdb-rs214-full	Moss	corncob
Mycobacterium sp002043095	-0.8246698678585359	0.2313582597271623	Species	SM_gtdb-rs214-full	Moss	corncob
Mycobacterium sp002863225	-2.0145875079258455	3.700422139159146e-5	Species	SM_gtdb-rs214-full	Moss	corncob
Mycobacterium sp008329535	-1.8964554539882508	0.007668259422172445	Species	SM_gtdb-rs214-full	Moss	corncob
Mycobacterium sp016462545	-1.3704141665572969	0.030327049825172973	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc commune	0.37728150004341254	0.35905034658648227	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc favosum	-0.24940797484720906	0.6228134585580503	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc flagelliforme	-0.07037490140098872	0.8562030424711683	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc foliaceum	0.29197141293301065	0.5834808322708237	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc indistinguendum	0.7486531981010082	0.2196530457548336	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc mirabile	-0.23764370220102957	0.6039504505026744	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc muscorum	-0.0634750253025836	0.8854214059959619	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc punctiforme	-0.41825202403481504	0.19443051029026237	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp002246015	-0.5164150497095934	0.29152202507366837	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp002949735	-0.06427686174137011	0.8562030424711683	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp013393905	-0.06670027359114848	0.8666212912073578	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp017114945	-0.2191668507530958	0.686622795228188	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp017114985	-0.3885763165856214	0.5262984936552363	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp017115025	0.27973462098851914	0.5892097376632482	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp017115085	0.14679373689204334	0.6923931533137152	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp017115095	0.3276565751852387	0.5892097376632482	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp020829625	-0.2027341934287619	0.6203039465607247	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sp023522315	-0.6940867194407506	0.26572256697155566	Species	SM_gtdb-rs214-full	Moss	corncob
Nostoc sphaeroides	0.053925745254876374	0.8854214059959619	Species	SM_gtdb-rs214-full	Moss	corncob
Novosphingobium sp903970225	0.38037713155326086	0.37214074707935696	Species	SM_gtdb-rs214-full	Moss	corncob
Palsa-1515 sp903970385	-0.04626044643160703	0.8864068958194314	Species	SM_gtdb-rs214-full	Moss	corncob
Palsa-465 sp017882405	-1.4048257689995622	0.005206094732081063	Species	SM_gtdb-rs214-full	Moss	corncob
Palsa-465 sp019240115	-1.2171250165338896	0.05758986566995418	Species	SM_gtdb-rs214-full	Moss	corncob
Palsa-504 sp003140115	-0.6507746185553941	0.2313582597271623	Species	SM_gtdb-rs214-full	Moss	corncob
Palsa-504 sp003161205	-0.5525867517478779	0.3477205336567841	Species	SM_gtdb-rs214-full	Moss	corncob
Palsa-504 sp003168295	-0.7413071221248637	0.1649719994723477	Species	SM_gtdb-rs214-full	Moss	corncob
Palsa-504 sp021154785	-1.242063943511525	0.05174787502840323	Species	SM_gtdb-rs214-full	Moss	corncob
Paraburkholderia aspalathi	-0.47024038835872717	0.2783195828964914	Species	SM_gtdb-rs214-full	Moss	corncob
Paraburkholderia bryophila	-0.6358663439946876	0.13731295558573414	Species	SM_gtdb-rs214-full	Moss	corncob
Paraburkholderia ginsengisoli	-1.7679640963897614	0.03765833325193827	Species	SM_gtdb-rs214-full	Moss	corncob
Paraburkholderia metrosideri	-1.3430091385749159	0.06334325821698214	Species	SM_gtdb-rs214-full	Moss	corncob
Paraburkholderia phenazinium	-1.1752464306208257	0.027300327202856845	Species	SM_gtdb-rs214-full	Moss	corncob
Paraburkholderia sp900996245	-0.7049236610401001	0.25843717538375927	Species	SM_gtdb-rs214-full	Moss	corncob
Pseudomonas E fluorescens	-0.5537922905865303	0.2771337283546752	Species	SM_gtdb-rs214-full	Moss	corncob
Pseudomonas E sp002814235	-0.61034222429563	0.25782033416179434	Species	SM_gtdb-rs214-full	Moss	corncob
Pseudomonas E sp003014915	-0.40570899114683306	0.5028462340335282	Species	SM_gtdb-rs214-full	Moss	corncob
Pseudomonas E sp903970465	1.1512922651781696	0.082869284508821	Species	SM_gtdb-rs214-full	Moss	corncob
Pseudonocardia sp001899645	-1.440933494543006	1.9094453236054377e-5	Species	SM_gtdb-rs214-full	Moss	corncob
Puia sp013288945	-0.9717197337499288	0.0790032116544633	Species	SM_gtdb-rs214-full	Moss	corncob
RH-AL1 sp009765775	0.22083078920848492	0.4787091146218724	Species	SM_gtdb-rs214-full	Moss	corncob
RH-AL1 sp901457705	0.49635783769562436	0.05758986566995418	Species	SM_gtdb-rs214-full	Moss	corncob
Reyranella aerosaccus	-3.712397655600424	5.758622977153939e-6	Species	SM_gtdb-rs214-full	Moss	corncob
Reyranella sp017305915	-2.5519330408456233	0.025925953027376852	Species	SM_gtdb-rs214-full	Moss	corncob
Rhizobacter sp001425825	-1.2123186334183602	0.0591593795505709	Species	SM_gtdb-rs214-full	Moss	corncob
Rhizobacter sp900142965	-0.8149584685642387	0.2348299520375963	Species	SM_gtdb-rs214-full	Moss	corncob
Rhizobium sp007000325	0.904372749850591	0.004202746189334579	Species	SM_gtdb-rs214-full	Moss	corncob
Rhizomicrobium sp018449595	-3.647622735667777	1.1534180171363731e-5	Species	SM_gtdb-rs214-full	Moss	corncob
Rhodanobacter sp014200755	2.104963247876723	7.208040298967436e-8	Species	SM_gtdb-rs214-full	Moss	corncob
Rhodanobacter sp903827735	1.1149211198378075	0.0050523972569942776	Species	SM_gtdb-rs214-full	Moss	corncob
Rhodopila globiformis	-1.291424181415796	0.04218498777083686	Species	SM_gtdb-rs214-full	Moss	corncob
Rhodopila sp009765975	-2.562828302711663	2.003103069619345e-4	Species	SM_gtdb-rs214-full	Moss	corncob
Schlegelella A sp017881025	-3.142789137187159	1.1788450525398198e-4	Species	SM_gtdb-rs214-full	Moss	corncob
Schlegelella A sp021414305	-1.6567574315038232	7.287429451530634e-5	Species	SM_gtdb-rs214-full	Moss	corncob
Sphingomonas N chungangi	-0.47690309621859694	0.2484413570072143	Species	SM_gtdb-rs214-full	Moss	corncob
Sphingomonas N sp903871605	0.8716541147734019	0.0016140824169389198	Species	SM_gtdb-rs214-full	Moss	corncob
Sphingomonas glacialis	0.033717266601121336	0.9207782668512265	Species	SM_gtdb-rs214-full	Moss	corncob
Sphingomonas sp000241485	0.8692575126016698	0.014536423585668421	Species	SM_gtdb-rs214-full	Moss	corncob
Sphingomonas sp022662335	1.9792734714112126	0.0016561760254074596	Species	SM_gtdb-rs214-full	Moss	corncob
Sphingomonas sp903642285	2.739593997377013	8.30984269936328e-6	Species	SM_gtdb-rs214-full	Moss	corncob
Stigonema ocellatum	-0.9047418002404107	0.005168910596913409	Species	SM_gtdb-rs214-full	Moss	corncob
Stigonema sp903903925	-1.4988300834034736	5.5281479731493105e-5	Species	SM_gtdb-rs214-full	Moss	corncob
Streptacidiphilus sp014084125	-0.8093488148070099	0.19302444362037144	Species	SM_gtdb-rs214-full	Moss	corncob
Tardiphaga sp007018905	-2.1815677441356125	0.00971862347183854	Species	SM_gtdb-rs214-full	Moss	corncob
Terriglobus roseus	-0.5313016467659336	0.1586714126499369	Species	SM_gtdb-rs214-full	Moss	corncob
Trebonia kvetii	-2.379028341013703	1.2731434028549623e-6	Species	SM_gtdb-rs214-full	Moss	corncob
UBA5172 sp009765785	-1.1955532851049762	0.005168910596913409	Species	SM_gtdb-rs214-full	Moss	corncob
UBA5172 sp019351975	-1.60181565843551	0.023853412252032306	Species	SM_gtdb-rs214-full	Moss	corncob
VAYN01 sp001898095	-3.2812159539726173	9.489331829773391e-9	Species	SM_gtdb-rs214-full	Moss	corncob
VAYN01 sp018268575	-3.387562010718409	5.54244203172742e-8	Species	SM_gtdb-rs214-full	Moss	corncob
VAYN01 sp018268675	-3.2956098877231854	1.0301846336370226e-7	Species	SM_gtdb-rs214-full	Moss	corncob
Variovorax sp009765735	-1.2411372965314214	0.00971862347183854	Species	SM_gtdb-rs214-full	Moss	corncob
Variovorax sp900115375	-3.0971702544058495	0.007252832962951513	Species	SM_gtdb-rs214-full	Moss	corncob
70-18 sp001899585	-2.5419273694748106	2.0692876784589531e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Acidisarcina polymorpha	-1.0790659044778281	3.842513479993914e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Acidisoma sp009765865	-1.0801438365907805	6.132026753261422e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Actinomycetospora sp012933465	-2.7237761251345463	0.01692231405961559	Species	SM_gtdb-rs214-rep	Moss	corncob
Actinoplanes durhamensis	-3.0379908124196744	0.00801813903515524	Species	SM_gtdb-rs214-rep	Moss	corncob
Amnibacterium kyonggiense	-1.6575616279012564	0.008526711974138916	Species	SM_gtdb-rs214-rep	Moss	corncob
Amnibacterium setariae	-1.221537553906023	0.02136079970905368	Species	SM_gtdb-rs214-rep	Moss	corncob
Amnibacterium sp019352055	-1.7536918544652216	0.03905842051665161	Species	SM_gtdb-rs214-rep	Moss	corncob
BOG-1363 sp013821615	-3.1614342663446977	0.005934475275418442	Species	SM_gtdb-rs214-rep	Moss	corncob
Baekduia woesei	-2.3963736905235193	0.004774791098002294	Species	SM_gtdb-rs214-rep	Moss	corncob
Bog-532 sp003164955	-1.9537429063301823	0.019724107302364055	Species	SM_gtdb-rs214-rep	Moss	corncob
Bog-532 sp019240215	-1.7764951064751298	5.614305576560325e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium canariense	-3.5764686981399336	1.322153789474198e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium erythrophlei	-2.5882552635726244	2.3818388123984193e-9	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium ivorense	-2.5588176517142434	0.02488052599450161	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium jicamae	-2.0187764892735016	0.016094823896551282	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium lablabi	-3.5369940195016207	0.001935140982236717	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium ottawaense	-2.0129577868996815	7.985187041443186e-6	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium rifense	-2.2571545751743662	0.007459203165095473	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp000938255	-1.1515630013567912	0.004441890785607755	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp000938305	-2.386868840350111	0.0048299558497545214	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp004799405	-3.0960099265294354	1.4558604660410714e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp005937885	-2.95453558048404	0.009472110282987953	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp009766005	-1.589635818141198	1.592491156277357e-7	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp017881085	-3.1669384148055175	0.005805871093152953	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp018449695	-2.0435724935778636	1.063908091769725e-8	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp018736105	-2.860090408553695	5.05402298144745e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp021779635	-3.2555744160879962	6.280283321057994e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Bradyrhizobium sp900103365	-1.6151096005742547	2.50718675083398e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Bryocella elongata	0.18992832475306795	0.7331122548570889	Species	SM_gtdb-rs214-rep	Moss	corncob
CAHJWH01 sp009765965	-1.2487042817944678	0.01132617144944012	Species	SM_gtdb-rs214-rep	Moss	corncob
CAHJWH01 sp903642205	-0.4583966930391463	0.4006525030047039	Species	SM_gtdb-rs214-rep	Moss	corncob
CAHJWO01 sp903642295	-2.961215637070344	0.009472110282987953	Species	SM_gtdb-rs214-rep	Moss	corncob
CAHJWT01 sp018982885	-2.3305301061768517	0.005685638691794046	Species	SM_gtdb-rs214-rep	Moss	corncob
CAHJXF01 sp903644065	-0.3166137272444481	0.33128082579975543	Species	SM_gtdb-rs214-rep	Moss	corncob
CAHJXG01 sp903644035	-1.7348604558104703	5.584910678125875e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
CAIMXF01 sp013289985	-1.0170251475510934	8.486772631166602e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
CAIMXF01 sp014378125	-2.348173332004097	4.844631402793214e-7	Species	SM_gtdb-rs214-rep	Moss	corncob
CAIMXF01 sp019510465	-1.892402451329465	3.346797923058019e-6	Species	SM_gtdb-rs214-rep	Moss	corncob
CAIMXF01 sp023231945	-0.5831020992795373	0.0013063145917094924	Species	SM_gtdb-rs214-rep	Moss	corncob
CAIMXF01 sp903845345	-1.304047226122661	2.968856341125907e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
CAIOYC01 sp903837135	-0.08784868509473251	0.8814906870636582	Species	SM_gtdb-rs214-rep	Moss	corncob
CAIQPK01 sp903873705	-2.1771773268716	0.009472110282987953	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia mineralivorans	-1.8444115014619462	0.0289503262318916	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia sordidicola	-0.8030860703320557	0.015147372375704238	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia sp001424345	-3.2130517026066845	0.005473954317657426	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia sp001557535	-0.06126467882806136	0.7106000116903736	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia sp009766085	-1.7455004661887943	0.005562222734219199	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia sp011493005	-2.6498388702193374	0.02018755898185047	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia sp018449515	-2.0289778895986585	0.015612277835031923	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia sp018449635	-1.3180180496338034	1.778168395213074e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia sp022878925	-0.8025208545185659	0.10706142140616322	Species	SM_gtdb-rs214-rep	Moss	corncob
Caballeronia udeis	-2.1702858323912797	0.009660487644254949	Species	SM_gtdb-rs214-rep	Moss	corncob
Catenulispora acidiphila	-1.7634113392086588	0.03768166147577334	Species	SM_gtdb-rs214-rep	Moss	corncob
Duganella levis	-0.8210142631104026	0.239211500925262	Species	SM_gtdb-rs214-rep	Moss	corncob
Edaphobacter aggregans	-2.0150017325205365	0.016291881441799144	Species	SM_gtdb-rs214-rep	Moss	corncob
Edaphobacter lichenicola	-1.5187455542215416	3.7155024033580924e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Edaphobacter sp009765825	-1.8038199701889182	4.811464128720284e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Gemmata tundricola	-1.93489736547613	0.021135729438512305	Species	SM_gtdb-rs214-rep	Moss	corncob
Glacieibacterium sp018982925	-2.110744320778224	0.011689642777253007	Species	SM_gtdb-rs214-rep	Moss	corncob
Granulicella A mallensis	-1.0049875246005837	0.0102951852640584	Species	SM_gtdb-rs214-rep	Moss	corncob
Granulicella B arctica	-1.5209015465176656	0.01533372207978831	Species	SM_gtdb-rs214-rep	Moss	corncob
Granulicella C pectinivorans	-1.808946634645119	5.82864044209277e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Granulicella C rosea	-1.266885122239079	8.616506736848804e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Granulicella C sibirica	-2.014754037120036	3.376137588210637e-8	Species	SM_gtdb-rs214-rep	Moss	corncob
Granulicella C tundricola	0.18272859113180784	0.5329707781116574	Species	SM_gtdb-rs214-rep	Moss	corncob
Granulicella D aggregans	-0.3673762768231402	0.16702762178618832	Species	SM_gtdb-rs214-rep	Moss	corncob
JACDAE01 sp013695595	-1.3159900967905829	0.008737249208729604	Species	SM_gtdb-rs214-rep	Moss	corncob
JAFEEF01 sp018241265	-2.1702689301594345	0.009550279314473999	Species	SM_gtdb-rs214-rep	Moss	corncob
JAFKFJ01 sp021845835	-0.13084898685361154	0.8385048075966323	Species	SM_gtdb-rs214-rep	Moss	corncob
JAJXYY01 sp018449545	-1.6801665412537627	0.017308053976073677	Species	SM_gtdb-rs214-rep	Moss	corncob
JAJYCH01 sp021777685	-3.313717041756391	1.926555557604992e-12	Species	SM_gtdb-rs214-rep	Moss	corncob
JAJZFE01 sp014083945	-0.27310501942244547	0.6132466011999395	Species	SM_gtdb-rs214-rep	Moss	corncob
Jatrophihabitans endophyticus	-0.8569994661537367	0.008737249208729604	Species	SM_gtdb-rs214-rep	Moss	corncob
LMDS01 sp001425865	-0.2936375685143773	0.425778643613087	Species	SM_gtdb-rs214-rep	Moss	corncob
LMUY01 sp009765685	-0.4442539498135995	0.18614651177428385	Species	SM_gtdb-rs214-rep	Moss	corncob
Labilithrix sp019637155	-2.9564359640284983	0.009485097338613795	Species	SM_gtdb-rs214-rep	Moss	corncob
Lichenicoccus roseus	0.8182951387014814	9.45681782212375e-6	Species	SM_gtdb-rs214-rep	Moss	corncob
Lichenicola cladoniae	-0.786439953025729	0.1720911079196583	Species	SM_gtdb-rs214-rep	Moss	corncob
Lichenicola sp903844135	1.6765934810322887	7.299354605247218e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Lichenihabitans minor	1.3875301217403269	6.927482244704383e-7	Species	SM_gtdb-rs214-rep	Moss	corncob
Lichenihabitans ramalinae	0.5552301294153482	0.056160253560694755	Species	SM_gtdb-rs214-rep	Moss	corncob
Lichenihabitans sp021730615	0.36207611672295	0.31857838040560943	Species	SM_gtdb-rs214-rep	Moss	corncob
Luteibacter sp018449605	-1.3668899052992276	0.016151454151010845	Species	SM_gtdb-rs214-rep	Moss	corncob
Mesorhizobium loti	-1.8742414491854655	4.731489938010869e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium cerastii	2.0123861083966506	3.2635154836427744e-7	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium sp008039875	0.965210539180216	2.3519181193662315e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium sp017833295	-0.4621093007903065	0.2737532897404191	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium sp022702195	3.225020398661331	0.005473954317657426	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium sp022829365	0.9391386515030452	3.0294515774133328e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium sp022829385	-0.28696567127444617	0.26150878845044495	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium sp022829515	0.26285927843628293	0.44866687662318133	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium sp022829545	-0.6834867085650624	0.2107938790799667	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium sp022829585	0.9257271251105628	3.0419877989242314e-6	Species	SM_gtdb-rs214-rep	Moss	corncob
Methylobacterium sp022829635	0.16135774260064012	0.7077951194994296	Species	SM_gtdb-rs214-rep	Moss	corncob
Mucilaginibacter sp013408825	-1.242616141708006	0.09202542995957555	Species	SM_gtdb-rs214-rep	Moss	corncob
Mycobacterium cookii	-2.016937048967452	3.7155024033580924e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Mycobacterium madagascariense	-0.4386287819113023	0.12883047437555553	Species	SM_gtdb-rs214-rep	Moss	corncob
Mycobacterium sp001673405	-1.5465391454316257	1.2195596879351196e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Mycobacterium sp002863225	-2.011786819209926	4.0013055899809925e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Mycobacterium sp008329535	-1.7246879085347018	0.00603600213622058	Species	SM_gtdb-rs214-rep	Moss	corncob
Mycobacterium sp016462545	-1.4437519999164121	0.02136079970905368	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc commune	0.2398814772740736	0.5634281267939203	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc favosum	-0.2808661474593507	0.6037838371922156	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc flagelliforme	-0.20201254563533608	0.6037838371922156	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc foliaceum	0.2829771854217731	0.5634281267939203	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc mirabile	-0.2636208616525193	0.5535703293426684	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc muscorum	-0.2193534382671572	0.6270667870577737	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc punctiforme	-0.3221610779940631	0.3277691447261596	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp001712795	-0.32299551739594307	0.5726292411920201	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp002246015	-0.43396953272256583	0.3588155904927401	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp002949735	-0.2601256307240024	0.5024943556094035	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp013393905	-0.11342353279922521	0.7635921180779932	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp017114945	0.02687921370668782	0.9527497788510169	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp017114985	-0.32838399870436225	0.5329707781116574	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp017115025	0.06798238033371119	0.8917766821166317	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp017115085	0.054580237645093684	0.8814906870636582	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp017115095	-0.28214452185305877	0.5687230256813182	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp020829485	0.28903306234349563	0.5329707781116574	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp020829625	-0.1398168760807112	0.7341132963408563	Species	SM_gtdb-rs214-rep	Moss	corncob
Nostoc sp023522315	-0.21782686219669808	0.7106000116903736	Species	SM_gtdb-rs214-rep	Moss	corncob
Novosphingobium sp903970225	0.45790319501792603	0.2927248425196115	Species	SM_gtdb-rs214-rep	Moss	corncob
Palsa-1515 sp903970385	-0.2124076830376981	0.5634281267939203	Species	SM_gtdb-rs214-rep	Moss	corncob
Palsa-465 sp017882405	-1.4021876382687717	0.0054885507044786595	Species	SM_gtdb-rs214-rep	Moss	corncob
Palsa-465 sp019240115	-1.2147932333184848	0.05819165614036087	Species	SM_gtdb-rs214-rep	Moss	corncob
Palsa-504 sp003140115	-0.3783487734759033	0.5236066380214485	Species	SM_gtdb-rs214-rep	Moss	corncob
Palsa-504 sp003161205	-0.5512646372797464	0.3655542048839293	Species	SM_gtdb-rs214-rep	Moss	corncob
Palsa-504 sp003168295	-0.813178467848095	0.12123127403499184	Species	SM_gtdb-rs214-rep	Moss	corncob
Palsa-504 sp021154785	-1.2399475235144586	0.05232814003511442	Species	SM_gtdb-rs214-rep	Moss	corncob
Paraburkholderia aspalathi	-0.513711583561436	0.3119317445043722	Species	SM_gtdb-rs214-rep	Moss	corncob
Paraburkholderia bryophila	-0.32162546897395333	0.49776829259495936	Species	SM_gtdb-rs214-rep	Moss	corncob
Paraburkholderia ginsengisoli	-1.7663661322223085	0.03768166147577334	Species	SM_gtdb-rs214-rep	Moss	corncob
Paraburkholderia metrosideri	-1.3414785259246287	0.06426426008063361	Species	SM_gtdb-rs214-rep	Moss	corncob
Paraburkholderia phenazinium	-1.1723288227896287	0.027520460644459087	Species	SM_gtdb-rs214-rep	Moss	corncob
Paraburkholderia phytofirmans	-2.5602573831547675	0.02488052599450161	Species	SM_gtdb-rs214-rep	Moss	corncob
Paraburkholderia sp900996245	-0.7025485352006271	0.2737532897404191	Species	SM_gtdb-rs214-rep	Moss	corncob
Pseudomonas E fluorescens	-0.38879668875732293	0.4895744138627739	Species	SM_gtdb-rs214-rep	Moss	corncob
Pseudomonas E sp002814235	-0.6079961315244679	0.2737532897404191	Species	SM_gtdb-rs214-rep	Moss	corncob
Pseudomonas E sp003014915	-0.40310453067250474	0.5236066380214485	Species	SM_gtdb-rs214-rep	Moss	corncob
Pseudomonas E sp903970465	1.152418017598388	0.08316646751584489	Species	SM_gtdb-rs214-rep	Moss	corncob
Pseudonocardia sp001899645	-1.4383573603762045	1.86983934679116e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
Puia sp013288945	-0.9695913401226326	0.08050065024172891	Species	SM_gtdb-rs214-rep	Moss	corncob
RH-AL1 sp009765775	0.22417578504285324	0.49488771425633094	Species	SM_gtdb-rs214-rep	Moss	corncob
RH-AL1 sp901457705	0.5051011789031017	0.054083446733914894	Species	SM_gtdb-rs214-rep	Moss	corncob
Reyranella aerosaccus	-3.7589246202104003	4.334719158848344e-6	Species	SM_gtdb-rs214-rep	Moss	corncob
Rhizobacter sp001425825	-0.9271680014487037	0.1720911079196583	Species	SM_gtdb-rs214-rep	Moss	corncob
Rhizobacter sp900142965	-0.9687689886553792	0.10785288678005524	Species	SM_gtdb-rs214-rep	Moss	corncob
Rhizobium sp007000325	1.054940097457094	8.390963442570905e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Rhizobium tumorigenes	2.2319395326288416	2.3519181193662315e-4	Species	SM_gtdb-rs214-rep	Moss	corncob
Rhizomicrobium sp018449595	-3.6438611090034185	1.1038152520949497e-5	Species	SM_gtdb-rs214-rep	Moss	corncob
