Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Allocoleopsis franciscana	-0.0038938479721856113	0.9981168502939861	Species	KB20	Moss	Aldex2
Aminobacter sp. SR38	0.2616178941832401	0.024831274845666263	Species	KB20	Moss	Aldex2
Amycolatopsis acidiphila	-0.10968997215903198	0.8904111849894677	Species	KB20	Moss	Aldex2
Amycolatopsis albispora	0.0476557200187546	0.8438609880203265	Species	KB20	Moss	Aldex2
Amycolatopsis mediterranei	0.06367862450283061	0.8502247327856413	Species	KB20	Moss	Aldex2
Amycolatopsis sp. DSM 110486	0.07676957820372178	0.8038888205753858	Species	KB20	Moss	Aldex2
Amycolatopsis sp. Hca4	0.10449563640788849	0.6602644812361973	Species	KB20	Moss	Aldex2
Anabaena cylindrica	-0.11531391536386482	0.921332737152912	Species	KB20	Moss	Aldex2
Anabaena sp. 90	-0.09170711109953625	0.9501897908572994	Species	KB20	Moss	Aldex2
Anabaena sp. WA102	0.1223446158592105	0.6421651882558606	Species	KB20	Moss	Aldex2
Anabaenopsis circularis	-0.048448335240077925	1	Species	KB20	Moss	Aldex2
Anabaenopsis elenkinii	0.21642132109147472	0.31534076339729283	Species	KB20	Moss	Aldex2
Aquabacterium olei	0.11101491457192736	0.6613778309610537	Species	KB20	Moss	Aldex2
Aquihabitans sp. G128	-0.22240653900425575	0.6172371202958388	Species	KB20	Moss	Aldex2
Aquihabitans sp. Kera 3	0.13062698885143448	0.5748503760372965	Species	KB20	Moss	Aldex2
Aquisphaera giovannonii	-0.46133064248355793	7.270364667866302e-5	Species	KB20	Moss	Aldex2
Arachidicoccus soli	-0.013900891456655441	0.9650355845870148	Species	KB20	Moss	Aldex2
Archangium violaceum	-0.010709286026389063	0.9815094531440369	Species	KB20	Moss	Aldex2
Aureimonas altamirensis	0.32129432606170605	0.06534864100948465	Species	KB20	Moss	Aldex2
Aureimonas mangrovi	0.11088289099952163	0.648164626363228	Species	KB20	Moss	Aldex2
Aureimonas populi	0.2358063416292988	0.24350933080327175	Species	KB20	Moss	Aldex2
Aureimonas sp. AU20	0.18865704609030579	0.12145598058998087	Species	KB20	Moss	Aldex2
Aureimonas sp. SA4125	2.066300765257939e-4	0.9787260600928158	Species	KB20	Moss	Aldex2
Azospirillum brasilense	0.07310252514845833	0.8373393395395766	Species	KB20	Moss	Aldex2
Babela massiliensis	0.0014614423369946083	0.9596730554386379	Species	KB20	Moss	Aldex2
Bacillus sp. NP157	-0.16559203474057888	0.6352048824784495	Species	KB20	Moss	Aldex2
Baekduia soli	-0.09169051200307379	0.5708141355721548	Species	KB20	Moss	Aldex2
Beijerinckia indica	0.012785838392284418	0.9816833699743241	Species	KB20	Moss	Aldex2
Blastococcus saxobsidens	0.0378428625889582	0.9141261286929054	Species	KB20	Moss	Aldex2
Bordetella petrii	0.08560544709597855	0.7670761755808192	Species	KB20	Moss	Aldex2
Bosea sp. ANAM02	0.08745918699418542	0.8039070202940587	Species	KB20	Moss	Aldex2
Bosea sp. PAMC 26642	-0.4138332812340336	0.03733008658338186	Species	KB20	Moss	Aldex2
Bosea sp. Tri-49	0.09359425645845035	0.7916190033965914	Species	KB20	Moss	Aldex2
Bradyrhizobium amphicarpaeae	-0.038881816204872466	0.9722945965844357	Species	KB20	Moss	Aldex2
Bradyrhizobium arachidis	-0.29257753718236934	0.18394375734891505	Species	KB20	Moss	Aldex2
Bradyrhizobium betae	-0.5843843636138	0.004258374086410992	Species	KB20	Moss	Aldex2
Bradyrhizobium canariense	-0.6514695495692087	9.832549002782278e-8	Species	KB20	Moss	Aldex2
Bradyrhizobium cosmicum	-0.4655705298172125	0.006301395386277158	Species	KB20	Moss	Aldex2
Bradyrhizobium diazoefficiens	-0.3766175868608974	6.525815155615836e-6	Species	KB20	Moss	Aldex2
Bradyrhizobium elkanii	0.08980984215467194	0.6324623051611352	Species	KB20	Moss	Aldex2
Bradyrhizobium erythrophlei	-0.40754422147486813	0.00447404558669176	Species	KB20	Moss	Aldex2
Bradyrhizobium genosp.	-0.5745936740667027	8.603875565819377e-6	Species	KB20	Moss	Aldex2
Bradyrhizobium guangdongense	0.03134700467723343	0.9016270536939951	Species	KB20	Moss	Aldex2
Bradyrhizobium guangxiense	0.12152028612158522	0.6069701240133151	Species	KB20	Moss	Aldex2
Bradyrhizobium guangzhouense	-0.2513723796659651	0.4295119331386747	Species	KB20	Moss	Aldex2
Bradyrhizobium icense	-0.39837452546567714	0.01488362111561945	Species	KB20	Moss	Aldex2
Bradyrhizobium japonicum	-0.3245348847516523	1.2070104932168967e-4	Species	KB20	Moss	Aldex2
Bradyrhizobium lablabi	-0.3487536640718464	4.602536842540413e-5	Species	KB20	Moss	Aldex2
Bradyrhizobium oligotrophicum	-0.44087118715421736	0.0014518552163335819	Species	KB20	Moss	Aldex2
Bradyrhizobium ottawaense	-0.2116979795816466	0.11831862567036626	Species	KB20	Moss	Aldex2
Bradyrhizobium paxllaeri	-0.4632644205379266	0.008721089805585558	Species	KB20	Moss	Aldex2
Bradyrhizobium quebecense	-0.29660429401994426	0.11081729900119444	Species	KB20	Moss	Aldex2
Bradyrhizobium septentrionale	-0.6710582706909027	2.053787638244767e-5	Species	KB20	Moss	Aldex2
Bradyrhizobium sp.	-0.04661476687855248	0.9886917965638186	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. 1(2017)	-0.0372203269084056	0.9619366522289621	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. 144S4	-0.5951267337320505	3.4845185089876947e-4	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. 323S2	-0.5146957017447422	0.007127117711245918	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. 41S5	-0.2707673003128107	0.3168874478669143	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. 6(2017)	-0.389079730862261	0.03594657131161323	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. A19	-0.24290687094057806	0.4440306034211958	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. BTAi1	-0.7768603246592748	1.3892482572966951e-6	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. CCBAU 051011	-0.5969554389536823	4.801874780091861e-5	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. CCBAU 51753	-0.3499188202218818	0.03160126409961485	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. CCBAU 51765	-0.1059645372014781	0.8967067661482535	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. CCBAU 53338	-0.42280079375881724	0.044226636860123035	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. CCBAU 53340	-0.07838766096691016	0.8961580577744395	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. CCBAU 53351	-0.05995044860701866	0.9291629902791502	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. CCBAU 53421	-0.6069374488965661	1.828013178363388e-4	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. LCT2	-0.06231370465172177	0.9364829506292893	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. ORS 278	0.057279495481733125	0.9475911900985593	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. ORS 285	0.13062349205745988	0.6068216868817268	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. S2-11-2	-0.3553427946031021	0.07907822127629194	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. S2-11-4	0.06383938331163705	0.8288046570954217	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. S2-20-1	-0.3831953850437618	0.06090043620942851	Species	KB20	Moss	Aldex2
Bradyrhizobium sp. SK17	-0.25985470204054595	0.48857478768643636	Species	KB20	Moss	Aldex2
Bradyrhizobium symbiodeficiens	-0.28689691218514746	0.2743002170336204	Species	KB20	Moss	Aldex2
Bradyrhizobium vignae	0.03476526773222551	0.9290942345645906	Species	KB20	Moss	Aldex2
Bradyrhizobium zhanjiangense	0.04859169146658218	0.8899091658181508	Species	KB20	Moss	Aldex2
Brasilonema sennae	-0.21222874076649617	0.2629273065546939	Species	KB20	Moss	Aldex2
Brevundimonas nasdae	0.17894581227609602	0.23441429629014932	Species	KB20	Moss	Aldex2
Brevundimonas sp. Bb-A	0.05475990256501246	0.8657811730454745	Species	KB20	Moss	Aldex2
Brevundimonas sp. M20	0.1365165644145156	0.5640460587907217	Species	KB20	Moss	Aldex2
Buchnera aphidicola	0.3911973238139247	0.013055000631666147	Species	KB20	Moss	Aldex2
Burkholderia cenocepacia	0.03552233709278725	0.88146749915716	Species	KB20	Moss	Aldex2
Burkholderia gladioli	0.027294286984809978	0.9875419018299596	Species	KB20	Moss	Aldex2
Burkholderia plantarii	-0.6366979500668444	1.1011671857754214e-4	Species	KB20	Moss	Aldex2
Burkholderia pseudomallei	-0.06588462325985261	0.9697950908978793	Species	KB20	Moss	Aldex2
Burkholderia pyrrocinia	-0.10360338090355385	0.8901083961209926	Species	KB20	Moss	Aldex2
Burkholderia sp. DHOD12	0.06576757998009342	0.8751002652496667	Species	KB20	Moss	Aldex2
Burkholderia sp. JP2-270	0.19012947825208276	0.35550872531143585	Species	KB20	Moss	Aldex2
Burkholderia sp. KK1	0.07006144504765671	0.8508671297724684	Species	KB20	Moss	Aldex2
Burkholderia sp. NK8	-0.12848198226670998	0.8912154271712667	Species	KB20	Moss	Aldex2
Burkholderia sp. PAMC 26561	0.07011875252934223	0.9983101245317506	Species	KB20	Moss	Aldex2
Burkholderia sp. PAMC 28687	0.05592268138954169	1	Species	KB20	Moss	Aldex2
Burkholderia sp. RPE67	0.05284051657601306	0.8460751384738054	Species	KB20	Moss	Aldex2
Burkholderia sp. YI23	-0.17637179217001278	0.6542871846257349	Species	KB20	Moss	Aldex2
Burkholderia thailandensis	0.1774168934897454	0.34890948683727646	Species	KB20	Moss	Aldex2
Burkholderia ubonensis	0.10308259733631481	0.7752081235698737	Species	KB20	Moss	Aldex2
Burkholderia vietnamiensis	0.038677375737425496	0.9416932174457767	Species	KB20	Moss	Aldex2
Caballeronia insecticola	0.004771002538071315	0.9856635458374742	Species	KB20	Moss	Aldex2
Caballeronia sp. M1242	-0.069350463368787	0.9414892084414582	Species	KB20	Moss	Aldex2
Caballeronia sp. SBC1	-0.18915083436640617	0.08876853679680162	Species	KB20	Moss	Aldex2
Caballeronia sp. SBC2	-0.17443692212209583	0.2969041846169163	Species	KB20	Moss	Aldex2
Caenibius sp. WL	0.10669578768141252	0.6449752936498232	Species	KB20	Moss	Aldex2
Caenibius tardaugens	0.045539909454538764	0.889169149446894	Species	KB20	Moss	Aldex2
Calothrix brevissima	0.0043060660503507694	1	Species	KB20	Moss	Aldex2
Calothrix sp. 336/3	0.09641640559227142	0.8163654811076546	Species	KB20	Moss	Aldex2
Calothrix sp. NIES-2098	-0.08676394560118017	0.9661864568789372	Species	KB20	Moss	Aldex2
Calothrix sp. NIES-2100	-0.1555559485104281	0.2887019866264589	Species	KB20	Moss	Aldex2
Calothrix sp. PCC 6303	-0.030234609341337364	0.9999220246805256	Species	KB20	Moss	Aldex2
Calothrix sp. PCC 7507	-0.11768556871728095	0.8776166864586763	Species	KB20	Moss	Aldex2
Calothrix sp. PCC 7716	-0.205559081526144	0.34237759495355613	Species	KB20	Moss	Aldex2
Carnobacterium maltaromaticum	0.2287189918898635	0.19757739101199528	Species	KB20	Moss	Aldex2
Catellatospora sp. IY07-71	-0.09127282367717168	0.8925762471836747	Species	KB20	Moss	Aldex2
Catenulispora acidiphila	-0.15016870474520705	0.2961717325306769	Species	KB20	Moss	Aldex2
Caulobacter flavus	-0.08905657806320735	0.9166205176048007	Species	KB20	Moss	Aldex2
Caulobacter henricii	0.05909827676243428	0.8646475763078044	Species	KB20	Moss	Aldex2
Caulobacter mirabilis	-0.0837512954996874	0.9415694596226205	Species	KB20	Moss	Aldex2
Caulobacter rhizosphaerae	0.0656894993147114	0.8354631450008061	Species	KB20	Moss	Aldex2
Caulobacter segnis	-0.3188692831904286	0.2822033129331752	Species	KB20	Moss	Aldex2
Caulobacter soli	-0.0425746244420709	0.9616723296095258	Species	KB20	Moss	Aldex2
Caulobacter sp. FWC26	0.1547337458564289	0.3569680826123936	Species	KB20	Moss	Aldex2
Caulobacter sp. S6	-0.4150564599749228	7.559892228903786e-5	Species	KB20	Moss	Aldex2
Caulobacter vibrioides	-0.021025669777440407	0.9680733138027661	Species	KB20	Moss	Aldex2
Cedecea neteri	0.05487285086007598	0.8873470923575746	Species	KB20	Moss	Aldex2
Chitinophaga sp. KRA15-503	0.0654078710701317	0.8196783233086584	Species	KB20	Moss	Aldex2
Chondromyces crocatus	0.09394110776126234	0.7490340110399698	Species	KB20	Moss	Aldex2
Chroococcidiopsis thermalis	-0.06326055245234573	0.9591069129030545	Species	KB20	Moss	Aldex2
Chryseobacterium glaciei	0.12108099424896054	0.654997413719046	Species	KB20	Moss	Aldex2
Chryseobacterium sp. G0201	0.131903641754779	0.6095330645813973	Species	KB20	Moss	Aldex2
Chthonomonas calidirosea	0.07873229219173183	0.764641289572099	Species	KB20	Moss	Aldex2
Collimonas arenae	0.25722113213567993	0.21303750984369593	Species	KB20	Moss	Aldex2
Collimonas fungivorans	0.12935329836339526	0.679669997693284	Species	KB20	Moss	Aldex2
Collimonas pratensis	-0.04212782656640772	0.9962111743926878	Species	KB20	Moss	Aldex2
Conexibacter sp. SYSU D00693	-0.6275312411527548	5.9147286411964656e-5	Species	KB20	Moss	Aldex2
Conexibacter woesei	-0.24912438241537868	0.013529429222695816	Species	KB20	Moss	Aldex2
Corallococcus coralloides	0.1955150386753095	0.3311962118116112	Species	KB20	Moss	Aldex2
Criblamydia sequanensis	0.10236181663386729	0.6666667551095745	Species	KB20	Moss	Aldex2
Crinalium epipsammum	0.08400527468156774	0.8149524764715393	Species	KB20	Moss	Aldex2
Croceicoccus marinus	-0.08259084090969984	0.9272340998126164	Species	KB20	Moss	Aldex2
Cupriavidus basilensis	0.06955356474073737	0.7697357268799089	Species	KB20	Moss	Aldex2
Cupriavidus pauculus	0.12280391135790311	0.5436681968469137	Species	KB20	Moss	Aldex2
Curtobacterium sp. 24E2	0.2148850140662868	0.18189029510913157	Species	KB20	Moss	Aldex2
Curtobacterium sp. BH-2-1-1	0.18002341923590237	0.3287073248847726	Species	KB20	Moss	Aldex2
Curtobacterium sp. TC1	0.23841713261030167	0.17053092374823492	Species	KB20	Moss	Aldex2
Cutibacterium acnes	0.1505590870854429	0.16336781432811387	Species	KB20	Moss	Aldex2
Cylindrospermum stagnale	-0.15468535296852054	0.4599527523677354	Species	KB20	Moss	Aldex2
Cystobacter fuscus	0.1362726844480663	0.515579307071799	Species	KB20	Moss	Aldex2
Cytophaga hutchinsonii	0.033504512762372485	0.9009973212347243	Species	KB20	Moss	Aldex2
Dactylosporangium vinaceum	-0.19782985909326536	0.7087066926170774	Species	KB20	Moss	Aldex2
Defluviicoccus vanus	-0.08869413544704188	0.9824206234445912	Species	KB20	Moss	Aldex2
Dermacoccus nishinomiyaensis	0.17948365661292803	0.28170750020053387	Species	KB20	Moss	Aldex2
Devosia sp. A16	-0.08718539134102112	0.8504343428176107	Species	KB20	Moss	Aldex2
Dokdonella koreensis	-0.1868853943203338	0.6314095865463923	Species	KB20	Moss	Aldex2
Dolichospermum flos-aquae	0.14520205242831508	0.46752735897440306	Species	KB20	Moss	Aldex2
Dolichospermum sp. UHCC 0315A	0.1728973490044241	0.29003681079310256	Species	KB20	Moss	Aldex2
Duganella sp. AF9R3	-0.06039756281173059	1	Species	KB20	Moss	Aldex2
Duganella sp. GN2-R2	0.12771513414531996	0.5565298935126313	Species	KB20	Moss	Aldex2
Dyella caseinilytica	0.2617223072614846	0.11376072165376813	Species	KB20	Moss	Aldex2
Dyella japonica	0.08304169467375132	0.7556974972329755	Species	KB20	Moss	Aldex2
Dyella sp. G9	0.18801863816216768	0.3394810173270242	Species	KB20	Moss	Aldex2
Edaphobacter sp. 12200R-103	-0.20905200162905974	0.22029313162983807	Species	KB20	Moss	Aldex2
Edaphobacter sp. 4G125	-0.08287661245509331	0.9656538135960603	Species	KB20	Moss	Aldex2
Elioraea tepida	0.15107421654145853	0.5245868462462104	Species	KB20	Moss	Aldex2
Ereboglobus luteus	0.06347101317024752	0.8596456085441195	Species	KB20	Moss	Aldex2
Erwinia billingiae	0.11457740801849664	0.5229010598347453	Species	KB20	Moss	Aldex2
Erwinia rhapontici	0.09354835914107823	0.690301047841646	Species	KB20	Moss	Aldex2
Erwinia sp. QL-Z3	0.0941935383669226	0.6935901923568124	Species	KB20	Moss	Aldex2
Ewingella americana	0.1195276622515505	0.7054289183010669	Species	KB20	Moss	Aldex2
Ferruginibacter lapsinanis	-0.1232416186922333	0.801703224788851	Species	KB20	Moss	Aldex2
Ferruginibacter sp. KIS38-8	-0.14736764867843088	0.7542078998547485	Species	KB20	Moss	Aldex2
Filimonas lacunae	0.05152872013617116	0.890331847012242	Species	KB20	Moss	Aldex2
Fimbriimonas ginsengisoli	-0.3572340290356202	0.01702085314988379	Species	KB20	Moss	Aldex2
Fischerella sp. NIES-3754	-0.10245867053513459	0.923369202766132	Species	KB20	Moss	Aldex2
Fischerella sp. NIES-4106	-0.11021146924217802	0.8579702798572374	Species	KB20	Moss	Aldex2
Flavobacterium kingsejongi	0.19636026836483295	0.2987422020896908	Species	KB20	Moss	Aldex2
Flavobacterium sp. SLB02	0.08382291503029309	0.7719571512009321	Species	KB20	Moss	Aldex2
Frankia inefficax	-0.3816311524850662	0.06717782822906256	Species	KB20	Moss	Aldex2
Frankia sp. ArI3	0.13516650474362124	0.5549972254428467	Species	KB20	Moss	Aldex2
Friedmanniella luteola	-0.02040851762704074	0.970923961989737	Species	KB20	Moss	Aldex2
Frigoriglobus tundricola	-0.595160971677652	3.2295710406975225e-5	Species	KB20	Moss	Aldex2
Frondihabitans sp. 762G35	0.19655229772004765	0.06673089100374145	Species	KB20	Moss	Aldex2
Frondihabitans sp. PAMC 28766	0.6963163916926074	3.8121070627950004e-7	Species	KB20	Moss	Aldex2
Gemmata massiliana	-0.21952056677996729	0.36542623125766294	Species	KB20	Moss	Aldex2
Gemmata obscuriglobus	-0.742052225968961	1.5350858317745664e-6	Species	KB20	Moss	Aldex2
Gemmata sp. SH-PL17	-0.15259392887942452	0.6423593752621761	Species	KB20	Moss	Aldex2
Gemmatirosa kalamazoonesis	-0.13738859857635538	0.8358310661913443	Species	KB20	Moss	Aldex2
Geodermatophilus obscurus	0.15240133868445624	0.4619367956934713	Species	KB20	Moss	Aldex2
Gibbsiella quercinecans	0.16375717568110984	0.42988165595572636	Species	KB20	Moss	Aldex2
Glaciihabitans sp. INWT7	-0.4503039182715887	0.007230610628929438	Species	KB20	Moss	Aldex2
Gluconacetobacter diazotrophicus	0.03248296027245816	0.9999545663540105	Species	KB20	Moss	Aldex2
Gluconobacter oxydans	0.18498008375602998	0.3600368595626576	Species	KB20	Moss	Aldex2
Gluconobacter thailandicus	0.24271523623183905	0.12854805872645528	Species	KB20	Moss	Aldex2
Gordonia polyisoprenivorans	0.13710423430030844	0.34567202329585006	Species	KB20	Moss	Aldex2
Granulibacter bethesdensis	-0.2707601966573945	0.2388357654847556	Species	KB20	Moss	Aldex2
Granulicella mallensis	-0.12994044822670214	0.9921691265972117	Species	KB20	Moss	Aldex2
Granulicella sp. 5B5	0.2773448290202908	0.17077200489360503	Species	KB20	Moss	Aldex2
Granulicella sp. WH15	-0.06873264745990154	1	Species	KB20	Moss	Aldex2
Granulicella tundricola	0.9168579458089356	4.400178110763875e-9	Species	KB20	Moss	Aldex2
Hafnia alvei	0.2350001283172382	0.16273319584248072	Species	KB20	Moss	Aldex2
Haliangium ochraceum	-0.20426038791987883	0.4032983228839275	Species	KB20	Moss	Aldex2
Hartmannibacter diazotrophicus	0.12507919587358873	0.6556419076107383	Species	KB20	Moss	Aldex2
Herbaspirillum hiltneri	0.025347172809447663	0.9727466204641548	Species	KB20	Moss	Aldex2
Herbaspirillum sp. meg3	-0.02478923680375745	1	Species	KB20	Moss	Aldex2
Humisphaera borealis	-0.3721534606195501	0.006966462938016728	Species	KB20	Moss	Aldex2
Hydrogenophaga crassostreae	0.19708272332788285	0.33563597169964443	Species	KB20	Moss	Aldex2
Hymenobacter baengnokdamensis	0.23015400906546724	0.21740473866195006	Species	KB20	Moss	Aldex2
Hymenobacter nivis	0.38818638225499347	0.02082111239796358	Species	KB20	Moss	Aldex2
Hymenobacter sedentarius	0.11092743411385869	0.746477676709201	Species	KB20	Moss	Aldex2
Hymenobacter sp. BRD128	0.5261899063682893	1.1927069868901693e-5	Species	KB20	Moss	Aldex2
Hymenobacter sp. BRD67	0.3590383437854766	0.019009687441593846	Species	KB20	Moss	Aldex2
Hymenobacter sp. DG25B	0.35916381148921905	0.040953570974601713	Species	KB20	Moss	Aldex2
Hymenobacter sp. PAMC 26554	0.3206444619000306	0.02689221355369935	Species	KB20	Moss	Aldex2
Hymenobacter sp. PAMC 26628	0.33607180786363866	0.030610536253133376	Species	KB20	Moss	Aldex2
Hypericibacter terrae	0.11455389271326148	0.7019761046897693	Species	KB20	Moss	Aldex2
Hyphomicrobium denitrificans	0.009936214914303326	0.9555834261700091	Species	KB20	Moss	Aldex2
Iamia sp. SCSIO 61187	-0.05051636251522171	0.9300986938320156	Species	KB20	Moss	Aldex2
Ideonella dechloratans	-0.18994539348814465	0.7389360616821845	Species	KB20	Moss	Aldex2
Inhella inkyongensis	0.03885503266507795	0.8857188892810923	Species	KB20	Moss	Aldex2
Janthinobacterium agaricidamnosum	0.1533317506537833	0.5029844810549504	Species	KB20	Moss	Aldex2
Janthinobacterium lividum	0.146125277587624	0.5044349747376928	Species	KB20	Moss	Aldex2
Janthinobacterium sp. 1 2014MBL MicDiv	0.1041729546144104	0.6625587772712445	Species	KB20	Moss	Aldex2
Janthinobacterium sp. LM6	0.16218770919871361	0.4349681756892704	Species	KB20	Moss	Aldex2
Janthinobacterium sp. PAMC25594	0.09343099972696567	0.7626980148326215	Species	KB20	Moss	Aldex2
Jatrophihabitans sp. GAS493	-0.09719934317539097	0.924482846169736	Species	KB20	Moss	Aldex2
Kaistia sp. 32K	-0.08625916517322363	0.9674086971105822	Species	KB20	Moss	Aldex2
Kinneretia sp. DAIF2	-0.06036569077936903	0.9650751028841883	Species	KB20	Moss	Aldex2
Kitasatospora sp. MMS16-BH015	0.016880911941844084	0.9529876701749651	Species	KB20	Moss	Aldex2
Komagataeibacter saccharivorans	0.12988247646482656	0.5670520291029704	Species	KB20	Moss	Aldex2
Komagataeibacter xylinus	0.22061078169734838	0.19400049929202362	Species	KB20	Moss	Aldex2
Koribacter versatilis	-0.0840730765855987	0.8799703648139494	Species	KB20	Moss	Aldex2
Kovacikia sp. CCNU0001	0.25277470787982437	0.20338410872882487	Species	KB20	Moss	Aldex2
Kribbella qitaiheensis	0.02870463814938982	0.9254058640679138	Species	KB20	Moss	Aldex2
Ktedonosporobacter rubrisoli	-0.4266705493464181	0.003009586059995629	Species	KB20	Moss	Aldex2
Kutzneria albida	0.08446583137785045	0.7535356050862676	Species	KB20	Moss	Aldex2
Kutzneria sp. CA-103260	-0.0965253671475858	0.9562637386686794	Species	KB20	Moss	Aldex2
Labilithrix luteola	-0.36422763467243924	0.00516588200793644	Species	KB20	Moss	Aldex2
Labrys sp. KNU-23	-0.3168622058691736	0.051758959634302555	Species	KB20	Moss	Aldex2
Lacibacter sp. S13-6-6	0.13042756881466572	0.6323140603097424	Species	KB20	Moss	Aldex2
Lactococcus lactis	0.2563365205939925	0.09507950480093044	Species	KB20	Moss	Aldex2
Lacunisphaera limnophila	-0.13453922238069987	0.8204872394182694	Species	KB20	Moss	Aldex2
Legionella antarctica	-0.11589838552809587	0.9195219094754925	Species	KB20	Moss	Aldex2
Legionella fallonii	0.007872546897533233	0.9799499091345218	Species	KB20	Moss	Aldex2
Legionella longbeachae	0.12900433716998783	0.6035236234064584	Species	KB20	Moss	Aldex2
Legionella pneumophila	-0.1775092442739037	0.7318895833189455	Species	KB20	Moss	Aldex2
Legionella waltersii	0.11803372233935994	0.6558303058256109	Species	KB20	Moss	Aldex2
Leifsonia shinshuensis	0.03752744131180238	0.9379929500855608	Species	KB20	Moss	Aldex2
Leifsonia sp. PS1209	-0.027008479596466888	0.9994222551516047	Species	KB20	Moss	Aldex2
Leifsonia sp. ZF2019	-0.18582765942652021	0.6431977166045958	Species	KB20	Moss	Aldex2
Leptolyngbya sp. 15MV	0.06941926433443701	0.7631909871793808	Species	KB20	Moss	Aldex2
Leptolyngbya sp. 7M	0.021654992434412792	0.9180404467291369	Species	KB20	Moss	Aldex2
Leptothrix cholodnii	-0.10091082188632515	0.9334034448801128	Species	KB20	Moss	Aldex2
Lichenicola cladoniae	0.2231486895769425	0.2848764120751945	Species	KB20	Moss	Aldex2
Lichenihabitans psoromatis	0.054507012907408336	0.9968018100245802	Species	KB20	Moss	Aldex2
Lichenihabitans sp. PAMC28606	-0.23962617097064204	0.3213068858600838	Species	KB20	Moss	Aldex2
Limnoglobus roseus	-0.3746165870299311	0.011415732755992657	Species	KB20	Moss	Aldex2
Luteibacter pinisoli	0.038987586344181785	0.9046364003676071	Species	KB20	Moss	Aldex2
Luteibacter rhizovicinus	-0.2059361202902535	0.041814940170263694	Species	KB20	Moss	Aldex2
Luteolibacter ambystomatis	0.1837115282867931	0.39544532154288675	Species	KB20	Moss	Aldex2
Marmoricola scoriae	-0.16877516892419875	0.7291006132342392	Species	KB20	Moss	Aldex2
Massilia plicata	0.18116206193755857	0.3589266207060508	Species	KB20	Moss	Aldex2
Massilia putida	-0.111528997066192	0.915127169240857	Species	KB20	Moss	Aldex2
Massilia sp. HC52	-0.07897430470545833	0.9479603255564494	Species	KB20	Moss	Aldex2
Massilia sp. NR 4-1	0.04739203957956216	0.9121187318243841	Species	KB20	Moss	Aldex2
Massilia sp. WG5	0.0781168328634059	0.7339744964715701	Species	KB20	Moss	Aldex2
Melittangium boletus	0.09560556609728221	0.6918869179709435	Species	KB20	Moss	Aldex2
Mesorhizobium ciceri	-0.03578869046565956	0.9604717777351756	Species	KB20	Moss	Aldex2
Mesorhizobium erdmanii	-0.02926582434551369	0.9763242756290638	Species	KB20	Moss	Aldex2
Mesorhizobium huakuii	-0.040022234050990105	0.989683469568947	Species	KB20	Moss	Aldex2
Mesorhizobium japonicum	-0.1544323238399622	0.4767904979786707	Species	KB20	Moss	Aldex2
Mesorhizobium loti	-0.20359192840659182	0.03973712196973361	Species	KB20	Moss	Aldex2
Mesorhizobium opportunistum	0.00963637887180822	0.9486637006403893	Species	KB20	Moss	Aldex2
Mesorhizobium sp. 113-1-2	-0.48586206967435874	0.006942716871059252	Species	KB20	Moss	Aldex2
Mesorhizobium sp. 113-3-3	-0.02661566503641059	0.9892553470667098	Species	KB20	Moss	Aldex2
Mesorhizobium sp. 113-3-9	-0.44321206562400783	0.034593554319623326	Species	KB20	Moss	Aldex2
Mesorhizobium sp. 8	0.18014334635290952	0.4579592097840627	Species	KB20	Moss	Aldex2
Mesorhizobium sp. B1-1-8	-0.0012433266595043698	0.9759693520655562	Species	KB20	Moss	Aldex2
Mesorhizobium sp. B2-1-8	0.10001029270561254	0.7144342605599331	Species	KB20	Moss	Aldex2
Mesorhizobium sp. B2-8-5	0.13210581234333185	0.6187026485201019	Species	KB20	Moss	Aldex2
Mesorhizobium sp. INR15	-0.05339116276538613	0.9760851842444388	Species	KB20	Moss	Aldex2
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	-0.060212659563447776	0.9511819311362751	Species	KB20	Moss	Aldex2
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	0.06443463764269636	0.9007622150114614	Species	KB20	Moss	Aldex2
Mesorhizobium sp. NZP2077	-0.3577166099607626	0.027188690908009044	Species	KB20	Moss	Aldex2
