Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Reyranella sp017305915	-2.2836604512307135	4.030960796819719e-7	Species	SM_gtdb-rs214-full	Moss	edgeR
Bradyrhizobium sp009766005	-1.9900690926663156	4.52005945430629e-7	Species	SM_gtdb-rs214-full	Moss	edgeR
Sphingomonas sp022662335	2.5732509357851328	6.994993369995067e-7	Species	SM_gtdb-rs214-full	Moss	edgeR
Bradyrhizobium sp000938305	-2.3584616889065733	7.211045256857469e-7	Species	SM_gtdb-rs214-full	Moss	edgeR
Bradyrhizobium sp900103365	-2.682138546018695	1.0648553594601074e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Gemmata tundricola	-2.4974443527301613	1.22324340388251e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
CAHJWH01 sp009765965	-2.701326082134379	1.22324340388251e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Bradyrhizobium ivorense	-2.4720555809932394	1.5890134680154432e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Acidisoma sp009765865	-2.034814461981877	3.2913040548739684e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Bradyrhizobium sp018449695	-2.0253515221219436	4.306890854119134e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Trebonia kvetii	-2.3590408188141945	4.4691725570766105e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Mycobacterium sp008329535	-2.2870942868086948	4.813452636251598e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Methylobacterium sp008039875	2.1567549547551694	4.868845253979137e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Mycobacterium cookii	-2.182754929305122	6.68397059318831e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Mesorhizobium loti	-2.282120930835213	6.74413498911709e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Caballeronia sp009766085	-2.252009334843244	7.347978341303599e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Caballeronia sordidicola	-2.438599087424652	7.445703742216493e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Mycobacterium sp002863225	-2.129161790845638	8.014891105688355e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Catenulispora acidiphila	-2.3026315276472644	8.386141042445895e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Stigonema ocellatum	-2.3759115486464073	9.873388354706954e-6	Species	SM_gtdb-rs214-full	Moss	edgeR
Palsa-504 sp021154785	-2.5776771864399426	1.2436816748808516e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
Paraburkholderia ginsengisoli	-2.23705773787199	1.5004965234457512e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
CAHJXG01 sp903644035	-2.174744830745016	2.4123295051148362e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
Bradyrhizobium rifense	-1.949599629996703	3.39079847215337e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
Mucilaginibacter sp013408825	-2.292471315901192	3.4326516526377174e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
Luteibacter sp018449605	-2.1266278660566025	3.704042287013744e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
Acidisarcina polymorpha	-1.9711831420231578	4.2363183027811197e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
CAIQPK01 sp903873705	-1.9266675303413465	4.415845674286695e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
CAIMXF01 sp019510465	-1.8346263719683717	4.614913749300036e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
Edaphobacter sp009765825	-2.249329355589552	4.7238548052249197e-05	Species	SM_gtdb-rs214-full	Moss	edgeR
Edaphobacter aggregans	-1.8744571737667868	8.821603674016906e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
Schlegelella A sp021414305	-1.9202741999195108	8.891341917141085e-5	Species	SM_gtdb-rs214-full	Moss	edgeR
Caballeronia sp022878925	-2.140026733241426	2.190287425332094e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Rhodanobacter sp903827735	2.0483025111909474	2.190287425332094e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Caballeronia udeis	-1.7660070256357727	2.190287425332094e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
UBA5172 sp019351975	-1.8318839127271145	2.3098616061489747e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Sphingomonas N sp903871605	1.1670328054607053	2.416731520590882e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Granulicella B arctica	-1.8752802393702526	2.500928465722747e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
CAIMXF01 sp023231945	-0.9608274987392784	2.500928465722747e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Lichenicola sp903844135	1.9691007180997195	2.511675237357912e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Mycobacterium sp001673405	-1.7308282870343634	2.543181864259085e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Palsa-504 sp003168295	-2.547972828234283	3.6121840099977533e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Methylobacterium sp022829365	1.041776569959009	4.6070042215654245e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
JAFEEF01 sp018241265	-1.6297770016088655	5.591014386130687e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Lichenihabitans minor	1.2063790077830416	5.850209999462148e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Streptacidiphilus sp014084125	-1.9562307582270906	6.157254437885388e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
CAIMXF01 sp013289985	-1.1366923739491697	7.808932568915077e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Bradyrhizobium pachyrhizi	-1.62530813108707	7.956027925383495e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Caballeronia sp018449635	-1.7300759832304204	9.973679186044023e-4	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp017115095	1.7916881826235855	0.0011151561392498763	Species	SM_gtdb-rs214-full	Moss	edgeR
RH-AL1 sp901457705	1.1893618970059119	0.001169043714301671	Species	SM_gtdb-rs214-full	Moss	edgeR
CAIMXF01 sp903845345	-1.3837340281805346	0.001169043714301671	Species	SM_gtdb-rs214-full	Moss	edgeR
Caballeronia mineralivorans	-1.446021057331373	0.0013586005199596868	Species	SM_gtdb-rs214-full	Moss	edgeR
Amnibacterium kyonggiense	-1.6618224758696034	0.0016276825823880005	Species	SM_gtdb-rs214-full	Moss	edgeR
Methylobacterium sp022829585	0.909741053338374	0.0016276825823880005	Species	SM_gtdb-rs214-full	Moss	edgeR
Methylobacterium sp017833295	-1.7890936529517163	0.0016276825823880005	Species	SM_gtdb-rs214-full	Moss	edgeR
Amnibacterium setariae	-1.5306392688994648	0.00313706806184753	Species	SM_gtdb-rs214-full	Moss	edgeR
Granulicella A mallensis	-1.6474132920215425	0.003338054174469452	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp017115025	1.7689352602538209	0.003698192304576355	Species	SM_gtdb-rs214-full	Moss	edgeR
Methylobacterium sp022829545	-1.4625280257407796	0.003839278593043392	Species	SM_gtdb-rs214-full	Moss	edgeR
Bradyrhizobium sp000938255	-1.4023895356418972	0.0038622212099002403	Species	SM_gtdb-rs214-full	Moss	edgeR
Granulicella C pectinivorans	-1.3421728303562752	0.003997727408355299	Species	SM_gtdb-rs214-full	Moss	edgeR
Pseudonocardia sp001899645	-1.3102581564743137	0.00419788394604032	Species	SM_gtdb-rs214-full	Moss	edgeR
Novosphingobium sp903970225	1.3306378191540598	0.007323431467352287	Species	SM_gtdb-rs214-full	Moss	edgeR
Sphingomonas sp000241485	1.3437446798764023	0.007813555676009429	Species	SM_gtdb-rs214-full	Moss	edgeR
UBA5172 sp009765785	-1.3185361832070128	0.009083695473787593	Species	SM_gtdb-rs214-full	Moss	edgeR
Variovorax sp009765735	-1.454929755592809	0.009596904749725464	Species	SM_gtdb-rs214-full	Moss	edgeR
Mycobacterium sp016462545	-1.2583096967460383	0.009962282487746776	Species	SM_gtdb-rs214-full	Moss	edgeR
JAJXYY01 sp018449545	-1.161966006898418	0.010977565374963383	Species	SM_gtdb-rs214-full	Moss	edgeR
Paraburkholderia metrosideri	-1.3236378579912311	0.015182326202740995	Species	SM_gtdb-rs214-full	Moss	edgeR
Paraburkholderia aspalathi	-1.3822700201074016	0.0152400963690407	Species	SM_gtdb-rs214-full	Moss	edgeR
Paraburkholderia phenazinium	-1.3756774635729825	0.017317653512434313	Species	SM_gtdb-rs214-full	Moss	edgeR
Rhodopila globiformis	-1.1501838390041907	0.021486652725527317	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp002246015	-1.3890014814319078	0.022397479869850023	Species	SM_gtdb-rs214-full	Moss	edgeR
Mycobacterium madagascariense	-0.8551981506219917	0.0245572177409622	Species	SM_gtdb-rs214-full	Moss	edgeR
Palsa-465 sp019240115	-1.2470001443850964	0.024873720119218845	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc indistinguendum	1.1672122940972243	0.02864421049588556	Species	SM_gtdb-rs214-full	Moss	edgeR
69-11 sp001898425	-1.049061372220026	0.03119045513040391	Species	SM_gtdb-rs214-full	Moss	edgeR
Granulicella C sibirica	-0.9159220237769937	0.03655606518133229	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc punctiforme	-1.2479604945794338	0.0410577855766869	Species	SM_gtdb-rs214-full	Moss	edgeR
Granulicella C rosea	-0.978693736844359	0.044238316955747085	Species	SM_gtdb-rs214-full	Moss	edgeR
Puia sp013288945	-1.2081877038674183	0.04750656769728587	Species	SM_gtdb-rs214-full	Moss	edgeR
Palsa-504 sp003161205	-1.5316091219391055	0.05139848346130955	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc muscorum	1.1439141177373122	0.05530010292647541	Species	SM_gtdb-rs214-full	Moss	edgeR
RH-AL1 sp009765775	0.8116179619155476	0.05794618636110283	Species	SM_gtdb-rs214-full	Moss	edgeR
Terriglobus roseus	-1.0052161517925393	0.05898435626982399	Species	SM_gtdb-rs214-full	Moss	edgeR
Lichenicola cladoniae	-1.0293048090663026	0.0631998979764026	Species	SM_gtdb-rs214-full	Moss	edgeR
Paraburkholderia sp900996245	-0.9323634295387865	0.06685897834273546	Species	SM_gtdb-rs214-full	Moss	edgeR
Paraburkholderia bryophila	-1.0365616769279808	0.07894562767671062	Species	SM_gtdb-rs214-full	Moss	edgeR
Bog-1198 sp003134045	-0.9066726123138441	0.09475588566609011	Species	SM_gtdb-rs214-full	Moss	edgeR
Palsa-504 sp003140115	-1.1796936753703768	0.09586841954797563	Species	SM_gtdb-rs214-full	Moss	edgeR
Palsa-465 sp017882405	-0.8982060908156361	0.10407180142027365	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc foliaceum	0.9056451289939607	0.11464181089329194	Species	SM_gtdb-rs214-full	Moss	edgeR
Caballeronia sp001557535	-0.4262957964125316	0.15481867414764924	Species	SM_gtdb-rs214-full	Moss	edgeR
JACDAE01 sp013695595	-0.8573552319379218	0.16989871482850644	Species	SM_gtdb-rs214-full	Moss	edgeR
Lichenicoccus roseus	0.4091370008632346	0.1887723703318228	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp002949735	0.7640247666651065	0.19553402635642186	Species	SM_gtdb-rs214-full	Moss	edgeR
Granulicella D aggregans	-0.4281217274213457	0.21041775598762327	Species	SM_gtdb-rs214-full	Moss	edgeR
Methylobacterium sp022829635	-0.7484161584756072	0.21041775598762327	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp013393905	0.7452881209625214	0.21103979834073644	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp023522315	-0.6618100978023019	0.2225583834028752	Species	SM_gtdb-rs214-full	Moss	edgeR
Mycobacterium sp002043095	-0.5939945938141497	0.23031539983805788	Species	SM_gtdb-rs214-full	Moss	edgeR
Methylobacterium sp022829515	0.6168006189259171	0.2620709014126183	Species	SM_gtdb-rs214-full	Moss	edgeR
Rhizobacter sp001425825	-0.5530373971842463	0.2703243902415973	Species	SM_gtdb-rs214-full	Moss	edgeR
Jatrophihabitans endophyticus	-0.5032090288490209	0.27268735594968274	Species	SM_gtdb-rs214-full	Moss	edgeR
Lichenihabitans sp021730615	0.5142347649872082	0.3194391614174255	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc flagelliforme	-0.5171017640308058	0.3937536499712966	Species	SM_gtdb-rs214-full	Moss	edgeR
Granulicella C tundricola	0.337954399345107	0.3937536499712966	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp017115085	-0.5655215861462216	0.41114036125068315	Species	SM_gtdb-rs214-full	Moss	edgeR
Pseudomonas E sp003014915	0.5263008772302815	0.42327928292440864	Species	SM_gtdb-rs214-full	Moss	edgeR
CAHJWH01 sp903642205	-0.4294691808115851	0.4568573481508949	Species	SM_gtdb-rs214-full	Moss	edgeR
Sphingomonas glacialis	0.33322091747595367	0.5271131210619147	Species	SM_gtdb-rs214-full	Moss	edgeR
Bryocella elongata	0.34898066368374986	0.5356774599533507	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp020829625	-0.40293701218547545	0.5682208788675214	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc commune	0.36778194788971624	0.5682208788675214	Species	SM_gtdb-rs214-full	Moss	edgeR
Rhizobacter sp900142965	-0.25623061422804594	0.6268514086708317	Species	SM_gtdb-rs214-full	Moss	edgeR
Bradyrhizobium septentrionale	-0.25606150734405164	0.6309485819789605	Species	SM_gtdb-rs214-full	Moss	edgeR
CAIOYC01 sp903837135	0.25584762266060224	0.6484580084352292	Species	SM_gtdb-rs214-full	Moss	edgeR
Palsa-1515 sp903970385	0.28691820333832246	0.6643515355131925	Species	SM_gtdb-rs214-full	Moss	edgeR
LMDS01 sp001425865	0.18372526331192074	0.7257172303160043	Species	SM_gtdb-rs214-full	Moss	edgeR
CAHJXF01 sp903644065	-0.1660546101882495	0.7344986441753978	Species	SM_gtdb-rs214-full	Moss	edgeR
Pseudomonas E sp002814235	0.2100611921221167	0.7493379727284916	Species	SM_gtdb-rs214-full	Moss	edgeR
LMUY01 sp009765685	-0.15983675046804713	0.7498773314803029	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sphaeroides	0.1779266207402398	0.7756324884906757	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc mirabile	0.12803703327962207	0.8358753704273715	Species	SM_gtdb-rs214-full	Moss	edgeR
Sphingomonas N chungangi	-0.11088071590722284	0.8358753704273715	Species	SM_gtdb-rs214-full	Moss	edgeR
Pseudomonas E fluorescens	-0.14514332045624379	0.8358753704273715	Species	SM_gtdb-rs214-full	Moss	edgeR
Lichenihabitans ramalinae	-0.06950488721696864	0.8767370785638025	Species	SM_gtdb-rs214-full	Moss	edgeR
JAJZFE01 sp014083945	-0.06738185116303107	0.8974387229925065	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc favosum	-0.07546592414788353	0.9054378589865324	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp017114985	-0.024671883668275153	0.9671221534131862	Species	SM_gtdb-rs214-full	Moss	edgeR
Nostoc sp017114945	-0.0224957541055031	0.9739312709201178	Species	SM_gtdb-rs214-full	Moss	edgeR
Phenylobacterium sp903822175	-5.636125041060848	1.496214946934468e-35	Species	SM_gtdb-rs214-rep	Moss	edgeR
VAYN01 sp018268695	-5.389960160990656	3.97962530821771e-34	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhizomicrobium sp013697055	-5.456857126622322	5.733392756918135e-32	Species	SM_gtdb-rs214-rep	Moss	edgeR
Mucilaginibacter sp903915155	-5.210801556043341	2.4669273982571353e-30	Species	SM_gtdb-rs214-rep	Moss	edgeR
Phenylobacterium sp004799515	-4.827281564097909	2.2243063963248634e-29	Species	SM_gtdb-rs214-rep	Moss	edgeR
Phenylobacterium sp018241625	-4.949706923647824	1.702696330108979e-25	Species	SM_gtdb-rs214-rep	Moss	edgeR
JABDGH01 sp903970275	-5.054426875294942	1.702696330108979e-25	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp017305715	-4.7735083117711294	2.247648226989922e-25	Species	SM_gtdb-rs214-rep	Moss	edgeR
Actinomycetospora endophytica	-4.964101634295724	7.704258964264663e-24	Species	SM_gtdb-rs214-rep	Moss	edgeR
Iningainema tapete	-5.495251335845222	9.2031001698709e-24	Species	SM_gtdb-rs214-rep	Moss	edgeR
VAYN01 sp018268415	-4.526487632624278	7.189814576831224e-23	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhizobium tumorigenes	5.45367365854532	8.661908770960636e-23	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhizomicrobium sp903902075	-4.201111304655507	3.549077383669636e-21	Species	SM_gtdb-rs214-rep	Moss	edgeR
Palsa-744 sp017882375	-4.350130386527772	4.6706779826714774e-21	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp004799445	-3.841900787567528	1.725206738074951e-20	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhizomicrobium sp018449595	-4.122390013564353	7.71078440910697e-20	Species	SM_gtdb-rs214-rep	Moss	edgeR
Pseudolabrys sp903891395	-3.8955064939299686	4.518360765187322e-19	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp019748335	-3.8475688001976454	1.2173521269970958e-18	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium sp022702195	4.542206736388247	2.1714737697596014e-18	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium canariense	-3.8671043894566433	6.47111556901527e-18	Species	SM_gtdb-rs214-rep	Moss	edgeR
VAYN01 sp001898095	-3.9615034227842965	1.9431687759329108e-17	Species	SM_gtdb-rs214-rep	Moss	edgeR
Reyranella aerosaccus	-4.219034852313281	7.527784083068585e-17	Species	SM_gtdb-rs214-rep	Moss	edgeR
VAYN01 sp018268675	-3.754765106093796	1.1444165630544355e-16	Species	SM_gtdb-rs214-rep	Moss	edgeR
VAYN01 sp018268575	-3.9531510994258965	1.6981647224030843e-16	Species	SM_gtdb-rs214-rep	Moss	edgeR
Schlegelella A sp017881025	-4.050484226762791	2.297193290488195e-16	Species	SM_gtdb-rs214-rep	Moss	edgeR
Pseudomonas E sp903970465	4.991687017753406	2.743461935831782e-16	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhizomicrobium sp903857685	-3.2881922092994693	5.945487023529583e-16	Species	SM_gtdb-rs214-rep	Moss	edgeR
Actinoplanes durhamensis	-4.120499949483287	1.6795084119730824e-15	Species	SM_gtdb-rs214-rep	Moss	edgeR
BOG-1363 sp013821615	-3.637582968145116	2.4114807088677325e-14	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp021779635	-3.4333993448973734	4.8440890274173206e-14	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium lablabi	-3.369863732115709	6.896807956506992e-14	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAHJWO01 sp903642295	-3.8924733623768404	1.6207363735056742e-13	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAHJWT01 sp018982885	-3.8125686296014205	2.3451064663226345e-12	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp005937885	-3.4265993772591137	3.3297703072609793e-12	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp004799405	-3.2684023376462195	7.707550738935677e-12	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium ivorense	-3.3174528223656945	1.521187085650669e-11	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp017881085	-2.9176625504446716	5.064276817014732e-11	Species	SM_gtdb-rs214-rep	Moss	edgeR
Paraburkholderia phytofirmans	-3.206304956520051	9.684305826729e-11	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium cerastii	3.483420288384158	1.0182064673081467e-10	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhizobium sp007000325	3.7211735814849916	1.0533767103899996e-10	Species	SM_gtdb-rs214-rep	Moss	edgeR
Baekduia woesei	-3.1840799547721312	3.1090006884158777e-10	Species	SM_gtdb-rs214-rep	Moss	edgeR
JAJYCH01 sp021777685	-2.5452921998636584	3.9486948608299e-10	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium erythrophlei	-2.9675521530187314	4.203403216379272e-10	Species	SM_gtdb-rs214-rep	Moss	edgeR
Labilithrix sp019637155	-2.775596812038925	6.412524675008436e-10	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhodanobacter sp014200755	3.0698330087928225	8.531541313541322e-10	Species	SM_gtdb-rs214-rep	Moss	edgeR
Edaphobacter lichenicola	-3.282093126016718	1.281455987558669e-9	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia sp001424345	-2.918592717801975	2.5232984946415956e-9	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia sp011493005	-2.6024149543369535	2.7254836926186384e-9	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAIMXF01 sp014378125	-2.8589311710090404	3.804171568469155e-9	Species	SM_gtdb-rs214-rep	Moss	edgeR
70-18 sp001899585	-3.002954762708395	3.848865226419492e-9	Species	SM_gtdb-rs214-rep	Moss	edgeR
Sphingomonas sp903642285	3.0188568176051	5.420438931259567e-9	Species	SM_gtdb-rs214-rep	Moss	edgeR
Actinomycetospora sp012933465	-2.7838738925906656	8.164955935848315e-9	Species	SM_gtdb-rs214-rep	Moss	edgeR
Glacieibacterium sp018982925	-2.9766800670110034	1.1114282995327598e-8	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bog-532 sp003164955	-3.514095897192518	2.4788846771757736e-8	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bog-532 sp019240215	-2.968487073738716	7.134866531142188e-8	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhodopila sp009765975	-2.4721485278707256	7.709986857805857e-8	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium sp022829385	-1.92309726859579	8.303741407472216e-8	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp900103365	-2.834455558446295	2.1347130379802826e-7	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium ottawaense	-2.571806058871441	2.1714984896724345e-7	Species	SM_gtdb-rs214-rep	Moss	edgeR
Stigonema sp903903925	-2.7386149095587795	4.1919397750583607e-7	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp009766005	-1.9517069223505816	5.72622929527178e-7	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp000938305	-2.298890384412753	8.556050307000886e-7	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium jicamae	-2.3600790368384392	1.143342445623629e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Gemmata tundricola	-2.5087969525497056	1.216835940410771e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Tardiphaga sp007018905	-2.2870578132120443	1.3014176044498067e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp018736105	-2.389878442111572	1.7246927596994701e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Amnibacterium sp019352055	-2.404109650052738	2.0135329682541027e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAHJWH01 sp009765965	-2.6302069114038686	2.2542368944075234e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Methylobacterium sp008039875	2.1475405705322244	4.622528232355082e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Trebonia kvetii	-2.3381564712559637	5.020407769666754e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Catenulispora acidiphila	-2.3822961420962323	5.4046353242255044e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Acidisoma sp009765865	-1.9788493098748763	5.536018909383338e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium sp018449695	-1.9905735903493094	6.277304811074257e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Mesorhizobium loti	-2.291167029279941	6.638905749710193e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia sp009766085	-2.2656622698825	6.640880081051052e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Bradyrhizobium rifense	-2.1028205883887234	6.640880081051052e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Mycobacterium sp002863225	-2.1515507125838504	6.973571637034873e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia sordidicola	-2.3873532694445863	7.476194339816265e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Mycobacterium cookii	-2.1898817848321426	7.5132675883233145e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Stigonema ocellatum	-2.365365049787528	9.908715427251733e-6	Species	SM_gtdb-rs214-rep	Moss	edgeR
Paraburkholderia ginsengisoli	-2.2911907319202913	1.0155313329224091e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Sphingomonas sp022662335	2.2887003353999478	1.1269350783578449e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Palsa-504 sp021154785	-2.5286280723181385	2.0947073672172398e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAHJXG01 sp903644035	-2.1643836570778676	2.6252697313976057e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Mucilaginibacter sp013408825	-2.2528428301403483	4.531730518909784e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia udeis	-1.784609239688148	4.539921804492174e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Acidisarcina polymorpha	-1.9618577201140721	4.539921804492174e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Mycobacterium sp008329535	-2.0302274287086304	4.539921804492174e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Luteibacter sp018449605	-2.095645219867076	4.539921804492174e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
JAFEEF01 sp018241265	-1.938251476256105	4.748768145611162e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAIMXF01 sp019510465	-1.8241348286578811	5.09785588941002e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
CAIQPK01 sp903873705	-1.906149096043259	5.120993932329543e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Edaphobacter sp009765825	-2.2112902810580612	5.4901013546274415e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Lichenicola sp903844135	2.1202924025812857	7.221214611842398e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia sp018449515	-1.804325692470739	9.496531880745077e-5	Species	SM_gtdb-rs214-rep	Moss	edgeR
Schlegelella A sp021414305	-1.872572964408685	1.0761375358434623e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Caballeronia sp022878925	-2.2178137129227196	1.0761375358434623e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Edaphobacter aggregans	-1.8264990291130008	1.2189570765240428e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Sphingomonas N sp903871605	1.2067747292110762	1.5302840839868435e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Nostoc sp020829485	2.300652330929362	1.6635462740442565e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
UBA5172 sp019351975	-1.829190430387921	2.216148521331926e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Rhodanobacter sp903827735	2.03515935376106	2.56961475826602e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
Granulicella B arctica	-1.8550406760126261	2.793254286480432e-4	Species	SM_gtdb-rs214-rep	Moss	edgeR
