name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus sp003692965	55413	S	5	5	10	0.00018
Lactobacillus bombicola	55373	S	2	2	4	0.00007
Lactobacillus sp945281075	55439	S	1	0	1	0.00002
Bombilactobacillus mellis	55231	S	972	1559	2531	0.04504
Bombilactobacillus mellis_A	55232	S	395	1620	2015	0.03586
Bombilactobacillus mellifer	55230	S	216	229	445	0.00792
CALYQJ01 sp945273735	55234	S	5	1	6	0.00011
Leuconostoc pseudomesenteroides	55512	S	4	1	5	0.00009
Limosilactobacillus fermentum	55598	S	2	9	11	0.00020
Limosilactobacillus frumenti	55599	S	1	1	2	0.00004
Streptococcus parauberis	56140	S	3	5	8	0.00014
Paenibacillus_H larvae	56545	S	157	501	658	0.01171
Bacillus_A bombysepticus	53561	S	3	51	54	0.00096
Bacillus_A thuringiensis	53615	S	1	5	6	0.00011
Metasolibacillus sp002360295	53773	S	2	0	2	0.00004
Turicibacter sp017888305	56446	S	2	17	19	0.00034
Bifidobacterium indicum	42787	S	319	38	357	0.00635
Bifidobacterium polysaccharolyticum	42812	S	112	118	230	0.00409
Bifidobacterium choladohabitans	42770	S	55	158	213	0.00379
Bifidobacterium apousia	42747	S	50	104	154	0.00274
Bifidobacterium asteroides	42750	S	49	55	104	0.00185
Bifidobacterium asteroides_H	42753	S	23	81	104	0.00185
Bifidobacterium asteroides_J	42755	S	19	42	61	0.00109
Bifidobacterium mellis	42799	S	18	67	85	0.00151
Bifidobacterium sp000499285	42832	S	16	29	45	0.00080
Bifidobacterium asteroides_F	42751	S	13	20	33	0.00059
Bifidobacterium asteroides_G	42752	S	12	4	16	0.00028
Bifidobacterium mizhiense	42804	S	8	15	23	0.00041
Bifidobacterium sp026537325	42849	S	6	19	25	0.00044
Bifidobacterium asteroides_I	42754	S	4	10	14	0.00025
Myceligenerans sp014892515	43184	S	4	101	105	0.00187
Planctomonas deserti	44538	S	2	55	57	0.00101
Protofrankia sp917627385	45450	S	2	0	2	0.00004
Geodermatophilus sp019799925	45525	S	1	15	16	0.00028
Streptomyces sp028736035	49808	S	1	5	6	0.00011
Microthrix parvicella	41708	S	2	0	2	0.00004
Apibacter sp945280365	89010	S	77	25	102	0.00182
Flavobacterium sp011751075	86825	S	1	4	5	0.00009
Marinifilum caeruleilacunae	79263	S	3	331	334	0.00594
DMER64 sp002305545	82496	S	2	0	2	0.00004
UBA1413 sp002304925	80944	S	2	57	59	0.00105
CAMLLW01 sp946481295	63976	S	19	9	28	0.00050
UBA5436 sp012522435	70213	S	2	0	2	0.00004
Miniphocaeibacter sp012841535	71494	S	2	19	21	0.00037
UBA3900 sp002391675	96339	S	2	1	3	0.00005
JAAZFE01 sp012511885	143764	S	2	0	2	0.00004
PHAA01 sp022706565	72429	S	2	0	2	0.00004
JAAYBR01 sp012730045	103278	S	1	0	1	0.00002
