name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Arthrobacter_D frigidicola	45019	S	1	30	31	0.00205
Nesterenkonia salmonea	45184	S	1	0	1	0.00007
Microbacterium sp947488465	44447	S	3	4	7	0.00046
Microbacterium paulum	44225	S	2	6	8	0.00053
Microbacterium sediminis	44243	S	1	3	4	0.00026
UBA3913 sp002391425	44759	S	5	2	7	0.00046
Gulosibacter sediminis	43931	S	2	12	14	0.00092
Pseudoclavibacter helvolus	44567	S	1	1	2	0.00013
Dermacoccus nishinomiyaensis	43368	S	2	11	13	0.00086
Dermacoccus abyssi	43367	S	1	1	2	0.00013
Serinicoccus flavus	43516	S	1	0	1	0.00007
Ornithinicoccus ciconiae	43453	S	1	0	1	0.00007
Ornithinimicrobium pekingense	43465	S	1	0	1	0.00007
Peptidiphaga sp000466165	42653	S	1	1	2	0.00013
Lawsonella clevelandensis_A	46365	S	83	111	194	0.01281
Corynebacterium sp915275065	46208	S	1	29	30	0.00198
Gordonia sp022513585	46342	S	3	3	6	0.00040
Gordonia jacobaea	46311	S	2	11	13	0.00086
Gordonia sputi	46350	S	1	3	4	0.00026
Mycobacterium immunogenum	46484	S	3	4	7	0.00046
Mycobacterium llatzerense	46513	S	2	3	5	0.00033
Mycobacterium paragordonae	46552	S	1	1	2	0.00013
Mycobacterium gordonae	46461	S	1	4	5	0.00033
Micromonospora sp025460765	45895	S	2	4	6	0.00040
UBA1367 sp902766835	50658	S	2	0	2	0.00013
Collinsella sp905214525	51407	S	1	15	16	0.00106
Lactobacillus jensenii	55391	S	12	14	26	0.00172
Lactobacillus iners	55388	S	9	26	35	0.00231
Limosilactobacillus fermentum	55598	S	4	19	23	0.00152
Streptococcus sp000187445	56205	S	2	26	28	0.00185
Staphylococcus haemolyticus	57096	S	3	76	79	0.00522
Staphylococcus epidermidis	57090	S	2	47	49	0.00324
Staphylococcus capitis	57076	S	2	9	11	0.00073
Staphylococcus lugdunensis	57102	S	1	1	2	0.00013
Prevotella sp017415455	77543	S	1	1	2	0.00013
Clostridium_A leptum	64444	S	2	25	27	0.00178
Dysosmobacter welbionis	66813	S	1	17	18	0.00119
Cellulosilyticum sp017421915	60174	S	1	0	1	0.00007
Peptoniphilus_A lacydonensis	71527	S	1	4	5	0.00033
QKMZ01 sp012965515	98634	S	2	4	6	0.00040
Aliterella sp030826005	96488	S	2	1	3	0.00020
Deinococcus sp024171495	98817	S	1	0	1	0.00007
Methanobrevibacter_A sp017940815	35329	S	1	36	37	0.00244
