feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Brevundimonas	Burkholderia	Clostridioides	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Enhydrobacter	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacteroides	Mycolicibacterium	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Propionibacterium	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Streptomyces	Tepidimonas	Thermoflavifilum
SRR20002456	0.00230293680338957	0.0198712144078881	0	0	0	0	0.057707571743189	0	0	0	0.012073649260489	0.017031670970699	0	0.00411398419246291	0.0193346077740886	0	0	0	0	0	0	0.0137058277716292	0	0	0	0.0149467306122905	0	0	0	0	0.00266626421169132	0	0	0.0030463605772993	0	0.0468580563660552	0	0	0	0	0.780097483538474	0	0	0.00280600552257661	0	0	0	0.00343763624777811	0	0
SRR20002459	0.00374506269179096	0.0163020375995606	0.00120698375070976	0.00300659962580401	0	0	0.0445125678346587	0	0	0.00130937568843064	0.00731326658206404	0.0174997129922958	0	0.00222469755593547	0.0200005585014785	0	0	0.00311209434951643	0	0	0.00116975031881126	0.00820376616163653	0	0	0.000800518785817786	0	0	0	0	0	0.00280802132234533	0.0221818170535324	0	0	0	0.0301652854097694	0.0030655525596433	0	0	0	0.550002947646692	0	0	0	0.261369383569507	0	0	0	0	0
SRR20002464	0.0032345013477089	0.00924283263905905	0	0.00140161725067385	0	0.00886057338887528	0.044214653271257	0.05750551335457	0	0	0.00647880421465327	0.0860083312913502	0	0.00219554030874786	0.0289438863023769	0	0.00480274442538594	0	0.00440088213673119	0	0	0.00596912521440823	0.00348934084783141	0	0	0	0	0	0.0873511394266111	0	0.00156824307767704	0	0	0.00396961529037001	0	0.0331487380543984	0	0.00983092379318794	0.00395001225189904	0	0.582504288164665	0	0.00131340357755452	0.0019603038470963	0	0	0	0.00241117373192845	0	0.0052438127909826
SRR20002465	0.00045108079408218	0.00121375605190691	0	0.000170983243642123	0.000653560951026799	0	0.00672346610032217	0	0.000214853944313457	0	0.00124975252425262	0.00580555605550656	0.856681170245316	0.000442081675995752	0.00497763719155523	0.000824544194668922	0	0	0.00045108079408218	0	0	0.00110914130415219	0	0	0	0	0.000151860117708465	0.000175482802685337	0	0	0	0	0	0.000685057864329296	0	0.00606653048001296	0.00109114306797934	0	0.0200466604272781	0	0.0873274419106927	0	0.000420708770540487	0	0	0	0.00306644948795018	0	0	0
SRR20002466	0.00330378760942077	0.0124024313845008	0	0.00182861786966018	0.00292282555324156	0	0.049152571070588	0.00324875975686155	0	0	0.00466890164406292	0.0179919913309968	0	0.00225614195492796	0.0369871827432654	0	0	0	0	0	0	0.00771448163762889	0	0	0	0	0	0	0.000609539289886727	0	0.00195348876585225	0	0.00108150894837541	0.00209529130898562	0.000965103875653985	0.0372390409915172	0	0	0	0	0.572751053995022	0	0	0.00177359001710096	0.23594884949459	0	0.00310484075786052	0	0	0
SRR20002468	0	0	0	0	0	0	0	0	0	0	0	0.0043624493780459	0.499567822614063	0	0	0	0	0	0.48702705176214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275068195049281	0	0.00151389196073796	0	0	0	0.00435736493821135	0	0.000420737396309205	0	0	0
SRR20002473	0.00042638064714557	0.00157742274248775	0.000252486653171833	0.000192459189059902	0	0	0.00712037115538016	0	0.000146665041180697	0	0.0014140490257295	0.031885722560487	0.000331698152206133	0.000500641427490227	0.00374521868871552	0	0	0	0	0	0.000158422998068601	0.0014480852167208	0	0	0	0	0.000311276437611353	0	0	0	0.000186889630534053	0	0	0.000238253336939107	0	0.00592167839265016	0	0	0	0	0.0869909346152394	0	0.000141714322491053	0	0.845137187509089	0	0.011511039793258	0.000361402464343996	0	0
SRR20002474	0.00170982060807236	0.0172374422865927	0	0	0.0150180171650395	0	0.0517206810321302	0.0033611620096797	0.00119186192223936	0.00181564012453286	0.0260733719110448	0.0257252813963721	0	0.00417708617607254	0.0339819884044088	0	0	0	0	0	0.00117515357753507	0.0092174368285334	0	0.0016736191945464	0.037259608690567	0	0.00219157788037939	0	0	0.00088832699344476	0.00453074613898001	0.00106654933695719	0	0.00600664992119231	0	0.0560453575864239	0	0.00163463305690305	0	0	0.681926026588546	0	0	0	0.0109829519189534	0	0.00338900925085352	0	0	0
SRR20002475	0.0035174703464818	0.018033434250362	0.00108229856814825	0.00262347710353502	0.015611059921314	0	0.0475553215450543	0.00142600149181695	0	0	0.0091172685124245	0.0184484372486215	0	0.0030933263130183	0.0658392201600047	0.000791613648662484	0	0	0	0	0.00100551387243503	0.0090551094730376	0.00061244935866497	0.0208379038509353	0.00158505550436576	0	0.00239129480935457	0	0.000319936232138417	0.00136018603834847	0.00167463764936452	0.00104207801325084	0	0.0117370892018779	0	0.0427124010939991	0	0	0	0	0.606706960349846	0	0	0	0.00574239831512439	0.00551021602094394	0.0895821449987568	0.0109856961081129	0	0
SRR20002477	0.00478820271155854	0.0187115321919365	0.00368500607581431	0.00280903501579053	0	0.00576955374872803	0.0457546688269562	0.00300662247293875	0	0	0.0122899398346193	0.038931315306771	0.00786068767021336	0.00307907120722643	0.0351112911352387	0.00238092885863605	0.00293746686293687	0.00140616407003817	0	0.00112954163003066	0.00128102534717763	0.00782775642735532	0.00222615201720328	0	0	0.000688262975732967	0.000698142348590378	0	0.0420696627511419	0.00229530762720516	0.00528546447871489	0	0.0022393245143465	0.00590786496873178	0.0283011101121967	0.0450334746083652	0	0	0	0	0.615455290898134	0.00262462005578553	0	0	0.00308565745579804	0	0.0380685167438904	0.00354010860723895	0.00105050664717137	0.00267072379578678
SRR20002478	0.00217846492248472	0.0072544996933229	0	0.00121613333051331	0	0.00310907129713839	0.0266491825469004	0.00283411941371798	0	0	0	0.066273978976756	0	0.0019669634736998	0.0169835663374294	0	0.00210443941541	0	0	0	0	0.00425117912057698	0	0	0	0	0	0	0.039170068314968	0	0.00351092404982974	0	0	0	0	0.0195215837228485	0	0	0	0	0.79741333728136	0	0	0	0	0	0	0.00308792115225989	0	0.00247456695078361
SRR20002479	0	0.00453837597330367	0	0	0	0	0.0248498331479422	0	0	0	0.00413793103448276	0.0414460511679644	0	0	0.0185094549499444	0	0	0	0	0	0	0.00364849833147942	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148164627363737	0	0	0	0	0.28182424916574	0	0	0	0.60622914349277	0	0	0	0	0
SRR20002481	0	0	0	0	0	0	0.0262967430639324	0	0	0	0	0	0	0	0.0542822677925211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340892641737033	0	0	0	0	0	0	0	0	0.055729794933655	0	0	0.522798552472859	0	0	0	0	0	0	0	0	0
SRR20002482	0.0030635984612904	0.00890286319765969	0	0.00171607582982056	0	0.0115288047359086	0.0478197774860065	0.00140510906871214	0	0	0.0212033261926151	0.0903646373206183	0.00172759311726902	0.0029484255868058	0.0314306774468477	0	0.00502153732752862	0	0	0	0	0.00634602538410154	0.00477967429111096	0	0	0	0	0	0.120413240273651	0	0.00345518623453804	0	0	0.00249925137631585	0	0.0355653836408449	0.00178517955451132	0	0	0	0.586345104001106	0	0	0	0.00168152396747518	0	0	0.00263745882569737	0	0.00735954667956603
SRR20002486	0.00372190835426559	0.0123340371022523	0	0.00199447555307057	0	0	0.0588161661005917	0.0135691098296768	0	0	0.0106817100750223	0.0160476003705218	0	0.00378032395623837	0.0471497358780282	0	0	0.00098472014754112	0	0	0.00112658660947501	0.00963857432550842	0	0	0	0	0	0	0	0	0.00248683562684113	0	0	0.00259532174479058	0	0.0445210337892532	0.00220310270297335	0	0	0	0.755447254883962	0	0	0.00248683562684113	0.00200282063906669	0	0	0.00841184668408008	0	0
SRR20002487	0.00218094532011024	0.00765990551453354	0	0.0007663230126302	0	0.00495865845265919	0.017715193808243	0.00352242616868415	0	0.000500354071153341	0.00455638042867544	0.105518190613291	0.000937540518705928	0.00100237044819091	0.0297502884100709	0	0.00164900743715653	0	0.000626689318354849	0	0.000432199529899896	0.00307360357994195	0.0016473451312723	0	0	0	0	0	0.0372373141126445	0	0.000846113695073258	0.000570170918291017	0	0.000689856941955603	0	0.0154877039233743	0	0	0	0	0.751229275201388	0	0.000613390871281006	0.000776296847935582	0.00140963538982735	0.00121015868371971	0	0	0.000437186447552587	0.00299547520338313
