feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Brevundimonas	Burkholderia	Clostridioides	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Enhydrobacter	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacteroides	Mycolicibacterium	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Propionibacterium	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Streptomyces	Tepidimonas	Thermoflavifilum
SRR20002459	0.0612351795719318	0.128028908617845	0.0347486642449098	0.0548599825071135	0	0	0.212577436913674	0	0	0.0361931979256811	0.0856222190966897	0.132675380388947	0	0.047184205788872	0.141899049238661	0	0	0.0558151242563162	0	0	0.0342082842136787	0.0906989457758295	0	0	0.0282972169510179	0	0	0	0	0	0.053015597644414	0.149491793982005	0	0	0	0.174566825900927	0.0553957600257903	0	0	0	0.835484836475502	0	0	0	0.536630441705287	0	0	0	0	0
SRR20002464	0.0569033804718186	0.0962883716050933	0	0.0374469302382617	0	0.0942701845104563	0.211853996858004	0.242162999232037	0	0	0.0805781881019603	0.297647299650869	0	0.0468737558979347	0.170960604873527	0	0.0693574290585766	0	0.066387899905493	0	0	0.0773371837408997	0.059105049847375	0	0	0	0	0	0.30003355389143	0	0.0396114069365529	0	0	0.0630466418968736	0	0.183089143789588	0	0.0993141957009983	0.0628905724407097	0	0.868281516812274	0	0.0362488481241996	0.0442897970009359	0	0	0	0.0491234582197975	0	0.0724776128842801
SRR20002465	0.0212402597684566	0.0348460534057909	0	0.0130764287793248	0.0255676236931708	0	0.0820889072888532	0	0.0146584219301643	0	0.0353592067030874	0.0762681178426922	1.18254039341351	0.0210272879079222	0.0706110341567358	0.0287188251632572	0	0	0.0212402597684566	0	0	0.0333099326283725	0	0	0	0	0.0123234656447057	0.013247379679927	0	0	0	0	0	0.0261765994023154	0	0.0779669027500407	0.0330384649082275	0	0.142063603886392	0	0.29999158636993	0	0.0205126249516064	0	0	0	0.0554038716604942	0	0	0
SRR20002466	0.0575102805715201	0.111597700255008	0	0.0427753851229831	0.0540895335255808	0	0.223561398297691	0.0570287998476942	0	0	0.0683826440421731	0.134539744300069	0	0.0475167415236921	0.193526265081713	0	0	0	0	0	0	0.0879454456306155	0	0	0	0	0	0	0.024691358330638	0	0.0442126919815966	0	0.0328922340473019	0.0457903522782346	0.0310711202039003	0.194192420356113	0	0	0	0	0.858408394656258	0	0	0.0421264709010778	0.507216029648354	0	0.0557499725103868	0	0	0
SRR20002468	0	0	0	0	0	0	0	0	0	0	0	0.0660969578257893	0.784965985957697	0	0	0	0	0	0.772423759176291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0524710181028789	0	0.0389185885465252	0	0	0	0.0660583723973954	0	0.0205133228952723	0	0	0
SRR20002473	0.0206504542584925	0.0397272307343154	0.015890497344969	0.0138734111585393	0	0	0.084482752817678	0	0.0121108303577025	0	0.0376127111545014	0.179528567202842	0.0182135892467734	0.022376885330289	0.061236456500919	0	0	0	0	0	0.0125869521618342	0.0380629050475086	0	0	0	0	0.0176439434551302	0	0	0	0.0136711840845137	0	0	0.0154360701247002	0	0.0770285934434309	0	0	0	0	0.299395086206432	0	0.0119046636791411	0	1.16633225944927	0	0.107496423130964	0.0190117334818459	0	0
SRR20002474	0.0413617697058638	0.131671584535643	0	0	0.12285684956858	0	0.229429297926537	0.0580080561500409	0.0345302148136428	0.0426232335648687	0.162182563136469	0.161086795561681	0	0.064675460447351	0.185402389528548	0	0	0	0	0	0.0342872307850478	0.0961555888211267	0	0.0409213110237428	0.194246725328694	0	0.0468314078250464	0	0	0.0298092294391203	0.067361749347471	0.0326638749786329	0	0.0775803790455292	0	0.239008066862947	0	0.0404416185295697	0	0	0.971598205902213	0	0	0	0.104992368911585	0	0.0582481299874503	0	0	0
SRR20002475	0.0593430897423277	0.13469554805541	0.032904243653625	0.0512423119081759	0.125271617711726	0	0.219838309183422	0.0377714155751665	0	0	0.0956300801766769	0.13624615656406	0	0.0556463937865225	0.259494018372379	0.0281393429374821	0	0	0	0	0.03171515525217	0.0953025388481829	0.024750241027653	0.144859496424039	0.0398232806287413	0	0.0489203775640332	0	0.0178877152731262	0.036889065969951	0.0409337670991485	0.0322868423679246	0	0.108550903224824	0	0.208170033067806	0	0	0	0	0.89293219333588	0	0	0	0.0758513270553867	0.0742991702274302	0.303961836813098	0.105005533151674	0	0
SRR20002477	0.0692521810710473	0.137220327260499	0.06074159543631	0.0530251750520957	0	0.0760308091230169	0.215569119504146	0.0548601911564382	0	0	0.111088343290502	0.198613421206374	0.0887770874827524	0.0555178947156173	0.188494293551031	0.0488141461996689	0.0542249722425764	0.0375076480722292	0	0.0336149843747967	0.0357990604605216	0.0885904437155546	0.047199638758218	0	0	0.0262377768817188	0.0264254588737977	0	0.206574976276613	0.047927715634006	0.0727653960548501	0	0.0473391807945366	0.0769385212755764	0.169033130054166	0.213836856092308	0	0	0	0	0.901904889847295	0.051253482667947	0	0	0.0555773015702747	0	0.196371184239321	0.0595339732323529	0.0324171977220008	0.051702077102833
SRR20002478	0.046690991273832	0.0852766701597921	0	0.0348801755148552	0	0.0557879804147656	0.163979670017668	0.0532616267029514	0	0	0	0.260369204812085	0	0.0443650141074089	0.130692746658097	0	0.0458902745281556	0	0	0	0	0.0652473523695819	0	0	0	0	0	0	0.199229668103676	0	0.0592877780289937	0	0	0	0	0.140178293185112	0	0	0	0	1.10392317011441	0	0	0	0	0	0	0.0555977051342814	0	0.0497655584663562
SRR20002479	0	0.0674185305296271	0	0	0	0	0.158298590025556	0	0	0	0.0643711981790946	0.205016212202682	0	0	0.136472692749871	0	0	0	0	0	0	0.0604395910473003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122025498985593	0	0	0	0	0.559628277120274	0	0	0	0.892443161052554	0	0	0	0	0
SRR20002481	0	0	0	0	0	0	0.162881975133886	0	0	0	0	0	0	0	0.235146599118404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623475304756076	0	0	0	0	0	0	0	0	0.238321177919632	0	0	0.808204623333843	0	0	0	0	0	0	0	0	0
SRR20002482	0.0553780834658183	0.0944955538287561	0	0.0414374030074236	0	0.107579661796971	0.22045879449104	0.0374935684196478	0	0	0.146133174469169	0.305329146742365	0.0415763020753535	0.0543261252985033	0.178229086733688	0	0.070922247497704	0	0	0	0	0.0797464420348665	0.0691903812570635	0	0	0	0	0	0.354376963528267	0	0.0588147347298565	0	0	0.0500133606337331	0	0.189724012773769	0.0422639663987499	0	0	0	0.872178293679712	0	0	0	0.0410178902585273	0	0	0.0513787974027465	0	0.0858933768723036
SRR20002486	0.0610453526165106	0.111288287055727	0	0.0446744103814266	0	0	0.244963015631536	0.116751580178737	0	0	0.103537245576092	0.127020410011499	0	0.0615231436153916	0.218883501575054	0	0	0.0313854033268767	0	0	0.0335709685539894	0.0983346423210376	0	0	0	0	0	0	0	0	0.0498888746698638	0	0	0.0509663623326615	0	0.212597961406727	0.0469544725648303	0	0	0	1.0535106773986	0	0	0.0498888746698638	0.0447678362889443	0	0	0.0918451929280623	0	0
SRR20002487	0.0467175842099357	0.0876330066877631	0	0.0276860766991964	0	0.0704760689555622	0.133494580158588	0.0593849289357781	0	0.0223704614353127	0.0675523315329146	0.3308379347591	0.0306240699348142	0.0316655260947378	0.173349610793368	0	0.0406191413458175	0	0.0250363790372211	0	0.0207909069002379	0.0554685295026723	0.0405986515645545	0	0	0	0	0	0.194187860215429	0	0.0290921370639437	0.0238805216905874	0	0.0262681486699558	0	0.124773103449959	0	0	0	0	1.04861816301648	0	0.0247692617662774	0.0278657102920067	0.0375539378168749	0.0347943552947849	0	0	0.0209105278047982	0.0547582957016493
