feature	Acidaminococcaceae	Actinomycetaceae	Aeromonadaceae	Akkermansiaceae	Atopobiaceae	Bacillales.unclassified	Bacteroidaceae	Bacteroidales.unclassified	Barnesiellaceae	Bifidobacteriaceae	Bradyrhizobiaceae	Burkholderiaceae	Campylobacteraceae	Carnobacteriaceae	Christensenellaceae	Chromatiaceae	Clostridia.unclassified	Clostridiaceae	Clostridiales.unclassified	Coprobacillaceae	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales.Family.XIII.Incertae.Sedis	Eubacteriales.unclassified	FGB1011	FGB10477	FGB1126	FGB12107	FGB1226	FGB1227	FGB1249	FGB1292	FGB1311	FGB1354	FGB1359	FGB1473	FGB14936	FGB1507	FGB15209	FGB28775	FGB2881	FGB2898	FGB2918	FGB2949	FGB2954	FGB2960	FGB2982	FGB3004	FGB3009	FGB3047	FGB3048	FGB3068	FGB3069	FGB3070	FGB38642	FGB40183	FGB45503	FGB4806	FGB4881	FGB540	FGB618	FGB6261	FGB72924	FGB72926	FGB75721	FGB76046	FGB76101	FGB76388	FGB76465	FGB76763	FGB76783	FGB8822	FGB9119	FGB9581	FGB9718	FGB9989	Firmicutes.unclassified	Flavobacteriaceae	Fusobacteriaceae	Helicobacteraceae	Lachnospiraceae	Lactobacillaceae	Methylobacteriaceae	Micrococcaceae	Muribaculaceae	Nanogingivalaceae	Odoribacteraceae	Oscillospiraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Porphyromonadaceae	Prevotellaceae	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Saccharibacteria.unclassified	Sacchiramonaceae	Sanguibacteraceae	Selenomonadaceae	Sphingobacteriaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Tissierellia.unclassified	Turicibacteraceae	Veillonellaceae
NS6	0	0.00570176060255237	0	0	0	0	0.50881317097671	0	0	0.00105437217851854	0	0	0	0	0	0.0180230942836134	0.00915426158025583	0.209538234718799	0	0.0135806259340351	0.179734023706059	0	0.128543574772108	0.0453117290152059	0.00491804712868263	0	0.112103150152048	0.141150967652098	0.0252064694176132	0.109133691603954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199087541136791	0	0.0173995267557551	0	0	0.00579583920823258	0	0	0	0	0.0526041812719697	0	0	0	0	0	0.0495162612367326	0	0	0	0.65809278244229	0.00602461209850659	0	0	0	0	0.0607471317472471	0.352332491666852	0.00392602258401996	0.0399008574055515	0.048998774035781	0	0.0675175111975921	0.0509671265354987	0	0.29262732842568	0.050867227968388	0	0	0	0	0	0	0	0.0329044986399478	0.0157581824215154	0.143252372307992	0.0398921875923649	0	0.021297469254887
NS62	0.0256060576755779	0.00570623551093819	0	0.0904944475950661	0	0	0.0790451944098578	0.0151956348059968	0	0.163971130640688	0	0	0	0	0.0145446775650954	0	0.0287802918540672	0.129383047848323	0	0	0.0758808695285173	0.0157215723682267	0	0.087452295738968	0.00451551962688053	0.00342372941522737	0.112939814231075	0.0379279364143362	0.0536091259808422	0.0864699617798917	0.0188241319703508	0	0.0042701454536228	0	0	0.0328512570075981	0	0.0043894324776416	0	0.00119881846931224	0	0	0.168948590701154	0.0196507778677151	0	0.0101304529196124	0	0	0	0	0	0	0	0.00414742903806415	0.00632231643312442	0	0	0.0341196593471767	0	0	0	0	0	0	0	0	0	0	0	0	0.0137427929239066	0	0.0414611356088869	0	0	0	0.0411454432520704	0	0	0	0	0	0.0609759010550484	0	0	0	0.86386370626554	0.0841861627899031	0	0	0	0	0.00734741335571155	0.488500600016722	0	0	0.0646098856619301	0	0	0	0	0.09216166950168	0.205052128173019	0	0	0	0	0	0	0.00457480729771855	0.0531590232484236	0.00335080495538176	0.0313883844696114	0	0	0.00189549911308908
NS67	0	0.014652124440818	0.0128029270183595	0.0586490835169362	0	0	0.0672995195941073	0	0	0.27464206317235	0	0.012234294030197	0	0	0.00826063225983843	0	0.0669647907517268	0.135103275283809	0.00732164727503255	0.0380129111563789	0.229831745139896	0	0.0265419807859976	0.0748615213728146	0.0214269866722612	0	0.0433408955674034	0.0131467807754779	0.0880211089555756	0.204962129209313	0.0376243628190112	0	0.00881779775454755	0	0.008593513990935	0.0688759055044731	0.0160251280526663	0	0	0.303742584153618	0	0	0.215336025459478	0	0	0	0	0.0377959068882035	0	0	0	0	0	0.0137352457180309	0.0270225231145387	0	0	0.0634940264960511	0	0	0	0.0141980383945352	0.0173001930782606	0	0.0385512111761975	0	0	0	0	0	0	0.00441865511514538	0.00553589962806179	0.0652165491748253	0	0	0.203963044190199	0	0	0.00959499933195675	0	0	0	0	0	0	0.454366813429715	0.103524658723008	0	0	0	0.00819303646897052	0.0153418974577426	0.446681729428637	0	0.0400012272470755	0.0571392179223686	0.00314809659858711	0	0.0618496365186034	0	0	0.114417263533852	0.00779259526201017	0	0	0	0	0	0	0.0511933194388099	0	0.0125218380613902	0.00880096409176509	0.0224457960756565	0.429120001390992
NS7	0.0218871389628048	0.0315063314830325	0	0	0.00359265154691469	0.010988394609717	0.0790215936907301	0	0	0.383193583835399	0	0	0	0.00699502690355286	0.00113609397319418	0	0.018260631243969	0.142055913862268	0	0	0.185718015560216	0	0.13511319651114	0.0387009647331594	0.0104758584584597	0.0195157926440933	0.0383828902122416	0.0252994898146559	0.0181978589806432	0.140011675285677	0	0	0	0	0.0110655475739822	0	0.0115697173109422	0.0327162073407323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012714952203092	0	0	0	0.00925994566914445	0.0254175322798486	0	0	0.0165744227290459	0	0	0.134717697884479	0	0.0202434532952897	0	0.00465913458122136	0	0	0	0	0	0	0	0	0.0541838610931594	0	0	0	0	0	0.0724124997853695	0.00875346413737568	0	0	0.536521414207218	0.256695835597874	0	0.00364936006053508	0	0.0200145932815033	0.0147945645627631	0.465367375954362	0.0148084395097582	0.017106669249432	0.315190394330292	0	0	0.214339255901848	0	0.123371803580545	0.0436446816147679	0.00975968640262976	0.00088995851712775	0.00799504782908311	0.068326920488346	0.0216085160827617	0.0330283162424751	0	0.0825055860848591	0.0366489276323073	0.0234946159205685	0	0.0675194247760949	0.143073452034113
NS70	0.0259145294723626	0.0036982406677919	0	0	0	0	0.0992556695564748	0	0	0.226124517220002	0.00409699974272639	0.0255566270564375	0	0	0.00192366067382229	0.00485740215081198	0.0119629110645907	0.106170045118809	0	0	0.163523310623868	0	0.0593282123322943	0.0331663096767936	0.0042668961016732	0.0843615852542472	0.132124844780997	0.0413736131147131	0.0354064953008388	0.0576732284744582	0	0	0.00498968342474432	0	0	0	0	0	0	0	0	0	0	0	0	0.00418281059204421	0	0	0	0	0	0	0	0	0	0	0	0.0184890123520786	0	0	0	0	0	0.255472153816007	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159631111809599	0	0	0.0413832825652529	0	0.04638696340335	0	0	0	0.829774049703979	0	0	0.00598258576616589	0	0	0.0456720612069478	0.379289015514315	0.0026093816449195	0	0.0629908882034101	0.0228888580362003	0	0.29289252520011	0	0.0133456582036767	0.0829994076351584	0	0	0	0	0	0.00404975976929899	0	0.128357860072477	0.0130540694702148	0.0246175117148154	0	0.0341620840018821	0.0118822058788006
NS71	0.0803489227997377	0.0157274591301067	0.0778985583514841	0.191493560195714	0	0.00399552868415809	0.171091584112101	0	0	0.348449287148456	0	0	0	0.00227656841885628	0.0244669501082799	0	0.0525249079573754	0.319718071817682	0.00760967840677303	0.0797927722910361	0.226990944450115	0	0	0.0617215764693599	0	0.137096100486522	0.146665748967313	0.0353776976415189	0.0882352186817617	0.155913676334316	0.0329348998307097	0.0773446636029271	0.0166110532661487	0	0	0.0310954558432932	0.0393329652121447	0.00150713502690368	0	0.00673778747497963	0	0	0	0	0.0122495492176991	0	0	0.0215827807755894	0.00467791643360712	0	0	0	0.115763516516569	0.00694357195612721	0.0157579471598346	0	0	0.0130965873309515	0.126167508455108	0.0738186418463928	0.0476092414570887	0.031915970497661	0	0.173301033457828	0	0	0.00330294090591956	0	0	0	0.0077924733163699	0	0.0444845799246651	0.0122220927172462	0	0.0268232682171943	0.0349721719670005	0	0	0	0.0188676634052525	0	0.00762437933949	0	0	0	0.596662721580556	0.0134056551857448	0	0.00135039364141636	0	0	0.00646146657905837	0.346265327479813	0	0.00219791882035741	0.192080768177931	0	0	0.00893436883315071	0	0.0369787884013228	0.079005770747652	0	0	0	0	0	0	0.00173415123277019	0.0789311198309525	0	0.0257586365707944	0	0.0626640805815475	0.0064688893921421
NS72	0	0.0465297879476582	0	0.0378645492534394	0.0579778642947856	0.0164893232584663	0.0309056865398354	0	0	0.46117470236513	0	0	0	0.00665866882541286	0	0	0.0272510955565717	0.234104444494552	0	0.0387794547675346	0.245964106186564	0.00282716874108969	0	0.0828122619071103	0.00515046295380345	0	0.188903077222548	0.0390294459980401	0.100734543562699	0.178623383412614	0	0	0	0	0	0	0	0	0	0.266595604687034	0	0.00613343700755808	0	0	0	0.0128449276706444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223830891766345	0	0	0	0	0	0	0.00325565158148561	0	0	0	0	0	0.0142769683245217	0.0114968534653279	0	0	0.0111969432852355	0	0	0.014266821256647	0.00690841898541908	0	0	0.63334880510864	0.322523265863291	0	0.00216598007716852	0	0.0154266092799942	0.00522581984605784	0.121912613567491	0	0.00621551790563204	0.0455308716940237	0.00289798556317845	0	0.0492288094530108	0	0.0208617052514967	0.146689376220059	0.0215441431810028	0.00710067517210188	0	0.0851077986028966	0	0	0.004777067427568	0.136148041429482	0	0	0	0.0101423953475779	0.0655604802072711
NS77	0.16343565628143	0.00207515619033248	0	0	0	0	0.352077081561761	0	0.0462361491378531	0.0829944438938309	0	0	0	0	0.00886764892013756	0.0248741754835054	0.0305920282362795	0.266675709813162	0.0169774111716051	0	0.169885545298363	0	0.0810632493764765	0.0177261205837611	0.119471866282789	0	0.0752855220616006	0.0774188942694419	0.0210828511860864	0.119094220721566	0	0	0	0	0.0558579067331332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0414161191326588	0	0	0	0	0	0	0	0	0	0.00677489534668089	0	0	0	0.011634256785223	0	0	0	0	0	0.0538654155630996	0	0	0	0	0.109925722091284	0	0	0	0.481759224889612	0	0	0.00309723314756915	0	0	0.110784656515074	0.504953684212592	0.0061405674159772	0.0160027248172765	0.0158178531493645	0	0	0.383807413574023	0	0.231301625111932	0.0421022965136017	0	0	0	0	0	0.0250600517258652	0	0.0681717700886075	0.0721664359863907	0.108662551634631	0	0	0.0126465640242357
NS78	0	0	0	0	0.0521209806525233	0	0.17762660215558	0	0	0.268481304967694	0	0.014256785540146	0	0.00210100712267386	0.00541324513540492	0	0.00855366625332565	0.0982244046315603	0	0.198168512716642	0.228710774952025	0	0.0311393364368755	0.194975165253677	0.00599372200849389	0.0276149730778152	0.304687611464347	0.15190952465595	0.035535402411944	0.11610313474009	0.0225097371260119	0.013467362222307	0	0.0208871573685521	0	0	0	0	0	0.108669024913726	0	0.0515934521017778	0	0	0	0	0.00956454635395417	0	0	0.0178706706547594	0	0.0141194102053908	0.00461734949228515	0	0	0	0	0.0258277347704848	0	0	0.0300543272123228	0	0.036707126231219	0	0	0.00234399460073041	0	0	0	0.0397580483279768	0	0	0	0	0.00557142456819577	0	0.0500847685215139	0	0	0.0040887399294543	0.0215785093301405	0.0397343935871357	0.0572163685345856	0.0509410468973425	0	0	0.661107109217548	0.263148425622977	0.00543488975724275	0	0	0	0.0203437251504232	0.267736677345986	0	0.0154732137117875	0.126096987656904	0.0130709451539936	0	0.0585816015164753	0.0132724030359376	0.131791716440608	0.109931673740646	0	0	0	0.037794798971169	0	0.0254659500501212	0	0.150515404914924	0	0.00720031618286254	0	0.0251615819079841	0.0902735327230323
NS79	0.0771966208038835	0	0	0	0	0	0.156354246487393	0	0	0.377985474160123	0.00442606093597216	0.0246882125393328	0	0	0	0.0184152511828022	0.120469104136428	0.154994292921934	0	0	0.16704848885383	0	0.114576777348772	0.0390059124884806	0.00594153081362126	0.0241039860984017	0.133614234690965	0.0761762257942229	0.0273656134941	0.200014950062158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278247732247746	0	0	0	0	0	0.156688759803135	0	0.0267050982173513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862673788741597	0	0	0	0.689573877698921	0	0	0	0	0	0.013034852285059	0.497170582012771	0	0.00748334288143098	0.0245829482705081	0.0222977718580974	0	0	0	0.0719266494562358	0.107556221903849	0	0	0	0.0161904799356424	0	0.038279587408554	0	0.0295186390460293	0.0355363561192281	0.0194379936256781	0	0	0
NS81	0	0.00958633210680816	0	0.0117575146438198	0	0	0.0202274899630825	0	0	0.198044253358335	0.00601954130397216	0.034610229950817	0	0	0	0	0.0324394195355707	0.13288136177288	0	0.187193004815886	0.0381293564792219	0	0	0.0543644112277203	0.00625525334737859	0.0242968718888362	0.145717296896359	0.0741093389941818	0.042760921951421	0.103306745722734	0	0	0	0	0	0	0.016672159395363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037670600327141	0	0	0	0	0.00349513517589339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0503411754252226	0	0	0	0	0	0.0777842742710616	0	0	0	0.820831755784389	0.0105597755409088	0	0	0.0062808975826106	0	0	0.360712942441063	0	0	0.210719844438494	0.028772903733686	0	0	0	0.0112790200115128	0.37283048079551	0	0	0	0	0	0.00565771387622679	0	0.0846082535278829	0	0.00624055218804933	0	0.0359072918514231	0.0851356529708545
NS83	0.0785654397487	0.0157554787363246	0.0114962499234832	0.0633038635124429	0	0.0075081541783824	0.111352570839018	0	0.0172865421451998	0.190561178736885	0	0.00821704933732955	0	0	0.0127788206888527	0.0227053150260132	0.0190352293911591	0.247660324698374	0.0087344536174553	0	0.230932410527894	0	0.0213336239004785	0.063254534995223	0.0245846749128273	0.00799402768530356	0.269781939258986	0.113947546564259	0.0511954867945067	0.139342559166967	0	0.0636404512827749	0.0138039792082839	0.0703774190068203	0.0254862500736396	0.00722875144456001	0	0	0	0.267307045824309	0.0414062828190692	0	0	0.0218278145305659	0.0167724151064041	0	0	0	0	0	0	0.0129402307995815	0	0	0	0	0.0191955024019481	0.0589606011874848	0.0384181476988165	0.0727301824410502	0.0168709372785397	0	0	0	0	0	0	0	0.00701010693648848	0	0	0	0	0	0	0	0.12115770120505	0	0	0.0105088987974417	0.0208766946531183	0	0.062524724377654	0	0	0.00327801813740781	0.624177628083423	0.0933064012240596	0	0	0	0	0.0472505335132349	0.45114212645948	0	0	0.135439517555135	0.00584619642683474	0	0.106902279868678	0	0.0611000640878879	0.0849591061383948	0.00427519277525118	0	0	0.0286283604856523	0	0	0	0.130474563026201	0.0177707531423552	0.0363776668851914	0	0.0373196592914881	0
NS86	0	0.0084588157379069	0	0	0.0372584648901705	0.00616975522778042	0.0334525735130288	0	0	0.212434565005215	0	0.0155554787939361	0	0	0.00581168598038667	0.0121945072506549	0.0306220922702866	0.128225944368243	0.00303885071188862	0.209267295758995	0.168327365473741	0	0.0160286612847083	0.0123647660888765	0.00830701390476545	0	0.0790095336070816	0.0989906030211481	0.0146564108413639	0.162887916255108	0	0	0	0.00823006317086387	0	0	0	0	0	0.115063166803755	0	0	0.117202086324738	0	0	0	0	0	0	0	0	0	0	0	0	0.00795144768484927	0	0.0386638509642468	0	0	0.0333638147011205	0	0	0	0	0	0	0	0	0.00829606463862343	0	0	0	0	0.043900233251395	0.00351069078822007	0.0174618936329993	0	0.0257819741909354	0.00424652790236373	0.0195134570586247	0	0.107665760901933	0	0	0	0.770465982752784	0.102626564943262	0	0.00624298156178079	0	0	0.1378682404253	0.476767196158455	0.0131513680945621	0	0.0819662661225589	0.00446358243472806	0	0.077085076793556	0	0.069470163135756	0.11570850723176	0	0	0	0.0418603153549474	0	0	0.00913658339543516	0.0993306902422803	0.0105270658895457	0.0122554794944085	0	0	0.0922467196158352
NS9	0.081864192420701	0	0.0136512456655406	0	0	0	0.292208275047298	0	0	0.0391954000691711	0	0	0	0	0.0154498481890795	0	0.044155643810759	0.218339180149738	0.0139119367187904	0.088958571110269	0.118596354232955	0	0.0421989240360009	0.0363365905250791	0.0164504657271254	0	0.0603402108942894	0.0482554144493343	0.0324695322719525	0.117061676936078	0.0226058192936815	0	0	0	0	0.0518725686734693	0	0	0	0	0	0	0	0.0299622135299457	0	0	0	0	0	0	0	0	0	0.00407433660059788	0.00515221432885266	0.0107552758860127	0	0.0253582918318394	0.0110859781905184	0	0	0	0	0.385016995197221	0.0101567109614008	0	0	0	0	0	0	0	0.0287533531649649	0.0248968577912766	0	0	0.0306130693843974	0.0194216189249996	0	0	0.00863101653872741	0	0.0712274662685601	0	0	0	0.581511848300752	0.0204314342537956	0.0239852344845301	0	0	0	0.110722302492526	0.403820437913209	0	0	0.053013541252393	0	0.00668835095993064	0.231956253351349	0	0.271407027378043	0.207162383238252	0	0	0.0529642097290037	0	0	0.0205385271898856	0.0135734553656964	0.0738817278056963	0	0.106293904698446	0	0	0.00180332043725406
