feature	Acidaminococcaceae	Actinomycetaceae	Aeromonadaceae	Akkermansiaceae	Atopobiaceae	Bacillales.unclassified	Bacteroidaceae	Bacteroidales.unclassified	Barnesiellaceae	Bifidobacteriaceae	Bradyrhizobiaceae	Burkholderiaceae	Campylobacteraceae	Carnobacteriaceae	Christensenellaceae	Chromatiaceae	Clostridia.unclassified	Clostridiaceae	Clostridiales.unclassified	Coprobacillaceae	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales.Family.XIII.Incertae.Sedis	Eubacteriales.unclassified	FGB1011	FGB10477	FGB1126	FGB12107	FGB1226	FGB1227	FGB1249	FGB1292	FGB1311	FGB1354	FGB1359	FGB1473	FGB14936	FGB1507	FGB15209	FGB28775	FGB2881	FGB2898	FGB2918	FGB2949	FGB2954	FGB2960	FGB2982	FGB3004	FGB3009	FGB3047	FGB3048	FGB3068	FGB3069	FGB3070	FGB38642	FGB40183	FGB45503	FGB4806	FGB4881	FGB540	FGB618	FGB6261	FGB72924	FGB72926	FGB75721	FGB76046	FGB76101	FGB76388	FGB76465	FGB76763	FGB76783	FGB8822	FGB9119	FGB9581	FGB9718	FGB9989	Firmicutes.unclassified	Flavobacteriaceae	Fusobacteriaceae	Helicobacteraceae	Lachnospiraceae	Lactobacillaceae	Methylobacteriaceae	Micrococcaceae	Muribaculaceae	Nanogingivalaceae	Odoribacteraceae	Oscillospiraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Porphyromonadaceae	Prevotellaceae	Pseudomonadaceae	Rikenellaceae	Ruminococcaceae	Saccharibacteria.unclassified	Sacchiramonaceae	Sanguibacteraceae	Selenomonadaceae	Sphingobacteriaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Tissierellia.unclassified	Turicibacteraceae	Veillonellaceae
NS58	0.000121904150681553	0.00124698877455046	0	0	0	0.000344130708630005	0.00047944169991763	0	0	0.0372931218220747	0	0.000478242714172371	0	0.000329132486943863	0	0	0	0.00498276675988599	0	4.7959429810339e-06	0.0280945467839333	0	0.000703346837909444	0.00158939730365546	0.000108410111112189	0.000105597944546037	0.0298009868960668	0.00157411568533862	4.34250837191797e-05	0.0692690906597812	0	0	0	0	0	0	0	9.30848933137034e-06	0	4.3904678017283e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227637253620692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796867726039605	0	1.29054465671458e-05	0	0.769115347987628	5.68973235477203e-06	0	9.09049192314153e-06	0	0.000340620950357521	0	0.010276179826498	0.000167422009519729	0	0.0143916438977457	1.20988561566992e-05	0	0.00306183899779616	0	0	9.80988337029661e-06	0.000193995893582821	1.99031633712907e-05	0	0	0	0	0	0.0120011715180718	1.75051918807737e-05	1.08998704114407e-05	0	0.0105149741874719	0.000143006299798102
NS6	0	3.2509721668709e-05	0	0	0	0	0.237306455986043	0	0	1.11170027887452e-06	0	0	0	0	0	0.000324796757152259	8.37981642643525e-05	0.0432674349457034	0	0.000184422062479238	0.0319579577789454	0	0.016432642741114	0.00205174802550012	2.41869925538916e-05	0	0.0125145602690579	0.0197916301107566	0.000635231548539598	0.01186295367587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396306126442025	0	0.000302712981342184	0	0	3.35913759941004e-05	0	0	0	0	0.00276464836379352	0	0	0	0	0	0.00244985690915113	0	0	0	0.374065630938583	3.6295511807579e-05	0	0	0	0	0.00368567702186432	0.119085694424481	1.54135741368278e-05	0.00159123369646472	0.00239895906395077	0	0.00455169153910757	0.00259539950782325	0	0.0832142812503155	0.00258524397554596	0	0	0	0	0	0	0	0.00108231533636805	0.000248299759584299	0.0203812519019089	0.00159054263953461	0	0.000453513621873839
NS62	0.000655526901079661	3.25607702989007e-05	0	0.00816691486207393	0	0	0.00623514049949928	0.000230889544974687	0	0.0266464319818084	0	0	0	0	0.000211532728424582	0	0.00082807652796018	0.0166467724102758	0	0	0.0057468636792377	0.000247147474420483	0	0.00762842708844107	2.03897789182082e-05	1.17218773076042e-05	0.0127012603667879	0.00143783870499215	0.00287118626925341	0.00745843741177715	0.000354306092259348	0	1.82340313673844e-05	0	0	0.00107881691496537	0	1.92669937354874e-05	0	1.43716503388251e-06	0	0	0.0282730782431268	0.000386103368633999	0	0.000102622565700673	0	0	0	0	0	0	0	1.72010689992813e-05	3.99711525048574e-05	0	0	0.00116369947477906	0	0	0	0	0	0	0	0	0	0	0	0	0.000188852467733624	0	0.00171804097519193	0	0	0	0.00169199235895281	0	0	0	0	0	0.00371345480192318	0	0	0	0.57814387261544	0.00707058249825811	0	0	0	0	5.39835115852119e-05	0.220244733037164	0	0	0.00416863191499816	0	0	0	0	0.00846975248155736	0.0414603698598108	0	0	0	0	0	0	2.09287158059141e-05	0.00282322088624758	1.12278518272071e-05	0.00098490716228261	0	0	3.59291258470628e-06
NS67	0	0.000214669387888257	0.000163905984397297	0.00343577292595414	0	0	0.00452239150496438	0	0	0.0735507592020408	0	0.000149670482736736	0	0	6.82364932027951e-05	0	0.00447758427491126	0.0181421088610561	5.36055609405515e-05	0.00144428555823185	0.0518990801789917	0	0.000704311330421317	0.00559378600580986	0.000459045499727894	0	0.00187725735266132	0.000172827887347753	0.00772772724778818	0.0414244942566177	0.00141492483605694	0	7.77515420557745e-05	0	7.38466648641622e-05	0.0047363936037123	0.000256782746967418	0	0	0.0894569551547097	0	0	0.0456573069890876	0	0	0	0	0.00142785047384943	0	0	0	0	0	0.000188645111415043	0.000730039033943269	0	0	0.00402607667102794	0	0	0	0.000201570749207532	0.000299266822235656	0	0.00148545976963202	0	0	0	0	0	0	1.95243859580616e-05	3.06458716303752e-05	0.00424717180619353	0	0	0.0410272347884026	0	0	9.20611869541513e-05	0	0	0	0	0	0	0.192627468290173	0.0106791224010942	0	0	0	6.71243446355637e-05	0.00023535535123876	0.186602588785292	0	0.00159924492526609	0.00326133860178705	9.91047945466166e-06	0	0.00382050218697837	0	0	0.0130342823503011	6.07233117708321e-05	0	0	0	0	0	0	0.00261846730110211	0	0.000156788233567016	7.74549691045128e-05	0.00050372915771799	0.173114871106924
NS7	0.000478970361567475	0.00099232051635868	0	0	1.29070896061789e-05	0.000120739956406892	0.00623142552468493	0	0	0.139789500622356	0	0	0	4.89296033252418e-05	1.29070896061789e-06	0	0.000333413591963248	0.0200445048183339	0	0	0.0340964532725808	0	0.0181447572340717	0.00149701705425483	0.00010973959594708	0.000380817811971396	0.00147252291829765	0.000639927635815437	0.000331125516987607	0.0194755075067633	0	0	0	0	0.000122441345491342	0	0.000133852386074987	0.00106996839405767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016166129731739	0	0	0	8.57441429974111e-05	0.000645911831905575	0	0	0.000274686334255134	0	0	0.0180393297794249	0	0.00040974142640706	0	2.17073779740281e-05	0	0	0	0	0	0	0	0	0.00293301877582591	0	0	0	0	0	0.00523441152119673	7.66211773894074e-05	0	0	0.261273580079339	0.0644581228304356	0	1.33177697300118e-05	0	0.000400530457915378	0.000218863171708411	0.201377585407385	0.000219273851832243	0.000292609588230987	0.0960984449538442	0	0	0.045242077159051	0	0.015143536223395	0.00190364904543859	9.52484544346883e-05	7.92025953106431e-07	6.3919427845145e-05	0.00466130740838782	0.000466855297914402	0.00109047306595476	0	0.00679173988506589	0.00134254265910452	0.000551895417842385	0	0.00455194915827002	0.0203307195303509
NS70	0.000671412519019284	1.36769216837262e-05	0	0	0	0	0.00981937848693044	0	0	0.0502667132945096	1.67853129754821e-05	0.000652999001081454	0	0	3.70046582351898e-06	2.3594170090757e-05	0.000143104414327126	0.0112297888327698	0	0	0.0265023809833239	0	0.00351570896588233	0.00109960082039031	1.82062918517134e-05	0.0071000097662694	0.0173556287682028	0.0017107993595293	0.00125309614274988	0.00332251504616805	0	0	2.48967340606357e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.74958024135977e-05	0	0	0	0	0	0	0	0	0	0	0	0.000341804627186801	0	0	0	0	0	0.0638584354531151	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254799274744223	0	0	0.00171159866014718	0	0.00215020747327723	0	0	0	0.544317652012398	0	0	3.57909054450756e-05	0	0	0.00208448720025154	0.137092548739057	6.80885711527493e-06	0	0.00396260682245707	0.000523808338250759	0	0.0833608376623109	0	0.000178096019154322	0.00687309720197122	0	0	0	0	0	1.64004645298361e-05	0	0.0163854554404559	0.000170399050241402	0.000605899472079704	0	0.0011665940536593	0.000141180172098896
NS71	0.00644206825444946	0.000247332576864413	0.00605592102863734	0.0362237450279146	0	1.59641645136906e-05	0.0289878195024376	0	0	0.116581750534943	0	0	0	5.18275481205987e-06	0.000598512203851951	0	0.00275632977523352	0.0987838185948797	5.790608771499e-05	0.00635338556099866	0.0506460079927037	0	0	0.00380471789369773	0	0.0186778805271361	0.0213570448418345	0.00125105942546668	0.00776527034720746	0.0241127347707949	0.00108431548669843	0.00597027760498374	0.000275901712958052	0	0	0.000966615764762821	0.00154628449587216	2.27145426948303e-06	0	4.53970930760059e-05	0	0	0	0	0.000150043951040499	0	0	0.000465744102184985	2.18827425398084e-05	0	0	0	0.0133414346402791	4.82124166776187e-05	0.000248292346274054	0	0	0.000171510793502796	0.015833955797116	0.00543930117525684	0.00226492783749747	0.00101828335131515	0	0.029733784279924	0	0	1.09093789562495e-05	0	0	0	6.07214113166027e-05	0	0.00197757287625104	0.00014937211245375	0	0.000719315180212063	0.00122255427400035	0	0	0	0.000355946481722087	0	5.81300339105728e-05	0	0	0	0.3157147076472	0.000179700825798397	0	1.82356187831736e-06	0	0	4.17499693193712e-05	0.11518365443592	0	4.83083936185828e-06	0.0364435002304086	0	0	7.9820822568453e-05	0	0.00136680761626935	0.00622893546088191	0	0	0	0	0	0	3.00727748354091e-06	0.00621719428177064	0	0.000663360623630009	0	0.00392164980010563	4.18459462603353e-05
NS72	0	0.002163459178529	0	0.00143303903287994	0.00335766802581034	0.000271873139614358	0.00095485738808741	0	0	0.198025351909632	0	0	0	4.43372152481446e-05	0	0	0.000742438397986077	0.0538109863680873	0	0.00150309241216489	0.0592881238729088	7.99286179522398e-06	0	0.00684220825279777	2.65270340740042e-05	0	0.0352619288321957	0.00152252433341343	0.0101131711039164	0.031568415812765	0	0	0	0	0	0	0	0	0	0.0694052914077228	0	3.76185777970868e-05	0	0	0	0.00016498309292533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01001844410779e-06	0	0	0	0	0	0	1.05992297719275e-05	0	0	0	0	0	0.000203817975778212	0.000132171816063052	0	0	0.000125366299679437	0	0	0.000203528379336356	4.77254936178591e-05	0	0	0.350283316543014	0.100464104361754	0	4.69146235806625e-06	0	0.000237961396273027	2.73089444670153e-05	0.0147891979716318	0	3.86321653435826e-05	0.00207162814681648	8.3982968138223e-06	0	0.00242151856786682	0	0.000435147613532737	0.021363877031443	0.000464078298074146	5.04187405271194e-05	0	0.00722586561896852	0	0	2.28201996182482e-05	0.0184220405364936	0	0	0	0.00010286465614723	0.00429202198581435
NS77	0.0264742295125495	4.3062670329491e-06	0	0	0	0	0.118920294918374	0	0.00213625855135356	0.00687227703007056	0	0	0	0	7.86331362276723e-05	0.000618597009798193	0.000935580275784544	0.0694460131004345	0.000288204798497862	0	0.028584510420501	0	0.00655686922763285	0.00031418244189988	0.0142057447562796	0	0.00565720952075729	0.00598172000147603	0.00044442076192078	0.0141165034988245	0	0	0	0	0.00311686207432813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171431440272671	0	0	0	0	0	0	0	0	0	4.58985047170429e-05	0	0	0	0.000135349823978709	0	0	0	0	0	0.00289867787799204	0	0	0	0	0.0120350710789636	0	0	0	0.214682921155892	0	0	9.59282249616305e-06	0	0	0.012223111406069	0.234030418770115	3.77060942641153e-05	0.000256065342105608	0.000250183611524019	0	0	0.140215485602329	0	0.0525531227052936	0.00177155624499396	0	0	0	0	0	0.000627874739584628	0	0.00464019528465861	0.00519895968990956	0.0117611504833067	0	0	0.000159927055337492
NS78	0	0	0	0	0.00271413754929961	0	0.0312207763080498	0	0	0.0703668229896941	0	0.000203242163319354	0	4.41422443438523e-06	2.93029366708126e-05	0	7.31634220082148e-05	0.00961704536798994	0	0.038759379405126	0.0514028921810655	0	0.000969344901857233	0.037536028758954	3.59242733223904e-05	0.000762392911619619	0.0899971138485773	0.0228995406107239	0.00126223338906213	0.0134194770797031	0.000506602693597318	0.000181358880485061	0	0.000436209901819196	0	0	0	0	0	0.0117625462824388	0	0.00265952326188269	0	0	0	0	9.14777574274726e-05	0	0	0.000319326873976804	0	0.000199344497063461	2.13197648213925e-05	0	0	0	0	0.000666923568267437	0	0	0.00090299065583823	0	0.00134680805083158	0	0	5.49430062577736e-06	0	0	0	0.00157986970900024	0	0	0	0	3.10404505439217e-05	0	0.00250638724187705	0	0	1.67177010493739e-05	0.000465559798324417	0.0015779913156239	0.00327014198869451	0.00259274637735401	0	0	0.376985050900234	0.0676633922826396	2.95377358428544e-05	0	0	0	0.000413810060806411	0.069986401371152	0	0.000239401235813786	0.0158163539877399	0.00017083987757759	0	0.00342788007247217	0.000176146338865734	0.0172687277463215	0.0120363690768739	0	0	0	0.00142776680535158	0	0.000648374433676137	0	0.0224843217548853	0	5.18436571868223e-05	0	0.000632971607990197	0.00812719766155052
NS79	0.00594748984086244	0	0	0	0	0	0.0242480857019189	0	0	0.136197089940023	1.95898874863717e-05	0.000609384015182123	0	0	0	0.00033908314340047	0.0144427335942706	0.0238314740947088	0	0	0.0276465947887971	0	0.013070491657498	0.00152068975083602	3.53013730057445e-05	0.000580889633383764	0.0177467758903812	0.00579160182710725	0.000748689881751877	0.0394753250328408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000774018221128196	0	0	0	0	0	0.024351100807226	0	0.000712992753443378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00742361754460825	0	0	0	0.404761229151066	0	0	0	0	0	0.000169897751472714	0.22747231206857	0	5.59993753398301e-05	0.000604199620716033	0.000497108235790534	0	0	0	0.00516452754989198	0.011523800783271	0	0	0	0.000262108737014625	0	0.00146461122443564	0	0.000871096996893994	0.00126230111366729	0.000377788012009907	0	0	0
NS81	0	9.18949482302163e-05	0	0.000138232780696127	0	0	0.000409095551641563	0	0	0.0387114243285285	3.62344398568919e-05	0.00119738979770436	0	0	0	0	0.00105194686864634	0.0175537720924457	0	0.0346338328450639	0.00145314340424813	0	0	0.00295257871645031	3.91276841040201e-05	0.000590221826414163	0.0210836678474777	0.00548214675416572	0.00182738225138857	0.0106343718151351	0	0	0	0	0	0	0.000277935145771749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41906741644862e-05	0	0	0	0	1.22159201545415e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253209388586767	0	0	0	0	0	0.00603820074375665	0	0	0	0.53540394098443	0.000111504714794086	0	0	3.94491556870344e-05	0	0	0.124567620720846	0	0	0.0437495269775278	0.000827651552726116	0	0	0	0.000127210897849925	0.13268018574077	0	0	0	0	0	3.20093847658474e-05	0	0.00714149121666156	0	3.89439860565834e-05	0	0.00128877957630413	0.00723058476966837
NS83	0.00615983873517755	0.000248214570667291	0.000132157939985767	0.00400202896582027	0	5.6371319892612e-05	0.0123482313515121	0	0.000298794775155258	0.0358761273050522	0	6.75183801801653e-05	0	0	0.000163289369617673	0.000515442745668907	0.000362296196673242	0.0600918270055244	7.6288739925928e-05	0	0.0523884719044036	0	0.000455054467114113	0.00399580267989389	0.000604284481414152	6.3903117384202e-05	0.0710335872307847	0.0129279454357759	0.00261868882653156	0.0192910088046043	0	0.00404464220229491	0.00019053773920947	0.00494480916383424	0.000649408317052656	5.22539372638761e-05	0	0	0	0.0697673414364986	0.0017135006666645	0	0	0.000476377822679193	0.000281287530319251	0	0	0	0	0	0	0.000167440226901927	0	0	0	0	0.000368422058633068	0.00347232601690062	0.00147522806868611	0.00528035911074845	0.00028460152121555	0	0	0	0	0	0	0	4.91407943006855e-05	0	0	0	0	0	0	0	0.014607502801745	0	0	0.00011043288855447	0.000435773065535643	0	0.00390424949705167	0	0	1.07453644213352e-05	0.341558614105075	0.00868084851690706	0	0	0	0	0.0022309518916645	0.190090484337092	0	0	0.0182319711279757	3.41776232840599e-05	0	0.0113846299177658	0	0.00372857450489227	0.00720069967385978	1.82771619129253e-05	0	0	0.000819359143118446	0	0	0	0.0169272294798437	0.000315766425502974	0.00132275101280081	0	0.00139211049903447	0
NS86	0	7.15498571620534e-05	0	0	0.00138755096473057	3.80653965694461e-05	0.00111865729421708	0	0	0.0444536572156868	0	0.000241953404173509	0	0	3.37753136705019e-05	0.000148698636073577	0.000937419470054058	0.0163519781790387	9.23458522315121e-06	0.0431572523342414	0.0280675037999955	0	0.00025689598105034	0.00015287964906831	6.90048927304763e-05	0	0.0062295275789797	0.00976717356541082	0.000214794998025108	0.0262986444501452	0	0	0	6.77324105146878e-05	0	0	0	0	0	0.0131812069937368	0	0	0.0136735485413427	0	0	0	0	0	0	0	0	0	0	0	0	6.32241878073226e-05	0	0.00149414861777892	0	0	0.00111273116275498	0	0	0	0	0	0	0	0	6.88231095567923e-05	0	0	0	0	0.00192599272518282	1.23248991757805e-05	0.000304886738902937	0	0.000664562926354256	1.80328908294606e-05	0.000380726678963935	0	0.0115471944021253	0	0	0	0.485070038875422	0.010495287889285	0	3.89743124378665e-05	0	0	0.018887526242219	0.210597733614646	0.000172948511443033	0	0.00670343631277409	1.9923435835775e-05	0	0.00593034883173044	0	0.0048183448016702	0.0133288149307682	0	0	0	0.00175126273863768	0	0	8.3474833355729e-05	0.00983417884323077	0.000110815022677814	0.000150189258097786	0	0	0.00848534769449491
NS9	0.00668678823883658	0	0.000186344932259193	0	0	0	0.0829829376786995	0	0	0.00153549282959599	0	0	0	0	0.000238678817455362	0	0.00194845407253484	0.04691925656691	0.000193529497423407	0.00789277422190119	0.0139992764764745	0	0.00177969241817754	0.00131976680716525	0.000270593412184818	0	0.00363652437811822	0.002326778148682	0.00105390008258847	0.0136409557422845	0.000510936023678209	0	0	0	0	0.00268835084394629	0	0	0	0	0	0	0	0.000897465629512923	0	0	0	0	0	0	0	0	0	1.66001268794208e-05	2.65450776067276e-05	0.000115671499143846	0	0.000642905141694561	0.000122893877808924	0	0	0	0	0.141056496357558	0.000103155230357768	0	0	0	0	0	0	0	0.000826527501891526	0.000619725465664755	0	0	0.000936867297413507	0.000377151857620371	0	0	7.449259670264e-05	0	0.0050647781192631	0	0	0	0.3017172131707	0.00041738542253997	0.000575181161646628	0	0	0	0.0122094122265644	0.154397401970484	0	0	0.00280780369317656	0	4.47333715224483e-05	0.0528456531168667	0	0.071870759806714	0.042305820393963	0	0	0.00280258543005729	0	0	0.000421771788640227	0.000184227376210793	0.00544858515303559	0	0.0112559069887706	0	0	3.25196107432845e-06
