feature	Actinomycetaceae	Alcaligenaceae	Alicyclobacillaceae	Azospirillaceae	Bacillaceae	Bacteroidaceae	Burkholderiaceae	Caulobacteraceae	Chitinophagaceae	Comamonadaceae	Corynebacteriaceae	Dermacoccaceae	Enterobacteriaceae	Halomonadaceae	Hydrogenophilaceae	Lactobacillaceae	Lawsonellaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Mycobacteriaceae	Neisseriaceae	Oxalobacteraceae	Pasteurellaceae	Peptostreptococcaceae	Prevotellaceae	Propionibacteriaceae	Pseudomonadaceae	Rhizobiaceae	Rhodobacteraceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Streptomycetaceae	Thermaceae	Xanthomonadaceae
SRR20002365	0	0	0	0	0	0	0.0557733300728907	0	0	0.0024873225590523	0.0022427893581127	0	0	0	0	0	0.00452015916888352	0.00178336334422618	0.00288746779695346	0.0187722457286966	0.0148523044166648	0.00141779855898314	0.00832153892894458	0	0.0234949475488634	0	0.185010361785636	0.667988133964674	0.00284053718263172	0	0.0030826003512386	0.00331972345518003	0	0	0.00120537577836894	0
SRR20002368	0	0.00172725269883234	0	0.000180362781816847	0	0	0.00625042226628479	0	0	0.000514650804141882	0.000168025262539473	0.000289050451641331	0	0.000276125431445987	0	0	0.000402438128809576	0	0.000387163104942351	0.00222369097451715	0.000199162811191892	0	0.000940001468752295	0	0.0376705588602482	0	0.00841947565543071	0.0802444003818756	0.000249100389219358	0	0.000250275391055299	0.859607843137255	0	0	0	0
SRR20002369	0.000948673492754097	0	0	0	0	0	0	0	0	0	0	0	0.145287961408868	0	0	0.00729748840580075	0	0	0	0	0	0	0	0.812187812187812	0.0087293059585251	0.00107197588305901	0.000568700820589989	0.00142426842678732	0	0	0	0.0214722305402406	0.00101158287556272	0	0	0
SRR20002371	0	0	0	0.0114873856013904	0.00871737772587785	0	0.0200418216875322	0	0.00915188876517394	0	0	0	0.00725090296825354	0	0	0	0.00382912853379681	0	0	0.00399207017353285	0	0	0.00369334383401678	0	0.106699617087147	0	0.108003150205035	0.248757569997013	0	0	0	0.170409798223936	0.201042826494311	0	0.0969231187029845	0
SRR20002373	0	0.0265320289540399	0.00577062455466497	0.00388378017192608	0.0127216736340256	0	0.0558132849746637	0	0.006969397647102	0.00462689716545209	0.000874615062339259	0.00120488928168415	0	0.00148929208167559	0.0029265965547506	0	0.00516206372457577	0	0.00109785596985942	0.0223057421842747	0.00183179867951474	0	0.00850456114813104	0	0.0649600459937431	0	0.0332873599774924	0.648429209696606	0.00228439668380219	0	0	0.00158409301500607	0	0.00190519295048027	0.0858345998941899	0
SRR20002375	0	0	0.00366524615188907	0.00327566467370564	0.0057721663910444	0	0.0632076071746597	0	0.00428539626001781	0.00476243480473222	0.00343467752194377	0	0.0011607937921384	0.00159807912479328	0	0	0	0	0.00446031039307976	0.0161716066658186	0.00187635160921002	0	0.00806195140567358	0	0.0421543060679303	0	0.0515122121867447	0.709833354535046	0.00263961328075308	0	0	0.00240109400839588	0.00709197303142094	0.005549548403511	0.0570856125174914	0
SRR20002377	0	0	0	0	0	0	0.0119896616091514	0	0	0	0	0	0	0	0	0	0	0	0.00492988082132772	0.00296750107691571	0	0	0	0	0.0348202747331642	0	0.0497774374192313	0.227061695304647	0	0	0	0.668453549035562	0	0	0	0
SRR20002378	0	0.00384679712326476	0	0.0065785805876122	0	0	0.0553046774822992	0	0	0.00315920536693241	0	0	0	0	0	0	0	0	0	0.00927319692999573	0	0	0.0077865120514393	0	0.102785675791195	0	0.0225604430320938	0.782442251584249	0.00237869580569029	0	0	0	0	0.00388396424522867	0	0
SRR20002379	0	0.00884351789608303	0	0.00176050564837435	0	0	0.0780996376514568	0	0	0.00841517600957518	0	0	0	0.00144283582823695	0	0	0	0	0.00205563115869555	0.0253377547507009	0.00693135052712695	0	0.0110713056024659	0	0.00964281615320293	0	0.0155145841189684	0.815985145349314	0.00316440130511059	0	0.0012419865226017	0.000739863258513551	0.0050970635011723	0.0016498335820039	0	0.00300659113639717
SRR20002380	0	0	0	0.000220032012793183	0.00122173707442452	0	0.00126648934821297	0	0	0	0	0	0	0	0.00020660633065665	0	0	0	0	0.00035578057661813	0	0	0.000245391634606635	0	0.0300541353338594	0	0.000614597893361298	0.0185796523345024	0	0	0	0.946870846429589	0	0	0	0.000364731031375819
SRR20002382	0.00206562871762132	0	0.00680748080524258	0.00180208938437583	0.0207527945376833	0	0.0696449085871137	0	0.013241923540187	0.00445047409241322	0.00229947347810675	0	0	0.00149772001358527	0.00426488301266288	0	0	0	0.00711927381922315	0.0215378448050273	0.00520211796540211	0.00152184685395281	0.00682603991321761	0.000759067516178902	0.0923556890161631	0	0.0142274121736613	0.537670349412326	0.00110055510291953	0	0	0.00350395958568647	0.00511674606871695	0.042247953394368	0.133983768204165	0
SRR20002384	0	0	0.00131324762330729	0.00132593600614118	0.00362887749049164	0	0.0134433416125031	0	0.00243934159981475	0.000935768233999156	0.730467027651158	0	0.000377479389308134	0	0	0	0	0	0.00064710752452823	0.00370500778749496	0.00149405707869018	0	0.00187153646799831	0	0.02085970137891	0	0.0130848947974458	0.170382776789141	0.000609042376026569	0	0	0.00126249409197174	0	0.00230928567576741	0.0292245177621499	0.000618558663151985
SRR20002386	0	0	0	0	0	0	0.0610350900961929	0	0	0	0	0	0	0	0	0	0	0	0	0.014903129657228	0	0	0.00948380978187238	0	0	0	0.0773607912207018	0.837217179244005	0	0	0	0	0	0	0	0
SRR20002388	0	0	0.00347348008609116	0.0194131310333071	0.00500245061478467	0.00257847294734375	0.0574988812410766	0	0.00186992562916871	0.0053274234449251	0.00108679438276472	0	0	0.00111343149998935	0	0	0	0.00106548468898502	0.0066432970358216	0.0178894879280585	0.00230144692820764	0	0.0081296481769557	0	0.137538091077631	0	0.0275587614805975	0.633638417115946	0.00152364310524858	0	0.00156093506936305	0.00108146695931979	0.015508129648177	0.00251987128944957	0.0456773286167878	0
SRR20002391	0	0.00689296784881479	0	0.0103990308470655	0	0.00072984365458039	0.0623279861114559	0	0	0.00334801295513861	0.00271995021837386	0	0	0.00105173615076154	0	0	0.00483831728835775	0	0.00332898075099423	0.0209337695845518	0.0017137258601315	0	0.00921903419011351	0	0.0329737074237181	0	0.195871997669796	0.634794344621913	0.00151264648591038	0.00216801629818664	0.00131984198305637	0.000809282419704786	0.00275304970384235	0	0.000293757933532923	0
SRR20002394	0	0	0	0	0	0	0.00185544063075276	0	0	0	0.960993687943033	0	0	0	0	0.00224529345726663	0	0	0	0	0	0	0	0	0.00959749717720671	0	0	0.0095861736511254	0	0	0	0.0142304369910479	0.00102397028706756	0	0.00046749986250004	0
SRR20002396	0.000936508851853988	0	0.00221901851104319	0.00135401649270515	0.00387059569805663	0	0.0469084827864598	0	0.00256501931837841	0.00390288910674125	0.00184303096707226	0	0.269310881725391	0.000724295023355054	0.00131249639582492	0.000625108125252292	0	0.00116256271264633	0.00242431232339542	0.0166287988005305	0.00225592526382562	0.00658785537166253	0.00618418776310478	0	0.0282682659592872	0	0.022679199584799	0.515054495127155	0.00160313707398651	0	0.00312323395421256	0.00357764834784614	0.0166380254887261	0.00164235049881783	0.0354673894239087	0.00113026930396171
SRR20002397	0.00470824212615567	0.0256671260805986	0	0	0	0	0.0714493758876748	0	0	0.00761185828431417	0.00425783631051577	0.0012581335783541	0	0.00135121744691967	0	0	0	0	0.0123471247594082	0.0212051058003261	0.010812742280795	0	0.010917836971111	0	0.00893905408773305	0	0.0390952247975426	0.736833887332487	0.00390051436344146	0	0	0.00699630366960632	0.0320298589028715	0	0.000618557320145451	0
SRR20002401	0	0.00277243159404489	0	0.00044455900196055	0.00108131118860708	0.00399205002770635	0.0350357398494606	0	0	0.00337864841490018	0.00301761261936858	0.00156269224931587	0.0156197377012079	0.0005325727033588	0	0.000364628191507037	0.000519999317444765	0	0.00114507621717111	0.0129658551743524	0.00123847851253252	0.0315915302080087	0.00473657409361604	0	0.0258050783905707	0	0.0574864184979654	0.371037924026214	0.00123847851253252	0	0.0049269710803143	0.0120605713885419	0.404922300965546	0.00053436890134652	0.000230811441421942	0.00175757973098343
SRR20002402	0	0	0	0	0	0	0.121238253178552	0	0	0.00391376451077944	0	0	0	0	0	0	0.00641238253178552	0	0	0.00986180210060807	0	0	0.0100829187396352	0	0	0	0.0430292979546711	0.805461580983969	0	0	0	0	0	0	0	0
SRR20002403	0	0	0	0	0	0	0.0586190917516219	0	0	0	0	0	0	0	0	0	0	0	0	0.0148285449490269	0.0129749768303985	0	0	0	0.0524791473586654	0	0.0150602409638554	0.846037998146432	0	0	0	0	0	0	0	0
SRR20002406	0.00190108657912561	0	0.00213445349452726	0.00800277763548088	0.00421198822920046	0	0.0274917610095111	0	0.00294839176044032	0.00216291287445429	0.0018897028271548	0	0	0	0.00224829101423538	0	0.0014115852443807	0	0.00333543932744793	0.00499177523920109	0.0020775347346732	0	0.0030166942722652	0	0.0808189471167802	0	0.119688768221118	0.677663371070471	0	0	0	0.00138881774043907	0	0.00869718650570041	0.0424386273471874	0.00147988775620557
SRR20002410	0	0.00266666666666667	0	0	0	0	0.0287744774477448	0.00313751375137514	0	0.000976897689768977	0.558455445544555	0.0102002200220022	0	0	0	0	0.000844884488448845	0	0.00252145214521452	0.0112827282728273	0.00206380638063806	0	0.00417601760176018	0	0.0113135313531353	0.00144334433443344	0.0100946094609461	0.34552695269527	0.00118811881188119	0	0	0.000844884488448845	0.00344994499449945	0.00103850385038504	0	0
SRR20002412	0.019709148626982	0	0	0	0	0	0.0348281649659226	0	0	0.00221731273493595	0.0665274255041906	0.000697099529725933	0.00497085587735338	0.000729273354174822	0.000847244043820749	0.00192238601082113	0.00286078922391373	0	0.00969772691930269	0.00603527323620413	0.00154702472558409	0.00684766230353858	0.00461158150434079	0.00106977966292557	0.029487310107407	0.0093062787218412	0.0309378133596444	0.30325974464708	0.0010805042710752	0	0	0.0691388675886255	0.387702628065227	0.00351230916900374	0	0.000455795846359264
SRR20002416	0	0.0225978692714528	0	0	0	0	0.055166131032214	0	0	0.00432725156261862	0	0	0	0	0	0	0	0	0	0.086418503428904	0.00569375205607713	0	0.0105777260419566	0	0.0226737859655338	0	0.0308980944909786	0.743502796264899	0	0	0	0	0	0.00397297365690715	0	0.0141711162284586
SRR20002417	0	0	0	0	0	0	0.0882840739953221	0	0	0	0	0	0	0	0	0	0	0	0	0.0236444822453753	0	0	0.00816500106315118	0	0	0	0.0332553689134595	0.846651073782692	0	0	0	0	0	0	0	0
SRR20002419	0	0.00331854673901224	0	0	0.00195738011046823	0	0.0905682026975848	0	0	0.00784451952317921	0.00119617673417503	0.00282357705590533	0.0110768215446804	0.00113993017927652	0	0.00173614366120075	0.00309356051941819	0	0.000581214400617962	0.0149128365887589	0.00194613079948853	0	0.00887570636298527	0	0.0257121751292733	0	0.172901909758027	0.637085978483818	0.00274483187904741	0	0.00214111885647004	0.00338229283456388	0.00164239940303656	0.00331854673901224	0	0
SRR20002420	0	0	0	0	0	0	0.0630177916610077	0	0	0.00440197809396745	0	0	0	0	0	0.00476947535771065	0.00515295076335573	0	0.0025325354914477	0.0147638031173355	0.00556039338185362	0	0.00734195620391305	0	0.0074538031972262	0	0.0568262616740299	0.826349553810387	0	0	0	0	0	0	0.00182949724776506	0
SRR20002421	0	0.00923481791121417	0	0	0	0	0.0295738825549395	0.00269582868650561	0	0	0	0	0	0	0	0	0	0	0	0.00792702006627245	0	0	0.00543979717098454	0	0.0291005078748686	0	0.0335935556857113	0.366400025674559	0	0	0	0.512897454207017	0.00313711016792766	0	0	0
SRR20002422	0.000827319548960814	0	0	0	0.000237907953198576	0.000217189242559661	0.01923482229419	0.000431520731927747	0	0.00159176852770699	0.00108737508939409	0.000421518595757237	0.000477244782992939	0.000276487621284832	0	0.000423661910650918	0.00359005244691545	0.00033149937022264	0.000482960289376088	0.00608487098315997	0.00216832023410714	0	0.00266199709795163	0.000825890672365027	0.0334342834648257	0	0.205095945491216	0.199569050818711	0.000720153804276771	0	0	0.458863000026434	0.00971993304284272	0.0509637415419436	0.000261484417029066	0
SRR20002425	0	0.00103268559777116	0	0.00970285021224985	0.00232024678988583	0.000861303732609135	0.0551146500733866	0	0	0.00513120233899626	0.00261760164995327	0.000798317235156426	0.000471666329762145	0.00121432107879757	0	0	0	0	0.0171997082113885	0.0706679205374067	0.00251506549130933	0	0.00788942500651837	0	0.162717559756608	0	0.022973958745309	0.613318568126489	0.00146773187087475	0.00600715409426881	0.00144136543008059	0.00513120233899626	0.0061214086710435	0.00242571255306246	0.000858374128076451	0
SRR20002427	0	0	0	0.000519322182176919	0	0	0.00648175508561138	0	0	0.000502104511262451	0.0385787510673793	0.00140114613847196	0	9.5860546172442e-05	0	0.0011414850473835	0	0	0.000555153551377297	0.00178412298070458	0.00052955971623417	0	0.000869259709952046	0	0.0261378204755335	0.849639475931325	0.00286790556340175	0.064220051141136	0.000211265475545091	0	0	0.000141929449430072	0.00432303142690284	0	0	0
SRR20002430	0.00187073564073936	0	0	0	0	0.00107844353471447	0.0367563991233511	0	0	0.00171029235413307	0.00455361204151677	0.01429433899847	0.00452218500599595	0	0	0	0.00271099532729603	0.00105694082620022	0.0111814084274077	0.0109514948517554	0.0029624116114626	0.0409130380846049	0.00416325517925816	0.00879460778232643	0.0585022536492577	0	0.0554604474217425	0.698493983376752	0.000922962411611463	0	0	0.0119025761898855	0.0219311086300294	0.00466774180209238	0.000598767729396684	0
SRR20002432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR20002433	0	0	0	0.000778096053243484	0.00192533535035132	0	0.06121806413321	0	0	0.00715124558701919	0.00116895360557044	0	0.00712772175285136	0.000866762812799137	0	0.00210085934375741	0.00541229138430526	0	0	0.0176392565744593	0.00241390729076002	0	0.0081193418393105	0	0.0289469827063628	0	0.05555786772729	0.597290054303866	0.00226552618293219	0.0367243241873872	0	0.00588638711907222	0	0.1567302594317	0.00067676261375131	0
SRR20002435	0	0	0.000404691668001288	0.000375416100528854	0.000683670605091538	0	0.0017530898639375	0	0.000373694008324594	0	0.910320326370915	0	0.0387970152697916	0	0	0.00144827954378333	0	0	0	0.000420190497839635	0	0	0.00019459641908147	0	0.0137302411445714	0	0.00143966908276203	0.0219825069873891	0	0	0	0.000311698688971205	0.000423634682248157	0	0.00734127906676379	0
SRR20002439	0	0	0	0	0	0	0.04239809580482	0	0	0	0	0	0	0	0	0	0	0	0.0630764653376971	0.0123475156203511	0	0	0	0	0	0	0.102201725676882	0.77997619756025	0	0	0	0	0	0	0	0
SRR20002441	0	0	0	0	0	0	0.000115003534533234	0	0	0	7.21053906994086e-05	0	0.985332029351458	0	0	0.000239590696944237	0	0	0	5.33944981761443e-05	0	0	0	0	0.00737756801295341	0.000182545292909895	0.000148774413721565	0.00314388630714067	0	0	0	0.00255289592134488	0.000116828987462333	0	0.000665377592656568	0
SRR20002442	0	0	0	0.00149915092337083	0	0	0.0764301634472511	0	0	0.00563043939715559	0.0015707917639567	0	0	0.00109583952451709	0	0	0	0	0	0.023869666737423	0.00129484185947782	0	0.0112316917851836	0	0.010403842071747	0	0.0170478666949692	0.842400764168966	0.0025631500742942	0	0.00238537465506262	0	0	0.00257641689662492	0	0
SRR20002443	0	0.00264587031365174	0	0	0.00145487682805185	0	0.0469589204004694	0	0	0.00280771876368895	0.306255970360623	0.000492582239243675	0.00660939811728031	0.000578784131111318	0.00203190173688016	0.00127015848833548	0.00667273011946879	0	0.00125432548778836	0.0093150819885545	0.00122617793126015	0	0.00534275807351086	0	0.0172526929295097	0.00179792517323941	0.113424097474988	0.36152193838148	0.00105553336980788	0	0.000524248240337911	0.106983584696877	0.00206180851569138	0	0	0.000460916238149439
SRR20002446	0.00072312606723045	0.0619095033633247	0	0	0	0	0.0273436268038729	0.00150707582235879	0	0.000966420818822003	0.0386252945443405	0	0	0	0	0.00143498848855388	0.00196437984618365	0	0.0081323523448658	0.00795663946871635	0.00146877942627493	0.000878564380747275	0.00426216361121499	0	0.0124553396439787	0	0.0896315886696733	0.260433515203669	0.00108806819461778	0.00107680454871076	0	0.122505665613891	0.354897207967453	0	0	0.000738895171500273
SRR20002448	0	0.00278493006776938	0	0	0.00126269388427709	0	0.0638535851854903	0	0	0.00505283539662595	0.00379014151234886	0	0.00503841638000288	0.000852781840278493	0	0	0.00251096875193112	0	0.017020619193771	0.0141821327785445	0.00369538797454014	0	0.0102395616618947	0.0815663171771685	0.0165756895379735	0	0.061948215131728	0.592545368405875	0.00190742991327991	0	0	0.00688199064823779	0.0950810554720168	0.0132098790862463	0	0
SRR20002450	0	0.00242518709277672	0	0	0	0	0.000646232488793796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0379994384796352	0	0.00750549418632795	0.0136773775062687	0	0	0	0.937746270246198	0	0	0	0
SRR20002455	0	0.00108288254432896	0	0	0.00272698503743115	0	0.0870410110859482	0	0	0.00618083644023378	0	0.00239816453881071	0.00615611309447285	0.00110266122093771	0	0.00121638861143801	0.00243030488829992	0	0	0.0224166576014399	0.00195314431511388	0	0.0128907524797516	0	0.021044511911708	0	0.0749339886668183	0.743863665582136	0.00242783255372383	0	0.000991406165013499	0.00251930893303929	0.00113232923585083	0.00289263145402941	0	0.00259842363947428
SRR20002456	0	0	0	0	0	0	0.0768133719121764	0	0	0.00241802484931362	0	0	0	0	0	0.0156936855511277	0	0	0.00279950935223931	0.020864267813859	0.00319860083222312	0	0.0143907692488277	0	0.0178828196986859	0	0.0203008445479996	0.819082441735578	0	0	0.00294623416105689	0	0	0.00360943029691232	0	0
SRR20002459	0.00124595225664695	0	0	0	0	0	0.0482237973678057	0.00135165000592548	0	0.00520161044934355	0	0	0	0.00120751671145475	0	0	0	0	0.00372504492154344	0.0397263389182316	0.00830207776151385	0	0.00846863179068002	0	0.0180647062403311	0	0.0206462936924067	0.567760264692788	0.00310367027426964	0.00316452655415728	0	0.269807918362902	0	0	0	0
SRR20002464	0	0	0.00495740677040125	0.0593573582080492	0.00914590963355658	0.0162987394022784	0.0488253981101151	0	0.00541267882074422	0.00333866170251513	0	0	0.00589830234111005	0	0.00360170777604662	0	0	0	0.00161874506788612	0.00954047874385383	0.00409744845308674	0	0.00616134841464155	0	0.0887780498168795	0.00407721413973817	0.0298759636591732	0.601262621152951	0.00144675340442322	0	0.00202343133485765	0	0	0.00248882054187491	0.090164100281257	0.00162886222456041
SRR20002465	0	0.000657262124280236	0	0	0.000216070681131713	0	0.0087582157765535	0	0	0.000453635304365533	0.861532631197891	0.000971752435037388	0.00087672658574386	0	0	0.000176476577259409	0.000152720114936027	0	0	0.00122062965937758	0.000688937407378078	0	0.00111542246908832	0	0.00583843343099879	0.0201601864316662	0.00500582598956978	0.0878219849089901	0.00017195153681686	0.00109732230731812	0	0	0.00308381506159711	0	0	0
SRR20002466	0	0.00305364104128938	0	0.00339416292424273	0	0	0.0527366682366052	0	0	0.00345165363175433	0	0	0	0	0	0	0	0	0.00204092011666191	0.0129575210006921	0.00331898276826601	0.00100829856251119	0.00805975495691514	0	0.0187972501752361	0	0.0386426001720299	0.598385395591347	0.00191046043423174	0	0.00185296972672013	0.246509097904464	0.0032438026122893	0	0.000636820144743912	0
SRR20002468	0	0.00124794178472179	0	0	0	0	0	0	0	0	0.49894439105392	0	0.486419270353956	0	0	0	0	0	0	0	0	0	0	0	0.0043570052951833	0.00274724925955031	0	0.0015120027117026	0	0	0	0.00435192720043367	0.000420212340531956	0	0	0
SRR20002473	0.000254026918136713	0	0	0	0.000147559753917649	0	0.00894760009936935	0	0	0.000428981731853419	0.000333721637552152	0	0.000142578833954184	0.000159389438830878	0	0	0.000313175342702859	0	0.000188029728620802	0.00158704562335902	0.000239706773241751	0	0.0014569190893135	0	0.0320802376396915	0	0.00376806595236124	0.087521612523029	0.0001936332635797	0	0	0.850292846963102	0.0115812615300514	0.000363607157332941	0	0
SRR20002474	0	0.0155995545463749	0	0.00349131510058864	0.00123801397104551	0.00539172439726364	0.0976353354641829	0.00188594651663943	0	0.00508511346050938	0	0	0.00173842616027653	0.00122065863500282	0	0	0.00227644157760005	0.000922725366269904	0.0434085879987851	0.0190127706347714	0.00623924330734854	0	0.00957436038355293	0	0.0267214323937347	0	0.0352978609548327	0.708332007578497	0	0	0	0.0114082408920643	0.00352024066065979	0	0	0
SRR20002475	0.00111711392108873	0.0161132361016498	0	0.00147187307170475	0	0	0.063413198172613	0	0	0.0138242847734731	0	0.000817078256471996	0.0215082170144753	0.00103785921722771	0.000632150614129604	0	0.00246821792024335	0.0014039404683953	0.00336455088057637	0.0196891328591889	0.0121146475901852	0	0.00934639400532516	0	0.0190418861109906	0	0.0679571345273117	0.626223494490855	0.00270786904858502	0	0	0.00592711963874951	0.0924638211711958	0.0113390837024024	0.000330227932754271	0.00568746851040784
SRR20002477	0.003818617380681	0	0.00304397381909513	0.00311563687985859	0.00597874678369358	0	0.0693118298650687	0	0.0027675591561504	0.00496181382619319	0.0081457012401122	0.00246725680628451	0	0.00132747288747534	0.0023068680512425	0.000713218080931483	0.000723455661040548	0.00237853111200595	0.00819688914065753	0.0193899767265679	0.0114080767682007	0.0293272544857664	0.00811157597308199	0.00117049665913636	0.0403428906831196	0	0.0376435820610296	0.637770528054382	0.0029108852776773	0	0.00189736484687993	0.0031975375207311	0.039448808686928	0.00366846620574806	0.043595028631099	0.000859956729161406
SRR20002478	0	0	0.00213487244405347	0.00287510459802176	0.00315403265603879	0	0.0254897333018645	0	0.00251035252215332	0.00220996845967344	0	0	0	0	0	0	0	0.00888278584761946	0.00356169674083292	0.00735940953075718	0	0	0.00431265689703263	0	0.0672323899843371	0	0.0172291715836677	0.808945008260562	0.00123372025661381	0	0	0	0	0.00313257665157594	0.0397365202651962	0
SRR20002479	0	0	0	0	0	0	0.0238690043604651	0	0	0	0	0	0	0	0	0	0	0	0	0.00463299418604651	0	0	0.00372456395348837	0	0.0423101380813953	0	0.0188953488372093	0.287699854651163	0	0	0	0.618868095930233	0	0	0	0
SRR20002481	0	0	0	0	0	0.0572348860257681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0557482656095144	0.536917740336967	0	0	0	0	0	0	0.35009910802775	0
SRR20002482	0	0	0.00523843279547284	0.00146580000240295	0.012026768872175	0	0.0689887181458831	0	0.00767742788143841	0.00319592459540315	0.00180221311770855	0	0	0	0.00498612295899364	0	0	0	0.00360442623541709	0.00928740493325804	0.00260720164361836	0	0.00662012951904939	0	0.094267760810275	0	0.0327882639881775	0.611671132150281	0.00179019836359049	0.00186228688829883	0	0.00175415410123632	0	0.00275137869303505	0.125614254304286	0
