name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pelomonas sp003963075	128181	S	2	128	130	0.00051
Parasutterella excrementihominis	128133	S	1	37	38	0.00015
Pollutimonas sp013416445	128308	S	2	12	14	0.00006
Comamonas testosteroni_B	126881	S	1	87	88	0.00035
Caballeronia udeis	126787	S	1	2	3	0.00001
QFNR01 sp003248485	130416	S	1	68	69	0.00027
QFNR01 sp943914555	130420	S	1	0	1	0.00000
Leclercia tamurae	133191	S	1	18	19	0.00007
Haemophilus_A sputorum	133908	S	2	112	114	0.00045
Stenotrophomonas acidaminiphila	141119	S	2	227	229	0.00090
Xanthomonas vasicola	141301	S	1	5	6	0.00002
CU05-9 sp943913335	140813	S	2	23	25	0.00010
Thiomicrorhabdus cannonii	139881	S	1	9	10	0.00004
Sphingopyxis sp001468265	125395	S	4	158	162	0.00064
Sphingopyxis sp022701295	125431	S	1	3	4	0.00002
Sphingomonas sp021732465	125215	S	1	6	7	0.00003
Sphingobium limneticum	124833	S	1	35	36	0.00014
Sandaracinobacteroides hominis	124776	S	2	20	22	0.00009
Novosphingobium lindaniclasticum	124428	S	2	26	28	0.00011
Sphingomonas_L sanxanigenens_A	125345	S	1	9	10	0.00004
Agrobacterium tomkonis	119083	S	1	38	39	0.00015
Agrobacterium oryzihabitans	119062	S	1	32	33	0.00013
Allorhizobium naphthalenivorans	119109	S	1	6	7	0.00003
Phyllobacterium sophorae	119861	S	1	0	1	0.00000
Bosea sp002220095	118106	S	2	15	17	0.00007
Pannonibacter indicus	120204	S	1	2	3	0.00001
Haematobacter massiliensis	121344	S	1	5	6	0.00002
GCA-2697345 sp027623875	121280	S	2	40	42	0.00017
Cutibacterium acnes	48418	S	2872	165365	168237	0.66252
Cutibacterium namnetense	48422	S	834	3706	4540	0.01788
Cutibacterium modestum	48421	S	22	245	267	0.00105
Cutibacterium granulosum	48420	S	2	9	11	0.00004
Arachnia sp936941515	48389	S	1	27	28	0.00011
Lawsonella clevelandensis_A	46365	S	992	4499	5491	0.02162
Corynebacterium sp943912665	46212	S	2	13	15	0.00006
Corynebacterium sp943913645	46216	S	1	7	8	0.00003
Corynebacterium durum	46031	S	1	2	3	0.00001
Corynebacterium sp943913165	46213	S	1	52	53	0.00021
Corynebacterium pseudodiphtheriticum	46124	S	1	8	9	0.00004
Corynebacterium propinquum	46122	S	1	16	17	0.00007
Corynebacterium sp025144025	46177	S	1	55	56	0.00022
Gordonia bronchialis	46300	S	7	16	23	0.00009
Gordonia jacobaea	46311	S	5	19	24	0.00009
Mycobacterium llatzerense	46513	S	1	2	3	0.00001
Mycobacterium phocaicum	46563	S	1	10	11	0.00004
Mycobacterium sp004762045	46687	S	1	2	3	0.00001
Dietzia maris	46279	S	1	5	6	0.00002
Dermacoccus nishinomiyaensis	43368	S	9	345	354	0.00139
Yimella indica	43553	S	4	10	14	0.00006
Arsenicicoccus bolidensis	43351	S	2	6	8	0.00003
UBA3913 sp002391425	44759	S	8	19	27	0.00011
Leucobacter rhizosphaerae	44063	S	2	10	12	0.00005
Microbacterium sp943912325	44444	S	1	2	3	0.00001
Pseudoclavibacter terrae	44571	S	1	2	3	0.00001
Kocuria sp030453435	45143	S	1	4	5	0.00002
Nesterenkonia cremea	45171	S	1	3	4	0.00002
Arthrobacter_D pityocampae	45021	S	1	57	58	0.00023
Rothia dentocariosa	45227	S	1	5	6	0.00002
Georgenia muralis	42534	S	1	4	5	0.00002
Brevibacterium sp005280295	42973	S	1	10	11	0.00004
Brachybacterium conglomeratum	43296	S	1	3	4	0.00002
UBA9382 sp003476595	41573	S	1	6	7	0.00003
Streptococcus sp000187445	56205	S	10	633	643	0.00253
Streptococcus mitis_CX	56013	S	1	174	175	0.00069
Limosilactobacillus fermentum	55598	S	3	64	67	0.00026
Lactobacillus crispatus	55376	S	1	32	33	0.00013
Staphylococcus epidermidis	57090	S	10	1290	1300	0.00512
Staphylococcus warneri	57142	S	3	281	284	0.00112
Staphylococcus capitis	57076	S	2	45	47	0.00019
Bacillus spizizenii	53509	S	1	16	17	0.00007
Sulfoacidibacillus ferrooxidans	53409	S	1	0	1	0.00000
Alkalicoccus luteus	54744	S	1	2	3	0.00001
Clostridium_A leptum	64444	S	15	1104	1119	0.00441
Fusicatenibacter saccharivorans	61879	S	1	127	128	0.00050
Prevotella disiens	77364	S	1	26	27	0.00011
Prevotella bivia	77340	S	1	63	64	0.00025
Alistipes communis	80980	S	1	33	34	0.00013
Alistipes putredinis	80998	S	1	57	58	0.00023
Pedobacter sp002333205	90090	S	1	1	2	0.00001
Chlamydophila sp937884635	93287	S	2	12	14	0.00006
Nitrospira_D sp900299245	105460	S	1	4	5	0.00002
