name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bifidobacterium asteroides_H	42753	S	39	123	162	0.00259
Bifidobacterium asteroides_G	42752	S	25	8	33	0.00053
Bifidobacterium mellis	42799	S	23	78	101	0.00161
Bifidobacterium mizhiense	42804	S	21	38	59	0.00094
Bifidobacterium sp026537325	42849	S	16	47	63	0.00101
Bifidobacterium asteroides_I	42754	S	16	36	52	0.00083
Bifidobacterium sp000499285	42832	S	10	16	26	0.00042
Protofrankia californiensis	45447	S	2	0	2	0.00003
Protofrankia sp917627385	45450	S	2	0	2	0.00003
Spiroplasma melliferum	74595	S	497	686	1183	0.01889
Spiroplasma phoeniceum	74597	S	4	1	5	0.00008
Spiroplasma citri	74593	S	2	3	5	0.00008
Spiroplasma poulsonii	74599	S	2	0	2	0.00003
Apibacter sp945280365	89010	S	34	18	52	0.00083
Flavobacterium sp011751075	86825	S	1	6	7	0.00011
DMER64 sp002427525	82499	S	2	0	2	0.00003
DMER64 sp012839605	82503	S	2	0	2	0.00003
LD21 sp012519515	82704	S	2	143	145	0.00232
CAMLLW01 sp946481295	63976	S	10	9	19	0.00030
UBA1062 sp001896555	100151	S	1	1	2	0.00003
UBA3900 sp002391675	96339	S	1	0	1	0.00002
