feature	Acetobacteraceae	Acholeplasmataceae	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Alicyclobacillaceae	Alteromonadaceae	Atopobiaceae	Bacillaceae	Bacteroidaceae	Barnesiellaceae	Beutenbergiaceae	Bifidobacteriaceae	Brachyspiraceae	Bradyrhizobiaceae	Brevibacteriaceae	Brucellaceae	Bruguierivoracaceae	Burkholderiaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Caulobacteraceae	Chitinophagaceae	Christensenellaceae	Chrysiogenaceae	Clostridiaceae	Colwelliaceae	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Dehalococcoidaceae	Dermabacteraceae	Dermacoccaceae	Desulfocapsaceae	Desulfomicrobiaceae	Desulfovibrionaceae	Dysgonomonadaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Erythrobacteraceae	Eubacteriaceae	Eubacteriales.Family.XIII..Incertae.Sedis	Fervidobacteriaceae	Fibrobacteraceae	Flavobacteriaceae	Fulvivirgaceae	Fusobacteriaceae	Gemmatimonadaceae	Geobacteraceae	Gordoniaceae	Gottschalkiaceae	Halomonadaceae	Helicobacteraceae	Heliobacteriaceae	Jiangellaceae	Lachnospiraceae	Lactobacillaceae	Lawsonellaceae	Leptotrichiaceae	Limnochordaceae	Listeriaceae	Methylobacteriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Morganellaceae	Muribaculaceae	Mycobacteriaceae	Mycoplasmataceae	Nanosynbacteraceae	Neisseriaceae	Nitrospiraceae	Nocardiaceae	Nocardioidaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Planococcaceae	Polyangiaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Pseudoalteromonadaceae	Pseudomonadaceae	Pseudonocardiaceae	Rhizobiaceae	Rhodocyclaceae	Rhodothermaceae	Rikenellaceae	Roseobacteraceae	Selenomonadaceae	Sphingobacteriaceae	Sphingomonadaceae	Sporomusaceae	Staphylococcaceae	Steroidobacteraceae	Streptococcaceae	Streptomycetaceae	Succinivibrionaceae	Sulfurovaceae	Sutterellaceae	Symbiobacteriaceae	Synergistaceae	Tannerellaceae	Tepidanaerobacteraceae	Thermaceae	Thermoactinomycetaceae	Thermoanaerobacteraceae	Thermoanaerobacterales.Family.III..Incertae.Sedis	Thermohalobacteraceae	Tissierellaceae	Treponemataceae	Turicibacteraceae	Vallitaleaceae	Veillonellaceae	Vibrionaceae	Weeksellaceae	Xanthobacteraceae	Xanthomonadaceae	Yersiniaceae
NS67	9.34771375745607e-06	1.85103242721902e-07	6.8395648185743e-05	0.00085425146516158	2.68399701946759e-06	0	0.0119397144652909	4.62758106804756e-07	1.85103242721902e-07	0	0.000158911133876753	3.55398226026053e-05	0.0332011356824354	8.32964592248561e-07	0	0.225811425516167	0	1.98060469712436e-05	0	2.86910026218949e-06	0	0.000646750730070327	0.000275248521927469	2.77654864082854e-07	9.22739664968684e-05	0	0	0.000619262898526125	0	0.00632877242028321	0	3.05420350491139e-06	0.030449761082617	2.56367991169835e-05	1.85103242721902e-07	0	0	0	1.85103242721902e-07	9.34771375745607e-06	1.75848080585807e-06	0.00579576763286549	0.0137296628224117	0.00104722159569916	0	0.00983527569878557	1.20317107769237e-06	0.000922647113347323	8.68134208365723e-05	9.25516213609512e-08	0	3.70206485443805e-07	0	1.45306045536693e-05	0	0	0	0	0	9.25516213609512e-08	0	0	0.343024259353336	0.0191512442501148	0	0.000107082225914621	0	0	2.22123891266283e-05	3.70206485443805e-07	5.84000730787602e-05	1.07359880778703e-05	0	7.12647484479324e-06	2.31379053402378e-06	9.25516213609512e-08	3.62802355734929e-05	1.75848080585807e-06	0	6.47861349526659e-07	9.25516213609512e-08	4.47949847387004e-05	0.25884374704124	0	1.53635691459179e-05	0.000217311206955513	2.03613566994093e-06	0.000464331484367892	0.00380516736063415	0.000198985985926045	0	0	3.86865777288776e-05	0.0202046668044452	2.04539083207702e-05	0	2.22123891266283e-06	1.11061945633141e-06	1.66592918449712e-06	9.25516213609512e-08	0	4.28514006901204e-05	0	8.79240402929037e-06	0	8.51474916520751e-06	1.63816369808884e-05	1.62890853595274e-05	0	0.00439555415329566	0	0	1.38827432041427e-06	3.59100290880491e-05	0	1.21242623982846e-05	0.00351797967955112	4.62758106804756e-07	5.55309728165707e-07	1.11061945633141e-06	5.62713857874583e-05	0	1.85103242721902e-07	7.4041297088761e-07	3.794616475799e-05	0.00208463271953407	2.12868729130188e-06	0.00148202911285291	0	2.96165188355044e-06	0	0	0
NS7	1.33079549726701e-05	2.03693188357196e-07	0.000750134114990101	0.000356055693248379	6.5046024815398e-05	1.42585231850037e-06	2.59369326508163e-05	4.07386376714392e-07	6.78977294523987e-08	0	0.000189502562901645	6.64718771338983e-05	0.0399267845203769	2.55295462741019e-05	0	0.212398899432124	1.35795458904797e-07	0	6.78977294523987e-08	0	0	3.12329555481034e-06	0.00300189441454945	3.39488647261994e-07	4.06707399419868e-05	0	0	5.35034108084902e-05	0	0.00423566405642899	0	2.85170463700075e-05	0.0444330210286737	1.40548299966465e-05	0	6.78977294523987e-08	0	0	6.78977294523987e-08	1.21536935719794e-05	0	0.00319879782996141	0.00155207419755238	0.000319187226155726	1.35795458904797e-07	0.00280825009015121	0	0.000269350292737666	3.05539782535794e-05	7.46875023976386e-07	6.78977294523987e-08	1.15426140069078e-06	0	4.4608808250226e-05	0	4.07386376714392e-07	0	1.08636367123838e-06	0	0	0	0	0.185856930114157	0.0561975927131614	6.78977294523987e-08	2.58011371919115e-06	0	1.2764773137051e-05	0	0	8.4464775438784e-05	7.60454569866865e-06	0	1.72460232809093e-05	8.69090936990703e-06	0	2.38321030377919e-05	1.83323869521476e-06	6.78977294523987e-08	2.03693188357196e-07	0	0.00113233043407765	0.305088737919042	2.03693188357196e-07	2.24062507192916e-06	0.000767719626918272	3.39488647261994e-07	8.22241503668548e-05	0.0291934435508122	0	2.44431826028635e-06	0	3.53068193152473e-06	0.0646097140059368	3.74795466577241e-05	0	6.92556840414467e-06	1.35795458904797e-07	1.35795458904797e-06	8.82670482881183e-07	2.78380690754835e-06	0.00713190960395051	1.35795458904797e-07	0.00346488903168536	2.71590917809595e-07	6.78977294523987e-06	6.11079565071588e-07	2.10482961302436e-06	0	0.0127962776835169	0	0	0	0.0025714907075507	0	2.71590917809595e-07	0.00420171519170279	0	8.82670482881183e-07	2.71590917809595e-07	6.78977294523987e-08	0	1.15426140069078e-06	5.4318183561919e-07	5.45218767502762e-05	0.00825066049213768	1.83323869521476e-06	0.00447303451859457	0	2.33568189316252e-05	0	1.29005685959558e-06	6.78977294523987e-08
NS70	4.43479944932708e-05	0	0.000829867228993496	0.000249468233100981	4.30563053332726e-06	0	1.39502429279803e-05	0	0	0	0.000138124627509138	2.11837022239701e-05	0.0469987128748084	9.47238717331997e-07	8.61126106665452e-08	0.0970495150094711	1.7222522133309e-07	0.000169814068234427	0	2.58337831999636e-07	8.61126106665452e-08	0.00167170411086964	0.000321200037786214	6.02788274665816e-07	9.38627456265343e-06	6.02788274665816e-07	0	0.000141310794103801	8.61126106665452e-08	0.00431243342956992	0	1.65336212479767e-05	0.0372525737121795	6.2862205786578e-06	4.30563053332726e-06	5.16675663999271e-07	0	0	0	9.47238717331997e-07	0	0.00410214643432221	9.62738987251975e-05	0.000975225315798624	8.61126106665452e-08	0.02642761576312	0	0.00039930417566077	5.39926068879238e-05	0	0	0	0	6.2862205786578e-06	0	0	0	0	0	8.61126106665452e-08	0	0	0.319521272441269	0.000191514446122397	1.7222522133309e-07	2.58337831999636e-07	0	2.58337831999636e-07	9.60155608931979e-05	2.58337831999636e-07	0.000130805055602482	4.73619358665999e-06	0	1.19696528826498e-05	1.11946393866509e-06	8.61126106665452e-08	2.06670265599708e-06	4.30563053332726e-07	0	0	0	3.5220057762617e-05	0.252003732809447	0	3.01394137332908e-06	0.000154830473978448	8.61126106665452e-08	1.97197878426389e-05	0.00297028227972114	0.00220715232399422	0	0	2.32504048799672e-06	0.159646666180417	9.21404934132033e-06	0	7.83624757065561e-06	0	0	0	0	0.0010409292377372	0	5.16675663999271e-07	0	1.92031121786396e-05	0	3.07422020079566e-05	1.7222522133309e-07	0.0343371451654529	0	0	0	0.000124002159359825	0	6.02788274665816e-07	0.00292059530336655	0	0	8.61126106665452e-08	0	0	0	3.44450442666181e-07	7.03540029145674e-05	0.00272821973113748	3.18616659466217e-06	0.000379498275207465	0	2.6694909306629e-06	3.44450442666181e-07	0	0
NS71	0.000107197142268127	0	0.00872993829630218	0.000717898882981156	9.46971221449883e-07	0	0.0899005235141004	0	0	0	3.63636949036755e-05	4.10038538887799e-05	0.128800302045941	7.17804185859011e-05	0	0.22429079668026	9.46971221449883e-08	0	0	1.13636546573986e-06	1.89394244289977e-07	1.02272891916587e-05	0.000568088035747785	0	0.000106060776802387	9.46971221449883e-08	0	0.00129498314533272	0	0.0130997369976827	0	3.97727913008951e-06	0.0321066804747697	5.87122157298927e-06	3.78788488579953e-07	0	4.73485610724942e-07	0	0	2.27273093147972e-06	9.46971221449883e-08	0.00542065266582342	0.000200000321970215	0.0013178998488918	5.6818273286993e-07	0.0263326181491012	0	0.0027246255983556	0.000129545663094344	1.89394244289977e-07	0	2.84091366434965e-07	0	1.06060776802387e-05	9.46971221449883e-08	1.6098510764648e-06	0	1.13636546573986e-06	0	2.84091366434965e-07	6.62879855014918e-07	0	0.308630799879129	0.000736080730432994	6.15531293942424e-06	1.07954719245287e-05	0	7.57576977159906e-07	1.32575971002984e-06	2.84091366434965e-07	7.2632692685206e-05	0	0	6.62879855014918e-07	7.67046689374405e-06	1.04166834359487e-06	1.13636546573986e-06	1.51515395431981e-06	9.46971221449883e-08	3.78788488579953e-07	0	0.00036695134831183	0.0953301724065276	7.10228416087412e-06	3.40909639721958e-06	1.28788086117184e-05	8.52274099304895e-07	0.000176420738556113	0.0278082834034865	1.42045683217482e-06	0	0	6.91288991658415e-06	0.000202462447145985	7.78410344031804e-05	0	6.25001006156923e-06	0	9.18562084806386e-06	0	2.36742805362471e-06	0.00244678424198221	0	3.59849064150956e-06	1.89394244289977e-07	0	9.46971221449883e-08	2.86932280099315e-05	9.46971221449883e-07	0.0135318399660302	0	0	0	1.70454819860979e-06	0	4.45076474081445e-06	0.00452652243853044	0	1.89394244289977e-07	2.84091366434965e-07	9.46971221449883e-08	2.36742805362471e-06	8.52274099304895e-07	1.89394244289977e-07	7.36743610288009e-05	0.00983306507216915	6.62879855014918e-07	9.94319782522377e-06	9.46971221449883e-08	7.95455826017902e-06	0	4.0719762522345e-06	0
NS72	8.32180706338897e-05	7.73402143437636e-08	0.000110983207583301	0.00158021525947178	0.000105337371936206	3.01626835940678e-06	0.00321719823627188	7.73402143437636e-08	7.73402143437636e-08	0	0.000359864017341532	6.23362127610735e-05	0.00220210792300998	7.73402143437636e-08	0	0.323126642126101	7.73402143437636e-08	6.96061929093873e-06	1.54680428687527e-07	4.64041286062582e-06	1.54680428687527e-07	9.14934735686724e-05	0.00012823007538196	1.54680428687527e-07	0.00011446351722877	0	0	0.000357543810911219	0	0.0132877448861877	0	6.18721714750109e-07	0.0591524254973981	8.73944422084529e-06	1.54680428687527e-07	2.32020643031291e-07	0	0	0	1.7014847155628e-06	0	0.000836279737699116	0.000246715283756606	0.00024145614918123	0	0.031563237535619	0	0.00102050412826596	0.000303018959798866	9.28082572125164e-07	0	0	0	1.23744342950022e-05	0	0	1.54680428687527e-07	3.09360857375055e-07	0	0	2.16552600162538e-06	0	0.356293761026781	0.100439106800958	3.44937355973186e-05	3.86701071718818e-07	0	2.32020643031291e-07	5.1044541466884e-06	3.09360857375055e-07	0.000181053441778751	0	0	3.86701071718818e-07	2.11912187301912e-05	0	8.48422151351087e-05	3.86701071718818e-07	0	0	7.73402143437636e-08	2.01857959437223e-05	0.0263891771960212	0	4.71775307496958e-06	8.89412464953282e-06	0	0.000106729495794394	0.0152741509513929	9.53604842858606e-05	2.32020643031291e-07	1.54680428687527e-07	7.73402143437636e-08	0.00619046543650353	2.66823739485985e-05	0	7.88870186306389e-06	6.96061929093873e-07	4.02169114587571e-06	3.09360857375055e-07	0	6.65899245499805e-05	0	0.0149003656954695	7.73402143437636e-08	1.08276300081269e-06	0	0.00099869418782102	1.54680428687527e-07	0.0360017150965933	0	0	7.73402143437636e-08	2.14232393732225e-05	0	0	0.000436198808898827	0	7.73402143437636e-08	0	0	0	0	1.08276300081269e-06	0.000133489209957336	0.000378270988355348	5.1044541466884e-06	0.00362942157872414	0	2.32020643031291e-07	0	1.00542278646893e-06	0
NS77	2.19948685971563e-06	0	0.0240324393857375	5.64252975165509e-05	1.86110426591322e-06	5.92169539154208e-07	1.64961514478672e-05	4.22978242253005e-07	5.07573890703607e-07	0	1.57347906118118e-05	6.42926928224568e-06	0.23883897886623	6.55616275492158e-05	0	0.0102125558722535	8.45956484506011e-08	1.86110426591322e-06	0	0	0	3.89139982872765e-06	0.000723208198604189	0	7.6136083605541e-06	0	0	0.000160900923353043	0	0.0107843378601311	5.92169539154208e-07	9.89769086872033e-06	0.00578761128874787	5.92169539154208e-07	0	0	0	0	8.45956484506011e-08	2.06413382219467e-05	0	0.000575927174651692	0.0842720700952775	0.000181373070278089	0	0.00782129067750032	0	0.000352763854039007	1.97953817374407e-05	0	0	3.13003899267224e-06	0	2.85087335278526e-05	0	5.07573890703607e-07	0	0	0	0	0	0	0.0867343110390807	2.78319683402478e-05	1.18433907830842e-06	0	0	0	2.62246510196863e-06	0	8.59491788258107e-05	7.02143882139989e-06	3.36690680833392e-05	2.49557162929273e-05	0	0	5.49871714928907e-06	1.26047516191396e-05	0	0	8.45956484506011e-08	0.00463279609174872	0.266425958208565	0	1.01514778140721e-06	0.000122917477198723	1.69191296901202e-07	1.38736863458986e-05	0.00211903639803911	0	0	0	1.27739429160408e-05	0.198968880560165	1.5058025424207e-05	0	1.4212068939701e-05	0	0	0	0	0.0080004642609187	0	3.38382593802404e-07	2.53786945351803e-07	5.66790844619027e-06	0	1.69191296901202e-06	0	0.00573127058687977	1.69191296901202e-07	8.45956484506011e-08	0	0.000451317784483957	0	9.30552132956612e-07	0.0421647552702877	0	2.53786945351803e-07	0	0	0	0	1.69191296901202e-07	8.20577789970831e-06	6.98760056201965e-05	1.01514778140721e-06	0.000290839839373167	0	3.38382593802404e-06	0	0	0
NS78	0.000120699756418155	4.86827946610083e-06	5.53976628901129e-05	0.000174250830545264	1.00723023436569e-06	4.02892093746275e-06	2.93775485023326e-05	0	0	1.1751019400933e-06	0.00403580367739759	4.29751566662694e-05	0.00563008126669274	1.51084535154853e-06	0	0.174238911654157	1.67871705727615e-07	8.96434908585463e-05	0	0	0	0.000981881606800819	0.000212693451156888	0	0.000152091765389219	0	0	0.00020127817516741	0	0.00604875330077741	0	2.01446046873138e-06	0.037462585593586	1.84658876300376e-06	0	0	0	0	0	0	0	0.000461311447339485	0.000218568960857354	0.000272455778395919	0	0.0155791657783456	0	0.00040255635033482	6.71486822910459e-05	1.67871705727615e-07	0	0	0	5.53976628901129e-06	0	0	0	0	1.67871705727615e-07	3.35743411455229e-07	0	0	0.558664278411866	0.00210611842005865	0	9.56868722647404e-06	0	0	3.52530582027991e-05	3.35743411455229e-07	8.81326455069977e-05	3.45815713798886e-05	0	1.96409895701309e-05	0	3.35743411455229e-07	3.86104923173514e-06	0	0	0	0	0.000204299865870507	0.0918029924810263	0	8.56145699210835e-06	3.05526504424259e-05	8.39358528638074e-07	1.86337593357652e-05	0.00865882258143037	0.00128489003563916	0	0	5.03615117182844e-07	0.0131248814406078	1.15831476952054e-05	0	1.74586573956719e-05	0	0	0	0	0.00140827573934896	0	2.51807558591422e-06	0	1.32618647524816e-05	0	7.28563202857848e-05	1.67871705727615e-07	0.0721786222097624	0	0	0	2.23269368617728e-05	0	2.01446046873138e-06	0.000690959940774862	0	1.67871705727615e-07	6.71486822910459e-07	0	0	1.67871705727615e-07	1.1751019400933e-06	0.000394162765048439	0.00226660377073425	5.7076379947389e-06	0.000310898399007542	0	2.85381899736945e-06	0	0	0
NS79	6.07813104136815e-05	0	0.00590186524116848	3.84294736809083e-05	1.07837808798467e-06	1.47051557452455e-06	2.15675617596934e-05	0	0	0	1.54894307183253e-05	2.82338990308714e-05	0.0986308127519974	6.07813104136815e-06	0	0.193380444730966	1.9606874326994e-07	0.000134601192254814	0	0	9.80343716349702e-08	0.00120288173996108	0.000254007056906208	9.80343716349702e-08	4.70564983847857e-06	0	0	0.000108426015028277	0	0.00331728706738412	0	1.07837808798467e-06	0.0211867962602632	5.39189043992336e-06	6.86240601444791e-07	0	0	0	0	1.86265306106443e-06	0	0.00309749400617852	9.8720612236415e-05	0.00254418801267075	1.9606874326994e-07	0.0221332200840272	0	0.00049487750801333	8.92112781878229e-06	0	0	0	0	3.13709989231905e-06	0	9.80343716349702e-08	0	1.9606874326994e-07	0	0	0	0	0.308856895698487	0.000154110032210173	0	1.07837808798467e-06	0	0	6.5781063367065e-05	0	3.84294736809083e-05	0	0	2.94103114904911e-07	1.17641245961964e-05	0	3.13709989231905e-06	0	0	0	0	0.000533503050437508	0.324810127029017	0	0	9.01916219041726e-06	5.88206229809821e-07	1.9900977441899e-05	0.00192961053689112	0.00165854549932043	2.94103114904911e-07	0	9.80343716349702e-07	2.9704414605396e-05	2.12734586447885e-05	0	7.84274973079762e-07	0	0	0	0	0.0035417857784282	0	9.80343716349702e-08	0	1.656780880631e-05	0	3.52923737885893e-06	0	0.00280995919417315	0	0	0	2.15675617596934e-05	9.80343716349702e-08	1.9606874326994e-07	0.00255869709967272	0	0	9.80343716349702e-08	1.9606874326994e-07	9.80343716349702e-08	0	2.94103114904911e-07	0.000118915692793219	3.85275080525433e-05	3.72530612212887e-06	5.22523200814391e-05	0	1.9606874326994e-06	0	1.9606874326994e-07	0
NS81	6.88883437561957e-05	0	1.90423064041517e-05	0.000230467914273777	8.26100057238933e-06	2.2402713416649e-06	0.000718146981962455	1.68020350624868e-06	0	0	1.44217467619678e-05	4.90059355989197e-05	0.00498026320947993	1.40016958854056e-07	0	0.0923935507068616	8.40101753124338e-07	0.000381126162000742	2.80033917708113e-07	0	0	0.00389093126959537	0.000372585127510644	0	0.00013497634833531	2.2402713416649e-06	0	0.00137776687512392	0	0.00836489315585904	0	3.40241210015357e-05	1.03612549552002e-05	1.65220011447787e-05	7.00084794270282e-07	1.40016958854056e-07	0	1.40016958854056e-07	0	2.80033917708113e-07	0	0.010267443592768	0.000514702340747511	0.00262909843640262	1.40016958854056e-07	0.0361210149773341	2.10025438281085e-06	0.000733408830477547	3.85046636848655e-05	4.20050876562169e-07	1.40016958854056e-07	4.20050876562169e-07	1.12013567083245e-06	3.36040701249735e-06	0	3.78045788905952e-06	8.40101753124338e-07	1.12013567083245e-06	0	0	2.4923018676022e-05	0	0.675404845034831	0.0010873717024606	1.40016958854056e-07	7.84094969582716e-06	0	2.80033917708113e-07	0.00021814642189462	4.20050876562169e-07	4.4805426833298e-06	2.94035613593518e-06	2.80033917708113e-07	0	4.90059355989197e-06	0	2.21226794989409e-05	1.82022046510273e-06	0	0	0	1.40016958854056e-06	0.111125719547152	0	9.941204078638e-06	3.09437479067465e-05	2.80033917708113e-07	0.000179081690374338	0.0150283002277236	0.0047514754987124	5.60067835416226e-07	0	9.80118711978395e-07	7.42089881926499e-06	7.98096665468122e-06	0	1.96023742395679e-06	0	7.42089881926499e-06	0	0	0.000608373686220875	0	1.54018654739462e-06	0	4.35452742036115e-05	2.80033917708113e-07	1.484179763853e-05	2.80033917708113e-07	0.0204479366540875	2.80033917708113e-07	1.40016958854056e-07	0	7.14086490155688e-06	0	4.20050876562169e-07	0.00119252443856	1.40016958854056e-07	0	0	5.60067835416226e-07	2.38028830051896e-06	8.40101753124338e-07	1.82022046510273e-06	0.000883507010369096	0.0035845741636227	1.54018654739462e-06	0.00187958765565685	0	2.10025438281085e-06	1.40016958854056e-07	0	0
NS83	8.04101915627143e-05	0	0.0089513811801165	0.000437753506636542	2.41548401532264e-05	3.91986441083061e-06	0.00996895679271185	0	1.059422813738e-07	0	0.000196946701073895	3.2312395819009e-05	0.0451486804571028	2.8074704564057e-05	0	0.0660773662579343	1.059422813738e-07	2.76509354385618e-05	1.059422813738e-07	0	3.17826844121401e-07	0.000276933123511114	0.000241548401532264	1.059422813738e-07	1.4831919392332e-05	0	0	0.00041677693492453	0	0.0104106301637592	0	3.178268441214e-06	0.0748764024374352	1.9599322054153e-05	3.17826844121401e-07	0	1.059422813738e-07	0	0	5.93276775693281e-06	0	0.00580033990521556	0.00365564436108435	0.00206926463979307	4.23769125495201e-07	0.0243966004393215	0	0.00351082126244636	3.00876079101592e-05	1.059422813738e-07	0	0	0	1.4831919392332e-06	0	1.2713073764856e-06	3.17826844121401e-07	7.41595969616601e-07	4.23769125495201e-07	2.118845627476e-07	0	0	0.288809465137679	0.0103424033345545	0	1.059422813738e-07	3.17826844121401e-07	5.00047568084337e-05	1.62091690501914e-05	6.35653688242801e-07	9.45005149854298e-05	0.000106048223655174	0	3.19945689748877e-05	3.60203756670921e-06	0	7.41595969616601e-06	0	0	0	0	0.000960260838372125	0.350593414500659	0	6.99219057067081e-06	0.000207752813774022	8.47538250990401e-07	6.64258104213727e-05	0.00829019540206261	0.000320581343437119	0	0	1.589134220607e-06	0.0260097835578003	3.59144333857183e-05	0	9.53480532364202e-07	1.059422813738e-07	1.6950765019808e-06	1.059422813738e-07	0	0.00358275607149917	1.059422813738e-07	4.23769125495201e-06	2.118845627476e-07	3.178268441214e-06	0	4.29066239563891e-05	6.35653688242801e-07	0.042065971953688	0	0	1.059422813738e-07	0.000854318556998325	0	2.2247879088498e-06	0.00705162419052151	2.118845627476e-07	1.059422813738e-07	0	0	0	2.118845627476e-07	7.41595969616601e-07	0.000208282525180891	0.00345054010434467	3.28421072258781e-06	5.31830252496477e-05	0	5.29711406869001e-07	0	3.17826844121401e-07	2.648557034345e-06
NS86	1.69679319536266e-05	0	0.000361499721012021	0.000257726332295634	1.65540799547577e-05	1.85198769493852e-05	5.53527048487211e-05	9.51859597398568e-06	5.17314998586178e-07	0	0.00134760557131699	8.89781797568226e-06	0.00485903631872025	3.72466798982048e-06	0	0.0792907321672984	1.03462999717236e-07	1.89337289482541e-05	0	0	0	0.00074741670995731	0.00025524322030242	5.17314998586178e-07	1.61402279558888e-05	2.06925999434471e-07	0	0.00017402476552439	0	0.00672581922261834	0	2.04856739440127e-05	0.00844082190593123	3.00042699179983e-06	6.20777998303414e-07	4.13851998868942e-07	0	0	4.13851998868942e-07	0	1.03462999717236e-07	0.000517418461585895	0.00143999803006449	0.000325804986109575	0	0.0097522154273472	3.10388999151707e-07	0.000296938809188466	4.55237198755837e-06	0	0	0	0	3.51774199038601e-06	0	0	0	0	0	0	9.3116699745512e-07	0	0.395469106931183	0.00679120783843963	0	1.03462999717236e-06	1.03462999717236e-07	1.03462999717236e-07	7.44933597964096e-05	4.13851998868942e-07	0.000182405268501486	1.54159869578681e-05	0	8.27703997737885e-06	3.9522865891984e-05	0	4.13851998868943e-06	3.31081599095154e-06	0	0	0	7.9459583782837e-05	0.434429237567705	0	1.55194499575853e-06	0.000960343563375381	1.03462999717236e-07	2.45207309329848e-05	0.00425046695438347	0.000182198342502052	3.10388999151707e-07	0	1.4484819960413e-06	0.011379791875899	1.272594896522e-05	0	2.5038045931571e-05	1.03462999717236e-07	2.06925999434471e-07	0	0	0.0014701057629822	0	1.08636149703097e-05	1.03462999717236e-07	3.10388999151707e-06	1.03462999717236e-07	0.000301387718176307	2.06925999434471e-07	0.0262378028762921	0	0	0	4.33509968815217e-05	1.03462999717236e-07	1.03462999717236e-07	0.00104104470315482	0	0	0	0	0	0	2.06925999434471e-07	0.000121775950667186	1.65540799547577e-05	8.27703997737885e-07	0.00181339599604399	0	3.10388999151707e-07	2.06925999434471e-07	8.79435497596503e-06	0
NS9	7.02031115716655e-05	0	0.00815806133311642	5.32270442898522e-05	8.84170170927777e-08	0	4.07602448797705e-05	0	1.14942122220611e-06	0	1.5119309922865e-05	1.16710462562467e-05	0.286822769857578	0.000210963002783368	0	0.00277196190287568	0	0	0	0	0	0	0.00155445957750813	8.84170170927777e-08	6.98494435032944e-06	0	0	0.000481961160172731	0	0.013819402937567	0	4.24401682045333e-06	0.00824241116742293	7.07336136742222e-07	8.84170170927777e-07	0	0	0	1.14942122220611e-06	1.80370714869267e-05	0	0.00176109014645395	0.00634683873797086	0.000789298711587227	0	0.00868175532535694	0	0.000877450477628726	2.068958199971e-05	0	0	5.30502102556667e-07	0	2.56409349569055e-06	0	0	0	0	0	0	0	0	0.265780403959668	0.00021326184522778	0	8.84170170927777e-08	0	0	0	0	3.62509770080389e-06	9.01853574346333e-06	0	3.66930620935028e-05	0.000125905832340115	0	7.33861241870055e-06	5.30502102556667e-07	0	8.84170170927777e-08	0	0.0138132137463705	0.223961630551262	0	6.98494435032944e-06	5.65868909393778e-06	1.14942122220611e-06	2.24579223415655e-05	0.0178391057856559	0	0	0	2.63482710936478e-05	0.000763392525579043	1.32625525639167e-06	0	1.85675735894833e-06	3.53668068371111e-07	0	0	2.21042542731944e-06	0.0875551280101573	3.00617858115444e-06	2.05127479655244e-05	8.84170170927777e-08	1.76834034185555e-07	2.12200841022667e-06	3.64278110422244e-05	0	0.00891102065067851	0	2.82934454696889e-06	0	3.27142963243278e-06	0	2.387259461505e-06	0.0399127677709363	0	0	2.65251051278333e-07	8.84170170927777e-08	0	8.84170170927777e-08	0	2.21926712902872e-05	5.08397848283472e-05	2.12200841022667e-06	7.23251199818922e-05	0	1.25552164271744e-05	0	2.65251051278333e-07	3.53668068371111e-07
