name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rothia amarae	45224	S	1	270	271	0.00347
Rothia dentocariosa	45227	S	1	15	16	0.00020
Arthrobacter_D pityocampae	45021	S	1	92	93	0.00119
Citricoccus terreus	45087	S	1	14	15	0.00019
Actinomyces massiliensis	42441	S	1	9	10	0.00013
Bowdeniella massiliensis	42517	S	1	3	4	0.00005
Bifidobacterium longum	42796	S	1	139	140	0.00179
Brachybacterium aquaticum	43294	S	1	4	5	0.00006
Brachybacterium epidermidis	43298	S	1	6	7	0.00009
Yimella indica	43553	S	2	6	8	0.00010
Streptococcus sp000187445	56205	S	11	1201	1212	0.01550
Streptococcus sobrinus	56204	S	2	201	203	0.00260
Limosilactobacillus fermentum	55598	S	7	283	290	0.00371
Lacticaseibacillus paracasei	55325	S	1	76	77	0.00098
Staphylococcus capitis	57076	S	2	91	93	0.00119
Staphylococcus epidermidis	57090	S	1	256	257	0.00329
Staphylococcus saccharolyticus	57118	S	1	90	91	0.00116
Staphylococcus hominis	57097	S	1	58	59	0.00075
Pseudogracilibacillus auburnensis	54494	S	3	9	12	0.00015
Bacteroides uniformis	77091	S	1	200	201	0.00257
Alistipes putredinis	80998	S	3	464	467	0.00597
Odoribacter massiliensis	79273	S	1	74	75	0.00096
Fusicatenibacter saccharivorans	61879	S	2	551	553	0.00707
SZUA-378 sp023398375	63219	S	2	167	169	0.00216
UMGS1370 sp904395885	63827	S	1	0	1	0.00001
Otoolea fessa	62712	S	1	279	280	0.00358
Gallintestinimicrobium propionicum	61891	S	1	131	132	0.00169
Faecalibacterium prausnitzii_D	68312	S	2	352	354	0.00453
Ruthenibacterium lactatiformans	69133	S	1	96	97	0.00124
Lawsonibacter aceti	67382	S	1	109	110	0.00141
Clostridium_A leptum	64444	S	1	143	144	0.00184
CAG-217 sp000436335	64299	S	1	100	101	0.00129
Bdellovibrio sp946480995	91467	S	2	2	4	0.00005
Deinococcus fonticola	98769	S	1	0	1	0.00001
Nitrospira_C sp025935475	105376	S	1	6	7	0.00009
