filepath,count
PD/preproc/SRR19064915/SRR19064915_paired_1.fastq,22283863
PD/preproc/SRR19064916/SRR19064916_paired_1.fastq,32822672
PD/preproc/SRR19064917/SRR19064917_paired_1.fastq,38094080
PD/preproc/SRR19064918/SRR19064918_paired_1.fastq,32228687
PD/preproc/SRR19064919/SRR19064919_paired_1.fastq,34304237
PD/preproc/SRR19064920/SRR19064920_paired_1.fastq,18036588
PD/preproc/SRR19064921/SRR19064921_paired_1.fastq,27481516
PD/preproc/SRR19064922/SRR19064922_paired_1.fastq,17844005
PD/preproc/SRR19064923/SRR19064923_paired_1.fastq,26121642
PD/preproc/SRR19064924/SRR19064924_paired_1.fastq,35842019
PD/preproc/SRR19064925/SRR19064925_paired_1.fastq,27927034
PD/preproc/SRR19064926/SRR19064926_paired_1.fastq,41152259
PD/preproc/SRR19064927/SRR19064927_paired_1.fastq,25403349
PD/preproc/SRR19064928/SRR19064928_paired_1.fastq,16852411
PD/preproc/SRR19064929/SRR19064929_paired_1.fastq,33379406
PD/preproc/SRR19064930/SRR19064930_paired_1.fastq,15433097
PD/preproc/SRR19064931/SRR19064931_paired_1.fastq,16583055
PD/preproc/SRR19064932/SRR19064932_paired_1.fastq,36725047
PD/preproc/SRR19064933/SRR19064933_paired_1.fastq,24686588
PD/preproc/SRR19064934/SRR19064934_paired_1.fastq,18596738
PD/preproc/SRR19064935/SRR19064935_paired_1.fastq,17933667
PD/preproc/SRR19064936/SRR19064936_paired_1.fastq,30281505
PD/preproc/SRR19064937/SRR19064937_paired_1.fastq,17751488
PD/preproc/SRR19064938/SRR19064938_paired_1.fastq,15933163
PD/preproc/SRR19064939/SRR19064939_paired_1.fastq,14253852
PD/preproc/SRR19064940/SRR19064940_paired_1.fastq,15447212
PD/preproc/SRR19064941/SRR19064941_paired_1.fastq,16392716
PD/preproc/SRR19064942/SRR19064942_paired_1.fastq,13916625
PD/preproc/SRR19064943/SRR19064943_paired_1.fastq,19513227
PD/preproc/SRR19064944/SRR19064944_paired_1.fastq,12985174
PD/preproc/SRR19064945/SRR19064945_paired_1.fastq,18414070
PD/preproc/SRR19064946/SRR19064946_paired_1.fastq,17676074
PD/preproc/SRR19064947/SRR19064947_paired_1.fastq,15949645
PD/preproc/SRR19064948/SRR19064948_paired_1.fastq,15231997
PD/preproc/SRR19064949/SRR19064949_paired_1.fastq,14301274
PD/preproc/SRR19064950/SRR19064950_paired_1.fastq,15251467
PD/preproc/SRR19064951/SRR19064951_paired_1.fastq,16159491
PD/preproc/SRR19064952/SRR19064952_paired_1.fastq,12801505
PD/preproc/SRR19064953/SRR19064953_paired_1.fastq,7577348
PD/preproc/SRR19064954/SRR19064954_paired_1.fastq,15471332
PD/preproc/SRR19064955/SRR19064955_paired_1.fastq,16708606
PD/preproc/SRR19064956/SRR19064956_paired_1.fastq,13016772
PD/preproc/SRR19064957/SRR19064957_paired_1.fastq,26287828
PD/preproc/SRR19064958/SRR19064958_paired_1.fastq,13951986
PD/preproc/SRR19064959/SRR19064959_paired_1.fastq,20618909
PD/preproc/SRR19064960/SRR19064960_paired_1.fastq,31644296
PD/preproc/SRR19064961/SRR19064961_paired_1.fastq,20830610
PD/preproc/SRR19064962/SRR19064962_paired_1.fastq,25696973
PD/preproc/SRR19064963/SRR19064963_paired_1.fastq,23557349
PD/preproc/SRR19064964/SRR19064964_paired_1.fastq,30268724
PD/preproc/SRR19064965/SRR19064965_paired_1.fastq,33200761
PD/preproc/SRR19064966/SRR19064966_paired_1.fastq,34389138
PD/preproc/SRR19064967/SRR19064967_paired_1.fastq,28512261
PD/preproc/SRR19064968/SRR19064968_paired_1.fastq,29061350
PD/preproc/SRR19064969/SRR19064969_paired_1.fastq,13863291
PD/preproc/SRR19064970/SRR19064970_paired_1.fastq,28561150
PD/preproc/SRR19064971/SRR19064971_paired_1.fastq,22451461
PD/preproc/SRR19064972/SRR19064972_paired_1.fastq,22885515
PD/preproc/SRR19064973/SRR19064973_paired_1.fastq,25701599
PD/preproc/SRR19064974/SRR19064974_paired_1.fastq,29453717
PD/preproc/SRR19064975/SRR19064975_paired_1.fastq,16492605
PD/preproc/SRR19064976/SRR19064976_paired_1.fastq,34737036
PD/preproc/SRR19064977/SRR19064977_paired_1.fastq,27616628
PD/preproc/SRR19064978/SRR19064978_paired_1.fastq,13355603
PD/preproc/SRR19064979/SRR19064979_paired_1.fastq,26619288
PD/preproc/SRR19064980/SRR19064980_paired_1.fastq,27501371
PD/preproc/SRR19064981/SRR19064981_paired_1.fastq,34474687
PD/preproc/SRR19064982/SRR19064982_paired_1.fastq,31502996
PD/preproc/SRR19064983/SRR19064983_paired_1.fastq,19639269
PD/preproc/SRR19064984/SRR19064984_paired_1.fastq,28279416
PD/preproc/SRR19064985/SRR19064985_paired_1.fastq,26201516
PD/preproc/SRR19064986/SRR19064986_paired_1.fastq,23728457
PD/preproc/SRR19064987/SRR19064987_paired_1.fastq,28605617
PD/preproc/SRR19064988/SRR19064988_paired_1.fastq,31361136
PD/preproc/SRR19064989/SRR19064989_paired_1.fastq,13275514
PD/preproc/SRR19064990/SRR19064990_paired_1.fastq,20828064
PD/preproc/SRR19064991/SRR19064991_paired_1.fastq,23341601
PD/preproc/SRR19064992/SRR19064992_paired_1.fastq,25417642
PD/preproc/SRR19064993/SRR19064993_paired_1.fastq,23301505
PD/preproc/SRR19064994/SRR19064994_paired_1.fastq,35987608
PD/preproc/SRR19064995/SRR19064995_paired_1.fastq,38299448
PD/preproc/SRR19064996/SRR19064996_paired_1.fastq,10047118
PD/preproc/SRR19064997/SRR19064997_paired_1.fastq,28234357
PD/preproc/SRR19064998/SRR19064998_paired_1.fastq,28895920
PD/preproc/SRR19064999/SRR19064999_paired_1.fastq,25558815
PD/preproc/SRR19065000/SRR19065000_paired_1.fastq,27956240
PD/preproc/SRR19065001/SRR19065001_paired_1.fastq,28905173
PD/preproc/SRR19065002/SRR19065002_paired_1.fastq,28805558
PD/preproc/SRR19065003/SRR19065003_paired_1.fastq,28061819
PD/preproc/SRR19065004/SRR19065004_paired_1.fastq,27271461
PD/preproc/SRR19065005/SRR19065005_paired_1.fastq,15843565
PD/preproc/SRR19065006/SRR19065006_paired_1.fastq,29214448
PD/preproc/SRR19065007/SRR19065007_paired_1.fastq,30809136
PD/preproc/SRR19065008/SRR19065008_paired_1.fastq,29066615
PD/preproc/SRR19065009/SRR19065009_paired_1.fastq,35079917
PD/preproc/SRR19065010/SRR19065010_paired_1.fastq,32747911
PD/preproc/SRR19065011/SRR19065011_paired_1.fastq,27217948
PD/preproc/SRR19065012/SRR19065012_paired_1.fastq,22694637
PD/preproc/SRR19065013/SRR19065013_paired_1.fastq,26035740
PD/preproc/SRR19065014/SRR19065014_paired_1.fastq,32434271
PD/preproc/SRR19065015/SRR19065015_paired_1.fastq,13447283
PD/preproc/SRR19065016/SRR19065016_paired_1.fastq,14846178
PD/preproc/SRR19065017/SRR19065017_paired_1.fastq,14331059
PD/preproc/SRR19065018/SRR19065018_paired_1.fastq,22615034
PD/preproc/SRR19065019/SRR19065019_paired_1.fastq,15836162
PD/preproc/SRR19065020/SRR19065020_paired_1.fastq,27950865
PD/preproc/SRR19065021/SRR19065021_paired_1.fastq,33541146
PD/preproc/SRR19065022/SRR19065022_paired_1.fastq,16115295
PD/preproc/SRR19065023/SRR19065023_paired_1.fastq,16496534
PD/preproc/SRR19065024/SRR19065024_paired_1.fastq,14215525
PD/preproc/SRR19065025/SRR19065025_paired_1.fastq,20872680
PD/preproc/SRR19065026/SRR19065026_paired_1.fastq,19379226
PD/preproc/SRR19065027/SRR19065027_paired_1.fastq,31998859
PD/preproc/SRR19065028/SRR19065028_paired_1.fastq,34250491
PD/preproc/SRR19065029/SRR19065029_paired_1.fastq,38824485
PD/preproc/SRR19065030/SRR19065030_paired_1.fastq,41364316
PD/preproc/SRR19065031/SRR19065031_paired_1.fastq,14450953
PD/preproc/SRR19065032/SRR19065032_paired_1.fastq,37027285
PD/preproc/SRR19065033/SRR19065033_paired_1.fastq,15398708
PD/preproc/SRR19065034/SRR19065034_paired_1.fastq,32163272
PD/preproc/SRR19065035/SRR19065035_paired_1.fastq,30317739
PD/preproc/SRR19065036/SRR19065036_paired_1.fastq,38224973
PD/preproc/SRR19065037/SRR19065037_paired_1.fastq,36945420
PD/preproc/SRR19065038/SRR19065038_paired_1.fastq,12491639
PD/preproc/SRR19065039/SRR19065039_paired_1.fastq,33825205
PD/preproc/SRR19065040/SRR19065040_paired_1.fastq,127600642
