feature	Abiotrophia	Acidaminococcus	Acinetobacter	Actinomyces	Acutalibacter	Adlercreutzia	Aggregatibacter	Akkermansia	Alistipes	Alkalihalobacillus	Amedibacterium	Aminipila	Anaerobutyricum	Anaerococcus	Anaerostipes	Anaerotignum	Arachnia	Bacillus	Bacteroides	Barnesiella	Berryella	Bifidobacterium	Blautia	Bradyrhizobium	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Carnobacterium	Christensenella	Cloacibacillus	Cloacibacterium	Clostridioides	Clostridium	Collinsella	Coprobacter	Coprococcus	Corynebacterium	Cruoricaptor	Cupriavidus	Cutibacterium	Cytobacillus	Desulfovibrio	Dialister	Dolosigranulum	Duncaniella	Dysosmobacter	Eggerthella	Eikenella	Enterocloster	Enterococcus	Erysipelatoclostridium	Escherichia	Eubacterium	Ezakiella	Faecalibacillus	Faecalibacterium	Faecalibaculum	Faecalicatena	Faecalitalea	Fannyhessea	Fastidiosipila	Filifactor	Finegoldia	Flavonifractor	Flintibacter	Fusobacterium	Gardnerella	Gemella	Gordonibacter	Granulicatella	Haemophilus	Helcococcus	Hungatella	Intestinibaculum	Intestinimonas	Jeotgalibaca	Klebsiella	Komagataeibacter	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lancefieldella	Latilactobacillus	Lautropia	Lawsonella	Leptotrichia	Leuconostoc	Ligilactobacillus	Limosilactobacillus	Longibaculum	Longicatena	Mageeibacillus	Massilistercora	Mediterraneibacter	Megamonas	Megasphaera	Mesorhizobium	Methylobacterium	Methylorubrum	Minimicrobia	Mobiluncus	Mogibacterium	Monoglobus	Murdochiella	Muribaculum	Nanosynbacter	Ndongobacter	Neisseria	Niallia	Novisyntrophococcus	Odoribacter	Olsenella	Oscillibacter	Paeniclostridium	Pandoraea	Parabacteroides	Paraprevotella	Parolsenella	Parvimonas	Pauljensenia	Peptacetobacter	Peptoniphilus	Phascolarctobacterium	Phocaeicola	Phoenicibacter	Porphyromonas	Prevotella	Propionibacterium	Propionimicrobium	Pseudobutyrivibrio	Pseudomonas	Pusillimonas..ex.Kitahara.et.al..2021.	Ralstonia	Romboutsia	Roseburia	Rothia	Ruminiclostridium	Ruminococcus	Ruthenibacterium	Sarcina	Schaalia	Sodaliphilus	Solibaculum	Sphingobium	Staphylococcus	Streptobacillus	Streptococcus	Sutterella	Treponema	Trueperella	Turicibacter	Turicimonas	Veillonella	Vescimonas	Weissella
NS62	0	0	0	0.0221636360725445	0.00314418020137485	0.0784759628824156	0	0.102338943252047	0.098019690774155	0	0.0127368113408392	0.000670340417003726	0.287621268026462	0.00149892718952109	0.529303010663642	0	0	0.00423961743400292	0.108661853788391	0.00177355483410594	0.0081826382807119	0.179963263860445	0.377533395138756	0	0.00268136468024131	0.0018960100122494	0	0.0507643968930187	0	0.0243386203153326	0	0	0.053337367382165	0.153986925441924	0.00761367656523986	0	0.474227560559763	0.0755588682291986	0	0	0	0	0	0	0	0	0.0299380029476935	0.0314397827826451	0	0.0289375936408392	0.0570611293326557	0.0363612319256648	0.0202452180908646	0.0125770316570123	0.00276388765635499	0.0652003726648661	0.283697276961643	0	0.0175325737124472	0.018062892587371	0.00164199259049052	0	0.00341808526681537	0.00149892718952109	0.0188423304840324	0.000948004580132162	0	0	0.00916689503270452	0.031224516463176	0.0120291179214474	0.00222326931008084	0	0.00439572990167502	0.00418628647634287	0.00784621333734455	0	0	0.0028440171483437	0.00307189030356432	0.0546424467139792	0.0675296542898737	0.12471954513036	0.00164199259049052	0	0.00663607977295796	0.0331048445060908	0	0.00454648523167311	0.0081826382807119	0	0.00784621333734455	0.00321484500013902	0.00360990119242486	0	0.0490921112135356	0.0914858819309332	0.00314418020137485	0.018493216589066	0.209233672610963	0	0.00134068113522936	0	0	0	0.0028440171483437	0	0.0028440171483437	0.0583951565657244	0	0	0.00177355483410594	0	0	0	0	0.0119729478366744	0	0.0327360344793761	0.005958150757787	0	0.053337367382165	0.00211980395422154	0.00568805730065671	0.00211980395422154	0	0	0.00164199259049052	0.0215987101654425	0.0590509200740445	0	0.00149892718952109	0.00454648523167311	0	0.000670340417003726	0.000670340417003726	0	0.0111165663517053	0	0.0362993342726167	0.141416221024254	0.00469239978760651	0	0.0397192697041872	0.0310367462081952	0.00439572990167502	0.00632402052537104	0	0.00734327679800274	0	0.00761367656523986	0	0.0551999320104034	0	0.00506098038951438	0	0.010319941953634	0.00116106383452788	0.00373230587046681	0.0632998090532177	0.00177355483410594
NS67	0.0014989891602162	0	0	0.0275375791912555	0.0014989891602162	0.0500026077656616	0	0.0780149891321027	0.00514921768890353	0	0.0149153012611881	0	0.153936999189645	0.00924051781210699	0.0386882041454457	0.00134073656349166	0.00250829031193982	0.0014989891602162	0.103539046090054	0.000670368131116197	0.00556852427631354	0.374538987886571	0.131472669834692	0.00189608839972014	0.0080723883193348	0.00407770114446467	0.000670368131116197	0.0164350153812648	0	0.0213378671423768	0.00177362815885419	0	0.0446131724521833	0.100024551758263	0.205634608468409	0	0.237655075051055	0.00536297035501544	0.00519267216206109	0	0	0	0.00116111183680033	0	0	0	0.124795702654168	0.0464272620500527	0	0.0861149075265528	0.0584091418264358	0.0771250346064633	0.187072581007655	0.0359459726617548	0	0.00259632733011561	0.413668459495423	0	0.014378288962199	0.0232049540605655	0	0.00201110559838689	0.0143313233222228	0.0091672740333321	0.0547311631800375	0.00390889398589026	0	0.00177362815885419	0.00767278866862509	0.00259632733011561	0.00201110559838689	0.00812787052196218	0	0.0062886514727435	0	0.0413686738905888	0	0	0.000948043773814693	0.0014989891602162	0.0681834579794022	0.0613689501240272	0.0515671386945557	0.000948043773814693	0.00454667319982961	0.00328412537961339	0.0100780126398077	0.00134073656349166	0	0	0	0.00812787052196218	0.00268147553706481	0.11440899849063	0.00341822658240946	0.0164896218528833	0.101023720939328	0.00222336122759983	0.0397322367659384	0.534425781997865	0.00116111183680033	0	0.0110358754001865	0	0	0.00667012764694764	0	0.00595839709052391	0.00341822658240946	0.0014989891602162	0	0.00164206047600101	0.00116111183680033	0	0	0.000948043773814693	0.000670368131116197	0.003351846680792	0.0609675468078243	0.00134073656349166	0	0.0381613927564329	0.00177362815885419	0.00568829246645064	0.00826494686536394	0.00367176544780525	0.0037324601771547	0.00693439692274328	0.0014989891602162	0.0814978272588935	0	0.00232222523899293	0.0866820780568231	0	0	0	0	0.0363936465792696	0.0221239514579803	0.0256438419034653	0.157293184794374	0.00434449537162823	0.0136403955902071	0.237674715008766	0.209059910602169	0.0185425275208298	0.0122883591593694	0.000670368131116197	0.0550960683902148	0	0.00241704884259187	0.00232222523899293	0.0513703351529969	0.00764344654057492	0.00241704884259187	0.0108717575086362	0.064038461267557	0	0.0118792320484988	0.0635049745408832	0.000670368131116197
NS7	0.00924020637193414	0.010210575690393	0	0.0101885456120967	0.0014989386400489	0	0.000670345537830837	0.00189602449615849	0.0442419958982134	0.00335173371375602	0.00728188023974106	0	0.151355797461835	0.00177356838255924	0.128112098169502	0	0.00222328629398115	0.0144401855511852	0.0901306847269379	0.00189602449615849	0.00544593940531958	0.327724429563736	0.203027805617422	0	0.00360992876909628	0.0100553517631367	0	0.0552737198536907	0.0014989386400489	0.00418631845617097	0	0.00621656835297271	0.0115916166555689	0.082321691825421	0.210329572176909	0.000670345537830837	0.153441646493544	0.00189602449615849	0	0	0.0014989386400489	0.00548704182884656	0.0011610727040646	0	0.00222328629398115	0	0.0405157078298193	0.0486087848179655	0.000670345537830837	0.0307824074343334	0.0347228488899931	0.0142206544963831	0.0554729481017302	0.0118977328584623	0	0.0185540188367631	0.854433204585109	0	0.0123790401575551	0.0294384496898904	0	0	0	0.00464430646871223	0.00924020637193414	0.0011610727040646	0.00373233438221769	0.0014989386400489	0.0104498421734344	0.00706258666605979	0.00778878948057027	0.0195794710289108	0	0.00094801182207694	0	0.00919144367122305	0.00222328629398115	0	0.00292197239574785	0.00241696738112338	0.0133905407931669	0.0452575612803992	0.0223857885458886	0	0.00189602449615849	0.0105355012067858	0.0145641466426953	0.00094801182207694	0	0.0014989386400489	0	0.000670345537830837	0.0014989386400489	0.182288931375822	0.00284403887425613	0.018000715861591	0.00696649100864073	0	0.00588229170365371	0.131763525968326	0.0400635089794836	0.0195335039125227	0	0	0	0.00402208377006169	0	0.00390876224455335	0.00413229887118876	0.00299788064795193	0	0.00189602449615849	0	0	0.00354714234398802	0	0.0162003393135817	0.00712593058602444	0.0121592654843534	0.00314420422029637	0	0.0425784829816772	0	0.00094801182207694	0.00189602449615849	0	0	0.0014989386400489	0.0139816191674599	0.0917898531021225	0	0.000670345537830837	0.140029154123261	0	0.000670345537830837	0	0	0.00572746567071574	0	0.104512371674522	0.148871466440229	0.00560854213807453	0	0.0111972111286906	0.0120851193095753	0.00094801182207694	0.00497143566945372	0.000670345537830837	0.0296590869368795	0	0.000670345537830837	0	0.0753442280329543	0.0686325382868362	0.00307191377024763	0.0011610727040646	0.112031272253593	0	0.0267246690802756	0.0675835462183772	0
NS70	0.00444654861066479	0.0121960736551388	0	0.011336724543355	0.0037920259884316	0.0255285677218063	0	0.0018960095862571	0.0197279696987281	0.000948004367136298	0.0191616489866037	0	0.212699879561638	0	0.400219504658502	0	0.0018960095862571	0	0.0918924575051266	0	0	0.210519280065818	0.268869487845438	0.00610712797788935	0.000948004367136298	0.00276388703536858	0.000948004367136298	0.0247688594093629	0	0.00891841475328399	0	0	0.0258609902463208	0.0961260820385309	0.159932950167409	0	0.248376195650055	0.00284401650935381	0	0	0.000948004367136298	0	0	0	0	0	0.0407478893956252	0.0300952781068684	0	0.0216817905569863	0.0613517124388654	0.0172222033181673	0.0262577713130517	0.0132215608768229	0	0.0795694409390014	0.669241717144818	0	0.0103633937568874	0.0273726793417075	0.00067034026639294	0.000948004367136298	0	0.00116106357366223	0.0214000858764204	0.00222326881056026	0.00211980347794746	0	0.00580534917265122	0.0137872997605015	0.00449679402940131	0.0119165103629426	0	0.00134068083400759	0	0.00621651946673511	0	0	0.00360990038135585	0.00177355443562672	0.0278287674177207	0.0828975330183983	0.0395547050727436	0	0.00348319698179393	0.000948004367136298	0.0258783679861389	0	0	0	0	0	0	0.00116106357366223	0.00896866108446981	0.0764874619348674	0.00211980347794746	0.0018960095862571	0.00259621941016701	0.146401138853182	0	0	0.0525036669077844	0.0037920259884316	0.00449679402940131	0	0	0.0051051811661546	0	0	0	0	0	0	0	0	0.00149892685274483	0.00134068083400759	0.0221839029443938	0.00164199222157053	0.00292194941798984	0.0421533765020419	0.0162970215555205	0.00478720496166305	0.00560849803337707	0	0	0	0.009897616281117	0.12035048018192	0	0.00067034026639294	0.269294681868988	0.00067034026639294	0	0	0.00506097925241358	0.0120104210440132	0.0438021552764143	0.0327703503093574	0.150186543963763	0.00721984780577091	0	0.0879303923971994	0.0229311728587825	0	0.00492599437305607	0	0.0117837783707556	0	0.00423961648144832	0	0.117454854600893	0.0229507672222243	0.00299785707326434	0	0.0612451515976571	0	0.0125591500862771	0.0436374962029234	0.00067034026639294
NS71	0.00540452198301737	0.00348322280791105	0	0.0337441515358166	0.00259623865976627	0.0352371041325624	0	0.220069001011886	0.0299682405021581	0	0.00673693670718898	0.00149893796648118	0.167122454303408	0.0061803165918694	0.516568511061017	0	0.00259623865976627	0.00222328529491741	0.207102910574703	0.00407756188144792	0	0.398050972632656	0.17322192490093	0	0	0.00599578554482923	0	0.0470706463572853	0.0168396748169189	0.0394125887953514	0.00177356758558281	0	0.116287801963882	0.132910943599759	0.1726838277662	0	0.216358896506475	0.00407756188144792	0	0	0.000670345236602464	0.00595819359606834	0	0	0	0	0.0860595010028176	0.040929947408207	0	0.10133328620258	0.0656965995699437	0.0789237376313248	0	0.0521513265866286	0	0.014594965895538	0.138348041274471	0	0.0133232412384173	0.183760238476425	0.000948011396075594	0	0	0.00314420280740339	0.0294613375264421	0.00390876048809218	0	0.00259623865976627	0.00839949987689031	0.0148089504533721	0	0.00211981919516178	0.00116107218232151	0.00434434699685444	0	0.0175583163033487	0.00536278719631287	0.00444658157962355	0.0046443043817188	0.00232214592987491	0.0463383554803221	0.0154331177671012	0.10419785474719	0.00149893796648118	0.0100329763935767	0.00116107218232151	0.0312247410334704	0	0.0125054532443962	0.00360992714692164	0	0	0.00413229701427692	0.0061803165918694	0.00116107218232151	0.0107257286313946	0.0382307465226845	0.00703069755013901	0.225329112388499	0.257683685507485	0.00189602364415464	0	0.00134069077443333	0.00407756188144792	0	0	0	0.00715738912093457	0.104045706522049	0.00134069077443333	0	0	0.00149893796648118	0	0.00469243352516152	0.000948011396075594	0.0100999403165177	0.000948011396075594	0.0339765725804508	0.00584396711335052	0	0.0419396924930434	0.00299787930081194	0	0.0139333138821995	0.00116107218232151	0	0	0.0513159730412076	0.121865146101828	0	0.00134069077443333	0.007959992118893	0.00314420280740339	0.00259623865976627	0	0	0.0148089504533721	0	0.126583551755412	0.114131353300733	0.00532072507235439	0	0.0767735504372296	0.160773747623333	0.00595819359606834	0.00699866634662396	0	0.00770175597680972	0	0.00222328529491741	0	0.0855859444309092	0	0.00360992714692164	0	0.119047550735962	0	0	0.111617901607993	0.0087660130417267
NS72	0.0134907852456537	0.0134907852456537	0	0.0439202520236737	0	0.0100553020582885	0	0.039332437771213	0.00439574175329038	0	0.033610467924612	0	0.346287838558631	0	0.231756928506381	0	0.00276389510822455	0.00134068474990649	0.0169194788081908	0	0	0.502450359285899	0.39744193294601	0.00116106696492939	0.000670342224341071	0.00094800713609372	0	0.00764315114932953	0.00241695543413392	0.0148543366079807	0	0	0.205633292015582	0.169719895843917	0.313027411946021	0	0.217550725156423	0.00094800713609372	0	0	0.00177355961587753	0	0.00094800713609372	0.0265727038368478	0	0	0.0306431730031793	0.0186023132847884	0	0.0143620957170279	0.0252275013083229	0.0219497111748135	0.0127720809850376	0.0206410388574359	0	0.107917714934606	0.233654329168126	0	0.00853216646706402	0.034200689192669	0.00164199701754978	0	0	0.00413227844529624	0.0105780183575023	0	0.00268137190961505	0	0.0228330156956655	0.00413227844529624	0.0138847845178845	0.00354712481054186	0	0	0	0.00373231593336309	0	0.0524738016694576	0.00483392498747685	0.00177355961587753	0.0348906445498808	0.0364848111646767	0.0328252887774363	0.00488018406235098	0.00536276309788061	0.0255726289051081	0.0570376020385653	0.00321485366786727	0.00307189858586173	0	0.00259622699329137	0	0.00396580817962669	0.267016900003052	0.0119729801190581	0.0995991802239463	0.0259997631954157	0.00474005272045276	0.0305550058217657	0.149949882224708	0.0905977320849137	0.021929222853068	0.00834578964774141	0	0	0.00568807263666726	0	0.0142521525981311	0.0163108522614529	0.00276389510822455	0	0.00328399846219762	0.00189601512417941	0	0	0	0.00241695543413392	0.00536276309788061	0.00743452284084891	0.00232213549506956	0	0.0132385839245964	0	0.00690164988347458	0.00871455856575428	0.00348320715565028	0	0.00164199701754978	0.00149893123085388	0.0203007013393549	0	0	0.0382952296041083	0.00177355961587753	0	0	0.0050164025340639	0.00527830406676285	0.0085057912183175	0.015520166417718	0.0967008577348252	0.0091669197487039	0	0.00767249214336938	0.0418697203576099	0.00149893123085388	0.00989764519128426	0	0.00341809448251552	0	0.0441959877583208	0	0.144910535165216	0.00690164988347458	0.00341809448251552	0.00314418867857842	0.0280461016837174	0	0.00576653338109026	0.0283490476469379	0.00314418867857842
NS77	0.00067034026639294	0.105860751377129	0	0.00201102200406687	0	0.0118976392931195	0.00149892685274483	0	0.0671246260285845	0	0.00584392378333828	0	0.0702164020723215	0	0.128719622338266	0.00232212871252152	0	0	0.200156057686398	0.00418628553577079	0	0.0577787521459263	0.076005277157034	0	0.00418628553577079	0.0359757447173669	0	0.0247597830496263	0	0.00478720496166305	0.000948004367136298	0.000948004367136298	0.0574661293353839	0.128160722910772	0.0452472615440081	0	0.109177468925461	0	0	0	0	0	0.00259621941016701	0.00149892685274483	0	0	0.0615862320154063	0.00876594804532095	0.00067034026639294	0.0492248579623489	0.0193947967035071	0.0244675633231161	0.354856871951183	0.0130505017135916	0.000948004367136298	0.0329550786853767	0.641628457661125	0	0.00861078239195687	0.010662615902661	0	0	0	0.00201102200406687	0.0505021332320861	0.00134068083400759	0.00402205214118559	0	0.00527828864965256	0.00660213343045091	0.00259621941016701	0.00899367899239653	0	0.00407753164859912	0.00134068083400759	0.0137055671750661	0	0	0	0.00134068083400759	0.0136233443713697	0.0840763557419596	0.0384123935594435	0.00067034026639294	0	0	0.00439572891404473	0.00067034026639294	0	0.00067034026639294	0	0	0	0.00116106357366223	0.00116106357366223	0.0431866639130002	0.010341689516065	0.0107256491034857	0.00653371471491057	0.128562451150867	0	0	0	0	0	0	0	0.00348319698179393	0.00134068083400759	0	0	0.00201102200406687	0	0.00149892685274483	0	0	0.0528625659363729	0	0.0752327992338938	0	0	0.175261650682768	0.00544589657933022	0	0.00314417949494432	0	0.00259621941016701	0	0.0503995308971415	0.414840507679376	0	0.00276388703536858	0.35541715288401	0	0.00164199222157053	0	0.00680326264650679	0.0442518167176559	0	0.00360990038135585	0.089986998558845	0.00536274743407385	0	0.00527828864965256	0.0541956570583178	0	0.00250818605138768	0.00211980347794746	0.0407589278325484	0	0	0	0.0704183646661566	0.0121406759080236	0.00067034026639294	0	0.009117739011877	0	0.0115721245747597	0.125432891088293	0.00067034026639294
NS78	0	0.0056484805511409	0	0.0151836269135785	0.00116107661716012	0.00632409015002701	0	0.0025962485763936	0.0255728415428215	0	0.0222953193808222	0	0.436609978802188	0	0.287429536330922	0	0.00222329378700208	0.00532074539561197	0.0447226290547828	0.000670347797056577	0.00284404845937579	0.32249673365117	0.242158852434662	0.00459568879164938	0.0026813942005522	0.00341812289806024	0	0.013289517482116	0.0297651171435286	0.00842624023272221	0	0	0.0376559526740806	0.111229978279829	0.182654689059064	0	0.410537737082659	0.000948015017105339	0	0.00418633256515165	0	0	0	0	0	0	0.042014875617058	0.0107675872384837	0	0.0333959857168402	0.0214422942138507	0.0244402633510888	0.0356622456547365	0.0171176901631372	0	0.0587226792691825	0.436331405732622	0.000948015017105339	0.0162557849118737	0.124575217665024	0	0.00232215479957006	0.00284404845937579	0.000948015017105339	0.0118409786945275	0.00177357435991677	0.000670347797056577	0	0.00712595460252784	0.00595821635428114	0.00646464458696382	0.00434436359064647	0	0.00177357435991677	0.00232215479957006	0.00891851494620944	0	0	0.00599580844663354	0.00201104459609838	0.0215781264902317	0.116038429335171	0.0263264626415745	0	0.00514906149799245	0.00116107661716012	0.0251831218014748	0	0	0.00469245144853361	0	0	0.00863693393229372	0.0434053781772305	0	0.0436586032336109	0.0073433576445928	0.0025962485763936	0.00996560064109102	0.225179313089462	0	0	0.0575294362012614	0	0.00360994093547577	0.0018960308862239	0	0.0047872587419626	0	0	0	0	0	0	0	0.0104283526399373	0.00973751735911141	0.037211377215377	0.0199209126235847	0.00621658930457045	0	0.0189495776798369	0.0025962485763936	0.00434436359064647	0.00222329378700208	0	0.00149894369183577	0.00164201066787459	0.00149894369183577	0.0310080991713503	0.00149894369183577	0	0.0720615692318808	0	0	0	0.0122696861630477	0.00560856104040625	0.0438591074514791	0.0808168532340107	0.148433258742082	0.00544595775962431	0	0.0124153329591719	0.0591163688209802	0.0132556567980296	0.00488022463280625	0.0027639180852018	0.0100553856532284	0	0.00987499943263473	0	0.209541007393709	0.0156500645616934	0.00906842052702375	0.00519251465302449	0.052867418387313	0	0.00618034019853546	0.0793914909901996	0
NS79	0.00222326831104001	0.000670340115782257	0	0.00761367314392323	0	0	0	0.000670340115782257	0.0324254785871685	0	0.00454648318866905	0	0.21621679680497	0	0.266120399338176	0.000670340115782257	0.000670340115782257	0.00232212819078952	0.157746285039397	0	0.00725089997183496	0.295060583778755	0.247822095857423	0.00501638675485959	0.000948004154140579	0.00134068053278602	0	0.0133399945274109	0	0.00418628459519934	0	0	0.0425834212731916	0.067043988758024	0.132524508344426	0	0.21179864009157	0.00211980300167369	0	0.00250818548785245	0	0	0	0.000670340115782257	0	0	0.0821206416756537	0.0395262554187703	0	0.0305033614490807	0.0592906706467656	0.020531804026238	0.0211996020371762	0.0151834529165132	0	0.0731661462220835	0.812063442376065	0	0.0134072029723281	0.0430562337894712	0.000948004154140579	0	0.00177355403714777	0.000670340115782257	0.0217232092060397	0.000948004154140579	0.0014989265159688	0	0.00292194876149044	0.0170912174485982	0.00211980300167369	0.00189600916026509	0	0.0014989265159688	0.00134068053278602	0.00680326111794026	0	0	0.00367161200050185	0.002011021552234	0.0124332763941965	0.0109331334211888	0.0265726202328469	0.00367161200050185	0.00444654761161688	0.000670340115782257	0.0170517267311135	0	0	0	0	0	0	0.00116106331279675	0.000670340115782257	0.052396366995553	0.00134068053278602	0.00588224412455806	0.00396579570512923	0.205738269861417	0	0	0.0406373313446158	0	0.00250818548785245	0	0	0.002011021552234	0.00164199185265079	0	0	0	0	0	0	0.00189600916026509	0.0133399945274109	0	0.0379173937514935	0	0	0.0277883430623585	0	0	0.00464426890326105	0	0.00211980300167369	0	0.038218687194386	0.1038881856257	0	0	0.00250818548785245	0.00189600916026509	0.002011021552234	0	0	0.00576651524228399	0.0334023349982118	0.00618026937934879	0.108743052691102	0.00321484355552446	0	0.133133817020461	0.0147784579702465	0	0.00134068053278602	0	0.0157928213411405	0.00284401587036435	0	0	0.0449929491956221	0	0.00514900249623599	0	0.00770169714133302	0.00232212819078952	0.00276388641438259	0.0441602021144716	0.00360989957028739
NS81	0.00418657243965129	0.00449710221402117	0	0.00798865800729055	0	0	0.000670386207389379	0.0211373515346436	0.0178890879320156	0.0013407727160624	0.0123797912265409	0	0.429461854158155	0.00407781109903134	0.592815576444312	0	0.00149902958002815	0.00459595212234596	0.0422522187654077	0	0	0.236098321336036	0.253143212058753	0.0113375015258601	0.00250835794735847	0.000670386207389379	0	0.00957517583629633	0.0124341313320496	0.0213700209475396	0	0	0.0534295754116829	0.0794613925490687	0.00116114314583797	0	0.170163857891251	0.00268154784240125	0	0.00268154784240125	0.000948069337531129	0	0	0.000948069337531129	0	0	0.0848200202084121	0.0784698336885706	0	0.00853272630012767	0.0675976565453705	0.0317691991679308	0.0355569263941551	0.0176996265429723	0	0.0921345379166985	0.3310150920495	0	0.0367757765933069	0.0209343300800864	0.000670386207389379	0	0	0.00464458823865479	0.0234465019682122	0	0.00189613952722195	0	0.00599615200519284	0.0272345810591213	0.00510553104684087	0.00497173728663196	0	0.00241711401769744	0	0.00576691174378426	0.00201115982730393	0	0.00510553104684087	0.00149902958002815	0.0255215106839289	0.0275709585415036	0.0323235259106726	0.0182990023157279	0.00439603017214764	0.00189613952722195	0.180925137159855	0.000670386207389379	0.0135912474513287	0	0	0.00149902958002815	0.00845334847711827	0.00307210014241567	0.012790501453276	0.0724775558582237	0.110126956934825	0.00328421393536256	0.0327931750955477	0.297620602181142	0	0.0345040603862928	0.0710764777664193	0.0060335120211045	0.00743501064982418	0.00390899938855122	0	0.00478753304968703	0.0972737542214622	0.00116114314583797	0	0.00307210014241567	0	0	0	0.00164210475369651	0	0	0.0128780535099448	0.00909368560154891	0.00241711401769744	0.0269357653729671	0	0.000948069337531129	0.0104073796936395	0	0.0013407727160624	0.00116114314583797	0	0.0334248221026703	0	0	0.0013407727160624	0.00201115982730393	0	0.00149902958002815	0	0.00469272032376317	0.0571557251701249	0.0731002661197204	0.180360627264666	0	0	0.0553910157411997	0.0452055883673591	0.00268154784240125	0.00544626981120076	0	0.00618069433099048	0.00413254957726924	0.00492633197307514	0.000670386207389379	0.0928066284089713	0.00418657243965129	0.0175721846037434	0	0.057798304377243	0	0.00284421142123903	0.0357335888608566	0
NS83	0.00548707634895443	0.0352947294527116	0	0.0152280066700549	0.00250822155487259	0.0344042845717245	0	0.0626388395723575	0.0358133667185769	0	0.00527836336459993	0	0.213983105425633	0	0.146501275536235	0.000670349755070695	0.00299789950810245	0.00250822155487259	0.0897620631432904	0.000948017786156083	0.00413232486821732	0.169528721551414	0.221386251825805	0.00222330028101483	0.00321488978415632	0	0	0.0202787758910199	0	0.0167461129412849	0.00149894807009238	0	0.0204443426400419	0.155323595202025	0.237518777431442	0.000948017786156083	0.287042551286338	0.00454654856616505	0	0	0.000670349755070695	0	0.000948017786156083	0	0	0.00134069981137589	0.106799052556318	0.0178503856792027	0	0.0356055536916979	0.0814096964411814	0.0314616669207243	0.0193254211705802	0.0818465351094702	0	0.0726569329717609	0.740763774885814	0	0.0151243552924385	0.0578380012352789	0.000670349755070695	0	0	0.00189603642433285	0.0243204821867027	0.00164201546401548	0	0	0.00987502827738371	0.0276264772956923	0.00444661155204063	0.0132047415792717	0	0.00211983348384182	0	0.0149900364612895	0	0.0465373268319589	0.00449685768201601	0.00314422400099799	0.0225758879870069	0.059556820186384	0.0287822044942744	0.00149894807009238	0.00560857742258167	0.00177357954034217	0.0199660469286157	0	0.00164201546401548	0.00335175480006902	0	0	0.00354716465965916	0.0766240806190126	0.00268140203263507	0.0662707702352489	0.00980652794107813	0.00429234562329265	0.0117648609722653	0.17871513136942	0	0.000948017786156083	0.0180008291188907	0	0	0.00189603642433285	0	0.00407758936643948	0.00284405676655789	0.00116108000854158	0.00134069981137589	0	0	0	0	0.00149894807009238	0.0189851790028818	0.00540455841259673	0.0903540513637127	0.00276392615832985	0	0.0565267004392399	0.00314422400099799	0.00250822155487259	0.00847942919725813	0	0.000948017786156083	0	0.0322939304075515	0.104938791737612	0.00116108000854158	0	0.0892978198594956	0.00149894807009238	0	0	0	0.0252989644987145	0.0160050631530818	0.0575139456065184	0.189190457351208	0.00628847908678681	0	0.155988169117393	0.0448533662929393	0	0.00469246515478026	0	0.0414924164242177	0	0.00660222688510462	0	0.143024337491767	0.0611319037441679	0.00556837163108319	0	0.0692639034274627	0.000948017786156083	0.00474010597133887	0.0914278688736885	0.00149894807009238
