name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alistipes sp. i18-0019-D1	3132707	S	1	10	11	0.00000
Parabacteroides distasonis	823	S	2797	70882	73679	0.00915
Parabacteroides merdae	46503	S	21	358	379	0.00005
Parabacteroides goldsteinii	328812	S	2	20	22	0.00000
Butyricimonas faecihominis	1472416	S	59	1132	1191	0.00015
Butyricimonas virosa	544645	S	1	2	3	0.00000
Odoribacter splanchnicus	28118	S	16	104	120	0.00001
Barnesiella sp. An22	1965590	S	11	51	62	0.00001
Coprobacter fastidiosus	1099853	S	2	4	6	0.00000
Escherichia coli	562	S	1	1731	1732	0.00022
Proteus mirabilis	584	S	1	130	131	0.00002
Haemophilus parainfluenzae	729	S	31	666	697	0.00009
Sutterella wadsworthensis	40545	S	10	1516	1526	0.00019
Lautropia mirabilis	47671	S	1	243	244	0.00003
Akkermansia muciniphila	239935	S	35	236	271	0.00003
Akkermansia massiliensis	2927224	S	2	98	100	0.00001
Desulfovibrio piger	901	S	50	8	58	0.00001
Faecalibacterium sp. I4-3-84	2929495	S	753	71998	72751	0.00903
Faecalibacterium sp. i21-0019-B1	3141184	S	436	74137	74573	0.00926
Faecalibacterium sp. i25-0019-C1	3141185	S	248	61818	62066	0.00770
Faecalibacterium sp. IP-1-18	2929488	S	14	2981	2995	0.00037
Faecalibacterium sp. I4-1-79	2929494	S	6	190	196	0.00002
Faecalibacterium prausnitzii	853	S	382	20977	21359	0.00265
Faecalibacterium taiwanense	3030638	S	294	58487	58781	0.00730
Faecalibacterium duncaniae	411483	S	84	31139	31223	0.00388
Faecalibacterium wellingii	2929491	S	4	448	452	0.00006
Flavonifractor plautii	292800	S	10337	88647	98984	0.01229
Lawsonibacter asaccharolyticus	2108523	S	2285	38474	40759	0.00506
Ruthenibacterium lactatiformans	1550024	S	1863	25553	27416	0.00340
Ruthenibacterium sp. TH_2024_36131	3136601	S	4	134	138	0.00002
Anaerotruncus colihominis	169435	S	758	22261	23019	0.00286
Dysosmobacter welbionis	2093857	S	500	50136	50636	0.00629
Oscillibacter sp. PEA192	2109687	S	381	41048	41429	0.00514
Oscillibacter hominis	2763056	S	112	1805	1917	0.00024
Ruminococcus sp. SR1/5	657323	S	47	4393	4440	0.00055
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	20	32	52	0.00001
Ruminococcus champanellensis	1161942	S	6	0	6	0.00000
Ruminococcus gauvreauii	438033	S	5	85	90	0.00001
Pusillibacter faecalis	2714358	S	37	1032	1069	0.00013
Pseudoflavonifractor gallinarum	2779352	S	17	694	711	0.00009
Solibaculum mannosilyticum	2780922	S	10	272	282	0.00004
uncultured Subdoligranulum sp.	512298	S	2	121	123	0.00002
Vescimonas coprocola	2714355	S	2	67	69	0.00001
Clostridium sp. C45	3373596	S	1281	70155	71436	0.00887
Clostridium sp. M62/1	411486	S	72	8323	8395	0.00104
Clostridium sp. C1	1155388	S	1	193	194	0.00002
Clostridium perfringens	1502	S	84	2087	2171	0.00027
Lactonifactor longoviformis	341220	S	31	532	563	0.00007
Haloimpatiens lingqiaonensis	1380675	S	2	14	16	0.00000
Eubacterium callanderi	53442	S	76	775	851	0.00011
Eubacterium limosum	1736	S	36	532	568	0.00007
Eubacterium ventriosum	39496	S	5	46	51	0.00001
Eubacterium maltosivorans	2041044	S	1	32	33	0.00000
Flintibacter sp. KGMB00164	2610895	S	141	162	303	0.00004
Intestinimonas butyriciproducens	1297617	S	15	312	327	0.00004
Massilistercora timonensis	2086584	S	6	218	224	0.00003
Agathobaculum massiliense	3014267	S	30	2259	2289	0.00028
Blautia wexlerae	418240	S	28399	1167024	1195423	0.14839
Blautia parvula	2877527	S	1873	37480	39353	0.00489
Blautia hydrogenotrophica	53443	S	1437	61904	63341	0.00786
Blautia hansenii	1322	S	81	3813	3894	0.00048
Blautia argi	1912897	S	55	1118	1173	0.00015
Blautia luti	89014	S	43	808	851	0.00011
Blautia sp. SC05B48	2479767	S	38	1235	1273	0.00016
Blautia obeum	40520	S	36	802	838	0.00010
Blautia coccoides	1532	S	9	282	291	0.00004
Blautia pseudococcoides	1796616	S	5	4	9	0.00000
Blautia producta	33035	S	2	68	70	0.00001
Anaerostipes hadrus	649756	S	8805	225642	234447	0.02910
Anaerostipes caccae	105841	S	2624	18568	21192	0.00263
Anaerostipes rhamnosivorans	1229621	S	2	24	26	0.00000
[Ruminococcus] lactaris	46228	S	4819	25976	30795	0.00382
Mediterraneibacter gnavus	33038	S	3423	52870	56293	0.00699
Mediterraneibacter glycyrrhizinilyticus	342942	S	440	20913	21353	0.00265
[Ruminococcus] torques	33039	S	102	1140	1242	0.00015
Anaerobutyricum hallii	39488	S	4955	41089	46044	0.00572
Enterocloster bolteae	208479	S	1503	11949	13452	0.00167
Enterocloster asparagiformis	333367	S	1209	1011	2220	0.00028
Enterocloster clostridioformis	1531	S	99	3057	3156	0.00039
[Clostridium] scindens	29347	S	3033	52484	55517	0.00689
[Clostridium] symbiosum	1512	S	590	1586	2176	0.00027
[Clostridium] hylemonae	89153	S	75	1647	1722	0.00021
Roseburia hominis	301301	S	2112	69590	71702	0.00890
Roseburia faecis	301302	S	291	1158	1449	0.00018
Roseburia intestinalis	166486	S	172	4837	5009	0.00062
Roseburia rectibacter	2763062	S	9	45	54	0.00001
Hungatella hathewayi	154046	S	1760	4652	6412	0.00080
Simiaoa sunii	2763672	S	1755	26716	28471	0.00353
Sellimonas intestinalis	1653434	S	1417	32953	34370	0.00427
Sellimonas catena	2994035	S	47	1385	1432	0.00018
Sellimonas caecigallum	2592333	S	4	184	188	0.00002
Faecalimonas umbilicata	1912855	S	737	26213	26950	0.00335
Eisenbergiella porci	2652274	S	488	4012	4500	0.00056
Agathobacter rectalis	39491	S	476	5446	5922	0.00074
Wansuia hejianensis	2763667	S	292	5037	5329	0.00066
Dorea formicigenerans	39486	S	45	1594	1639	0.00020
Dorea longicatena	88431	S	37	580	617	0.00008
Eshraghiella crossota	45851	S	21	70	91	0.00001
Butyrivibrio fibrisolvens	831	S	10	144	154	0.00002
Lachnospira eligens	39485	S	9	30	39	0.00000
Coprococcus comes	410072	S	5	175	180	0.00002
Coprococcus eutactus	33043	S	1	56	57	0.00001
Claveliimonas bilis	3028070	S	5	143	148	0.00002
Lachnoanaerobaculum gingivalis	2490855	S	1	46	47	0.00001
Wujia chipingensis	2763670	S	1	21	22	0.00000
Intestinibacter bartlettii	261299	S	103	1298	1401	0.00017
Romboutsia ilealis	1115758	S	7	181	188	0.00002
Clostridioides difficile	1496	S	17	2074	2091	0.00026
Mogibacterium diversum	114527	S	1	10	11	0.00000
Monoglobus pectinilyticus	1981510	S	13	286	299	0.00004
Christensenella minuta	626937	S	1	8	9	0.00000
Streptococcus gordonii	1302	S	340	12325	12665	0.00157
Streptococcus mutans	1309	S	207	2938	3145	0.00039
Streptococcus thermophilus	1308	S	186	7332	7518	0.00093
Streptococcus salivarius	1304	S	79	9774	9853	0.00122
Streptococcus vestibularis	1343	S	27	783	810	0.00010
Streptococcus sp. LPB0220	2610896	S	8	449	457	0.00006
Streptococcus sp. HSISS2	1316411	S	6	141	147	0.00002
Streptococcus sp. FDAARGOS_192	1839799	S	2	440	442	0.00005
Streptococcus sp. ZY1909104	3233335	S	1	125	126	0.00002
Streptococcus sanguinis	1305	S	11	272	283	0.00004
Streptococcus pneumoniae	1313	S	8	1429	1437	0.00018
Streptococcus cristatus	45634	S	4	372	376	0.00005
Streptococcus intermedius	1338	S	2	82	84	0.00001
Streptococcus constellatus	76860	S	1	4846	4847	0.00060
Streptococcus parasanguinis	1318	S	2	134	136	0.00002
Streptococcus pasteurianus	197614	S	1	915	916	0.00011
Streptococcus rubneri	1234680	S	1	263	264	0.00003
Streptococcus oralis	1303	S	1	96	97	0.00001
Lactococcus lactis	1358	S	6	1179	1185	0.00015
Lacticaseibacillus paracasei	1597	S	20	1158	1178	0.00015
Lacticaseibacillus rhamnosus	47715	S	1	26	27	0.00000
Lactobacillus acidophilus	1579	S	1	10	11	0.00000
Ligilactobacillus ruminis	1623	S	2	59	61	0.00001
Limosilactobacillus portuensis	2742601	S	1	8	9	0.00000
Enterococcus faecium	1352	S	9	4252	4261	0.00053
Enterococcus faecalis	1351	S	2	511	513	0.00006
Granulicatella adiacens	46124	S	3	129	132	0.00002
Abiotrophia defectiva	46125	S	1	208	209	0.00003
Staphylococcus epidermidis	1282	S	2	461	463	0.00006
Phascolarctobacterium faecium	33025	S	9726	459	10185	0.00126
Acidaminococcus intestini	187327	S	36	905	941	0.00012
Veillonella parvula	29466	S	28	842	870	0.00011
Veillonella atypica	39777	S	1	10	11	0.00000
Longicatena caecimuris	1796635	S	1837	133402	135239	0.01679
Amedibacterium intestinale	2583452	S	52	2115	2167	0.00027
Holdemania massiliensis	1468449	S	15	144	159	0.00002
Massilimicrobiota timonensis	1776392	S	1	171	172	0.00002
Thomasclavelia ramosa	1547	S	876	13714	14590	0.00181
Parvimonas micra	33033	S	2	183	185	0.00002
Bifidobacterium dentium	1689	S	126	29	155	0.00002
Bifidobacterium pullorum	78448	S	124	4086	4210	0.00052
Bifidobacterium pseudocatenulatum	28026	S	80	527	607	0.00008
Bifidobacterium longum	216816	S	53	823	876	0.00011
Bifidobacterium catenulatum	1686	S	11	64	75	0.00001
Bifidobacterium adolescentis	1680	S	5	134	139	0.00002
Parascardovia denticolens	78258	S	4	2	6	0.00000
Rothia mucilaginosa	43675	S	130	599	729	0.00009
Rothia dentocariosa	2047	S	22	132	154	0.00002
Rothia aeria	172042	S	7	63	70	0.00001
Actinomyces massiliensis	461393	S	8	19	27	0.00000
Actinomyces oris	544580	S	7	145	152	0.00002
Actinomyces naeslundii	1655	S	3	9	12	0.00000
Actinomyces israelii	1659	S	1	1	2	0.00000
Schaalia odontolytica	1660	S	7	12	19	0.00000
Mobiluncus massiliensis	3036302	S	3	43	46	0.00001
Arachnia propionica	1750	S	10	5	15	0.00000
Propionibacterium acidifaciens	556499	S	6	4	10	0.00000
Cutibacterium acnes	1747	S	2	12	14	0.00000
Corynebacterium durum	61592	S	1	2	3	0.00000
Eggerthella lenta	84112	S	169	2140	2309	0.00029
Eggerthella sp. YY7918	502558	S	5	85	90	0.00001
Adlercreutzia hattorii	2707299	S	21	358	379	0.00005
Adlercreutzia equolifaciens	446660	S	11	8	19	0.00000
Gordonibacter urolithinfaciens	1335613	S	55	843	898	0.00011
Gordonibacter pamelaeae	471189	S	4	20	24	0.00000
Collinsella stercoris	147206	S	134	30	164	0.00002
Collinsella aerofaciens	74426	S	16	224	240	0.00003
Collinsella sp. i05-0019-G5	3132705	S	2	49	51	0.00001
Olsenella sp. oral taxon 807	712411	S	3	0	3	0.00000
Methanobrevibacter smithii	2173	S	2	11	13	0.00000
Methanosphaera stadtmanae	2317	S	1	8	9	0.00000
Blohavirus faecalis	2955511	S	58	394	452	0.00006
Blohavirus americanus	2955510	S	42	298	340	0.00004
Buchavirus hiberniae	2955551	S	3	53	56	0.00001
Afonbuvirus faecalis	2955233	S	2	6	8	0.00000
Afonbuvirus intestinihominis	2955234	S	2	6	8	0.00000
Carjivirus communis	2955582	S	1	9	10	0.00000
