feature	Acidaminococcaceae	Actinomycetaceae	Acutalibacteraceae	Akkermansiaceae	Anaerofustaceae	Anaerotignaceae	Anaerovoracaceae	Atopobiaceae	Bacteroidaceae	Barnesiellaceae	Bianqueaceae	Bifidobacteriaceae	Burkholderiaceae	Butyricicoccaceae	CAG.138	CAG.272	CAG.274	CAG.382	CAG.508	CAG.74	Campylobacteraceae	Christensenellaceae	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Desulfovibrionaceae	Dialisteraceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	GCA.900066905	Gemellaceae	Lachnospiraceae	Lactobacillaceae	Marinifilaceae	Megasphaeraceae	Monoglobaceae	Muribaculaceae	Nanosynbacteraceae	Oscillospiraceae	P3	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	QALW01	QAND01	Rhizobiaceae	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Staphylococcaceae	Streptococcaceae	Tannerellaceae	Turicibacteraceae	UBA1255	UBA1381	UBA644	UBA660	UMGS124	UMGS1783	Veillonellaceae	Xanthobacteraceae
NS34	0.00853748639734378	0.00246109413879173	0.025815609444287	0.00643481658896493	6.08156806115728e-05	0.00043217951753756	0.00253743722721903	0	0.499567173507137	0	0.000270435686123803	0.0155688142365626	0.000824246564884508	9.31644468943243e-05	0	0	0	0	0	0.000273023587426423	0.000341602971945856	0.000164331732716378	0.00955970741187873	0.00648528066436602	0.00297220464605921	0	0.000980814593693026	0.00259307710522536	0.0266993777391318	0.00337203539731402	0.000617214460674899	0	0	0.236650634618097	0	0.00847796466738352	0	0.000498171000754373	0	0	0.0250172418924287	0	0	9.70462988482545e-05	0.00806131255766168	0.00793838724578722	0.00363470737952996	0	0.000131982966433626	0	0.0147769164379609	0.0274136384986549	0	0	0.000239380870492361	0.0486551323905609	0.00174553942861727	0	0	0	0	0	0	0	0
NS36	0.0134178269665596	0	0.098033052377774	0.141635492500091	0	0.00598518127583834	0.00187821119786412	0	0.178933248477511	0.0105086692640827	0	0.0143478778283118	0.00134786230590524	0.000692040627312192	0	0	0	0	0	0	0	0.001647962166721	0	0.00560100171263886	0.0146790225023154	0.00504478214302345	0	0.00137890711909308	0	0.00262069964660654	0	0.000310448131878366	0	0.128283635761555	0	0.0117685712659557	0	0.0373494973327331	0	0	0.0759136229814404	0	0	0	0.000676518220718273	0.00314458086915129	0.000410050240856009	0	0.00150049930407877	0.000360895953308601	0.0847872654176303	0.105679131159162	0	5.30348891958876e-05	0.000331144674003591	0.0312841169561595	0.000932637929517926	0	0.00111502620699647	0	0.0181780316553612	0.000169452938650275	0	0	0
NS38	0	0	0.0822086635353514	0.0926527033458172	0	0.000444867470876699	0.00364687868567527	0	0.259671987833392	0.00862577334519647	0.000206915102733349	0.126191055060109	0.00129063295329926	0.000548325022243373	0.00436073579010532	0.00351367708829067	0	0.00187128846034472	0.0159738459310145	0.0169010842351383	0	0.000385379378840862	0	0.00963836412919779	0.0158936663287053	0.00260842351383227	0.00598243290777794	0.00363911936932277	0.00230451695669267	0.00124537027457634	0	0	0	0.13191484408947	0.00103845517184299	0.0065863663638809	0	0.00147039044879886	0.00416675288129281	0	0.0443703573423824	0.000337530261333775	7.2420285956672e-05	0	0	0.0018493037306793	0	0.000333650603157524	0.000294854021395022	0	0.0389815121355708	0.0805817935401105	0	0	0.000215967638477933	0.0175839040741584	0	0.000693165594156717	0.00101000434521716	0.000552204680419624	0.00712305241159552	0	0.000703511349293385	0.000314252312276273	0
NS39	0.00230077011170368	0	0.0346731226103659	0.00238478699780522	0	0.00114909248837336	0.00142440936129071	0	0.156673396634671	0.0031823011320306	0	0.0464742636889359	0.00119562491759882	0.00200089445669511	0	0.000113745938106699	0	4.52398617469825e-05	0.0255101117553842	0.005770021223958	0	0.000591995905146228	0	0.001398558011721	0.00740641165172028	0.000743226300128998	0.0164492137312028	0.00306726262644541	4.91175641824381e-05	0.0080772541730541	0	0	0	0.20117390978396	0	0.00722415963725386	0	0.00196340999981904	0	0	0.0393147324256063	0	0.000550633745834701	0	0.000139597287676403	0.000986228986084218	0	0	0.000156400664896711	0	0.0276066562054872	0.348308158427411	0.00404185850522326	0	0.00109609722175546	0.00582430905805438	6.72135088812311e-05	0	0.000921600612159958	0.000236539848562794	0.0382819710102966	0	0	0.00142570192876919	0
NS4	0	0	0.00675684399992769	0	0	0.000621066685259931	0	0	0.304484075643598	0	0	0.0390303612516366	0.0195810317712409	0.00228542210584216	0	0	0	0	0	0	0	0	4.39007636150471e-05	0.000787631347211139	0.00630105077768912	0.000152361473722811	0.00219632937968221	0.000234998205233488	0.00563608332881414	0.000578457120574738	0	0	0	0.42439255546345	0	0.00440815314652267	0	0	0	0	0.0100442364753368	0	0.00228283970798245	0	0	0.0001639822640915	0	0	0	0	0.0069543974361954	0.154950327577169	0	0	0.00188127684079775	0.00289357680180355	8.52191293703856e-05	0	0.00210594545459241	0	0	0	0	0.0011478758486405	0
NS40	0.00111043107967472	0	0.185449737499258	0	0	0	0.00245973396137249	0.003341622830463	0.0714988495417535	0.00497757187458843	0	0.0518674610122483	0.00163465784519558	0.00363343378861008	0	0.000448046028659451	0	0	0	0.0017160033777764	0	0.000250492592391739	0.00300074631298146	0.00103554154174317	0.0143710440892787	0	0	0.00189548002902615	0.000472578808326684	0.00510023577292459	0	0	0	0.288351836213998	0.00598599823880466	0.00187223844828877	0.00868718640005991	0.0255231292464305	0	0	0.0467801372286223	0	0	0.00250363472498754	0.000293102157076932	0.000343458915341251	0.0001045871133182	0	0.000648181862786872	0	0.0137215710275619	0.209515103153882	0.00239259161702007	0	0.00050744117943275	0.0107892582578628	0	0	0.00949935052693828	0	0.017886978775272	9.81311186689288e-05	0	0.000232415807373779	0
NS41	0.00125127516431864	0	0.0398057876318746	0.00165028860681035	0	0.00157797549101897	0.000861300861300861	9.68479229348795e-05	0.48569233351842	0.00924445707054403	0	0.00412959543394326	0.0038545473328082	0.00131713175191436	0.000245348071435028	0.000795444273705143	0	0.000715383324078976	0	0.000945235727844424	5.03609199261373e-05	0.000395139525574308	0.00093490528273137	0.0128949781123694	0.00144109709327101	3.61565578956883e-05	0	0.000324117715422063	0	0.00281117237638977	0	0	0	0.190776203819682	0.00103691842822278	0.0056210534471404	0.00121382730078382	0.000796735579344275	0	0	0.0486731834557921	0	0	0.000205317596621944	3.35739466174249e-05	0.000135587092108831	0	0	0.000300874213917692	0	0.0293733293733294	0.123287405896102	0.0014979145413928	0	0.000205317596621944	0.0240570240570241	0	0	0.00113764026807505	0	0	0	0	0.000577213620691882	0
NS46	0	0	0.158375089477452	0.00217339433361344	0	0.00113467782930296	0.00329380764163373	0	0.117779558681647	0	0.00326398182440634	0.030469017459774	0.00181029742823649	0.00145627794549397	9.85548743165998e-05	0.00127991659145374	0.000137458114178415	0	0.02532471237538	0.005656531075908	4.27935638479973e-05	0.00191922649984957	0.000352722708080462	0.00971543576815744	0.000504445343541543	0.000584845372589296	0.00496145985704356	0.0110459265714315	0.00121118753436453	0.0017247103005405	0.000567987301982509	0.00029696139761186	0	0.34876884213584	0.000217858143226168	0.00363615615241771	0	0.00152111667859699	0	0	0.0540275227454276	0	0	0	0.000413671117197307	0.0027789881007957	0.000368284004025189	0.000110225846275144	0.000837716431691098	0	0.0086196611787163	0.18421462139367	0	0.000182845227350534	0	0.00323026568319276	0.00321470438724804	0.00190496197856691	0.000159503283433444	0	0	0	0	0.000612077640492567	0
NS51	0.000286706133961504	0.000117523685542779	0.0429284319499117	0	0.000105900463895691	0.000171765386562523	0.000458471520524027	0	0.0225425926499912	0.000215675335007077	0	0.096069801320398	0.00175639793778219	0.00335265371064894	0	0	0	0	0	0.00120752358222525	0	0	0.019971277727841	0.0018429263655994	0.0198912066453833	5.55331700916426e-05	8.26540206015146e-05	0.00260618458709151	0.00440132659703065	0.00185196664910269	0	0	0	0.545205291923669	0.00118427713893108	0.000483009432890101	0	0.000710307989544266	0	0	0.00974542561654733	0	0	0.00281798551488289	0.00266559216439885	0.0332294992199527	0.00189458512847534	0	0	0.00131858992240854	0.000166599510274928	0.165224095713356	0	0	0.00508322226699315	0.000823957267871349	0.000170473917490624	0	0.00844362479207348	0	0	0	0	0.000723222680263253	0.0001937203607848
NS55	0	0	0.0398606021635329	9.81311186689288e-05	0	0.00018205904910946	0.000349914909990523	0	0.0418916580801938	0	0	0.0124678168666734	0	0.00249201393461885	0	0	0	0	0	0.000374447689657755	0	0.00408535341405909	0.0012240565855019	0.0441357618202806	0.00681365675284128	0	0.000377030087517463	0.00245973396137249	0.000823784917247061	0.00140740683354122	0	0	0	0.70324245875265	0	0.0018489968675514	0	0.000520353168731294	0	0	0.00645082985355222	0	0	0	0	0.00605572298101679	0	0	0	0	0.00036411809821892	0.11460423461601	0	0	0.00167597621095092	0	0.000112334306897326	0	0.00608154695961388	0	0	0	0	0	0
NS58	5.29509157925461e-05	0.000829133852166209	0.0100942526301107	0	0	0	0	0	0.00481724185137065	0	0	0.0246751267593265	0.00115458826142771	0.000554047387195177	0	0	0	0	0	0.00166989107609176	0	0	0.00206766868741137	0.0205397893845037	0.0110344542568662	0	0	0.000972488770531395	0	0.000891125168216019	0	0	0.00014077194686311	0.853758610981245	0	0.000228592977933674	0	0	0	2.45382292697165e-05	0.00219423429101307	0	9.55699455767905e-05	0	0	0.014317411036004	0	0	0	7.23232020581117e-05	0	0.0310460259691955	0	0	0.00844373384028454	9.81529170788659e-05	0.007980090455662	0	0.00217357051899646	0	0	0	0	7.36146878091494e-05	0
NS6	0	0	0.0264665662032177	0	0	8.52260621297993e-05	0.000273756441992689	0	0.370090300886738	0	0	0	0.000597873738880259	0.00196794725281537	0	0	0	0	0	0	0	0	0	0.00693301102386201	0.00435685960039307	5.81086787248632e-05	0.000506191156892141	0.00158184736528794	0.000167869516316271	0.00248963405736747	0	0	0	0.377658633464659	0	0.0117560313580256	0	0	0	0	0.0119742617292368	0	0	0	0.00374478151782451	0.00172001689025595	0.00241086451509599	0	0	0.000795443246544793	0.0444802566079252	0.0745947565310927	0	0	0.000546221580013714	0.039628827586385	0	0	0.00352138593072671	0	0.0108521185778611	0	0	0.000741208479734921	0
NS62	0.00047401812376652	0.000104619803883074	0.104174201014683	0.00739959082032259	0.000144659481912398	0.000215697620351523	0.00349895121875614	0	0.0128256129945546	0.000470143316215295	0.000374564729951746	0.02185778939646	0.000233780055590572	0.00116502547040164	0	0	0	0	0.00321092385744841	0.00111336136971864	0	0.000964827080255014	0.00487321629692392	0.00751454344434226	0.000374564729951746	0	0	0.00677574680457537	0	0.00306884758057016	0	0	0	0.688738001012616	0	0.000807251573171866	0	0.000876998109093915	0	0	0.0110858244040546	0	0	0	0	0.00566626024240796	0	0	0.000102036598848924	0	0.00808672335940648	0.0982870767418551	0	0	0.00208722966759318	0.00195548621085153	6.58717283708242e-05	0	0.00140655514109466	0	0	0	0	0	0
NS67	0	0.000406202741739143	0.148677965312356	0.0042690097061757	7.50310796843003e-05	0.00598178814586559	0.00932067119181696	0	0.0245261075816319	0	0.00173994486509283	0.0679225317038653	0.00150062159368601	0.0050128523064942	0	0.000615772309133223	0	0	0	0.00679548726864878	0	0.00440096091527568	0.000492876575167559	0.0021668458357104	0.0137177511891779	0.000386798152165617	0.0973295403828914	0.00465968877625603	0.00273475349056225	0.00189388794237613	4.13964577568553e-05	0	0	0.292432339430255	0.00575152034959309	0.000452773756715605	0	0.000120308455355861	0	4.01028184519536e-05	0.0907966618931376	0	0	0	0.00117979904607038	0.00431558072115217	0	0.000617065948438125	0.00121602094660762	6.85628831597916e-05	0	0.193145522779048	0	0	0.000968935839371395	0.000931420299529245	0.000617065948438125	0.00153166893700365	0.000549796704583235	0	0	7.24438010744968e-05	0.000408790020348946	0.000115133898136254	0
NS7	0.000374447689657755	0.000725653798578132	0.0165738294636101	0	0	0.000227251011654362	0.000460958017957995	0	0.113604846644303	0	0	0.104331455930089	0.00165789942593296	0.00142935721534874	0.00013428468870485	0	0	0	0	0.00145130759715626	0	0	0.00256173867683098	0.000956778407022056	0.0318319272176987	0.00039381567360557	0.00440427954973311	0.00150037315649073	0.000236289404163342	0.000605572298101679	0	0	6.58511454225707e-05	0.339385182717561	0.0287020610117318	0.000968399197390745	0.0104922825039963	0	0	5.03567582643187e-05	0.015839137272523	0	0.000287937361357515	0	0	0.093290413880905	0	0	0	0	0.0145350263533702	0.197191900567353	0.00193550719585164	0	0.0052810036231042	0.000968399197390745	0.00424417088243117	0	0.00172762416814509	0	0	0	0	0.00157268029656257	0
NS70	0.000539743453996555	5.93976049852668e-05	0.0470803494645177	0	0	0	0.00102138055529013	0	0.124543865131282	0	0	0.0396840563915697	0.00158049279352101	0.00417849238548529	0	0	0	0	0	0.000303444286337776	0	0	0.00864880778676776	0.0125096521108101	0.0235085390513428	0	0	0.00176772437445283	0	0.000384793180121946	0	0	0	0.586714047017078	5.93976049852668e-05	0.0024172242724439	0	0	0	0	0.00591780920972778	0	0	0	0	0.00400933833650551	0	0	0	0.00103171057354844	0.000267289222433701	0.114996345756041	0	0	0.0126943011871773	0.00120086462252822	0.00119440836111678	0	0.0026406109172798	0	0	0.0001781928149558	0	0.000728266287210663	0.000139455246487148
NS71	0.00366180884814172	0.000243343960215851	0.0963836239869837	0.0483684952412018	0.00069896669423702	0	0.00662594538481353	0	0.0577838354891278	0	0.000225222601476373	0.0871249040538774	0.0049070050700973	0.000583766627964622	0.0103524733713105	0.00054622952771856	0	0.000507398044705392	8.93124109302858e-05	0.0345820243887601	0	0.00157655821033461	0.0265581456154725	0.0294472079516522	0.0217999945635924	0.000106139386902659	0	0.00693271410061755	0	0.0102748104052842	0.000515164341308026	8.67236453960747e-05	0	0.368847313314409	0.000208395625504	0.00195063483002813	0	0.00248003738177431	0	0	0.0784913709972831	0	0	0	0	0.0418279791190172	0	0	0.000736503794483082	0	0.00207101242736895	0.0419263522093172	0	0	0.00344435254326798	0.00167622568340174	0.00409283830958788	0.000366310323090883	0	6.3424755588174e-05	0.00167752006616885	0	0.000157914697586882	0	0
NS72	0	0.00236040917202321	0.0617928779689118	0.00126671848892493	0	0	0.00675454068865067	0.00328107204929485	0.00564535497816492	0	0	0.148887844409265	0.000672742439072261	0.000223386644835895	0	0	0.000517792165197652	0	0.00057589851790063	0	0	0	0.0616017726311331	0.0163227201004078	0.0420844943843438	0	0.00195624720766694	0.00429470509089125	0	0.0143780941632814	0.000476472092164423	0	0.000143329003334013	0.466366751803234	0.0460589689092275	0	0.00322683945343873	6.45626141144204e-05	0	0.000215639131142164	0.00286528881439798	0	0	0	0	0.0023500791537649	0	0	0	3.4863811621787e-05	0	0.0535727659398638	0.00650016398903985	4.90675867269595e-05	0.0142360564122297	0.000111047696276803	0.000205309112883857	0	0.00645497015915976	0	0.0241967765178025	0	0	0.000254376699610817	0
NS77	0.0190167778388945	0	0.0287550001678559	0	0	0.0156829022020107	0.00257077706933996	0	0.344189733935549	0.00236805883735284	0	0.00545144188184497	0.00424933567815059	0.00276574810774797	0	0	0	0	0	0.00162174585589703	0	0.000193679839478149	0	0.00347978111595741	0.00828433233394536	0.000899965654108466	0	0.000391233275745861	0.0226192228531881	0.00191872160976353	0	0	0	0.28966627672459	0	0.00535976675782531	0	0	0	0	0.0581220286284627	0	0	0	0	0.000245327796672322	0	0	0	0	0.0146279926763197	0.144508401831437	0	0	0.00211369264817153	0.01976567321821	0	0	0	0	0	0	0	0.00113238146148224	0
NS78	0	0	0.0576920593681481	0	0	0	0.00108338864340114	0.00167350617621917	0.0093256648184065	0	0	0.0591783291280465	0.00100074636309402	0.0032798654996888	0.000231140127733975	0.000290539266704717	0	0	0.0303387558721214	0.00306163822825281	0	0	0.00216032085865329	0.0492974114888265	0.0212287357538913	0	0.00813122561084267	0.00286407152689361	0	0.0682715625330892	0	0	0	0.527106667940735	0.000636603815490779	0.000426124257833584	0	0	0	0	0.0120102476427581	0	0	0.00147723076048976	0	0.0196120461453833	0	0	0.000258257125959748	0.000510057823770502	0.000652099243048364	0.0678157387057702	0	0	0.0197592527071803	0.000386094403309823	0.000925851796565697	0	0.00353812262564855	0.000140750133648063	0.025048358646836	0.000521679394438691	0	0	6.58555671197357e-05
NS79	0.00286873965412304	0	0.0519862145429594	0	0	0.00177034834511196	0.000578916831102307	0	0.0541028792066772	0	0	0.0979945959147597	0.00267490589370932	0.00215413919073113	0	0	0.00908046556284801	0	0	0.00122890604102298	0	0	0.00116041811234346	0.0119918486442621	0.0171891778734886	0.000206756011107967	0	0.00166697033955798	0	0.000202879335899692	0	0	0	0.502709149858049	0	0.00107513125776143	0	0	0	0	0.010215039173803	0.000111131355970532	0	0	0	0.000639651409365272	0	0	0	0.00100147442880421	0.00471145260312279	0.177686115946187	0	0	0.000634482509087573	0.000585377956449431	0	0	0.00237510967760277	0	0.0408885856467393	0	0	0.000363115244508367	0.000146021432845001
NS81	0	9.94963160519862e-05	0.0545007223174113	0.000237757430565785	0	0	0.00187233976570556	0	0.00136064442600963	0	0	0.029147251963437	0.00293191092366177	0.00105827899800749	0	0	0.000556920937901377	0	0.000189947512462883	0	0	0	0.00374726385130857	0.0123297902307539	0	0	0.00284016756730215	0.00369428529341076	0.000105957115795622	0.00357928305797405	0	0	0	0.648301197315408	0.00030236542800214	0	0.00029332030836105	0.00279752628899416	0	0	0.00616360295542823	0	0	0	0	0.0468330451816648	0	0	0	0.00185683384632083	0.000155059193847251	0.16583063917984	0	0	0.00504976107962548	0.000192531832360337	0.00134384634667618	0	0.00217341303375897	0	0.000171857273180703	0	0	0	0.000282983028771233
NS83	0.00514945831212487	0.000308760796938746	0.050322842356297	0.00339120122160757	0	0.000913363529019639	0.00223754686317117	0	0.0372579974213952	0.000317804000196367	0.000250625918854045	0.0254617847149195	0.00164973865142585	0.00108001684619578	0.0017001222124326	0.000200242357847304	0	0	0	0.00436269962871191	0	0.000922406732277259	0.00140040461875147	0.0117484129178283	0.0423764504652082	0.000319095886376027	0	0.00602923280047335	0.00111748154540592	0.0408623598626467	0	0	5.94267642643613e-05	0.455662466314068	0.00351393040867527	0.00121695678123975	0	0	0	0	0.0504623660637003	0	0	0	0	0.0200203601261914	0	0	6.84699675219814e-05	0.000118853528528723	0.00383173440887164	0.201242277750361	0	0	0.0127005330322377	0.00270650154638776	0.00125312959427023	0	0.00577602310925998	0.000200242357847304	0.00129059429348037	0.000288090618064186	0	0.000207993674925264	0
NS86	0	8.78015272300942e-05	0.0421860514362006	0	0	0.000260822183830574	0.000366700496078629	0.000454502023308723	0.0112515074747506	0	0.000223377414864799	0.0340734485599258	0.00125117176302884	0.00554182580693477	0	0.000296975753866495	0	0	0.00240163000952905	0.00197682556160697	0	0	0.00168759700131961	0.00409568300549793	0.00678525037638449	0	0.00504471421894086	0.000453210824378869	0.000351206108920377	0.00298396072689335	0	0	0	0.580534659652874	0.00279157208634505	0.000401562867184696	0.00312599260917733	0	0	0	0.0244850053068276	0	0.000327964528182999	0	0	0.00813326205915241	0	0	0	9.03839250898029e-05	0.00246360755816206	0.245268401521549	0	0.000138158285494413	0.0089221846052934	0.000371865291798046	0	0	0.00093999282093395	0	0.000231124608443925	0	0	0	0
