name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Ga0077527 sp019751125	131284	S	1	0	1	0.00018
Stenotrophomonas acidaminiphila	141119	S	6	20	26	0.00477
Stenotrophomonas maltophilia_Z	141166	S	1	1	2	0.00037
Lysobacter_F thermophilum	141007	S	3	3	6	0.00110
Pseudoxanthomonas taiwanensis	141040	S	2	5	7	0.00128
Xanthomonas campestris	141272	S	2	1	3	0.00055
Alishewanella agri	132296	S	3	5	8	0.00147
Pararheinheimera mangrovi	132552	S	1	2	3	0.00055
Idiomarina sp002685255	132484	S	1	0	1	0.00018
Klebsiella africana	133135	S	1	2	3	0.00055
Klebsiella sp004342285	133150	S	1	0	1	0.00018
Ewingella americana	133050	S	2	0	2	0.00037
Pantoea dispersa	133256	S	1	1	2	0.00037
Sphingobium yanoikuyae_A	124910	S	3	23	26	0.00477
Sphingomonas koreensis	125055	S	2	5	7	0.00128
Sphingomonas sp001421245	125110	S	1	1	2	0.00037
Sphingopyxis sp022701295	125431	S	3	3	6	0.00110
Sphingomicrobium sp029637485	124977	S	3	1	4	0.00073
Bradyrhizobium sp013822885	120554	S	1	11	12	0.00220
Methylobacterium fujisawaense	118256	S	2	3	5	0.00092
Methylobacterium sp947444195	118349	S	2	1	3	0.00055
Agrobacterium pusense	119063	S	1	3	4	0.00073
Aureimonas altamirensis_A	119207	S	1	1	2	0.00037
Paracoccus solventivorans	121871	S	3	8	11	0.00202
Paracoccus acridae	121801	S	1	1	2	0.00037
Paracoccus yeei	121926	S	1	2	3	0.00055
Haematobacter massiliensis	121344	S	1	2	3	0.00055
Brevundimonas pondensis	114374	S	1	4	5	0.00092
Brevundimonas sp023451375	114451	S	1	3	4	0.00073
Cutibacterium acnes	48418	S	115	470	585	0.10738
Cutibacterium granulosum	48420	S	3	1	4	0.00073
Nocardioides sp024199985	48258	S	1	0	1	0.00018
Nocardioides sp001426745	48200	S	1	0	1	0.00018
UBA3913 sp002391425	44759	S	30	13	43	0.00789
Microbacterium sp013410955	44326	S	1	4	5	0.00092
Micrococcus sp023147585	45161	S	3	7	10	0.00184
Micrococcus endophyticus	45156	S	1	3	4	0.00073
Kocuria rosea	45136	S	1	4	5	0.00092
Kocuria palustris	45131	S	1	6	7	0.00128
Rothia kristinae	45231	S	3	3	6	0.00110
Rothia dentocariosa	45227	S	2	0	2	0.00037
Arthrobacter_D frigidicola	45019	S	2	23	25	0.00459
Arthrobacter_D bussei	45014	S	1	0	1	0.00018
Arthrobacter_D pityocampae	45021	S	1	4	5	0.00092
Citricoccus terreus	45087	S	1	0	1	0.00018
Janibacter anophelis	43399	S	3	0	3	0.00055
Janibacter indicus	43404	S	1	1	2	0.00037
Kytococcus sedentarius	43427	S	3	2	5	0.00092
Dermacoccus nishinomiyaensis	43368	S	3	8	11	0.00202
Serinicoccus flavus	43516	S	2	0	2	0.00037
Knoellia aerolata	43416	S	1	0	1	0.00018
Pauljensenia sp000185285	42606	S	1	5	6	0.00110
Neoactinobaculum massilliense	42579	S	3	0	3	0.00055
Bifidobacterium thermacidophilum	42880	S	3	1	4	0.00073
Corynebacterium sp027886475	46180	S	2	4	6	0.00110
Corynebacterium pseudogenitalium	46125	S	2	10	12	0.00220
Corynebacterium singulare	46140	S	1	6	7	0.00128
Corynebacterium sp943914015	46217	S	1	3	4	0.00073
Corynebacterium kefirresidentii	46075	S	1	12	13	0.00239
Corynebacterium lujinxingii	46089	S	1	2	3	0.00055
Mycobacterium abscessus	46373	S	2	0	2	0.00037
Mycobacterium gilvum	46458	S	2	2	4	0.00073
Mycobacterium gordonae	46461	S	1	1	2	0.00037
Dietzia cinnamea_A	46275	S	2	3	5	0.00092
Gordonia jacobaea	46311	S	1	0	1	0.00018
Gordonia sp022513585	46342	S	1	0	1	0.00018
Lawsonella clevelandensis_A	46365	S	2	0	2	0.00037
Skermania piniformis	47107	S	2	0	2	0.00037
Saccharopolyspora_C sp016526145	47550	S	1	0	1	0.00018
Streptomyces hayashii	49179	S	2	6	8	0.00147
Streptococcus sp000187445	56205	S	6	29	35	0.00642
Streptococcus mitis_CT	56009	S	2	17	19	0.00349
Streptococcus mitis_CF	55995	S	2	34	36	0.00661
Staphylococcus epidermidis	57090	S	4	40	44	0.00808
Staphylococcus hominis	57097	S	1	2	3	0.00055
Staphylococcus haemolyticus	57096	S	1	11	12	0.00220
Planococcus chinensis	53785	S	3	7	10	0.00184
Bacillus_J hisashii	54033	S	2	2	4	0.00073
Robertmurraya andreesenii	54283	S	1	3	4	0.00073
Alloprevotella sp905371275	76889	S	5	3	8	0.00147
Prevotella multisaccharivorax	77393	S	1	1	2	0.00037
Prevotella oris	77398	S	1	0	1	0.00018
Deinococcus budaensis	98765	S	4	7	11	0.00202
Deinococcus ficus	98768	S	1	1	2	0.00037
Allomeiothermus silvanus	98864	S	3	0	3	0.00055
CAG-170 sp937967235	66591	S	1	1	2	0.00037
Peptoniphilus_A lacydonensis	71527	S	3	3	6	0.00110
Pyrinomonas methylaliphatogenes	39494	S	2	1	3	0.00055
