feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Bifidobacterium	Brevundimonas	Burkholderia	Comamonas	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Enterococcus	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Hylemonella	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Listeria	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacterium	NICIL.2	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Stutzerimonas	Tepidimonas	Thermoflavifilum	Thiopseudomonas
SRR20002448	0.00452649700420247	0.0136669595537514	0	0.00184081520680346	0.00268766971878864	0	0.0487358807883301	0	0.00121859581184722	0	0	0.00130208851021195	0	0.0039360843514804	0.00430981357273208	0.0716228197472159	0	0	0	0.00239345735312243	0.0768411133950119	0.000822999455309539	0.00988195722788338	0	0.00728771981440766	0	0.00271550061824355	0	0.00239544527451206	0	0	0	0	0.0040334924995726	0	0.00361801692913855	0	0.000791192713075354	0.0487617237663954	0	0	0	0.340870868602372	0.00537136359479801	0.000640110687462975	0.00155853036947507	0.0165414938831659	0	0.0823297643517985	0.238059550173148	0	0	0.00123847502574358
SRR20002450	0	0	0	0	0.00251920833500945	0	0.000985558550223259	0	0	0	0	0	0	0	0	0.00774618850315781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000671286053340842	0	0	0	0.00812834385936683	0	0	0	0.974101432076914	0	0	0.00584798262198801	0	0	0
SRR20002455	0.00570059425670466	0.0207408637479687	0	0.00232958117356803	0.00103905962731446	0	0.0609178360041278	0	0.00261662732631929	0	0	0.0146701934596178	0	0	0.0045832493150035	0.0746557225378675	0.00230111378651832	0	0.00095840203067361	0.0023390703025846	0	0.0010580378853476	0.010912498369056	0	0.00744422171349947	0	0	0	0.00233195345582217	0.00116716286903816	0	0	0	0.00105329332083931	0.00341608644596534	0.00187410298077265	0	0	0.0580165348073114	0	0	0	0.409792781145101	0	0.00297246966444067	0.00316936909153451	0.0027565919793137	0	0.00111734494170116	0.300065237761989	0	0	0
SRR20002456	0.00270336967739041	0.01993875353345	0	0	0	0	0.061022120518688	0	0	0	0	0	0	0	0.00409992372234935	0.0221653878942881	0	0	0	0	0	0	0.0137524117198367	0	0.0101460492663885	0	0	0.0149975321936555	0	0	0	0	0	0.00274263023287118	0	0.00305671467671737	0	0	0.0567595459236326	0	0	0	0.42147328038767	0	0	0.00281554269304976	0	0	0	0.364326737560013	0	0	0
SRR20002459	0.00370531084295822	0.0172063064144347	0.00119714777235112	0.00298209817842734	0	0	0.0470088231945073	0	0	0	0.00129870529545545	0.00135410030805782	0	0	0.00221580050409461	0.0198375695130471	0	0	0.00702593409840001	0.00152644034726518	0	0.00116021776394954	0.00813691185114745	0	0.00559797377353903	0	0.000793995180633904	0	0	0	0	0	0	0.00278513813361893	0.0252293507396773	0.00797688181474061	0	0	0.03583134065163	0.00304057069172983	0	0	0.310719858188768	0	0	0.00219425799919369	0.257817621153509	0	0	0.233357645588864	0	0	0
SRR20002464	0.0032789606939775	0.00978499979247084	0	0.00148383347860374	0	0.00910015357157681	0.0484788112729839	0.0608786784543228	0	0.00417133607271822	0	0	0	0.00235545594155979	0.00238658531523679	0.0303096335035072	0	0.0050844643672436	0	0.0031233138255925	0	0	0.00631926285643133	0.00369401900967086	0.00580043996181463	0	0	0	0	0	0	0.0924749927364795	0	0.00147345702071141	0.00172249201012742	0.00421284190428755	0.0171626613539202	0	0.0419520192587058	0	0.00983688208193251	0.00418171253061055	0.423193458680945	0	0	0.00223093844685178	0	0	0	0.199757190885319	0	0.00555140497239862	0
SRR20002465	0.000419572908345137	0.00119494364296695	0	0.000170066885515896	0.000650058292662733	0	0.00705218144346507	0	0.00021370246798379	0.00761161198792525	0	0.00021482132907271	0	0.851775520662008	0.000494536601302802	0.00511767062072175	0.000820125178178628	0	0	0.000448663296657067	0	0	0.0011043158947644	0	0.000939843314693108	0	0	0	0.000154402830271011	0.000174542329871577	0	0	0	0	0	0.000681386403152503	0	0	0.00710924335900001	0.00108529525625276	0	0.0199392234656498	0.0566803839036168	0	0.000418454047256217	0.000386007075677526	0	0	0.00304665874513016	0.0303457504536982	0	0	0.00175101760416037
SRR20002466	0.00322689532333703	0.0124044403778015	0	0.00183423523642316	0.00293180423784766	0	0.0521334660889392	0.00325873968508049	0	0	0	0.00280442679087383	0	0	0.00227156447103331	0.0370668370693846	0	0	0	0	0	0	0.00773817990366019	0	0.00633278207204893	0	0	0	0	0	0	0.000611411745474385	0	0.00200831774728739	0.000953207894854163	0.0021017278750682	0	0.00096806859700111	0.0374850596869487	0	0	0	0.354111425544698	0.00113578223551665	0	0.00176205468313799	0.236673665349725	0	0	0.225199080334833	0	0	0.00498682704902546
SRR20002468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502366645320203	0	0	0	0	0	0.488317604696733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00307158990248373	0.001041758539544	0	0	0	0.00434854300801068	0	0.000423094572501921	0.000430763960523103	0	0	0
SRR20002473	0.000640226094187206	0.00162097084803175	0.00026017156018763	0.000198317047103806	0	0	0.0077636979051088	0	0.000151129068050167	0	0	0.00017982446071792	0	0.000341794010442572	0.000689327099418695	0.00410854255462965	0	0	0.000116694596848863	0	0	0.000163244900509885	0.00147940691087084	0	0.00108914957058939	0	0	0	0.00032075072248622	0	0	0	0	0.000192577968570255	0	0.000245505026157445	0	0	0.00739958525592464	0	0	0	0.0572798298171912	0	0.000139650910983066	0.00034817076436874	0.870860530188828	0	0.00709732711982431	0.0373135755989685	0	0	0
SRR20002474	0.00439358049072744	0.0171693581045472	0	0	0.0148283341562051	0	0.0542318723198882	0.00334788614413385	0.00118715432451474	0	0.00180846873734488	0.0262976872680472	0	0	0.00399693780753677	0.0338477668739564	0	0	0	0	0	0.00117051197417107	0.00970803770047098	0	0.00766934978337207	0.00166700875942373	0.0430509866140029	0	0.00212189966881723	0	0.00139795742886782	0	0.000884818293271498	0.00424657306269173	0.00110116884773914	0.0059829249485474	0	0	0.0559321657799992	0	0.00162817660862185	0	0.393020198265867	0	0	0.00444350754175843	0.0110338782778496	0	0.00349489357216955	0.288900107065787	0	0	0.0014367895796697
SRR20002475	0.00382185832842065	0.0180032524123884	0.0010768368738148	0.00261908629478683	0.0154973252467143	0	0.0499579303560315	0.00142361485012803	0	0	0	0.000954552008483284	0.00726043573565297	0	0.00411205674017751	0.0763824121511003	0.000790288756545434	0	0	0	0	0.00100383098406464	0.00907098180145683	0.000611424326657553	0.00650299962949511	0.0212866923039016	0.00158240266033462	0	0.00238729259483009	0	0	0.000319400767656931	0.00135790954935289	0.00169373664220361	0.000865119793539344	0.01173204648285	0	0	0.0511004725306214	0	0	0	0.368212505543885	0	0	0.0026282120310056	0.00461214708496608	0.00559042600761816	0.0564518042493078	0.271090945262009	0	0	0
SRR20002477	0.00405524636894258	0.0192819329442107	0.00380073299850685	0.00289466539975567	0	0.00594543233337858	0.0502273652775892	0.00309827609610425	0	0	0	0.00267748065698385	0	0.00810031220306773	0.00310845663092168	0.0395310166960771	0.00246708293742365	0.00302701235238225	0	0	0.00116397448079272	0.00119790959685082	0.00802226143613411	0.00229401384552735	0.00668182435183928	0	0	0.000709243925614226	0.000712637437220035	0	0	0.0433521107642188	0.00236527758924936	0.00550088231301751	0.00144902945568074	0.00903692140627121	0.00121487715487987	0.0291638387403285	0.0558470204968101	0	0	0	0.418277453508891	0.00374304330120809	0	0.00224311117144021	0.0036073028369757	0	0.00914890728926293	0.242191529795032	0.00110967829509977	0.00275213791231166	0
SRR20002478	0.00196508029724663	0.00776997266957288	0	0.00129875996657105	0	0.0033203080884512	0.028459783615296	0.00302667540035688	0	0	0	0	0	0	0.00194249316739322	0.0205317010367493	0	0.00224741942041425	0	0	0	0	0.00454001310053532	0	0.00388498633478644	0	0	0	0	0	0	0.0418313644885144	0	0.00374946355566598	0	0	0.00216836446592731	0	0.0208027465949902	0	0	0	0.723014026607639	0	0	0	0	0	0	0.126804146997041	0	0.00264269419284891	0
SRR20002479	0	0.00471665395019768	0	0	0	0	0.025825992462602	0	0	0	0	0.0045316871286213	0	0	0	0.0192365494439435	0	0	0	0	0	0	0.00379181984231578	0	0.00460104968671245	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153522461908395	0	0	0	0.151441585165661	0	0	0	0.630043235994543	0	0	0.140459180134563	0	0	0
SRR20002481	0	0	0	0	0	0	0.0250459558823529	0	0	0	0	0	0	0	0	0.0517003676470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324678308823529	0	0	0	0	0.0537683823529412	0	0	0	0.0530790441176471	0	0.353170955882353	0	0	0	0	0	0	0.138556985294118	0	0	0
SRR20002482	0.00308923511025164	0.00940149110324613	0	0.00181218910010824	0	0.0121745052967004	0.0531616010508264	0.00148380584035709	0	0	0	0.0225976332080612	0	0.00182435144306199	0.0032351832256966	0.0355018790819864	0	0.00530278152783352	0	0	0	0	0.00670145096751438	0.00502304763989735	0.00677442502523686	0	0	0	0	0	0	0.127157295581421	0	0.00364870288612398	0	0.00263922842096301	0.0315612799649725	0	0.0375573150411695	0.00188516315783072	0	0	0.371377142092653	0	0	0.0021648970457669	0.00145948115444959	0	0	0.244694177886428	0	0.00777173714744408	0
SRR20002486	0.00337231529478543	0.0123373316972596	0	0.00199500830557851	0	0	0.0622459285970668	0.0135727343300028	0	0	0	0.00153590597584287	0	0	0.00409018439219025	0.0554178248566349	0	0	0	0	0	0.00112688753662384	0.00986652643177322	0	0.00728720607016753	0	0	0	0	0	0	0	0	0.00248749989565856	0.000984983180160102	0.0026127096219501	0	0	0.0531890917286455	0.00220369118273107	0	0	0.492650189066687	0	0	0.00248749989565856	0.0019699663603202	0	0	0.268566515580264	0	0	0
SRR20002487	0.0028340125443501	0.00843613036457704	0	0.000843979187949222	0	0.00546114949599247	0.0206124982150115	0.00388669808246464	0	0	0.000551057994734742	0.00160557429030687	0.000897071154219347	0.00103254720608104	0.00116253098556997	0.0327650662184972	0	0.00181611139792978	0	0.000675549501850896	0	0.000481489211346302	0.00338507053908484	0.00181428064047219	0.00219141667673583	0	0	0	0	0	0	0.0410107978074849	0	0.000900732669134528	0.000627949807953543	0.000759764344900059	0.00956570771591038	0	0.0198582261424842	0	0	0	0.730567424966406	0	0.000648088139987038	0.000854963732694765	0.00147925202573313	0.00133279142912589	0	0.0981615533610876	0.000481489211346302	0.00329902493857809	0
