feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Bifidobacterium	Brevundimonas	Burkholderia	Comamonas	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Enterococcus	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Hylemonella	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Listeria	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacterium	NICIL.2	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Stutzerimonas	Tepidimonas	Thermoflavifilum	Thiopseudomonas
SRR20002450	0	0	0	0	0.0502128136249233	0	0.0313987658314171	0	0	0	0	0	0	0	0	0.0881264585303329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0259120882111676	0	0	0	0.0902799155929383	0	0	0	1.409163139898	0	0	0.076546834973007	0	0	0
SRR20002455	0.0755741991004728	0.144519430841816	0	0.0482844944812809	0.0322400327003246	0	0.249392592012626	0	0.0511753139983379	0	0	0.121418690027242	0	0	0.0677515205698058	0.276751278239531	0.0479883423077615	0	0.0309630160905421	0.04838281028534	0	0.0325332329181882	0.104653835235597	0	0.0863873112849484	0	0	0	0.0483090921319438	0.034170414712676	0	0	0	0.0324601808014457	0.0584806244049678	0.04330444441824	0	0	0.243258246515646	0	0	0	0.694694270005799	0	0.0545474063032661	0.0563269301752804	0.0525274084922609	0	0.0334329379970103	0.57971091838675	0	0	0
SRR20002456	0.0520173938700126	0.141678152926543	0	0	0	0	0.249610509512458	0	0	0	0	0	0	0	0.0640744811256182	0.149436006553469	0	0	0	0	0	0	0.117541146782348	0	0.10089871293986	0	0	0.122772607147581	0	0	0	0	0	0.0523940955368576	0	0.055315768689082	0	0	0.240555965301092	0	0	0	0.706544986596917	0	0	0.0530866187947578	0	0	0	0.648002278600872	0	0	0
SRR20002459	0.0609089184863873	0.131551920640681	0.034606730538009	0.0546357685518344	0	0	0.218550859701139	0	0	0	0.0360453588830471	0.0368064117474316	0	0	0.0470896913510414	0.141315787173702	0	0	0.0839193101713938	0.0390796322085457	0	0.0340685594582305	0.0903276143221329	0	0.0748895910196311	0	0.0281816502790302	0	0	0	0	0	0	0.0527989360317199	0.15951309100345	0.0894325596748922	0	0	0.190440736176484	0.0551693518989277	0	0	0.591278003259494	0	0	0.0468600555138805	0.532579703733024	0	0	0.504158781717114	0	0	0
SRR20002464	0.0572935496864882	0.099081193020461	0	0.0385300918836729	0	0.0955400052356074	0.221998014734389	0.249310721640702	0	0.0646308674370513	0	0	0	0.0485521128197928	0.0488721426996988	0.174988304966675	0	0.0713659937977867	0	0.0559157486713703	0	0	0.0795777539830519	0.0608159237744096	0.0762344398600571	0	0	0	0	0	0	0.308990407227519	0	0.0383950684570734	0.0415148396672037	0.0649520688283664	0.131384001214236	0	0.206281767455668	0	0.0993443864974571	0.0647113164147054	0.708286301688875	0	0	0.0472503910294976	0	0	0	0.46334402846795	0	0.0745768609912951	0
SRR20002465	0.0204849115681489	0.0345748450462159	0	0.0130413391684147	0.0254990039043318	0	0.0840762857979488	0	0.0146190865868561	0.087355612209054	0	0.0146573092199711	0	1.17558923690208	0.0222400122518255	0.0715990552449758	0.0286417436282348	0	0	0.0211832578302383	0	0	0.0332373681100755	0	0.0306616682116278	0	0	0	0.0124262133278864	0.0132118312820483	0	0	0	0	0	0.0261063444759234	0	0	0.0844165543219313	0.0329497815713787	0	0.141679833769313	0.240384846156896	0	0.0204575763035581	0.0196483269786316	0	0	0.0552246124986968	0.175093609948273	0	0	0.041857383823649
SRR20002466	0.0568363638918288	0.111606776113274	0	0.0428410761743538	0.054172630405495	0	0.230359499358862	0.0571164218497693	0	0	0	0.0529816224957535	0	0	0.0476789949514501	0.193737182797487	0	0	0	0	0	0	0.0880807725887442	0	0.0796630118057505	0	0	0	0	0	0	0.0247292619022658	0	0.0448292720877171	0.0308789720902487	0.0458606797571633	0	0.0311188229852944	0.194841042617024	0	0	0	0.637356008515161	0.0337077512837747	0	0.0419891724425822	0.50806912466062	0	0	0.494454379621671	0	0	0.07067629481191
SRR20002468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78776481755481	0	0	0	0	0	0.773714704903542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554503377154026	0.0322818911200832	0	0	0	0.0659913702171407	0	0.0205707135423762	0.0207563442654766	0	0	0
SRR20002473	0.0253053901506463	0.040272167247848	0.0161305339774977	0.0140829740599891	0	0	0.0882262613021429	0	0.0122937659810009	0	0	0.0134102662425981	0	0.0184887251748525	0.0262580568262787	0.0641418866573628	0	0	0.0108027374466399	0	0	0.0127770804274372	0.0384725491138054	0	0.0330082598153093	0	0	0	0.0179104724122306	0	0	0	0	0.013877691880548	0	0.0156692411971492	0	0	0.0861272832231149	0	0	0	0.241677848757839	0	0.0118176737245367	0.0186604174524797	1.20321454540286	0	0.0843456083749938	0.194389145897238	0	0	0
SRR20002474	0.0663327229019862	0.131409779816887	0	0	0.122074618738169	0	0.235035362745916	0.0578932547312861	0.034461926827226	0	0.0425389230759686	0.162884925444945	0	0	0.0632635310354005	0.185031632344968	0	0	0	0	0	0.0342194237081538	0.0986894964588645	0	0.0876871523411822	0.0408403708348432	0.209005675396403	0	0.0460803883337162	0	0.0373979858190146	0	0.0297502837683465	0.0652119455452652	0.0331899574604785	0.0774267070569308	0	0	0.238761890678981	0	0.0403616281854261	0	0.67758484103869	0	0	0.0667091056032677	0.105236405093849	0	0.0591521141228104	0.567462850575924	0	0	0.0379140901102528
SRR20002475	0.0618606267687974	0.134582097504618	0.0328210850192326	0.0511993753066259	0.124812055861634	0	0.225416872274293	0.0377397790570035	0	0	0	0.0309007424891534	0.0853116369793116	0	0.0641693499332864	0.280018764342016	0.0281157790177889	0	0	0	0	0.0316885950497088	0.0953862822484984	0.0247295163831559	0.0807288366037878	0.146422238661584	0.0397899237436645	0	0.0488793897189338	0	0	0.0178727384322513	0.0368581691667279	0.041166658291472	0.0294171614220449	0.108527489828045	0	0	0.228025048510714	0	0	0	0.652034975732956	0	0	0.0512885734194836	0.0679651028988527	0.074838992520218	0.239890109655442	0.547628438450428	0	0	0
SRR20002477	0.063723935299579	0.139309563238907	0.0616892046757808	0.0538280851321475	0	0.077183240152649	0.226034457146848	0.0556909432995609	0	0	0	0.0517674966505472	0	0.0901236865269722	0.0557824597473384	0.200157904049227	0.0496901845830492	0.055046085789595	0	0	0.0341236922614581	0.034617744464621	0.0896872673381028	0.0479141958231855	0.0818337331094851	0	0	0.0266347829861142	0.0266984416329651	0	0	0.209746228732855	0.048653312233862	0.0742361002399071	0.0380753186792939	0.0952064880026741	0.0348621492366351	0.17161539186022	0.238576557249359	0	0	0	0.703307311859399	0.0612186472490823	0	0.0473792186867935	0.0600969944834422	0	0.0957963729474314	0.514534398865032	0.0333179981416821	0.052484915729147	0
SRR20002478	0.0443437574881143	0.088261999983507	0	0.0360461178978809	0	0.0576540495118801	0.169510898092376	0.0550430188774675	0	0	0	0	0	0	0.0440880055339215	0.143783786488446	0	0.0474247306025597	0	0	0	0	0.067430707828302	0	0.0623700875803271	0	0	0	0	0	0	0.205980644851702	0	0.0612711931357324	0	0	0.0465825455411645	0	0.144736381680832	0	0	0	1.01655944888499	0	0	0	0	0	0	0.364086366879701	0	0.0514298106522181	0
SRR20002479	0	0.0687320032403864	0	0	0	0	0.161404565789986	0	0	0	0	0.0673687547583381	0	0	0	0.139144454002533	0	0	0	0	0	0	0.0616167362876116	0	0.0678831614383469	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124223426536848	0	0	0	0.399714065111576	0	0	0	0.916954041291278	0	0	0.384158218097096	0	0	0
SRR20002481	0	0	0	0	0	0	0.158927325416741	0	0	0	0	0	0	0	0	0.229383431767607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606269155378648	0	0	0	0	0.234010021622579	0	0	0	0.232477312618741	0	0.63637245809898	0	0	0	0	0	0	0.381413142950616	0	0	0
SRR20002482	0.0556095449217208	0.0971138631199896	0	0.0425826823461482	0	0.110563261620988	0.23266136686349	0.0385297328688509	0	0	0	0.150897092908543	0	0.0427254250204335	0.0569093846517089	0.189552494021059	0	0.07288471232868	0	0	0	0	0.0819541000674355	0.0709329301503888	0.0824001101289197	0	0	0	0	0	0	0.364616697568245	0	0.0604412873756436	0	0.0513960459270569	0.178602976445713	0	0.195031153164379	0.0434321190328963	0	0	0.655312707379763	0	0	0.0465452587469896	0.0382124552477468	0	0	0.517450158242823	0	0.0882720472016406	0
SRR20002486	0.0581043282767833	0.111303211072721	0	0.044680380538193	0	0	0.252154948667988	0.116767243380311	0	0	0	0.039200675457555	0	0	0.0639982275162608	0.237640307823641	0	0	0	0	0	0.0335754535792084	0.0994944607714564	0	0.0854691541658517	0	0	0	0	0	0	0	0	0.0498955427695805	0.0313895961656824	0.0511369554739429	0	0	0.232722625244299	0.0469607478599105	0	0	0.778048087748572	0	0	0.0498955427695805	0.0443988886156534	0	0	0.544784777105675	0	0	0
SRR20002487	0.0532606215444506	0.0919780432886629	0	0.0290554079046333	0	0.0739670192589664	0.144068390396688	0.06238384422809	0	0	0.0234767810002124	0.0400803482580038	0.0299556259855168	0.032138804994835	0.0341025183506435	0.182014571546421	0	0.0426287682705976	0	0.0259942624257706	0	0.0219446236806123	0.0582142338039541	0.0426072635607211	0.0468296841682745	0	0	0	0	0	0	0.20392160660495	0	0.030016715991377	0.0250615500779976	0.0275673146472236	0.0979610392329596	0	0.141389837245148	0	0	0	1.02503502497378	0	0.0254603258910595	0.0292439309632888	0.0384705341429605	0.0365155304133772	0	0.318673835691108	0.0219446236806123	0.0574687670867194	0
