feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Bifidobacterium	Brevundimonas	Burkholderia	Comamonas	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Hylemonella	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Listeria	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacterium	NICIL.2	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Stutzerimonas	Tepidimonas	Thermoflavifilum	Thiopseudomonas
SRR20002456	0.00321303662708021	0.0145509051078058	0	0	0	0	0.0778508013374841	0	0	0	0	0	0	0	0.0102232983588916	0.025804219993082	0	0	0	0	0	0.0117836965294592	0	0.0139052231061916	0	0	0.0135977554863753	0	0	0	0	0	0	0	0	0	0	0.0410623006264653	0	0	0	0.436750067258542	0	0	0	0	0	0	0.351258695568623	0	0	0
SRR20002459	0.00281003969028564	0.0120819506799401	0	0.00267584097859327	0	0	0.0568961871299369	0	0	0	0.00139078664844817	0	0	0	0.00520121673498601	0.0212237295855293	0	0	0	0	0.00134605374455072	0.00626667317327087	0	0.00734026286680981	0	0.000919057843711367	0	0	0	0	0	0	0.00169578372047628	0.0244729650595354	0.00938170993558462	0	0	0.0288649228967402	0.00401782809551695	0	0	0.308282907150758	0	0	0.0023057778645325	0.278702257791659	0	0	0.224124048409135	0	0	0
SRR20002464	0.00389998931509777	0.00452772732129501	0	0	0	0.0120739395234534	0.0597953841222353	0.0712682978950743	0	0.00324553905331766	0	0	0	0.00288492360294903	0.00542258788332087	0.0367827759376002	0	0.00654450261780105	0.00323218292552623	0	0	0.0067849129180468	0.00412704348755209	0.00734587028528689	0	0	0	0	0	0	0.101212736403462	0	0	0.00199006304092318	0.0025643765359547	0.017149268084197	0	0.0309194358371621	0	0.0117400363286676	0.00499519179399509	0.396717063788866	0	0	0.0016962282295117	0	0	0	0.195934394700289	0	0.00714552836841543	0
SRR20002465	0.000544558457664012	0.00205162780268374	0	0	0.000520152476368146	0	0.00871903681794816	0	0	0.00833616798636926	0	0	0	0.842149739847493	0.000936579532228861	0.00578116681945828	0.00111809901811686	0	0.000309650887691301	0	0	0.00096403626118671	0	0.00128894088718793	0	0	0	0.00020592546718387	0.000237958317634694	0	0	0	0	0	0.000600997289410702	0	0	0.00584675789419092	0.00104640644806026	0	0.0232131389600306	0.0606275082865933	0	0.000454561401635506	0.000326429999832209	0	0	0.00178773812992219	0.0305456109656074	0	0	0.0023872100455019
SRR20002466	0.00368267903210724	0.00866075897842099	0	0.00175195410265296	0.00230201818511857	0	0.0607298250246154	0.00393020786921676	0	0	0	0.00320687360077449	0	0	0.00556664851455194	0.0339362035677156	0	0	0	0	0	0.00746436959905829	0	0.00820420578997453	0	0	0	0	0	0	0.000847098686997035	0	0.00224701177687201	0	0	0	0.00107537528122026	0.0278937496218309	0	0	0	0.345641017178501	0.00122939322431063	0	0.00132840475915444	0.266107251494799	0	0	0.207734451063549	0	0	0.00646050264855856
SRR20002468	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50920579920082	0	0	0	0	0.479261231527702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00314404586027103	0.00116049860287491	0	0	0	0.00643418285671957	0	0.000246914596356364	0.000547327355256606	0	0	0
SRR20002473	0.00061971840259146	0.00119005685278519	0.000335783676304536	0.000182705823871586	0	0	0.00889332942683043	0	0	0	0	0	0	0.000409853604901125	0.00101640402018652	0.00485075732386994	0	0	0	0	0	0.0013447807036314	0	0.00140568264492193	0	0	0	0.000413968600934269	0	0	0	0	0	0	0.000164599841325753	0	0	0.00614698107431024	0	0	0	0.0544899544716839	0	0	0.000334137677891279	0.874057254408807	0	0.00862585468467608	0.0355181767604776	0	0	0
SRR20002474	0.00353554566000582	0.0113637211245124	0	0	0.012057404133754	0	0.0649675162418791	0.00394578829987991	0	0	0.00191695197177531	0.0216496229497192	0	0	0.00785055233577241	0.0389544033953173	0	0	0	0	0	0.00835030246070994	0	0.0103455734819158	0.00221158077677579	0.0507507440309696	0	0.00293509961437192	0	0.00124564583379952	0	0	0.0049191821999448	0	0.00403902526348766	0	0	0.0493372716626761	0	0.00211088485607942	0	0.389387395854312	0	0	0.00358402888108185	0.0124825646878054	0	0.00378169124393027	0.286345633153572	0	0	0.00193186988595255
SRR20002475	0.0033964876519766	0.0139681456090842	0.00136051805450726	0.00279074463124192	0.0115235398468336	0	0.0591729204024826	0.00198789475455389	0	0	0	0	0.00736025845035551	0	0.0072472825695042	0.0822512487440447	0	0	0	0	0.00115619997211659	0.00791792662817474	0	0.00871356527842545	0.0227345932147167	0.0020047209495743	0	0.00314409472667048	0	0	0.000420654875510194	0.00145907148248393	0.00182203654649558	0.000826887298145753	0.00914143138037296	0	0	0.0427169016725238	0	0	0	0.363392930113601	0	0	0.00243739453581335	0.00564639030041969	0.00845876861097356	0.0723382161348788	0.254609175564519	0	0	0
SRR20002477	0.00468050649131081	0.0144463921837321	0.00392860003025422	0.00299427839225492	0	0.0077949119513085	0.058791076783442	0.00380847296251146	0	0	0	0.00285635472188359	0	0.00873368273996494	0.00601970083910981	0.0460086669454801	0.00315889696656908	0.00396864238616848	0	0	0.00157055018197026	0.00768813233553715	0.00263834633968375	0.00876037764390778	0	0	0	0.000903177583399329	0	0	0.0487048522437067	0.00310105800802627	0.00425783717888255	0.00132584689582759	0.00900953008070759	0.00159279593525596	0.0364785862378872	0.045367989250852	0	0	0	0.401068685987845	0.00426673548019683	0	0.00209554995951273	0.00439576084925388	0	0.00985041955490697	0.234621510753597	0.00150381292211317	0.00360826118294018	0
SRR20002478	0.00231405858651857	0.00334857889578569	0	0	0	0.00400196014374387	0.0337035827071763	0.00359359686377001	0	0	0	0	0	0	0.00239573124251334	0.0215343569639551	0	0.00270880975715997	0	0	0	0.00411085701840357	0	0.00465534139170206	0	0	0	0	0	0	0.0429870412719155	0	0.00247740389850811	0	0	0.00261352499183273	0	0.0154225198736796	0	0	0	0.740226505499292	0	0	0	0	0	0	0.110720897310247	0	0.00318523358379615	0
SRR20002479	0	0	0	0	0	0	0.032205739227888	0	0	0	0	0	0	0	0	0.0226206977910166	0	0	0	0	0	0	0	0.00586899460288436	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118559589465302	0	0	0	0.135517739699767	0	0	0	0.666588020172826	0	0	0.125342849559088	0	0	0
SRR20002481	0	0	0	0	0	0	0.0314446751705725	0	0	0	0	0	0	0	0	0.0634826460990804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362503708098487	0	0	0	0	0.0694156036784337	0	0	0	0.0498368436665678	0	0.321566300800949	0	0	0	0	0	0	0.101750222485909	0	0	0
SRR20002482	0.003552981687275	0.00577555172953514	0	0	0	0.0156675536077633	0.0644388793238378	0	0	0	0	0.0190327124745657	0	0	0.00737204570355298	0.0411175457818125	0	0.00682422914384098	0	0	0	0.00619815307559868	0.00647988730630772	0.00871810925027391	0	0	0	0	0	0	0.143715761465018	0	0.00328689935827203	0	0.00242604476443888	0.0322116137110659	0	0.0294099233056816	0.00242604476443888	0	0	0.363045860071999	0	0	0.00222257004226013	0	0	0	0.226076068242291	0	0.0100015651901706	0
SRR20002486	0.00446697786612467	0.00960400241216805	0	0.00259084716235231	0	0	0.0746096978089474	0.0163491389900163	0	0	0	0	0	0	0.00919080695955152	0.0601366895227034	0	0	0	0	0	0.00894512317691466	0	0.0097491791928171	0	0	0	0	0	0	0	0	0.00243450293703795	0	0.00198780515042548	0	0	0.0448149554418958	0.00274719138766667	0	0	0.483382842338016	0	0	0.00312688450628727	0.00165278181046613	0	0	0.264210573336609	0	0	0
SRR20002487	0.00234534048851088	0.00595271828450114	0	0.000758530195168947	0	0.00650199877065796	0.0223417658059819	0.00436808767562808	0	0	0.000621210073629741	0.00129691225898139	0.0010200923314341	0.00119010772000645	0.00128601383663701	0.0303521062291023	0	0.00216224699312528	0	0	0.000540561748281319	0.00284230854741468	0.00191812233261113	0.00260908230924491	0	0	0	0	0	0	0.042338191123453	0	0.000850076942861751	0.000529663325936937	0.000490429005497164	0.00871219882209851	0	0.0151902210635988	0	0	0	0.753336007079615	0	0.000725834928135803	0.00083917852051737	0.000904569054583658	0.00145384954074048	0	0.0819910109812503	0.000603772597878731	0.00392779141291507	0
