feature	Acidovorax	Acinetobacter	Actinomyces	Agrobacterium	Alcaligenes	Anoxybacillus	Aquabacterium	Azospirillum	Bacillus	Bifidobacterium	Brevundimonas	Burkholderia	Comamonas	Corynebacterium	Cupriavidus	Cutibacterium	Dermacoccus	Effusibacillus	Escherichia	Haemophilus	Halomonas	Herbaspirillum	Hydrogenophilus	Hylemonella	Klebsiella	Kocuria	Lactobacillus	Lawsonella	Limosilactobacillus	Listeria	Meiothermus	Microbacterium	Micrococcus	Moraxella	Mycobacterium	NICIL.2	Neisseria	Paraburkholderia	Paracoccus	Phocaeicola	Prevotella	Pseudomonas	Rothia	Salmonella	Sphingobium	Staphylococcus	Stenotrophomonas	Streptococcus	Stutzerimonas	Tepidimonas	Thermoflavifilum	Thiopseudomonas
SRR20002365	0.0585565627823114	0.104112469409498	0	0.0539922559446542	0	0	0.266028711920559	0	0	0	0	0.0642579243014922	0	0.0776466602833515	0.0882953512017317	0.428790553931117	0	0	0	0	0	0.0862287973371117	0	0.105329831007695	0	0	0	0.0766879285578906	0	0	0.0391028467061684	0.0444758519993544	0	0.0386076063440715	0.0442226726545192	0	0.0434173809987718	0.171418722159785	0	0	0	0.634339837146827	0.131336789328836	0	0.0541110362114796	0.0580055859094551	0	0	0.564288577946165	0	0	0
SRR20002368	0.0199703204466579	0.0388004002561595	0	0.0144928724989915	0.0352258025263047	0	0.0865497469082294	0.0145938764940074	0	0	0	0	0	0.0138978655664493	0.0321383574107276	0.0859336012372958	0.0187955206518404	0	0	0	0.0190671229132717	0.0279565540407522	0	0.0319088804685971	0	0.0130530672829467	0	0.02249585443141	0	0	0	0	0.0148927801031217	0	0	0	0	0.0628331390572205	0	0	0	0.215263150302392	0	0	0.0161241452284223	1.24709851148901	0	0	0.16901949152878	0	0	0
SRR20002369	0	0	0	0	0	0	0	0	0	0.443753488949846	0	0	0	0	0	0.024711871161223	0	0	0.342788913946318	0.955934420129433	0	0	0	0	0	0	0.0910467797109875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348213575570898	0.026023084437497	0	0	0	0.155966374470654	0	0	0.0235849477326196	0	0	0
SRR20002371	0	0	0	0	0	0.10758994713346	0.145350892014618	0.117257095211706	0	0	0	0	0	0	0	0.317971629498681	0	0	0	0	0	0	0	0	0.19403485543118	0	0	0.0712291631798297	0	0	0.334653563420668	0	0	0	0	0.168072369963016	0	0.106914921216064	0	0	0	0.439464093410426	0	0	0	0.408565261391715	0	0.511378653860653	0.279522458072154	0	0.110249364438646	0
SRR20002373	0.0573770142894126	0.124172391012351	0	0.0486620187256356	0.135975092890457	0.12952523551041	0.261145084722482	0.0673093245356748	0	0	0	0.044614663720957	0	0	0.0859607980727063	0.208809065801247	0.0396597151341086	0.0871019619732464	0	0	0	0.0844950120938811	0.0585901029805115	0.0917019498087005	0	0	0	0.0823702031878158	0	0	0.316742150466128	0	0	0	0.03821634173926	0.105345176013611	0	0.191079968546094	0	0	0	0.646651895823268	0	0	0.0469822519703623	0.0348659906821458	0	0	0.540068526394052	0	0.095747764331252	0
SRR20002375	0.064400672817053	0.111469821727206	0	0.0509250814858754	0	0.0861654160264291	0.260704471320843	0.0618899403944033	0	0	0	0	0	0.0665106719356284	0.088165103319281	0.254995045892191	0	0.0686307262002053	0	0	0	0.0865216263064125	0	0.0983429675155924	0	0	0	0	0	0	0.253128980920923	0	0.0447301146117608	0	0	0.0925912346475905	0	0.20542956076707	0	0	0	0.702609425237437	0	0	0.0420221259728819	0.0477138405291987	0	0	0.537335323931496	0.0402849826175025	0.0742198932158281	0
SRR20002377	0	0	0	0	0	0	0.147434708213008	0	0	0	0	0	0	0	0	0.209931957479874	0	0	0	0	0	0	0	0	0	0.0774262541971367	0	0	0	0	0	0	0	0	0	0	0	0.0867163353644704	0	0	0	0.37786928558455	0	0	0	1.00932270431204	0	0	0.265554893059923	0	0	0
SRR20002378	0.0637148267658151	0.0796941361082802	0	0	0	0	0.262839468576344	0.091587079122667	0	0	0	0	0	0	0.0704296997117537	0.176385546868627	0	0	0	0	0	0.0931238488452322	0	0.0927072274521796	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194441803881552	0	0	0	0.870052663627485	0	0	0	0	0	0	0.511025293738324	0	0	0
SRR20002379	0.0688105446453424	0.125152089326691	0	0.0561610153295593	0.0805305695435262	0	0.283965051925355	0.0441135486448982	0	0	0	0.0680836661245857	0.0464795731158367	0	0.0985563733462529	0.131245840960473	0	0	0	0	0.0430034686442031	0.0958676305182534	0	0.112324512562362	0	0.0480558536183724	0	0	0	0	0	0	0	0.040012816533946	0.0564629666726219	0	0	0.218850805066737	0	0	0	0.703398861222877	0	0	0.0543864017325044	0	0.0618798142415755	0	0.636284681325426	0	0	0
SRR20002380	0	0.0128737587665216	0	0	0	0	0.0420603882882712	0.0154889541465423	0.0216955024880933	0.0243979787559499	0	0	0	0	0	0.0268809670546804	0	0	0	0	0	0.0137341360977294	0	0.0148859928383404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0245103485957299	0	0	0	0.0972226072687607	0	0	0	1.42497083119942	0	0	0.0820654041404254	0	0	0
SRR20002382	0.0712834504315111	0.112310988560588	0	0	0	0.166100280380149	0.22651246314378	0.0464781171376931	0	0	0.03408338297929	0.143001712765684	0	0.0545274480018886	0.0769606542983802	0.232624572658061	0	0.0948369703043305	0	0.0317033727359425	0	0.0767051036346838	0.0748100716803184	0.0803622443706329	0	0.0846484979640414	0	0	0	0	0.40104836589903	0	0.0412016319437106	0.0359013192046024	0.0515251009146812	0.178006742977403	0	0.171902335061071	0	0	0	0.633214561440438	0	0	0.0400876698094658	0.0494392051289712	0	0.0395653583090686	0.451075105378731	0.0448974136662894	0.132458398444435	0
SRR20002384	0.0409018494388899	0.0474672107886281	0	0.0302705911582599	0	0.0690639217725645	0.152189901313512	0.0467634370251136	0	0	0	0	0	0.924728384856692	0.0452011299355292	0.14244116354819	0	0.0478152248667265	0	0	0	0.0532309640748964	0	0.0593698611470748	0	0	0	0	0	0	0.211377737005121	0	0	0	0.0320428638662506	0.110456853030641	0	0.107883825562999	0	0	0	0.386395589381309	0	0	0	0.0447094692672898	0	0	0.286417093834548	0	0.0651885525021236	0
SRR20002386	0	0	0	0	0	0	0.296771454435466	0	0	0	0	0	0	0	0	0.315612208771793	0	0	0	0	0	0.0937677495957997	0	0.111480262556445	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178303963081888	0	0	0	0.735249666974674	0	0	0	0	0	0	0.596538766087927	0	0	0
SRR20002388	0.0612115650442969	0.115979558017056	0	0.0437519005576417	0	0.074915464480827	0.254258908397153	0.159530891778456	0	0	0	0	0	0.0375586066448423	0.0760305153471965	0.202806062344209	0	0.0705514003479135	0	0	0.0380630135766351	0.0859547027022596	0	0.092853931536844	0	0	0	0	0	0	0.23800304201047	0	0.0805751260932559	0.0463769030318811	0.0354694566913743	0.0404910842850715	0	0.214154409313184	0	0.041237946125988	0	0.724768927380833	0	0	0.0661903395106272	0	0	0.14950706818692	0.502759646656294	0.0426031155040824	0.0517450582688635	0
SRR20002391	0.065385505005038	0.123027504281416	0	0.0416044805203746	0.073194534518463	0	0.256076977748325	0.114035350487536	0	0	0	0.039176443427875	0	0.0559788280064042	0.0878568531306613	0.419076735993477	0	0	0	0	0.0334044197472549	0.0911394400685881	0	0.0924201844551035	0	0	0	0.0810974790178789	0	0	0.0198807189450024	0	0.0550444119790603	0.0287829786477701	0.0388622971357535	0	0	0.209751145388331	0.0540320299433525	0.0253248548691963	0	0.701789656367668	0	0	0.0441013828859824	0.0277586360317004	0	0	0.490496696674748	0	0	0
SRR20002394	0	0	0	0	0	0	0.0521606910480179	0	0	0	0	0.0425551920567792	0	1.3732747909208	0	0	0	0	0	0	0	0	0	0	0	0	0.0498036673362908	0	0	0	0.0259482823861268	0	0	0	0	0	0	0	0	0	0	0.11152849284998	0	0	0	0.110129956154641	0	0	0.0798570008415479	0	0	0
SRR20002396	0.0452274969923587	0.110131681648298	0.0340424280484343	0.0395842248941697	0	0.0702086985838098	0.212664754438968	0.0410765682353694	0	0	0	0.0413969711960408	0.0363766037936763	0.0531686796408338	0.0677563395877383	0.168679076582075	0	0.0531410406889711	0.54595614802323	0	0.0280389921223653	0.0754032731105185	0.0385319355119461	0.0836964967058869	0	0.0329471255663355	0	0	0	0	0.198722222784321	0.0295174873724232	0.0602190760380795	0.0387976781955125	0.0313963444231135	0.0739646134315184	0.0917449847772627	0.173667516921407	0	0	0	0.587873310844245	0	0	0.0447706644495677	0.0599254471473471	0	0.125401708400671	0.441252965034992	0.0281955314072863	0.0571382356695467	0
SRR20002397	0.0613544297426112	0.122687632034292	0.0778364024670095	0.0645480981079447	0.138614678101175	0	0.282718488193427	0	0	0	0	0.0528618884408484	0.067591832519287	0.0709699559896776	0.0893530102420283	0.180502474366242	0.0373702912668884	0	0	0	0	0.0937577747983423	0	0.0997727121356474	0	0.0748446308605774	0	0	0	0	0.0281878681603142	0	0.165836885784407	0	0.0503927292503303	0	0	0.220112968736777	0	0	0	0.684576731564825	0.100952463700332	0	0.0576853626707425	0.083733136286046	0	0	0.576695464174974	0	0	0
SRR20002401	0.0454357904921462	0.09310085637042	0	0.0332218372287868	0	0	0.181221253542904	0	0.0245459032624801	0	0	0.0272364419304995	0	0.0591575350505079	0.066415234985948	0.233629253962162	0.0422043845210684	0	0.102185758482383	0	0	0.0620503150025168	0	0.0680737798145663	0	0	0	0.0250036172591017	0	0	0.0160633430759346	0	0.0331241378181778	0.0253041644653541	0.0272166070742474	0	0.179809331821019	0.148957340758059	0	0.0634816188966388	0	0.469055837612444	0	0	0.0389136462393846	0.197936891044176	0.023141841268786	0.727007904872732	0.359866911078267	0	0	0
SRR20002402	0.0684490681564169	0.0707110738125157	0	0	0	0	0.296205688497707	0	0	0	0	0.236588539085927	0	0	0	0.207788030506284	0	0	0	0	0	0.0999406919053019	0	0.11200875602098	0	0	0	0.0910764308161741	0	0	0	0	0	0	0	0	0	0.183715211006694	0	0	0	0.709979869100911	0	0	0	0	0	0	0.594410736173613	0	0	0.0711146678336341
SRR20002403	0	0	0	0	0	0	0.340567738559244	0	0	0	0	0.163557638856914	0	0	0	0.13546035759205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189697477860231	0	0	0	0.804176523948718	0	0	0	0	0	0	0.567957552503304	0	0	0
SRR20002406	0.0371336017226042	0.0552627113364755	0	0	0	0.0729487341598023	0.153056595767377	0.0960039204514106	0	0	0	0.0684667645584474	0.034630733804159	0.0477964430202213	0.0444453148657737	0.381665729205693	0	0.051907166570866	0	0	0	0.0554576127114096	0.0488380535343169	0.0612524553061541	0	0.0300792782485385	0	0.042205731550509	0	0	0.216514435830944	0	0.0501455843422586	0	0.040020731032917	0.0885722931901895	0	0.117486284894034	0	0	0	0.917160928381916	0	0	0	0.0376142298810029	0.0396599865365345	0	0.295317197134159	0.0299596423910841	0.0610170274434052	0
SRR20002410	0.0409431914360711	0.0852828241560871	0	0.0387086319596871	0.0523899734444124	0	0.211293755511893	0	0	0	0.0573836562681831	0.0392355728295752	0	0.741339472718701	0.0739391642949017	0.122993692576409	0.110084757997576	0	0	0	0	0.0727225035845269	0	0.0786627568345701	0	0	0	0.0362429050637857	0	0	0	0	0.0538092684565354	0.0409431914360711	0.0458351407012179	0	0	0.143363360671804	0	0	0.0352860566181693	0.507525942834683	0	0	0.0375416134738778	0.0332900947898417	0	0	0.418556747129548	0	0	0.066565656314911
SRR20002412	0.0481832373907958	0.0653723299306508	0.0821391064245131	0.0319983972933017	0	0	0.16388490399326	0	0	0.244459967334048	0	0.0344157857672714	0	0.238965151980566	0.0646298027589653	0.187499719467255	0.0287758765098151	0	0.0483164440391957	0.0243002322471197	0.0281555897448524	0.0592275856902297	0.0279266189413055	0.064079845546831	0	0	0.0485817650311802	0.064079845546831	0	0.0210441005695221	0	0	0	0	0.0232194771512206	0	0.0828035140815786	0.142819820987631	0	0	0.100896666052495	0.429483901457025	0.106551708752495	0.029492145960212	0.0317970794479276	0.646490019214175	0	0.306323025588048	0.329687889269546	0.0389672048492013	0	0
SRR20002416	0.0748195103204546	0.270701927085222	0	0	0.107947213445143	0	0.291541594161627	0	0	0	0	0	0	0	0	0.200193823771696	0	0	0	0	0	0.10383335197225	0	0.0998879242631823	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191303066461489	0	0	0	0.705283963093463	0	0	0	0	0.136284564142077	0	0.572647131761161	0	0	0
SRR20002417	0	0.121243832591289	0	0	0	0	0.305264556813467	0	0	0	0	0.132329796414822	0	0	0	0.205829722632527	0	0	0	0	0	0	0	0.105135698405155	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189509163300464	0	0	0	0.662953206570761	0	0	0	0	0	0	0.695504803925189	0	0	0
SRR20002419	0.0705363449953069	0.104015353426326	0	0.050959547274936	0.0486303727287444	0	0.24428953431653	0	0.0325425867134163	0	0	0.156005497455207	0	0	0.0753480491748596	0.459385168210974	0.0575904547533049	0	0.0567203306890983	0	0.0349937050257108	0.0895165588787735	0	0.0889842036917416	0	0.0259086130556567	0	0.0624069936359683	0.0467951036131156	0.0381620926526372	0	0	0.0418291384644115	0.0416022893518467	0.0374109356056594	0	0	0.202444789636771	0	0	0	0.660328535265558	0	0.0676543919003949	0.0447266526684364	0.0564273207345771	0	0	0.486228762129684	0	0	0.109000600994636
SRR20002420	0.0692355700076566	0.0827807490248383	0	0	0	0	0.294144768905589	0	0	0	0	0.0672861134851677	0	0	0.0886431820363501	0.234030686801826	0	0	0	0	0	0.0820968496747794	0	0.106437266209702	0	0	0.0585887126068942	0.081218179514121	0	0	0.0475067514328144	0	0	0	0.0716339950954464	0	0	0.183361306381649	0	0	0	0.720200705812085	0	0	0	0	0	0	0.616774330281296	0	0	0
SRR20002421	0	0.065615763969484	0	0	0.087496625412166	0	0.20031658295275	0	0	0	0.0593198395535295	0	0	0	0.0626722912770245	0.194248269794177	0	0	0	0	0	0.0797024762213225	0	0.0838776433316928	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132717752004113	0	0	0	0.446428829656996	0	0	0	0.774078968165659	0	0.0542427559170424	0.413557683185227	0	0	0.183732169972436
SRR20002422	0.0378312617757151	0.0678855393851971	0.0301058831594745	0.0264403781512678	0	0	0.137993041884094	0	0	0	0.0145867646108637	0.0177868441250149	0	0.0672970018166311	0.0402014457345014	0.525671318165371	0.0236049805807346	0	0.015755599642406	0.0310674983835808	0.0200326971697272	0.048771128717679	0	0.0537582975499673	0	0	0	0.0690001904796506	0.0235257543717667	0.0195134380194985	0.0182017987201429	0.0208097319263913	0.0187822486123185	0	0.0325643246136467	0	0	0.115608169527994	0	0	0	0.348708986815687	0.0204705566449586	0.0185572774067785	0.023486041120606	0.766328782855339	0	0.0866447402141017	0.286545013665169	0	0	0
SRR20002425	0.0795848565677567	0.14585121598035	0	0.0413176259595367	0.0367550994129615	0	0.262771228740542	0.106010472915945	0.0258275972114024	0	0	0	0	0.0647757025240292	0.0647392094829677	0.191807239228631	0.0357465918041439	0	0	0	0.0422213815321632	0.0919033424587824	0	0.101632292392538	0	0	0	0	0	0	0.0371698936481101	0	0.080662998783521	0.0602201676573406	0.0372965962598582	0	0	0.22344445288228	0.098466706388854	0.0303985189096384	0	0.783325531908206	0	0	0.0521725961385574	0.0846022708866814	0	0.0322796680776787	0.514622968167494	0	0	0
SRR20002427	0.0180725454133055	0.0355893852832519	0	0.0148325639291202	0	0	0.0751274842541709	0.0229030476499546	0	0.0826753444736965	0	0.0319872401624324	0	0.218131680388611	0.0263466495959194	0.0541574259102802	0.0389033417414061	0	0	0	0	0.0269848284875072	0	0.0268900663019591	0	0	0.0274537382350351	0	0.0149657746403568	0	0	0	0	0	0.0195352780490718	0	0	0.0581832963506154	0	0	1.19241458294167	0.191035195089203	0.0224781138430528	0	0.0113200393461996	0.0131506396934425	0	0.061414694677429	0.148430112237257	0	0	0
SRR20002430	0.0466611381341353	0.0724291604577708	0	0	0	0	0.155111197090271	0	0	0	0	0	0	0.0751109490630824	0.076396039790562	0.258754418441667	0.114967979936816	0	0	0.0986158014125693	0	0.0644899532457088	0	0.0598138443922219	0	0	0	0.0588163100139617	0	0	0.0272834387228942	0.0360447712201344	0.0361032634361662	0.0478893186072465	0.0370550802134514	0	0.200455741686654	0.104986426595151	0	0.0326024381520103	0	0.939522118260202	0.105107732698937	0	0	0.0947988392757867	0	0.104885232584898	0.348217038138884	0	0	0
SRR20002433	0.0689820789978815	0.114824529048139	0	0.0444481892719044	0	0	0.234615472593684	0.0330192515054056	0.0338153101464676	0	0	0.0589630710164316	0	0.0320530135373983	0.0812980839279561	0.467962987808392	0	0	0.0434015378017775	0	0	0.083114141750742	0	0.0965938674496772	0	0	0	0.0852912305956753	0.0529931130051216	0.0404587870535707	0.0300677739067063	0	0	0.0286259031731712	0.0326510007952764	0	0	0.200118893345545	0.174166076428408	0	0	0.623415545043759	0	0.0660195288542675	0.0403090242212442	0.0619287482246969	0	0	0.531147038762323	0	0	0
SRR20002435	0	0.0158057223116203	0	0	0	0.0288721002514562	0.0473664480100408	0.0208971019099903	0	0	0	0	0	1.29413518161741	0	0.0407854996084102	0	0.022212243623595	0.19173325626037	0	0	0	0	0.0187243347746241	0.0258395337880093	0	0.038397067862621	0	0	0	0.0877649296055901	0	0	0	0	0.028432278468528	0	0.0297675539969956	0	0	0	0.108907725547292	0	0	0	0.0187803185562136	0	0	0.0889233645952267	0	0.0213444824165445	0
SRR20002439	0	0	0	0	0	0	0.318959939999772	0	0	0.198743265552182	0	0	0	0	0	0.347920111353596	0	0	0	0	0	0	0	0	0	0.274348782035528	0	0	0	0	0	0	0	0	0	0	0	0.180729423200837	0	0	0	0.635948333769822	0	0	0	0	0	0	0.56643842395005	0	0	0
SRR20002441	0	0	0	0	0	0	0.0528020082008263	0	0	0.00789084054508504	0	0	0	0.0100971446543945	0	0.0142076968977419	0	0	1.4669317901781	0	0	0	0	0	0	0	0.015117773721451	0	0	0	0.0292375623059794	0	0	0	0	0.0135671156668191	0	0.0119872099711937	0	0	0.0141835939956963	0.0457805961125196	0	0	0	0.0563811545138507	0	0	0.0267556634151404	0	0	0
SRR20002442	0.0797158840836726	0.125485242755383	0	0.0513132013209597	0	0	0.293617928636407	0.043625964649213	0	0	0	0	0	0	0.0883108318839916	0.138060666875051	0	0	0	0	0	0.0966536142714528	0	0.105494477627183	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23010343824849	0	0	0	0.761776278957692	0	0	0.0455771652575404	0	0	0	0.590856430518155	0	0	0.0420636596407733
SRR20002443	0.0513044836773444	0.0822629021385338	0	0.0315815789046175	0.0382326445957274	0	0.181631379165399	0	0.0247695797013912	0	0	0.0968843207138692	0	0.623210287263339	0.062875391464517	0.303249917827734	0.0249937898425024	0	0.0236638429650994	0	0.0267616099876184	0.0681180238008004	0.0439395587154238	0.069869399458546	0.0648885947454922	0	0	0.0921114471952924	0.0310110254162476	0.0255675437742289	0	0	0.0347772366644792	0	0.0307580847456758	0	0	0.155526969904746	0	0	0.0495092658703036	0.46728137314329	0	0.0306126100804482	0.0327610723445439	0.34855886834772	0	0	0.374777142830659	0	0	0
SRR20002446	0.0347476500661231	0.0710015160184748	0	0	0.202673149793687	0	0.155533636723894	0	0	0	0.033356649578479	0.0381071397633087	0	0.213629860191477	0.0704606739179917	0.310624647867212	0	0	0	0	0	0.0553753698073495	0	0.0646635655336733	0	0	0.0327596658486462	0.0479022644789724	0	0	0	0	0.079523440408087	0	0	0	0	0.113321875971494	0.0301236040177525	0	0	0.356407241315401	0	0	0	0.351457403179716	0	0.691918261880919	0.328746021710526	0.0344815659254515	0	0
SRR20002448	0.0647556373578599	0.100641549972566	0	0.0450218474873228	0.0367443746204852	0	0.239271565884436	0	0	0	0	0	0	0.0550093091719619	0.0889229074099463	0.279813706507765	0	0	0.0391842722084875	0.30382078056627	0.0325095448744109	0.0925966754457536	0	0.0974146973592311	0	0.0592263999795526	0	0.0559149501305551	0	0	0	0	0.0597030334939936	0	0.0611107383077959	0	0	0.202529791621465	0	0	0	0.60536118579405	0.0787409037935697	0	0.0399967283595519	0.134363043925181	0	0.319105969355281	0.494136861293694	0	0	0.0400288843276734
SRR20002450	0	0	0	0	0.0435094999772196	0	0.0352328867944314	0	0	0	0	0	0	0	0	0.0786018524590971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026018763717845	0	0	0	0.0862983849151253	0	0	0	1.42180231260034	0	0	0.0681070696157482	0	0	0
SRR20002455	0.0648963797385684	0.128240153328755	0	0.0496279230481004	0	0	0.274688263336362	0	0.0402024467347388	0	0	0.111426169286278	0	0	0.0925646592390488	0.299594867000063	0.0543400547396468	0	0.0364100367624276	0	0.0349045748753399	0.0987213343865741	0	0.0997295258813492	0	0	0	0.0557188329072272	0.0394090062264382	0	0	0	0.032902275342119	0.0630668747932924	0.0413641407627503	0	0	0.220467921491234	0	0	0	0.694423913690837	0	0.0537257588004532	0.0436311810520483	0.0553202248063179	0	0.0357536640470507	0.569519130731115	0	0	0
SRR20002456	0.0567140523825798	0.120921603820635	0	0	0	0	0.282770891471936	0	0	0	0	0	0	0	0.101283405260476	0.161335919028844	0	0	0	0	0	0.108767066730304	0	0.118195419313154	0	0	0.116875315560067	0	0	0	0	0	0	0	0	0	0	0.204051418527313	0	0	0	0.721978314375582	0	0	0	0	0	0	0.634370762330191	0	0	0
SRR20002459	0.0530346655483054	0.110140476289403	0	0.0517516289491017	0	0	0.240851069650952	0	0	0	0.0373019019572881	0	0	0	0.0721821264947661	0.146203972630815	0	0	0	0	0.0366968409003115	0.0792452364431521	0	0.0857804950393663	0	0.0303206124208413	0	0	0	0	0	0	0.0411915422043291	0.157083591012633	0.0970113212626609	0	0	0.170724946449746	0.0634288628058461	0	0	0.588642249324251	0	0	0.0480369883629923	0.556152649117887	0	0	0.493166481241791	0	0	0
