name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Ideonella sp016213265	127276	S	1	19	20	0.00130
Curvibacter sp003987795	126972	S	1	20	21	0.00136
Sutterella wadsworthensis	129150	S	1	27	28	0.00181
Hydrogenophilus thermoluteolus	130841	S	1	14	15	0.00097
Hydrogenophilus thiooxidans	130842	S	1	4	5	0.00032
Tepidiphilus sp028684345	131058	S	1	12	13	0.00084
QFNR01 sp003248485	130416	S	1	53	54	0.00350
Agrobacterium tomkonis	119083	S	1	20	21	0.00136
Methylobacterium sp009806555	118310	S	1	7	8	0.00052
Hyphomicrobium_C zavarzinii	118825	S	1	1	2	0.00013
Sphingopyxis sp001468265	125395	S	1	19	20	0.00130
Sphingomonas_B sp018240865	125325	S	1	21	22	0.00143
Azospirillum brasilense	114111	S	1	11	12	0.00078
Amaricoccus sp946221765	120979	S	4	16	20	0.00130
Haematobacter massiliensis	121344	S	2	5	7	0.00045
Rothia amarae	45224	S	51	1919	1970	0.12766
Rothia kristinae	45231	S	14	65	79	0.00512
Citricoccus terreus	45087	S	1	4	5	0.00032
Actinomyces haliotis	42435	S	6	17	23	0.00149
Scardovia wiggsiae	42934	S	1	1	2	0.00013
Microbacterium paulum	44225	S	1	6	7	0.00045
UBA3913 sp002391425	44759	S	1	1	2	0.00013
Dermacoccus nishinomiyaensis	43368	S	1	12	13	0.00084
Pseudokineococcus lusitanus	45332	S	1	2	3	0.00019
Cutibacterium acnes	48418	S	45	2129	2174	0.14088
Cutibacterium modestum	48421	S	2	13	15	0.00097
Lawsonella clevelandensis	46364	S	13	26	39	0.00253
Lawsonella sp018376445	46367	S	5	30	35	0.00227
Lawsonella clevelandensis_A	46365	S	4	15	19	0.00123
Corynebacterium matruchotii	46098	S	2	26	28	0.00181
Corynebacterium falsenii	46039	S	1	6	7	0.00045
Mycobacterium sp018326285	46715	S	2	22	24	0.00156
Mycobacterium sp001905655	46660	S	1	4	5	0.00032
Gordonibacter pamelaeae	51779	S	1	10	11	0.00071
JACCTU01 sp025929895	52294	S	2	0	2	0.00013
Allomeiothermus sp003226535	98865	S	64	90	154	0.00998
Allomeiothermus silvanus	98864	S	45	108	153	0.00991
Meiothermus luteus	98873	S	1	4	5	0.00032
Streptococcus sp000187445	56205	S	13	310	323	0.02093
Latilactobacillus curvatus	55467	S	11	176	187	0.01212
Lactobacillus crispatus	55376	S	1	30	31	0.00201
Anoxybacillus_A tepidamans	53446	S	3	22	25	0.00162
Staphylococcus epidermidis	57090	S	1	66	67	0.00434
Staphylococcus hominis	57097	S	1	16	17	0.00110
Staphylococcus capitis	57076	S	1	12	13	0.00084
Pseudogracilibacillus auburnensis	54494	S	2	2	4	0.00026
Thermicanus aegyptius	57151	S	1	32	33	0.00214
NICIL-2 sp002898675	90773	S	12	36	48	0.00311
NICIL-2 sp026003495	90777	S	6	57	63	0.00408
NICIL-2 sp003695605	90774	S	1	0	1	0.00006
NICIL-2 sp026003475	90776	S	1	11	12	0.00078
Prevotella disiens	77364	S	1	32	33	0.00214
Thermoflavifilum sp014961315	83931	S	11	8	19	0.00123
BPGX01 sp026414605	76618	S	6	2	8	0.00052
BPGX01 sp026003255	76617	S	1	3	4	0.00026
Blautia_A wexlerae	60863	S	1	80	81	0.00525
UBA629 sp900316625	63770	S	1	2	3	0.00019
Enterocloster aldenensis	61569	S	1	9	10	0.00065
CAMYOU01 sp947283485	71418	S	2	2	4	0.00026
Peptostreptococcus anaerobius	70059	S	3	49	52	0.00337
Anaerotruncus colihominis	68117	S	3	62	65	0.00421
Pyrinomonas sp937135995	39495	S	10	17	27	0.00175
Jonquetella anthropi	143200	S	6	21	27	0.00175
GCA-2722955 sp002722955	112919	S	3	9	12	0.00078
Veillonella denticariosi	73008	S	1	4	5	0.00032
JAICNG01 sp025930755	102931	S	1	0	1	0.00006
UBA11096 sp030549905	52881	S	1	0	1	0.00006
