name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudoxanthomonas taiwanensis	141040	S	1	47	48	0.00063
Azospirillum brasilense	114111	S	14	349	363	0.00477
Sphingobium jiangsuense	124829	S	2	85	87	0.00114
Sphingobium yanoikuyae_A	124910	S	1	57	58	0.00076
Sphingobium limneticum	124833	S	1	48	49	0.00064
Erythrobacter cryptus	124268	S	4	28	32	0.00042
Sandaracinobacteroides hominis	124776	S	4	50	54	0.00071
Methylobacterium brachiatum	118245	S	1	8	9	0.00012
Azorhizobium caulinodans	120375	S	1	10	11	0.00014
Brevundimonas pondensis	114374	S	2	22	24	0.00032
Brevundimonas sp003248455	114401	S	1	3	4	0.00005
Phenylobacterium sp018241625	114672	S	1	2	3	0.00004
Paracoccus aeridis	121802	S	1	36	37	0.00049
Novispirillum itersonii_A	122988	S	1	1	2	0.00003
Roseomonas mucosa	114085	S	1	23	24	0.00032
Cutibacterium acnes	48418	S	131	21463	21594	0.28387
Corynebacterium sanguinis	46136	S	3	404	407	0.00535
Corynebacterium otitidis	46111	S	2	5	7	0.00009
Corynebacterium vitaeruminis_A	46264	S	1	3	4	0.00005
Corynebacterium pseudogenitalium	46125	S	1	13	14	0.00018
Corynebacterium sp902373425	46205	S	1	10	11	0.00014
Lawsonella clevelandensis_A	46365	S	11	120	131	0.00172
Mycobacterium goodii	46459	S	1	8	9	0.00012
Bifidobacterium bifidum	42758	S	2	19	21	0.00028
Bifidobacterium longum	42796	S	1	157	158	0.00208
Bifidobacterium pseudocatenulatum	42814	S	1	249	250	0.00329
Rothia sp946222285	45270	S	1	10	11	0.00014
Glutamicibacter sp002979865	45109	S	1	3	4	0.00005
Citricoccus terreus	45087	S	1	18	19	0.00025
Varibaculum cambriense_B	42679	S	1	4	5	0.00007
Brevibacterium sp001815905	42970	S	1	10	11	0.00014
Dermacoccus nishinomiyaensis	43368	S	1	57	58	0.00076
Collinsella aerofaciens_AS	50702	S	1	170	171	0.00225
Streptococcus sp000187445	56205	S	19	1920	1939	0.02549
Limosilactobacillus fermentum	55598	S	1	42	43	0.00057
Lactobacillus crispatus	55376	S	1	98	99	0.00130
Staphylococcus capitis	57076	S	1	52	53	0.00070
Jeotgalicoccus aerolatus	57008	S	1	31	32	0.00042
Pseudogracilibacillus auburnensis	54494	S	5	13	18	0.00024
Sulfoacidibacillus ferrooxidans	53409	S	1	3	4	0.00005
Bacteroides propionicigenes	76968	S	2	147	149	0.00196
Bacteroides sp900761785	77016	S	1	85	86	0.00113
Bacteroides cellulosilyticus	76930	S	1	42	43	0.00057
Bacteroides muris	76961	S	1	98	99	0.00130
Phocaeicola coprophilus	77224	S	1	100	101	0.00133
Alistipes onderdonkii	80996	S	3	373	376	0.00494
Alistipes putredinis	80998	S	2	359	361	0.00475
Parabacteroides massiliensis	81447	S	1	24	25	0.00033
Butyricimonas faecihominis	79232	S	1	74	75	0.00099
Thermoflavifilum sp014961315	83931	S	2	3	5	0.00007
BPGX01 sp026414605	76618	S	1	1	2	0.00003
Blautia_A wexlerae	60863	S	1	292	293	0.00385
Roseburia hominis	63055	S	1	196	197	0.00259
Agathobacter faecis	60474	S	1	242	243	0.00319
Clostridium_AP sp000509125	61489	S	1	29	30	0.00039
Dorea_A longicatena	61531	S	1	264	265	0.00348
Otoolea fessa	62712	S	1	300	301	0.00396
Hominenteromicrobium mulieris	64692	S	3	727	730	0.00960
Hominenteromicrobium sp900549945	64698	S	1	31	32	0.00042
Clostridium_A leptum	64444	S	2	290	292	0.00384
Fimivicinus sp900544375	64666	S	1	12	13	0.00017
Fimivivens sp023456995	68426	S	1	1	2	0.00003
CAG-170 sp900545925	66563	S	1	46	47	0.00062
Aedoeadaptatus sp943913915	71356	S	1	4	5	0.00007
Allomeiothermus silvanus	98864	S	5	30	35	0.00046
Allomeiothermus sp003226535	98865	S	5	19	24	0.00032
Pyrinomonas sp937135995	39495	S	5	26	31	0.00041
Chroococcidiopsis sp014696895	96492	S	1	3	4	0.00005
Ga0077546 sp913063055	98597	S	1	3	4	0.00005
Veillonella_A sp900765165	73072	S	1	2	3	0.00004
REEB421 sp018970845	112215	S	1	0	1	0.00001
