feature	Acetobacteraceae	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Akkermansiaceae	Atopobiaceae	Bacillaceae	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Bradyrhizobiaceae	Burkholderiaceae	Campylobacteraceae	Carnobacteriaceae	Christensenellaceae	Clostridiaceae	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Dehalococcoidaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Eubacteriales.Family.XIII..Incertae.Sedis	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Lawsonellaceae	Leptotrichiaceae	Methylobacteriaceae	Micrococcaceae	Moraxellaceae	Muribaculaceae	Nanosynbacteraceae	Neisseriaceae	Odoribacteraceae	Oscillospiraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Pseudomonadaceae	Rikenellaceae	Selenomonadaceae	Sphingomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Treponemataceae	Turicibacteraceae	Veillonellaceae	Weeksellaceae	Xanthomonadaceae
NS34	0	0.0550535885063005	0.0206759704851528	0	0.0611777479945631	0.000861736763083394	0.000385380358035722	1.14729677877655	0	0.0824946677395432	0	0	0.0145329791719119	0.00310704069977882	0.00708519078090004	0.0426022093271089	0	0.00485948041974488	0.00127816236556104	0.000385380358035722	0.000385380358035722	0.0364484258004377	0.184415743276145	0.0242996977948092	0.0399379546595321	0.019951969699967	0.000770760773307387	0.0250226716243036	0.252011476926681	0.00101962073896365	0.0107010167247229	0.00167983478396106	0	0.000667498393402141	0	0.000385380358035722	0	0.000861736763083394	0.0548911603978174	0.120115890012028	0.00144196172736971	0.0303152424174888	0.0332338604612146	0	0.00907908376889798	0.0121931906755462	0.00109002044688166	0.00423919653039881	0.0699501955643579	0	0	0	0.0295104280730932	0.000545010142496957	0	0.159455778542066	0.00369644686543162	0.0395639394585504	0.00857427653296202	0.00815705495644475	0
NS36	0.00222484634170666	0.0903337815155634	0.00726637567393073	0	0.552526192600287	0.00172335799715788	0	0.472309511876772	0.00381049523916486	0.119630303162271	0	0	0.0395537555122932	0.00499147974752815	0.0174296200483515	0.228275553569848	0.00374498010010149	0.0926577095456019	0.00500798068975105	0	0.0183295685284146	0.0409126642259649	0.0202258559883054	0.0541012478703643	0.0850574092286305	0.0212252575835894	0.00263247456124329	0.0017705820769919	0.243655624243155	0.0119676606465921	0.000406199185504988	0.00128451492781433	0	0.00114890501549344	0.020246245690736	0.000406199185504988	0.00198996273547862	0.00114890501549344	0.0701265263104434	0.511756674394683	0.00114890501549344	0.0137932771017999	0.0554041796072409	0.000812398438031958	0.0043937299900567	0.00979958038318852	0.0017705820769919	0.0306156030169265	0.241515135115969	0	0	0.0334505180150006	0.0703927708621062	0.0608780434543257	0.00211067439097701	0.211158562690149	0.00424085659558081	0.0398698585830281	0.00151985872628884	0.00852060886332618	0
NS38	0.00318162963422712	0.001574496330546	0.00828180225861994	0	0.378724734432161	0.00398838766429245	0	0.538718946890999	0.00231759696321441	0.367211637544085	0	0.0024894988289455	0.00578509879596643	0.00227259071791999	0.0235977470921118	0.087038081337481	0	0.121859167283464	0.00163878779521622	0	0.0283738716210316	0.0434980254839459	0.185545505414509	0.0425898111898464	0.0512520500635898	0.0192579440892187	0.00236174571558358	0.00170065052525453	0.522078261984449	0.0411096354027234	0	0	0	0.00411584492011844	0.0351876396334517	0.0059087651630406	0.0021318788435827	0	0.0550770533954582	0.324863649089267	0.0165891021915938	0.00674163880204955	0.0369083909418555	0	0	0.00421503671576434	0.00111333680228185	0.0254800886655222	0.123262943375979	0	0	0	0.0526149423964602	0.0483090266474755	0.00120254122900202	0.15730832950814	0.00287462662784751	0.0102141937379471	0.0519120436120772	0.0105720101870536	0.00352068664405924
NS39	0.00158501237435492	0.0389314737307509	0.0111875624216327	0	0.0495376069839595	0.00095579816965356	0	0.37391940709184	0.0394419624356426	0.197726778148529	0	0	0.0229312038262925	0.00419355910288722	0.0122124702522262	0.0675180360081391	0	0.066559560628642	0	0	0	0.00982908994734204	0.0845767979452346	0.0136352087907409	0.0370047430573727	0.0137685720259467	0.00243681879970668	0.00370179828425139	0.322904268996319	0.00282729245032493	0	0	0	0.00261756368026097	0.0231394852292282	0.0037325192707956	0.00185089597169226	0.00700743240171624	0.0613251365072447	0.933564099370121	0.0388256282242292	0.0336091189731227	0.041246930568059	0	0.00143369752734607	0.111809700276155	0.00165549149574658	0.00460870748630484	0.108235410585803	0.109296813447297	0	0	0.0411081134251019	0.048893853403074	0.00219001014792214	0.0872509296356867	0.00508015803341752	0.0113194894180527	0.0198614455993293	0	0
NS4	0.000847860853720822	0.00112161458345276	0.000423930388766655	0	0.00257867066483521	0	0	0.618991084714013	0.00152850330332191	0.159502889869898	0	0	0.0115479831543545	0.00152850330332191	0	0.0434991383096706	0.0130047374789303	0.037940803941856	0	0	0	0.0134397330186383	0.188829922908031	0.0118854610866329	0.0266298899338851	0.00846810383564138	0	0.00220280863214033	0.52561202378004	0.00652637151427503	0	0	0	0.00164187602414868	0	0	0	0.000847860853720822	0.0202393401529968	0.622171690923554	0.0423186726946438	0.00506949168803124	0.0163756428665368	0	0	0.0040662085276217	0	0	0.025335876022819	0	0	0	0.0374060140391475	0.00250800855657493	0	0.0436910735369685	0.00341784261353457	0.0099422123780444	0.0106913209680588	0	0
NS40	0.00209094648683392	0.0175850227387465	0.00521575675960362	0.00170725024272464	0.00375336988928568	0.0406518607589363	0.00147852190125598	0.219235990649552	0.00368808861274321	0.254253022047554	0	0.00236358198687445	0.0207476716611418	0	0.0072096967528468	0.0803877926906202	0.00220405129975668	0.125906162912868	0.000696981710834137	0	0.000492840474142669	0.0244216649321346	0.0785632172825614	0.0310069441616213	0.0581398716453934	0.0243219645504912	0.00435266278068008	0.00451697273372038	0.411419191861448	0.0965591952381611	0	0	0	0.00110202498069481	0	0	0.00184404117103316	0	0.021602489893122	0.928898792931985	0.00485393461261681	0.00925976378727401	0.0276597377319366	0	0.00533090983409435	0.109437812461488	0.00251300573803107	0.00790091572175336	0.0588784200132614	0.0716998079688994	0	0.00265403018521997	0.0344351590426414	0.00853635073943366	0	0.136281041429862	0.00712497207765831	0.00429649668901181	0.0213763633301441	0	0
NS41	0	0.0141230937293374	0.00080340810879326	0.00185539241645076	0.0361135695666647	0.00676968803293773	0	0.418563490539661	0.00449718680119548	0.044176238063022	0	0	0.0719037225534859	0	0.00602113151714706	0.0422418249382586	0	0.0227872429916308	0	0	0	0.0051128796224574	0.0211410296953917	0.0346917987645379	0.0250783131127456	0.0123163231455055	0.000327989957556053	0	0.363483712134332	0.0374168432482838	0	0	0	0.000568095291230853	0	0.000568095291230853	0.00086777995357349	0	0.0538913797289673	0.558235593457561	0.00521702321750707	0.00249789965057039	0.0153496914729374	0	0.00249789965057039	0.619548066049773	0.000463847854614539	0.0300205180206085	0.102113137997261	0.0553244450963563	0	0	0.0213007640345411	0.0306310435929684	0	0.240628286916053	0.00160681673615859	0.00266460611691708	0.006942294521659	0	0
NS46	0.00275026024750902	0.00254624575818546	0.0159132757677713	0	0.0512153114558887	0.00294015240683094	0.000600155268249787	0.445792434517265	0.00457066199112789	0.230365754142597	0.000848747770839751	0.00441023655285507	0.0736805255483604	0.00749600664795687	0.0474984444423839	0.252784906514708	0.00402597456470721	0.0152308212629063	0	0	0	0.126439222965875	0.1704301139316	0.0342786769178397	0.0956667436579679	0.0348729361521595	0.00931704946745788	0.00120031075266744	0.694390860354915	0.0348936038626157	0.00103949954184332	0	0	0.0063230698585678	0.0342207910745574	0	0.00134198829910523	0.000600155268249787	0.0542834768081215	0.436557161217147	0.00344763615902116	0.0130390785721436	0.068108766444871	0.00207900020692965	0.00754390584714945	0.0266273204630281	0.00103949954184332	0	0.0980430325008307	0	0.00768581269612517	0.0412437103908855	0.049666714623572	0	0.00134198829910523	0.0753279088046149	0.0072268888981583	0.115387177119848	0.00705028604779185	0.0124887460411789	0
NS51	0.00171253347970616	0.0124284782094874	0.00725225683126627	0.00159428180233678	0.00146652586521671	0.00770964397115855	0.00159428180233678	0.102781442045188	0.0004421740413912	0.320199428946457	0.00615881046874109	0.0218703673172561	0.00810527254224762	0.00482356786973527	0.00457389964846788	0.288348322995577	0	0.0252259810209119	0.00388007107550648	0	0.00197746365320121	0.0170403093103785	0.16014672965129	0.0279271911869254	0.0592761259554074	0.0145452829130486	0.00176869703009533	0.00946307865074564	0.774959879213042	0.0341801569524274	0.000625328546641912	0	0.0034816888044015	0.00708864826829329	0	0	0	0.00108310095538413	0.00153173636000568	0.53188559364789	0.00554045302340023	0.0195871162362315	0.14650187724244	0.029140674892862	0.0065585477186061	0.0101989761016464	0.0022976056630688	0.00428704937993663	0.00970786144954033	0.0004421740413912	0	0.00182313122810909	0.0745079671912478	0	0	0.024237382401188	0.00410056472642245	0.0229397229360005	0.0107859929605252	0.0054155301891355	0
NS55	0.00452142421577238	0.00218736639750002	0.0182184380869667	0	0.0134195530911764	0.00197854706391922	0.00174491424313224	0.242836024302275	0	0.127403380176734	0	0	0.00367203380061689	0.0050658544845426	0.0128058199797547	0.178886040864592	0	0.0775898113116805	0.000932695557228515	0	0	0.0655916910056775	0.115070058540737	0.0253232828905607	0.255781191874	0.0211986173604843	0.00161547656155961	0	0.785528216551073	0.00749072345374143	0	0	0	0.00147472148290404	0	0	0.00174491424313224	0	0.0206475603298505	0.574799156462859	0.00186539192582972	0.00523476398079662	0.0637743753661008	0	0	0.00519305167280528	0.00147472148290404	0	0.018002235620375	0	0	0	0.0607557710341445	0	0	0.0172872075959729	0.00466349401372976	0.0190587484161725	0.0056349306521154	0	0
NS58	0.00253341469291033	0.00470183097567123	0.0154454261224947	0.00430598568553162	0.00140039662217903	0.00235090899130251	0.00679528685052495	0.02385762517967	0	0.155593157660702	0.00242555968596194	0.0263174807881696	0.0265032055284621	0.00798915235397286	0.00358279325035385	0.125557115056224	0	0.096576071214375	0.00561750525468879	0	0	0.0151422931921549	0	0.00882675206723227	0.135661609993934	0.00706540724019413	0.00329776933045104	0.00345615201339476	1.20578812146209	0.00506684564594016	0	0	0.00438801235251946	0.00601596372155333	0	0.000422235343033163	0.0008444707613436	0.0008444707613436	0.00184048217505206	0.161153277950106	0.0139789319742233	0.00626280297890603	0.0556292410919515	0.00932761857570695	0.000597130966373776	0.0347921379440299	0.00211117822071383	0	0.00456718928113246	0.000422235343033163	0.00152239172245173	0.0059113290541516	0.0872200559467208	0.00152239172245173	0	0.00931805641154915	0.002152987852792	0.138554509077944	0.00775128792744533	0	0
NS6	0.00204960771981256	0.00124406415109955	0.0037469812726735	0	0.00458307502412679	0.00110274494689034	0.00318913787695815	0.765237347634942	0.00315428274831386	0.0058635593977736	0	0	0.00515093639457867	0.00404492699616423	0.0047138773979818	0.0680024970579463	0	0.0367600862105467	0.0013299605691753	0.000470211947296419	0	0.042169297503249	0.0455304467905768	0.0172102207877831	0.0659345057301719	0.0178844675359527	0.000879686084016338	0	0.548709732021942	0.0114892151931063	0.0006649801375609	0	0	0.00128772876015577	0	0.00110274494689034	0	0.00119881019036262	0.0464332941232413	0.437192079555554	0.00935723581126878	0.017187719439508	0.0482962818695759	0	0.0108660780068072	0.0248237718849199	0.000743470409335069	0.040600821422893	0.109987662267778	0	0	0.00429673151910658	0.0559052530369242	0.00033249005040212	0	0.176934312576334	0.00343931054160726	0.0013299605691753	0.00511864152121654	0.0173923628679263	0
NS62	0.00335255336046213	0.0222097617501044	0.0225114526488205	0	0.101879410764802	0.0054883836609998	0.00361081155640908	0.123965818039846	0.00164240667544337	0.180441269190471	0	0.00804619981255569	0.0507639042476156	0.0116138248342712	0.0241127214473908	0.15476573840102	0	0.00770364288779463	0.0759502563159627	0.000670509466287875	0	0.0904681234374113	0.0200494626374983	0.0576958141574255	0.130444995582995	0.0125264772021068	0.00348407617537515	0	1.06737485459034	0.0101246431328179	0	0.00755632927439294	0	0.00429336828325163	0	0	0.0014993051955518	0	0.0121807096312875	0.305883335655538	0.00250881914127401	0.00321565573603336	0.064206637294504	0	0.0014993051955518	0.00429336828325163	0.000948243651976242	0	0.09808601576533	0	0	0.00758602083845327	0.0644763978597592	0.000670509466287875	0	0.0530120423324905	0.00556969831236574	0.0103007432595687	0.00379298313424452	0	0
NS67	0.00169485885725853	0.00133990333480316	0.0321408644259694	0.00169485885725853	0.0786638690705103	0.006805915360486	0.00189491003534986	0.132304520129175	0.000599222844538421	0.375181363662193	0.00267980907519721	0.0224467589288255	0.0165419090274476	0.00169485885725853	0.0209486337516942	0.102955049207269	0	0.206184249979392	0.00558920737418287	0	0.00119844590423874	0.0688842743536698	0.187314905526038	0.0584013084829212	0.131396709920904	0.0363636074593864	0.00619844862157511	0	0.68605272716693	0.114513274124246	0	0.0081062246833191	0	0.00432107057114072	0	0.000847429124344148	0.00179766939426354	0	0.00456356079092038	0.570652173576001	0.0123536088823425	0.0171180632036738	0.0539828935799602	0.0115109484717482	0.00274598732990532	0.0870488428555586	0.00254228980731729	0	0.00529221725554508	0.00103788453602025	0	0.00254228980731729	0.0529602470747118	0.00762693514934205	0.00232078204197747	0.0381953446648696	0.00299611852594459	0.0640569511642732	0.0121631945255151	0.00508459604624317	0
NS7	0.0022512834897318	0.0173298871767164	0.0116099237350652	0.00924821464993414	0.00164089006655935	0.0068701525217067	0.0161419739410291	0.128735723105993	0.00214315786212594	0.328484859741741	0	0.00137862322620996	0.0553222758351237	0.00827183106756694	0.00444950060228317	0.082787966428261	0	0.209873252730797	0.0022512834897318	0	0.000889897301531689	0.0495788739865461	0.0558035789575597	0.0348587778904385	0.0430202604478967	0.012045173747578	0.00351481948977474	0.0040193524056057	0.392181944652413	0.182345317334828	0	0.000689311449341582	0	0.00560002151335806	0	0.000795948322676548	0.00137862322620996	0.000689311449341582	0.0198042563782637	0.862407267037218	0.0187397199430161	0.0061008655701075	0.104963426777526	0	0.000397974129822016	0.140331479517545	0.0027283764869553	0	0.0441823291145493	0.039469938262768	0	0.000889897301531689	0.0765572704330714	0.0681470243112385	0	0.0420170172857637	0.00305690197529458	0.111744017324876	0.0335992033905132	0.00564228687309487	0.0019898719097623
NS70	0.00367527778937313	0.0159439683274463	0.0120682899627086	0.00448762161799606	0.00171671690553296	0.00558485581954244	0.00121390186715382	0.151775746132882	0	0.210476896988786	0.00598807003202058	0.0439528040199001	0.0245270764432274	0.00483026923933725	0.00814318927661517	0.0959827682951038	0	0.160179390007898	0.00324969677761528	0.000495573260631994	0	0.0415751810807174	0.0267136093354359	0.0614798121731656	0.116258676691169	0.0131120112139403	0.0048556253563487	0.00131116392605831	0.665294091940627	0.00983700659877611	0	0	0.00590547103965907	0.00681305836655623	0	0.000495573260631994	0	0	0.00271436975949627	0.682538761795371	0.0117590450376395	0.00573670646923856	0.0419900536849533	0.0525502712440258	0.00085835813655608	0.269592991531049	0.00191934808513702	0.00483026923933725	0.0196249588327547	0	0	0.00451490242865544	0.120645356050952	0.0235979303752255	0	0.0418316513241622	0.00324969677761528	0.0612491069485125	0.0123896479817129	0	0
NS71	0.00524873318025547	0.0525013950034849	0.0353991424628971	0.00453844521604133	0.225369357868953	0.00237997482630535	0.00781158572060972	0.248088768379067	0.00430554569750747	0.409502975257991	0	0.00393040547756672	0.0487308229518257	0.0185059431028933	0.0398092038493114	0.136381308040291	0	0.177487115481253	0.0039953756017034	0	0	0.0568630319541034	0.00409089660111833	0.0673916461385222	0.210309745095588	0.0537948425247015	0.00777855494429517	0	0.757772340870606	0.0201897330053856	0.000507411880629434	0	0.00439432974200847	0.00587375069559205	0	0	0	0	0.0120506556426536	0.301284877171365	0.00189856247039824	0.0164896809867924	0.176974534154448	0.00160457787430729	0.0012429004636396	0.00838391804490291	0.00502314225144564	0	0.0306307840285099	0.00202964882893736	0	0.00386434320606511	0.0931517084055876	0.000507411880629434	0.00168289554436663	0.043589226469255	0.00365900711442846	0.122150014841104	0	0	0.00196519894395178
NS72	0.00429246659261308	0.0135676243494962	0.0454085128557024	0.0131580199753522	0.0389570342171629	0.00959836499720176	0.00120806416618	0.0263183187351085	0	0.502585622141394	0.00095505849407579	0.00770000266206314	0.00756857072559032	0.0143835605397285	0.0153053889699654	0.169519030429313	0	0.31295720409039	0.00104621419369414	0	0.00159811896730135	0.0209258072215066	0.0544719617935439	0.0243629513840834	0.15898346114069	0.0201075448866272	0.0135474381914326	0.00256269327373942	0.685578613137377	0.269257639541184	0.00302016427218518	0	0	0.00911080202885346	0	0	0.00310944971477036	0	0.0026673359708006	0.242388074104027	0.00362419955086849	0.0105578035475049	0.20695196988054	0.00846732769871772	0	0.0387101585911953	0.00295914438255104	0.00503563378723221	0.00452017650430461	0.0911850010692999	0	0.0442554029162898	0.155525975104556	0.00707007144984221	0	0.0129060204373907	0.00307997549891739	0.0282321473700324	0.0347269958004725	0	0.0012813455849803
NS77	0.000872508949557892	0.117616944564337	0.00282725553739481	0.00106860092900564	0.00157293832700409	0.00106860092900564	0	0.466135380978158	0.00406912156282665	0.0580363687729809	0	0.000755614891378555	0.0248920225651414	0.0021372030782576	0.00527130661810586	0.128313493484096	0	0.0452746278035198	0	0	0.00185087180656225	0.0160296973506429	0.354779628907947	0.0194867213880843	0.0618923227646776	0.0136712779210985	0.00359745386139244	0.00459624169415986	0.27695197236622	0.00179872402087661	0	0	0	0.00568809239324015	0	0.00222447163210103	0.00179872402087661	0.00174501856333319	0.0640350054355095	0.67745528203361	0.00880121542094032	0.00367595335593604	0.0574101831585904	0	0.00254378127698809	0.355168852372943	0.0013795580422968	0.00674438078620148	0.0671045141365086	0	0	0	0.0706295187250409	0.0128087086683064	0.00130876363190465	0.175118749514351	0.00115422095843873	0.00934657522208748	0.012431657618106	0.00123391414631411	0
