feature	Absiella	Acidaminococcus	Actinomyces	Adlercreutzia	Aeriscardovia	Agathobaculum	Akkermansia	Alistipes	Anaerococcus	Anaerofustis	Anaeromassilibacillus	Anaerostipes	Anaerotruncus	Asaccharobacter	Atopobium	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricimonas	Campylobacter	Catabacter	Catenibacterium	Christensenella	Clostridiales.Family.XIII.Incertae.Sedis.unclassified	Clostridiales.unclassified	Clostridium	Collinsella	Coprobacillus	Coprobacter	Coprococcus	Denitrobacterium	Dialister	Dielma	Dorea	Eggerthella	Eisenbergiella	Enorma	Enterorhabdus	Erysipelatoclostridium	Escherichia	Eubacterium	Faecalibacterium	Faecalitalea	Firmicutes.unclassified	Flavonifractor	Fusicatenibacter	Gemella	Gemmiger	Gordonibacter	Haemophilus	Holdemanella	Holdemania	Hungatella	Intestinibacter	Intestinimonas	Lachnoclostridium	Lachnospira	Lachnospiraceae.unclassified	Lactobacillus	Lactococcus	Lawsonibacter	Leuconostoc	Massiliomicrobiota	Megamonas	Megasphaera	Mesorhizobium	Mogibacterium	Monoglobus	Odoribacter	Olsenella	Oscillibacter	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Peptoniphilus	Phascolarctobacterium	Porphyromonas	Prevotella	Proteobacteria.unclassified	Ralstonia	Romboutsia	Roseburia	Rothia	Ruminococcaceae.unclassified	Ruminococcus	Ruthenibacterium	Sellimonas	Sharpea	Slackia	Staphylococcus	Stoquefichus	Streptococcus	Sutterella	Tissierellia.unclassified	Turicibacter	Turicimonas	Tyzzerella	Veillonella
NS6	0	0	0	1.49211640298483e-06	0	0.00396956933361732	8.60347968529551e-06	0.0500246310321544	0.000218706168088564	0	0	0.0736343888765833	5.50495711228871e-05	1.58735787551578e-06	0	0.384322644075982	0	1.56196014950752e-05	0	0.0462699899548819	0	0	0	0	0	0	0	0	0.00952452821898478	0.000308487129527736	0	0.0107938748177197	0	7.4351842889159e-05	0.000476429592757305	0.0442654744296806	0.00309436369537294	2.47310357005358e-05	0.000114829468714811	3.06360069974545e-05	0.000639292510785224	0	0.0952459488801555	0.103083877609247	0	0.00184936716644841	0.0011061027148169	0.0491959032325051	0.000158037350086351	4.96525543461335e-05	0.000593925822702983	4.49539750346068e-05	0	0.000285565681805288	0.0129417922533951	0.000685008417600078	0	0.000587830368461002	0	0.00656959803939714	6.74627097094205e-05	0	0	0	0	0	0	0	0	0	0.00546949553734969	0	0.00181092135870342	0.0380377932766695	0	0.000381854810534075	0	0.00144157492822841	0	0.000783996054717242	0.00326322682617031	2.74295440889126e-05	0	8.52728650727075e-05	0.0310481168490959	0	0	0.0141658991526779	0.00126883864421478	0	8.92095126039866e-06	0	0	0	0.0016726942349035	0	0.000186260573113021	0	1.33973004693532e-05	0	0
NS62	0	0	1.10979514307538e-05	0.00169825463536501	1.42611356549783e-05	0.000410302523186274	0.0103601253071304	0.0069571824413681	0	0.000202175723890689	0.000160679035932218	0.0810398147853771	6.92147598893872e-05	0.00355434680218963	0	0.00986377345038688	0	0.04402584139226	0	0.129433799138123	0	0	0	0	0.000251821632223433	0	0	0.0011963269962601	1.47436552824024e-05	0	0.000354062179945401	0.0749971142645615	0	0	0	0.0252961450809992	0.000493027832643536	8.39048018798536e-05	0	0.000178585875438845	0.00341318300452212	0	0.0413278060888723	0.0300750194710073	0	0.00394475879406765	0.000115214964370483	0.0573389332059339	1.42611356549783e-05	0	0.00146825361295953	0	0	0.000761094292323579	0.000128725513938357	0.00288251864093951	0	0.000303075939314257	0.00333458591854393	0.202611439114253	0.000614033032543107	0.000206893693581057	0	0	0	0	0	0	0	0.00180907330979674	9.53244330622234e-05	0	0	0.00178612682084813	0	0	0	0	3.05595764035249e-06	0	0	0	0	5.99396603844577e-05	0.00916808737422523	0	0.0465858760822044	0.197161540762373	0.000743187452816952	0	0	0	0	0	0.00338139032240407	0	0	0	0	0	0
NS67	0	0	0.000855004243475306	0.000989074367028536	0.000376423422134952	0.00443014640274086	0.0070074473661053	0	1.7607020329836e-05	0.000185974152233893	0.0114806576060696	9.83425448006047e-05	0.000421174598806618	0.00131095270743335	0	0.0109461011325973	0	0.207451929258074	7.9414997946031e-05	0.164537788388779	0	0	0	0	0	0	0	0.00100543422341834	0.0289666663524303	0	0	0.0206279081616352	5.50219385307374e-06	0.081977112854361	0	0.0648702419457694	0.000684656321784143	0.00225098418658482	0.000535143374149952	0.000122258747415299	0.0020748039394094	0.00194612596583218	0.0282569567079685	0.0465269547158075	0	0.012612275475185	0.00129873783707953	0.00265744958715756	0.000280685249091469	0.0151620287879918	0.00030764599897153	4.91529317541254e-06	0	0	0.00100330670846182	0.00315572826249191	0	0.00372370139329854	0	0.0157477556642977	0.0292249026506012	0	2.45397845847089e-05	0	0.00012236879129236	0	0	0	2.7877782188907e-06	0	0	2.04314798410805e-05	0.000256475596137944	0.000431592085835104	0	0	6.60263262368849e-06	0.000503304012386832	0	7.00612683958057e-06	0.0091632802803243	0	0.000380751814632703	0.000125193250803605	0.0133322558815059	0	0.0458461132484281	0.127254666071305	0.0189145983583728	0.000603443940512774	0	0.0040019289958023	0	0	0.0026818793278652	0	0	0.000972971279685207	0	4.61817470734656e-05	8.37067091514286e-05
NS7	0	0	0.000927732959768925	2.40061803205171e-06	0.000293157825561138	0.00209877561772756	0	0.022105173264783	0	0	9.26709166784668e-05	0.00588049038554243	0	1.30621863508696e-06	0	0.00969147151142452	0	0.222597307021995	6.04390892775372e-05	0.0252570082248351	0	0	0	0	0	1.69102358434231e-05	0	0.00190450207316314	0.0548283859949497	0	0	0.00873863797193812	0	0.00106396803308786	0	0.0586084062088596	0.0018716700912542	0	0.000505859643842191	9.10822723925502e-06	0	0.00037414338093653	0.0490040277075097	0.211481386437405	0	0.00500458253270074	1.93108538754748e-05	0.0150298105569932	0.000214078643328847	0.00701280542613106	0.000459330017868012	0.000495657017205971	0	4.30346085451623e-05	0	0.0326862855763208	0	0	0	0.031007088566107	0.112689211506063	0	0	0	0	0.000985065366887337	0.014922700628916	0	4.4129007942127e-06	0	0.000350913871155794	2.00169180025488e-05	0.000100684744520757	0.00108349070620146	0	8.52925465505431e-05	0	0	0.000209771652153695	0	0.0453112417164998	0	0	0.00443129376472298	0.0274396289576527	3.19140985437463e-05	0.000176974973451106	0.00437611485319215	3.04313638768908e-05	0	0	4.3069911751516e-06	0	0	0.00882181232610744	0	0	0.00675636293517777	0	0	0.00278143371898909
NS70	0	0.000159072545037297	7.15795126841716e-05	0.000853346829334581	0	0.00601910085982501	0	8.70857966135654e-06	0	0	0	0.0317525151975679	0	0.000469981369278173	0	0.00988805966642631	0	0.0703216554621496	0	0.0594874931952474	0	0	0	0	0	3.34246564700267e-05	0	4.88369629210606e-05	0.035476247474277	0	0	0.0131890499196461	0	0	0	0.02278405648272	0.000515121884717075	0.000241428141906744	0.000261977883841456	3.64319357775455e-05	0.000162267779301536	0	0.131207282928784	0.107610822471469	0	0.000960763087100018	0.000169472719309133	0.0283999626345546	3.94392150850643e-05	0.000520415949331353	0.000319116190684313	3.33306789916668e-05	0	0.000271156350894612	0	0.000395300599808123	0	0.000170381168266612	0	0.334281962883783	4.80538172680609e-05	0.00032851393852031	0	0	3.30174207304669e-05	0	0	0.000210916787265876	2.29305047198309e-05	0	0	2.12075842832316e-05	0.00032841996104195	0.000761562158803018	0.000372965285784572	0	0	0	0.00075435721879542	0	0.105828038381154	0	0.00105145135371738	0.000205810677608318	0.00213012485033303	5.5540689710738e-05	3.35186339483867e-05	0.0100018977185463	0.000380765416488449	0	6.60974931131738e-06	3.60247000379857e-06	0	0	0.0194863554412427	0	0	0.00167956549324925	0	0	9.50112306219223e-05
NS71	0	0	0.000345050604456889	0.00150755698574518	9.91065870950119e-05	4.33916756107758e-06	0.0265603483830851	0.0014846895726983	0	0.000909315954099418	0.0002617385872842	0.0430177695420377	0	0.00154921299433153	0	0.0626739382436655	0	0.240859771338887	0	0.09555675750497	0	0	0	0.00429985470297422	0.000446500342034883	1.58379615979332e-05	3.80544995106504e-05	0.0180440377776606	0.042109711946531	0.0123273146909677	0	0.00425325204336824	6.55214301722715e-06	0	0.000360541432649936	0.0235453645866216	0.000882456506896347	0.00164497842240451	0.00067677996450127	0.00015998510797693	0.00249415351410739	0	0.0834815050576252	0.00802850138820818	0.0144405760765637	0.00548197412163858	0.000469064013352486	0.011052814394928	0	0.000269549088894139	0.000620717919612148	0	0	2.62519637445194e-05	0	0.00783054856407182	0	0.00597568460673799	6.88625891943012e-05	0.000367180359018385	0.000348608721856973	0.000276621932018696	1.41456862491129e-05	0	7.38092402139296e-05	0	0	0	1.59247449491547e-05	0.00411027647223074	0.00011412010685634	4.80779765767396e-05	0.0801534069299543	0.00142658811905548	0	0	3.58415240545008e-05	0	0.00139777604644992	0	0.000142671829408231	0	0	0.00361209664454342	0.000915564355387369	2.95063394153275e-05	0.00133980476783392	0.144956270954111	0.0188582391788212	0.00012475106738098	8.27913170653602e-05	0.000196651073868036	0	0	0.00902954734454878	0	0	0.00687736362592991	0	0.00157134274889302	0
NS72	8.41541641367985e-06	0	0.00252112505466088	0.000182032535415533	0.0004061028285237	0.000234727198940444	0.00192646184434468	1.23478539901658e-05	0	0	0	0.0143966146431392	0	0.000100788375085334	5.67057498529268e-05	0.00039072699759964	0	0.3658855928071	0	0.0513560617738754	0	0	0	0.00135240460692927	0	0.000147584382245516	0	0.000226587053157118	0.0636405248703082	0	0	0.0101318467670644	0	0.00228887529139362	0	0.0370317646577678	0.000124579622423074	0	0.000786487515297182	1.1443393347574e-05	0.00010051310445498	0	0.0685407746587431	0.00517060487181826	0	9.43785018356619e-06	0	0.0549902239601849	0.00100693996583498	0.0105140796994989	0.000383491312458906	0	0.00282278234115312	0	0	0.000903752803827992	0	0	0	0.0378028763421409	0.195942274962327	2.13924604160834e-05	0	0	0	0.00242450506340662	0.00545236402417348	0	0.000246367214166842	4.58915465175906e-05	0	0.00423763405679698	4.16445139349858e-05	4.77791165543038e-05	0	0	8.23059184758501e-05	0	0	0	0.00456009393806883	0	5.93798074049373e-06	0.000126781787465906	0.007441902167245	5.12003372458466e-05	7.6210640232297e-05	0.0146918620563817	0.000159538992478033	0	6.03235924232939e-05	0.000159538992478033	9.24122830474189e-06	0	0.0283422966693827	0	0	0.00021203703412412	0	0	9.55975574843725e-05
NS77	0.000782187974304879	0.0162777387155856	0	0.000175891669693601	1.70390862327135e-05	0.00406438109164104	0	0.0333120396931104	0	0	0	0.00467470237725217	8.71631996523847e-05	0.000192617701848549	0	0.14374571171816	0.00388741609368081	0.00910777172847979	0.000319315159321717	0.0183326256820442	0	0	9.73598181853472e-05	0	0	0	0.000149729293194553	0.0276311815099171	0.01001835659668	0	0	0.00716446617973937	0	0	0.00035205167145386	0.0142406511095486	3.75664893319668e-05	7.32099321862257e-05	0.000186490786326549	0	0.000153530664138859	0.0309090813141867	0.0333207604852768	0.195435009660402	0	0.0267290938238277	0.00223695027368529	0.00862039125140863	3.04556895655588e-05	0.0050026041627069	2.56257123657345e-05	5.87200005867528e-05	0	0.000669086008208993	0	0.00034507503772078	0	0.000902266574133844	0	0.0149292359146014	0	0	0.000118379163406805	0	0	0	0	0	0	0	0.00280778202348675	1.13146688106995e-05	0.00810895033236057	0.0226629238517422	0	0	0	0	0.0334801944548821	0	0.249665725327962	0	0	0	0.055092777153707	5.63944560090596e-05	0.00139966478169353	0	0.00422506727755741	0	0	0	0	0	0.00736267413297661	0.000488274917293349	0	1.52054837772246e-05	0	0	0.000209120123947948
NS78	0	0	0	2.25039545255574e-05	0.000263635037156933	0.00542206166712683	0	0.000378756073345469	0	0	0.000186625536858453	0.0237658698250281	0	2.29879105368597e-06	0	0.000978317076847617	0	0.143643588659652	0	0.0419800987609032	0	0	0	0.0918252086394859	0	0	0	0.000559029687555579	0.0339244694692721	0	0	0.0838359418159046	2.29274160354469e-05	0	0	0.0411699563979832	0	0	0.000467259528912379	0	3.39374152925744e-05	0	0.145582255946428	0.0468496036521256	0.00111612355106595	0.00369246337723379	0	0.0671905167851673	7.31378522080614e-05	0.00279182124020019	3.21830747516035e-05	0	0.0116926797055708	3.18806022445396e-05	0	0.00736520554700701	0	0	0	0.120567658623237	0.00265486168900164	0	0	0	0	0	0	7.57391157688113e-05	0	0	0	0.000321770253014622	1.97817019619819e-05	7.28353797009975e-05	0	0	0	0	0	0	0.0072937010463371	0	0.000369923876139202	0.000824298076250657	0.0203306290678015	0	0.00256000631078639	0.0392411497149378	0.00148840671276025	0	0.000530476282888743	0.00213279414180927	0	0	0.0456640929079392	0	0	0.000951518012721752	0	0	0
NS79	0	0	0	0	0.000711360100229634	0.00197663041971111	0	0.00761353801753778	0	0	0	0.0296224456628493	0	0	0	0.0416954295462007	0	0.228647121510023	3.69593890329429e-05	0.0503747821426651	0	0	0	0	0	0	0	0.000537809575134761	0.0359065510925585	0	0	0.0274792336535567	7.4014901314346e-06	0	0	0.0360606366598402	0.00152475502869976	0	0.000417511329686834	7.93016799796565e-06	5.92119210514768e-05	0	0.139264515848104	0.160087118422544	0	0.00178015449985848	0.000617928302726329	0.0924021252657988	0	0.00247901857778829	0.0014336301891595	0	0	0	0	0.000738995534161938	0	0.000279526406522232	0	0.00216142736487582	0	0	0	0	0	0	0	0.000345130523596311	0	0	0.000346716557195904	1.92246496920379e-05	0.000346620433947444	0.000787970329252405	0	0.00267967585894894	0	0	0.000149423589731365	0	0	0.000171147443883368	0.00150764509047384	0	0.00618250315608671	0	0	0.121142880432147	0.000266117213362035	0	0	0	0	0	0.00212057498428024	0	0	0	1.0621618954851e-05	0	0
NS81	0	0	4.38412818520775e-05	6.00723756602907e-06	6.87366606112942e-05	0.00111613318738827	0.000106050847800282	0.000167682794751754	0	0	4.52853293439115e-05	0.143489338597368	0	1.22455227307516e-05	0	0.000651034371218401	0	0.0664234698150753	0	0.0519132185219308	0	0	0	0	0	0	0	0.00369058105582976	0	1.90614268922076e-05	0	0.00553324341730951	0	0.00103665281343773	0	0.0652905856767817	0.0040547120713706	0	0	4.41300913504443e-05	0.00476402819935942	0	0.0981579730194167	0.0210038440544233	0	0.000202108886957074	0.000189054697630896	0.059035722846853	0	0.00215925533358941	0.00253776906214892	0	0	0	0	0.0280453661960035	0	0	5.33719952981814e-05	0.26953319720779	0.000129675464766685	0.00392936874907942	0	1.53646653131128e-05	0.000365112967835286	0	0.000121242227414375	0.000563178521815225	0	0.00408313092600989	0	0	0	3.13069496229592e-05	0	0	1.25343322291184e-05	0	0	0	0	0	0.0024242091673911	0.00150683467677885	0.0117946333419013	0	0.00335082556195108	0.131157750636103	0.0013380544059333	2.28737122706492e-05	0	0	0	0	0.0074039780620305	0	0	0.00235622341147556	0	0	0
NS83	6.94722864888127e-05	0.00350506306299679	0.00042727065409698	0.00116723556392554	7.50355867304714e-05	0.00152737879361903	0.0059802259159675	0.00532058402698339	0	0	4.22994729117854e-06	0.00539552765833796	2.54256614350188e-05	0.00125431730489828	0	0.0169299962114385	0.000643963497393985	0.0618931864744677	7.70586050001655e-05	0.043363074767077	0	0	0	0	8.58863210861033e-05	0	0	0.00486319798728073	0.0878180276675335	0	0	0.028279450548238	0	0	1.5586436214234e-05	0.0662047901394411	0.0002005546748274	5.58169131683776e-05	0.00105527989377315	9.07139783206006e-05	0.00190862578208047	0	0.0478157839563617	0.197835508384491	0	0.00419353296232404	0.000374304357581353	0.0656073100845622	0.000274072997855601	0.00704244844062074	0.00137197420835617	6.02307712113466e-06	0.0822730725233659	0	0	0.00599774341507553	0	0.000245796719767831	0.00326179511606608	0.0261921094931052	0.018387626852441	0.00014763435599972	3.91270124434015e-05	0	2.12416918317879e-05	0	0	1.99083388813077e-05	0	0	0.000450443408822567	5.43916048420023e-05	0.0229721080953835	0.00335480797878406	0	0.000373200893070611	0	0	0.00984745522692748	0	0.0213180607714688	3.53108643437513e-05	0.000105288905399987	0.000851644713853261	0.0724861699114654	0	0.000812287812970122	0.030602519209478	0.00164834609060915	0	9.5633590930993e-06	0.000108323432804529	0	0	0.0329494962684508	0	0	0.00267659110386911	0	0	0
NS86	0	0	7.98559709803169e-05	6.48030623311887e-05	6.21295727641621e-05	0.0149094120025849	0	0.00453662119855211	0	0	1.42392379113374e-05	0.0286090699760903	0	7.07312348493782e-05	0	0.00171882131424446	0	0.104353737076366	0	0.0482807805682874	0	0	0	0	0	0	0	0.000114960051382145	0.014278526584105	0	0	0.137922827631352	0	0	0	0.0327137482515524	0	0	0.00023009446077953	0	0.00043258223581259	3.45228870176916e-05	0.0172807972485375	0.282039607515458	0.00200331547577914	0.00266715455913954	0.000253807150852288	0.038150289286101	0.000310008551098261	0.00152877107763192	0.000180286187759056	0.000295943671202164	0	0.000563408866581654	0	0.00122207532882323	0	0	0.000926829089682033	0.098299736190511	0.0177637108314163	0.000211496272487171	0	0	0	0	0.00150627889366585	0	0	0	0	0.000182785319310842	0.00138114795806132	0.000444729177541037	0.000348541672466492	0	0	0	0	0	0.0134017963641356	0	0.000582995083627044	0.000194641664347221	0.0657571493905868	0.000191793816764953	0.00163861662723366	0.0366787657568065	0.00189033148190306	0	1.37161638656148e-05	0	0.000184005825417528	0	0.0234780041842436	0	0	0	0	0	0
NS9	0	0	0	0.000199251536314745	0	0.00437829144999524	3.76265366688145e-06	0.0417877356853329	0	0.00011643087863586	0.000199166982299758	0.0433245894617203	0.000474686240131965	0.000549220604342212	0	0.112208631620521	0	0.00212936603640245	0.000709069969673434	0.0471863827111729	0	0	0	0	0	0	3.28915118295929e-05	0.0124110919817047	0.0106516920378739	0.001064535048675	0	0.0175693942199467	0	0	0.000141078374004308	0.0236332276816824	0.000498784134403004	0.000510283480441113	7.46611952327263e-05	9.300941648471e-06	0.0014429142657378	0.000564144387987259	0.266023884226275	0.100732326551495	0	0.00729688466227795	0.0005480791251399	0.129192277901652	0	0.000403956806596093	0.000373855577261041	0	0	0.000989112867307397	8.81475606230092e-05	0.000682942779042729	0	0.00127059318319612	0.00043760930456056	0.00645451528797893	2.4520664345969e-05	0.00105147145335965	3.75842596613214e-05	2.66345147206215e-06	0	0	0	0	0	0	0.00970295371272241	0	0.00611866674045414	0.0200954454176565	0	0	0	0	0.00599099017782513	0	0.00099372106112414	0	0	0.00019003514868126	0.0295635926307625	0	0.00315509079219883	0.0773378371311262	0.00193205924243238	4.77730184671465e-05	0	0	0	0	0.0073908241729275	0	0	0	0	0	0
