feature	Absiella	Acidaminococcus	Actinomyces	Adlercreutzia	Aeriscardovia	Agathobaculum	Akkermansia	Alistipes	Anaerococcus	Anaerofustis	Anaeromassilibacillus	Anaerostipes	Anaerotruncus	Asaccharobacter	Atopobium	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricimonas	Campylobacter	Catabacter	Catenibacterium	Christensenella	Clostridiales.Family.XIII.Incertae.Sedis.unclassified	Clostridiales.unclassified	Clostridium	Collinsella	Coprobacillus	Coprobacter	Coprococcus	Denitrobacterium	Dialister	Dielma	Dorea	Eggerthella	Eisenbergiella	Enorma	Enterorhabdus	Erysipelatoclostridium	Escherichia	Eubacterium	Faecalibacterium	Faecalitalea	Firmicutes.unclassified	Flavonifractor	Fusicatenibacter	Gemella	Gemmiger	Gordonibacter	Haemophilus	Holdemanella	Holdemania	Hungatella	Intestinibacter	Intestinimonas	Lachnoclostridium	Lachnospira	Lachnospiraceae.unclassified	Lactobacillus	Lactococcus	Lawsonibacter	Leuconostoc	Massiliomicrobiota	Megamonas	Megasphaera	Mesorhizobium	Mogibacterium	Monoglobus	Odoribacter	Olsenella	Oscillibacter	Parabacteroides	Paraprevotella	Parasutterella	Parvimonas	Peptoniphilus	Phascolarctobacterium	Porphyromonas	Prevotella	Proteobacteria.unclassified	Ralstonia	Romboutsia	Roseburia	Rothia	Ruminococcaceae.unclassified	Ruminococcus	Ruthenibacterium	Sellimonas	Sharpea	Slackia	Staphylococcus	Stoquefichus	Streptococcus	Sutterella	Tissierellia.unclassified	Turicibacter	Turicimonas	Tyzzerella	Veillonella
NS67	0	0	0.0292446239858313	0.0314547393649992	0.0194028519334226	0.0666085878085509	0.083808573080927	0	0.00419608432547869	0.0136376567698643	0.107353918372898	0.0099169435171195	0.0205239796686654	0.0362149965341912	0	0.104815432978528	0	0.47289886099763	0.00891162725221242	0.417670795545583	0	0	0	0	0	0	0	0.0317138986915763	0.171028531682533	0	0	0.144122609097346	0.0023456777153911	0.290380123848778	0	0.257533707474762	0.0261689248974963	0.0474623555439981	0.0231352298644592	0.0110572930747376	0.0455657817501955	0.0441292391345146	0.168899952460701	0.217409751821924	0	0.112541806543954	0.0360458106697026	0.0515733161818682	0.0167544476013534	0.123447493238531	0.0175407398029812	0.00221704786344424	0	0	0.0316803161217706	0.0562054570403054	0	0.0610600735218407	0	0.125821782640337	0.171796750801452	0	0.00495378494900737	0	0.0110622684378853	0	0	0	0.00166966487938858	0	0	0.0045201348421317	0.0160155401318484	0.0207762891467032	0	0	0.00256956166599004	0.0224363204061956	0	0.00264691201243628	0.0958718229841477	0	0.0195141012713779	0.0111892124656958	0.115723508874548	0	0.215787831731477	0.364762810185587	0.137967641876989	0.0245675672609796	0	0.0633030717896735	0	0	0.0518100401008374	0	0	0.0311975480004435	0	0.00679576765412835	0.00914926471690974
NS7	0	0	0.0304634206542119	0.0015493934145475	0.0171226889597172	0.04582843603959	0	0.149231366699388	0	0	0.00962672215517265	0.0767597120629405	0	0.00114289947231726	0	0.098604982423316	0	0.491333647798174	0.00777433643114482	0.159601249167962	0	0	0	0	0	0.0041122173049311	0	0.0436544653552259	0.236348922596494	0	0	0.0936173695117487	0	0.0326243098013713	0	0.24452113375726	0.0432763096232946	0	0.0224932204198391	0.00301798855078298	0	0.0193439926421487	0.223217598002677	0.477849981420527	0	0.0708022139729297	0.00439442580774563	0.122905323066417	0.0146319486613529	0.0838406832248959	0.0214336269241477	0.0222651955037591	0	0.00656012392300447	0	0.181793175197012	0	0	0	0.177011231994546	0.342339909723728	0	0	0	0	0.0313909061383236	0.122464387178194	0	0.00210069209677647	0	0.0187337910121773	0.00447404197152606	0.0100343472055477	0.0329223670147902	0	0.00923552768391483	0	0	0.0144840022729781	0	0.214505588617887	0	0	0.0666172254974901	0.166416182236076	0.00564928650829055	0.0133035865270872	0.0662005532769558	0.00551649096538764	0	0	0.00207533066246244	0	0	0.0940631518392228	0	0	0.0822899395487881	0	0	0.052763778697892
NS70	0	0.0126127308876582	0.0084605685757471	0.029216257006527	0	0.0776609058886016	0	0.00295103455439961	0	0	0	0.179149098343143	0	0.0216807521833261	0	0.0996033326863785	0	0.268392992712197	0	0.246385875066758	0	0	0	0	0	0.00578143830540627	0	0.0069884016740657	0.189483224049016	0	0	0.115097545396548	0	0	0	0.151523028609093	0.022698245729804	0.015538583384319	0.0161864376719836	0.00603592397357608	0.0127387816138461	0	0.37065438840277	0.33422895076051	0	0.0310011440664547	0.0130185365476338	0.169330928532371	0.00628010617584337	0.0228146061106372	0.0178647737604064	0.00577330488625337	0	0.0164675700401868	0	0.0198834780235695	0	0.0130533844548781	0	0.616485525252514	0.00693214158906947	0.0181259460064053	0	0	0.00574611034702808	0	0	0.0145234850350921	0.00478859895912398	0	0	0.00460518557774505	0.0181233529062465	0.0275999196195288	0.0193135098496227	0	0	0	0.0274690185497238	0	0.331341885500097	0	0.032431775732474	0.0143465953627803	0.0461696767181354	0.00745263161556164	0.00578956029890776	0.100176957108247	0.0195144498702646	0	0.00257094610489939	0.00189801852723753	0	0	0.140050920271867	0	0	0.0409939830935965	0	0	0.00974752480474177
NS71	0	0	0.0185766062132404	0.0388370335050457	0.00995539357868957	0.00208306837074954	0.163703659363432	0.0385412107072114	0	0.0301594380973081	0.0161790428075484	0.208923833548664	0	0.0393702130589294	0	0.253039307457727	0	0.512978634732065	0	0.314270266314949	0	0	0	0.0656203611093998	0.0211321274851715	0.00397970416140639	0.00616887203915151	0.134735383543075	0.206674703456315	0.111257829442746	0	0.0652632807207685	0.00255971821251283	0	0.0189890697777774	0.154053612766277	0.0297105403119701	0.040569461411796	0.0260179302918977	0.0126488592548856	0.0499622845500177	0	0.293110716242397	0.0897222351249105	0.120460061923638	0.0741081699944484	0.0216595792215576	0.105327003800812	0	0.0164186878671901	0.024916789367636	0	0	0.00512368943922273	0	0.0886062837484228	0	0.0773797494414927	0.00829844382626972	0.0191631236569916	0.0186721514223009	0.0166327220366005	0.00376108401259033	0	0.0085913361137872	0	0	0	0.00399059262295379	0.0641554386431152	0.0106829044858366	0.00693388398329351	0.28703916130287	0.0377791876597416	0	0	0.00598681486832817	0	0.0373955584485613	0	0.0119448154028516	0	0	0.0601369613720621	0.0302629131326023	0.00543200051803352	0.0366115221577314	0.390586957502977	0.137760627582608	0.0111694339756213	0.00909909896456671	0.0140236930146256	0	0	0.0951675184341148	0	0	0.0830252236072796	0	0.0396505545822889	0
NS72	0.00290093778288969	0	0.0502319280795726	0.0134923527143821	0.0201533573779274	0.0153214087752808	0.0439055828117415	0.00351395856743737	0	0	0	0.120275673247339	0	0.0100395100162414	0.00753039319907662	0.0197681030299455	0	0.649621163193078	0	0.228604713675072	0	0	0	0.0367833483131567	0	0.0121487301064902	0	0.0150533773327824	0.25502617511431	0	0	0.100827828446169	0	0.0478604611660045	0	0.193644340984908	0.011161755960762	0	0.0280480621320903	0.00338281495182008	0.0100257903560555	0	0.264889818229018	0.0719690297802266	0	0.00307211325877172	0	0.236704137198771	0.0317376452102073	0.102718724483969	0.0195841860783133	0	0.0531548904657056	0	0	0.0300670116823916	0	0	0	0.195675937917365	0.458555920904127	0.0046252149099919	0	0	0	0.0492591819794109	0.0739073904690243	0	0.015696733707806	0.00677438178331576	0	0.0651431766931286	0.00645330086361541	0.00691229900407151	0	0	0.00907238538990984	0	0	0	0.0675798959080488	0	0.00243679964168908	0.0112599798268956	0.0863738179434591	0.00715550215530353	0.00872998146226859	0.121508771228481	0.0126312104499153	0	0.0077669044954165	0.0126312104499153	0.00303994354744444	0	0.169157268009158	0	0	0.0145620061250871	0	0	0.00977755613317379
NS77	0.027971270953727	0.127932932375509	0	0.0132628045031063	0.00412785452873679	0.0637957636278244	0	0.1835446891845	0	0	0	0.0684251771920744	0.00933625900693508	0.0138791235426522	0	0.388864695528414	0.062389613705566	0.0955801095085563	0.0178703428199162	0.135815177709197	0	0	0.00986726801065802	0	0	0	0.0122366975424383	0.167001478776032	0.100259624664054	0	0	0.0847445674868998	0	0	0.0187641411386842	0.119619262602913	0.00612918915967674	0.00855638468166956	0.0136565874367477	0	0.0123910662173966	0.176728307841446	0.183568986300774	0.457916612620064	0	0.164227574930927	0.047314059735948	0.0929799771512748	0.00551869538510597	0.0707881946911964	0.00506220616540893	0.0076629726587601	0	0.0258695822703903	0	0.0185772639882174	0	0.030042271326386	0	0.122491335324208	0	0	0.0108804335809986	0	0	0	0	0	0	0	0.053013336489749	0.00336373475245405	0.090171858025672	0.151116599050121	0	0	0	0	0.184012647593612	0	0.523212702360644	0	0	0	0.236928974176187	0.00750969481087627	0.0374208269564536	0	0.0650463766889643	0	0	0	0	0	0.0859116702350708	0.0220987422446026	0	0.00389943083625828	0	0	0.0144614903329281
NS78	0	0	0	0.00474385110821435	0.0162375554880019	0.0737013547272523	0	0.01946288523648	0	0	0.0136615206954112	0.154779086041273	0	0.0015161770395202	0	0.031283162854521	0	0.38871912978076	0	0.206351787095621	0	0	0	0.307867135606882	0	0	0	0.0236460121378331	0.185243592905643	0	0	0.293750782229273	0.00478827643935946	0	0	0.204322511523955	0	0	0.0216178704827754	0	0.0058256157799477	0	0.391475202210081	0.218174431362707	0.0334146531083456	0.0608031011588049	0	0.262205539480908	0.00855217138077173	0.0528623041897418	0.00567304327567046	0	0.10834453828589	0.005646321018259	0	0.0859264743704808	0	0	0	0.354614140401507	0.0515481760250125	0	0	0	0	0	0	0.00870293214864623	0	0	0	0.017938917775897	0.00444767719174127	0.00853446823771334	0	0	0	0	0	0	0.0855073274217783	0	0.0192345912277545	0.0287145375198703	0.143073131537695	0	0.0506181177291878	0.199412788487016	0.0385894512921761	0	0.0230341075610019	0.0461986162044277	0	0	0.215352279299462	0	0	0.0308515795621402	0	0	0
NS79	0	0	0	0	0.0266744979706205	0.0444739716052464	0	0.0873666918719446	0	0	0	0.172972983531569	0	0	0	0.205640888984694	0	0.49857056129996	0.00607946086212128	0.226371694511829	0	0	0	0	0	0	0	0.0231928009486784	0.190642954662618	0	0	0.16653735836723	0.00272057133561906	0	0	0.19105660913877	0.0390580416664265	0	0.0204345160908098	0.00281605911879985	0.00769500420872203	0	0.38243602018849	0.411635650468267	0	0.04220440522709	0.0248607245097875	0.30886461925828	0	0.0498103383001317	0.0378723621124614	0	0	0	0	0.0271878216132899	0	0.0167198222302069	0	0.0465079178054988	0	0	0	0	0	0	0	0.0185787576530975	0	0	0.0186214026162803	0.00438460635508134	0.0186188208522377	0.0280744970038754	0	0.0517887327501107	0	0	0.0122241986565277	0	0	0.0130827064703961	0.03883816891743	0	0.0787101419806562	0	0	0.355496493974437	0.0163138230601155	0	0	0	0	0	0.046065992097759	0	0	0	0.00325908830216781	0	0
NS81	0	0	0.00662132332340422	0.00245096911343969	0.00829085252423032	0.0334147974084843	0.0102982812614425	0.012949601078666	0	0	0.00672948831245289	0.388499180760007	0	0.00349936747360915	0	0.0255181445683677	0	0.260669519111391	0	0.22986361157239	0	0	0	0	0	0	0	0.0607875821445384	0	0.00436595327575822	0	0.0744545447669539	0	0.0322026587096916	0	0.25838575307811	0.0637197315077052	0	0	0.00664309720843455	0.0690768615534403	0	0.318667818927865	0.145439223597592	0	0.0142169794409953	0.0137501495528306	0.245429193654125	0	0.0464845270351419	0.0503976063891421	0	0	0	0	0.168260336301014	0	0	0.00730567894507448	0.545874693950472	0.0113877596741603	0.0627258017748183	0	0.00391978877042344	0.0191090923990805	0	0.011011227344116	0.0237336107015164	0	0.0639429462823044	0	0	0	0.00559529054980877	0	0	0.00354039328313912	0	0	0	0	0	0.0492561735632938	0.0388277238047175	0.108817730144421	0	0.0579186925117755	0.370581028933384	0.0365875884518561	0.00478266522715258	0	0	0	0	0.0861529078271293	0	0	0.0485600281797214	0	0	0
NS83	0.00833510020023481	0.0592382131004134	0.0206719984851942	0.0341714792355086	0.00866241672891235	0.039091649445365	0.0774092056434683	0.0730071715676686	0	0	0.00205668501607401	0.0735204705228985	0.00504240785002834	0.035423750412884	0	0.130485286458638	0.0253791602412339	0.2514239726843	0.00877841582658196	0.209773146048658	0	0	0	0	0.00926761997595867	0	0	0.0697932809370868	0.300859350629003	0	0	0.168967812062561	0	0	0.00394797634160909	0.260230103850997	0.0141622061718577	0.00747114125877428	0.0324907880491266	0.00952453261120661	0.0437017311303029	0	0.220449436725163	0.460936468497726	0	0.0648028395555365	0.0193481541279064	0.259026075915694	0.0165559065044953	0.0840181102124418	0.0370486451251968	0.00245419828328102	0.290919104307131	0	0	0.0775227250272352	0	0.0156785477989537	0.0571432212453132	0.162554711503951	0.136020024011343	0.0121507868828671	0.00625519965802464	0	0.00460888731004015	0	0	0.00446189096647331	0	0	0.021225245773922	0.00737513328825336	0.15215190281688	0.0579531386949337	0	0.0193196099498861	0	0	0.0993979386081965	0	0.146530862473862	0.00594232950707258	0.0102612182931027	0.0291870962921242	0.272596075753632	0	0.028504523245703	0.175840519017837	0.0406109907447016	0	0.00309247305229981	0.0104080422920232	0	0	0.182531869798306	0	0	0.0517588887570511	0	0	0
NS86	0	0	0.0089363357551937	0.00805012187434864	0.0078823130806511	0.122409573811577	0	0.0674054757158998	0	0	0.00377350043025696	0.169959222327634	0	0.00841028552120265	0	0.0414705558225889	0	0.328938149556704	0	0.221536549578094	0	0	0	0	0	0	0	0.0107221479622042	0.119778995143711	0	0	0.380494477029131	0	0	0	0.181870382481174	0	0	0.0151694466202902	0	0.0208001112017282	0.00587565181929482	0.131838033104718	0.559867595903884	0.0447733700380181	0.0516674866409446	0.0159320000768682	0.196584733785333	0.0176079695449679	0.0391094714928647	0.0134274727022907	0.0172038620672743	0	0.0237384647405373	0	0.0349653181917328	0	0	0.0304485725230705	0.318905977239525	0.133678352774228	0.0145434240945408	0	0	0	0	0.0388205589070562	0	0	0	0	0.0135202240077954	0.0371723591317259	0.0210901664573015	0.0186703554803152	0	0	0	0	0	0.11602627888624	0	0.0241476378407802	0.0139518562964753	0.259328505711828	0.0138494071946082	0.0404908931949811	0.19270753636261	0.0434916520946879	0	0.00370354243625262	0	0.0135652907294006	0	0.153831333277312	0	0	0	0	0	0
NS9	0	0	0	0.0141161174352634	0	0.0662170387808758	0.00193975730081844	0.205871656608473	0	0.0107905235106077	0.014113121773728	0.209678647886815	0.0217890194401142	0.0234376018731064	0	0.341579300654388	0	0.0461614466313669	0.0266315156626232	0.218969933523936	0	0	0	0	0	0	0.00573514362968378	0.111636820320878	0.103391140257201	0.032633004891428	0	0.132940828726698	0	0	0.0118779210669519	0.154343082345786	0.022335332659447	0.0225913766840524	0.00864077851844048	0.0030497492494388	0.0379948522938419	0.0237539576958156	0.541912049835641	0.322969119986951	0	0.085526032488932	0.0234132288388775	0.367660509326481	0	0.0201000301496899	0.0193365502580886	0	0	0.0314553517577838	0.00938883117018612	0.0261361494098751	0	0.0356529337339972	0.0209206394125724	0.080426676011383	0.00495185467977236	0.0324320858241487	0.00613063867224436	0.00163200914112741	0	0	0	0	0	0	0.0986635675967634	0	0.0783018964393084	0.142237533661591	0	0	0	0	0.0774789812834627	0	0.0315285647659615	0	0	0.0137857603231514	0.172799336523104	0	0.0561997739002187	0.281812193779035	0.0439693621796171	0.00691185787182395	0	0	0	0	0.0860761545487092	0	0	0	0	0	0
