name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus bombicola	55373	S	7	1	8	0.00006
Lactobacillus sp003692965	55413	S	4	0	4	0.00003
Lactobacillus helveticus	55385	S	2	0	2	0.00002
Lactobacillus amylolyticus	55369	S	2	0	2	0.00002
Lactobacillus sp029392855	55425	S	2	0	2	0.00002
Lactobacillus sp029392095	55423	S	2	0	2	0.00002
Lactobacillus gasseri	55381	S	1	0	1	0.00001
Bombilactobacillus mellis	55231	S	11455	7695	19150	0.14962
Bombilactobacillus mellis_A	55232	S	3376	3667	7043	0.05503
Bombilactobacillus mellifer	55230	S	2022	398	2420	0.01891
Bombilactobacillus bombi	55227	S	4	2	6	0.00005
Bombilactobacillus bombi_A	55228	S	4	0	4	0.00003
CALYQJ01 sp945273735	55234	S	34	1	35	0.00027
CALYQJ01 sp945285405	55235	S	1	0	1	0.00001
Apilactobacillus kunkeei	55210	S	1	9	10	0.00008
Limosilactobacillus fermentum	55598	S	4	4	8	0.00006
Limosilactobacillus mucosae	55611	S	3	0	3	0.00002
Limosilactobacillus sp946579075	55642	S	2	1	3	0.00002
Streptococcus parauberis	56140	S	2	3	5	0.00004
Turicibacter sp017888305	56446	S	2	3	5	0.00004
Bifidobacterium polysaccharolyticum	42812	S	1126	952	2078	0.01624
Bifidobacterium indicum	42787	S	737	66	803	0.00627
Bifidobacterium choladohabitans	42770	S	574	1323	1897	0.01482
Bifidobacterium asteroides_H	42753	S	437	1172	1609	0.01257
Bifidobacterium apousia	42747	S	433	725	1158	0.00905
Bifidobacterium asteroides_F	42751	S	371	459	830	0.00648
Bifidobacterium asteroides_J	42755	S	137	243	380	0.00297
Bifidobacterium mellis	42799	S	126	381	507	0.00396
Bifidobacterium asteroides	42750	S	94	85	179	0.00140
Bifidobacterium asteroides_G	42752	S	73	20	93	0.00073
Bifidobacterium sp000499285	42832	S	63	92	155	0.00121
Bifidobacterium mizhiense	42804	S	54	85	139	0.00109
Bifidobacterium asteroides_I	42754	S	33	66	99	0.00077
Bifidobacterium sp026537325	42849	S	27	71	98	0.00077
Bifidobacterium kashiwanohense_A	42792	S	1	2	3	0.00002
Phosphoribacter hodrii	43489	S	3	2	5	0.00004
Kocuria palustris_A	45132	S	1	0	1	0.00001
Protofrankia sp917627385	45450	S	15	1	16	0.00013
Protofrankia californiensis	45447	S	6	1	7	0.00005
Gordonia sp002414845	46333	S	3	1	4	0.00003
Gordonia sp020438995	46340	S	2	0	2	0.00002
Mycobacterium sp030836785	46798	S	2	1	3	0.00002
Mycobacterium insubricum	46486	S	1	0	1	0.00001
Rhodococcus zopfii	47102	S	2	0	2	0.00002
Streptomyces fumigatiscleroticus	49127	S	7	141	148	0.00116
Streptomyces narbonensis	49287	S	1	24	25	0.00020
JADKAV01 sp016719135	48711	S	2	0	2	0.00002
Microthrix parvicella	41708	S	15	0	15	0.00012
Microthrix subdominans	41709	S	12	0	12	0.00009
Apibacter sp945280365	89010	S	92	12	104	0.00081
Flavobacterium sp011751075	86825	S	1	0	1	0.00001
DMER64 sp002427525	82499	S	11	4	15	0.00012
DMER64 sp012839605	82503	S	8	0	8	0.00006
Lepagella muris	79620	S	3	3	6	0.00005
Paramuribaculum sp001689535	79836	S	1	0	1	0.00001
LD21 sp012519515	82704	S	2	12	14	0.00011
SR-FBR-E99 sp009881065	82754	S	1	5	6	0.00005
DTU049 sp018056215	78581	S	2	0	2	0.00002
Proteiniphilum sp012839475	78674	S	2	0	2	0.00002
Ferruginibacter sp018057635	83156	S	2	0	2	0.00002
JJ008 sp029558715	83537	S	1	0	1	0.00001
JADJAH01 sp016704345	90691	S	2	0	2	0.00002
Spiroplasma melliferum	74595	S	41	45	86	0.00067
Spiroplasma_A apis	74603	S	1	0	1	0.00001
UBA1361 sp002306335	76379	S	3	0	3	0.00002
UBA5436 sp012522435	70213	S	39	2	41	0.00032
UBA4923 sp012798865	70200	S	2	0	2	0.00002
UBA4923 sp012800435	70204	S	2	0	2	0.00002
DTU032 sp002427505	70173	S	2	0	2	0.00002
JAAYQA01 sp012519495	71457	S	4	0	4	0.00003
Miniphocaeibacter halophilus	71492	S	2	0	2	0.00002
Miniphocaeibacter sp012841535	71494	S	2	3	5	0.00004
Anaerosphaera multitolerans	71410	S	2	1	3	0.00002
DTU024 sp012518615	57435	S	4	0	4	0.00003
DTU024 sp012837835	57436	S	2	0	2	0.00002
CAMLLW01 sp946481295	63976	S	5	0	5	0.00004
Mobilitalea sp012520635	62472	S	1	0	1	0.00001
RGIG9287 sp947165155	64805	S	3	0	3	0.00002
JAAYOS01 sp012520195	66497	S	2	17	19	0.00015
JAAZJW01 sp012800145	70008	S	2	0	2	0.00002
DURK01 sp012837325	57337	S	1	0	1	0.00001
JAAZFE01 sp012511885	143764	S	44	6	50	0.00039
UBA3900 sp002391675	96339	S	39	3	42	0.00033
UBA5456 sp012839325	96348	S	1	0	1	0.00001
UBA10085 sp003456765	73424	S	6	1	7	0.00005
C7867-001 sp937879955	109681	S	2	0	2	0.00002
JAAZMI01 sp012798895	73134	S	2	0	2	0.00002
DTU098 sp001512635	72255	S	2	0	2	0.00002
VGTK01 sp016874715	101435	S	1	1	2	0.00002
DUNI01 sp012839445	98690	S	2	0	2	0.00002
JAJFTP01 sp021372895	143251	S	1	0	1	0.00001
Sphaerochaeta associata	142213	S	1	2	3	0.00002
Methanoculleus sp012797575	34569	S	2	25	27	0.00021
