feature	Acidaminococcaceae	Actinobacteria.fam...Actinomycetaceae.Streptomycetaceae.	Actinobacteria.fam...Sanguibacteraceae.Actinomycetaceae.Promicromonosporaceae.	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales.fam..incertae.sedis	Bacteria.fam..incertae.sedis	Bacteroidaceae	Bacteroidales.fam..incertae.sedis	Barnesiellaceae	Bifidobacteriaceae	Bradyrhizobiaceae	Burkholderiaceae	Campylobacteraceae	Carnobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridia.fam..incertae.sedis	Clostridiaceae	Clostridiales.Family.XIII..Incertae.Sedis	Clostridiales.fam...Clostridiaceae.Ruminococcaceae.	Clostridiales.fam...Eubacteriaceae.Clostridiaceae.	Clostridiales.fam...Eubacteriaceae.Ruminococcaceae.	Clostridiales.fam...Lachnospiraceae.Clostridiaceae.Ruminococcaceae.	Clostridiales.fam...Lachnospiraceae.Clostridiaceae.	Clostridiales.fam...Lachnospiraceae.Ruminococcaceae.	Clostridiales.fam..incertae.sedis	Coriobacteriaceae	Coriobacteriia.fam..incertae.sedis	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes.fam...Carnobacteriaceae.Acidaminococcaceae.	Firmicutes.fam...Erysipelotrichaceae.Clostridiaceae.	Firmicutes.fam...Erysipelotrichaceae.Eubacteriaceae.Clostridiaceae.	Firmicutes.fam...Erysipelotrichaceae.Lachnospiraceae.	Firmicutes.fam...Erysipelotrichaceae.Peptostreptococcaceae.	Firmicutes.fam...Lachnospiraceae.Lactobacillaceae.	Firmicutes.fam..incertae.sedis	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Porphyromonadaceae	Prevotellaceae	Rikenellaceae	Ruminococcaceae	Saccharibacteria.fam..incertae.sedis	Selenomonadaceae	Staphylococcaceae	Streptococcaceae	Sutterellaceae	Tannerellaceae	Tissierellaceae	Tissierellia.fam..incertae.sedis	Veillonellaceae
NS34	0	0	0	0.0570648827279622	0.0878864417270971	0.013084851246615	0	0.0185053022154633	0.689711588045414	0.0185053022154633	0	0.166272087491762	0	0	0.0320557839857039	0	0	0	0	0.273784975859389	0.0370169453020916	0.0729158846957727	0.0261719434657126	0.013084851246615	0.0226649208949629	0	0	0.329629086032321	0.0763691733898642	0	0	0	0.0680414303919436	0.132534410860822	0.1032104238161	0.129894691883628	0.12021052986526	0	0	0	0.0292619577649736	0	0.0680414303919436	0.357695756504553	0	0	0	0.0818037439949381	0.0523618354654853	0	0.147406140908013	0.0869019458586141	0	0.115069598904614	0.0523618354654853	0.152619694223138	0.224706888287637	0	0	0	0.0261719434657126	0	0.179896295812666	0.0641445670071303	0.0523618354654853	0.0667676042710397
NS36	0	0	0	0	0.406314728241447	0	0	0.0720642116797557	0.334441498274631	0.0986093384837609	0.0997531432454474	0.153712074570603	0	0	0	0	0.0106162935140202	0	0	0.158482174224785	0.0367835229956471	0.0212337837807582	0.227918955238308	0.0106162935140202	0.0397322399560826	0	0.0551908576297723	0.392313101611321	0.122274093223825	0.0335773462384385	0	0.0743812262167097	0.0520315012961303	0.0106162935140202	0.0637397155768415	0.127740247577587	0.129071377791157	0	0.0106162935140202	0	0.0106162935140202	0	0.0780913869147983	0.249740125772275	0.0150139883183639	0	0	0.0712752571456059	0.129512114728766	0	0.0450555149798236	0.0646201430604147	0	0.0352168799002633	0.0150139883183639	0.316015145799486	0.442075919650577	0	0	0.0106162935140202	0.0280912392754479	0.023740538070574	0.13803826512567	0.0106162935140202	0.0212337837807582	0.0150139883183639
NS38	0	0	0	0	0.303669509074196	0	0	0.040364688521988	0.38013613692183	0.0655688487893234	0.0740773526364794	0.46383263144256	0	0	0	0	0.0121674071073394	0.0121674071073394	0.0272098355462703	0.23946258157785	0.0344205715235254	0.0455408854837414	0	0.0210756075068542	0.0344205715235254	0.0121674071073394	0	0.327747650225618	0.106270290832511	0	0	0.042160583686914	0.0798699461882077	0.040364688521988	0.0817103281464782	0.247685149131386	0	0.0438832109815468	0.0121674071073394	0	0	0.0243366160149879	0.0438832109815468	0.273267871399698	0.0471404598415908	0	0.0121674071073394	0.05018733257892	0.0835105156063862	0.0172077367819205	0	0.0438832109815468	0	0	0	0.172929485986366	0.421757786966145	0	0	0.0121674071073394	0.0210756075068542	0.0210756075068542	0.105566202877636	0	0	0.0826152805835377
NS39	0	0	0	0.0101109874326323	0.0452323623980372	0	0	0.199976194137854	0.245757020437501	0.0247688705416828	0.0535269615805817	0.239399848543555	0	0	0	0	0	0.0175133408153402	0	0.3210342699855	0.0364631419368708	0.0101109874326323	0.158600049468896	0.020223008717379	0.0440863011493612	0	0.0142993392150684	0.278442016249536	0.070107197814094	0.0226103964656749	0	0.020223008717379	0.0563244125439739	0.0101109874326323	0.10720805901283	0.144918036215754	0.0440863011493612	0	0	0	0	0	0.22265877068016	0.301033411346403	0	0	0	0.0525615354140753	0.115983431882624	0.0335400682482871	0.0175133408153402	0.0303370986581494	0	0	0.137206668422689	0.149150409461657	0.631046587066706	0	0.0715553064269886	0	0.0429097224272703	0.020223008717379	0.0589898830660273	0	0	0.193307146323024
NS4	0	0	0	0	0	0	0	0.0301010086726304	0.424470097710748	0	0	0.212814763348522	0	0	0	0	0	0	0	0.159214771022124	0	0	0	0	0.0301010086726304	0	0.0260672537807992	0.238517162307597	0.056335120282397	0	0	0.0150487996371285	0.0106409074430748	0.0592796599874497	0.0237955889293585	0.460469723558812	0	0	0.0106409074430748	0	0.0106409074430748	0.056335120282397	0.0237955889293585	0.508960783149874	0	0	0	0.0260672537807992	0.0602293343202779	0.0611643354694769	0.0106409074430748	0.0184312880577573	0	0	0.0184312880577573	0.071440784325942	0.469088602068132	0	0	0	0.0592796599874497	0.163146108878299	0.0438868441084134	0	0	0.076063168894988
NS40	0.0368730182408037	0	0	0.0173790437419571	0	0.0732810974806612	0.00868919380148814	0.0313340667268862	0.147219852155255	0	0.0602361631840484	0.246559484112564	0	0	0	0	0.0122885303630834	0	0	0.152839416144522	0.0150505039501342	0	0	0	0.0570090123030827	0	0.0378839021886946	0.437647697345263	0.109785591951531	0	0	0	0.0506873350747101	0.0173790437419571	0.0768154368185703	0.156313527410655	0	0	0	0	0.0122885303630834	0	0.041683455018926	0.416212575175923	0.112525030416075	0	0	0.0173790437419571	0.142462211048343	0	0.02607020640644	0.0173790437419571	0	0.0173790437419571	0.137266497632306	0.126854934384698	0.687414729935542	0	0.0570090123030827	0	0.02607020640644	0.0288224233779549	0.0777959833176538	0	0.0122885303630834	0.079721191937488
NS41	0.0514260406710626	0	0	0	0.0368716257285831	0.0150499357814614	0	0.00868886579392032	0.269648058089193	0.0173783876525121	0.0929041203177918	0.077793040739797	0	0	0.0150499357814614	0	0.00868886579392032	0	0	0.218608122956179	0.0288213350890009	0	0	0	0.0173783876525121	0	0.0288213350890009	0.315712569094548	0.0459927909415835	0.0122880664728196	0	0.00868886579392032	0.0173783876525121	0	0.0563393776182057	0.0748132783991975	0	0	0	0.0150499357814614	0	0.0638925215613999	0.137539496116572	0.409002769342028	0.0535867343955304	0.00868886579392032	0	0.0388670852131671	0.146693053115466	0.00868886579392032	0.00868886579392032	0.0173783876525121	0	0.0122880664728196	0.588518371806172	0.193339729352141	0.430108906902787	0	0.0468074757191239	0	0.0229903140268658	0.0667892493219677	0.134163833488284	0	0	0.0313328835426562
NS46	0	0.0097420057051824	0	0.013777494536486	0.0364587475695417	0	0	0.0401774915916128	0.25020653076981	0.0292297168457048	0	0.19283771513959	0	0	0.013777494536486	0	0	0.0275576051772107	0.013777494536486	0.255302026208831	0.041342952500582	0.013777494536486	0.278973423592675	0.0257773712992339	0.0435806788253824	0.041342952500582	0.077400810084361	0.315899838921618	0	0	0	0.0217851655663643	0.131075663694193	0.0275576051772107	0.101414039618817	0.196091295402292	0	0	0.013777494536486	0	0.013777494536486	0.0097420057051824	0.0696269800213556	0.481977157118251	0.0217851655663643	0	0	0.0308113145344914	0.0682459248981664	0	0.0337531725617655	0.0559919289552603	0	0.0401774915916128	0.0631764314240632	0.0883310387520604	0.608280684748256	0	0	0.0168741827221756	0.0097420057051824	0.0168741827221756	0.0401774915916128	0.0097420057051824	0.0097420057051824	0.0950950847123068
NS51	0	0	0.0124798664662507	0.00882448366969267	0	0	0	0	0.103849429276278	0	0.0152848508478208	0.336491784082363	0.0124798664662507	0.0233492077740876	0.00882448366969267	0	0	0	0	0.206136484350747	0.0152848508478208	0	0	0	0.0537023506564356	0	0.0914072198119221	0.223342061526303	0.158017831034859	0	0	0.0152848508478208	0.0660836198122719	0.0551360989017537	0.0522294148399239	0.25609727323275	0.0176496546089327	0	0	0	0.0176496546089327	0	0.0467111573574301	0.659801808459643	0.0384740244889109	0	0.00882448366969267	0	0.0152848508478208	0.00882448366969267	0.0785133475788301	0.214900804954156	0.0197331699086317	0.0660836198122719	0.0264762005691518	0.0124798664662507	0.499377986831064	0	0	0	0.0901131702966128	0.0124798664662507	0.0176496546089327	0.00882448366969267	0.0305732741050999	0.0279087282626592
NS55	0	0	0	0.0112298132592677	0.0194514248889302	0	0.0112298132592677	0.240255170433416	0.152080837470198	0	0	0.12228900183068	0	0	0	0	0	0.0112298132592677	0	0.139352781313741	0	0	0	0	0.0594563614633574	0	0.103717439923928	0.270934239733778	0.0920479805537511	0	0	0	0.0476611035521975	0.0194514248889302	0.0615457749427544	0.218914018485713	0	0	0	0	0.0112298132592677	0	0.0389102142557757	0.819725249334127	0	0	0	0.0158816880461297	0.0435056884979366	0	0.0112298132592677	0.079488783531301	0	0	0	0.0224610430083757	0.448821057551746	0	0	0	0.0572911692130241	0.0112298132592677	0	0	0.0112298132592677	0.0275102041180571
NS58	0.0116443186284493	0.0082336836273437	0.0116443186284493	0.0349392747329247	0	0.0082336836273437	0.0247032842501529	0.162690531131114	0.0164679255115307	0	0	0.187214568674513	0	0.0201694631970563	0	0.0142614806759118	0	0	0	0.0790561494356277	0.0082336836273437	0	0	0.0285258630248636	0.098272657424369	0	0.0868554227334343	0.372514081113133	0.0996517030655826	0	0.0082336836273437	0	0.0394971819764018	0	0.116117655131468	0.0996517030655826	0	0	0	0	0.0082336836273437	0	0	0.953304723677399	0	0.0082336836273437	0.0116443186284493	0	0.0082336836273437	0.0184119085215283	0.0082336836273437	0.137466803747934	0.0082336836273437	0	0.0564766715932744	0	0.198038591785066	0.0201694631970563	0	0.0116443186284493	0.130555059047114	0.0116443186284493	0.0142614806759118	0	0	0.0184119085215283
NS6	0	0	0	0.0099201337539607	0.0099201337539607	0	0	0.0942485783530591	0.53897510013096	0	0	0	0	0	0	0	0	0	0	0.199977485935041	0.0140294178145031	0.0171827393790725	0.153641617491239	0	0.0650955635895709	0.0099201337539607	0.0952931771535025	0.292694386168608	0.0722814031511597	0	0	0.0171827393790725	0.0384293408044547	0.0099201337539607	0.0357745946321044	0.188547498657727	0	0	0	0	0.0198412439070556	0	0.0496202149401812	0.60022589764045	0.0099201337539607	0.0099201337539607	0	0.0578751777450104	0.0848580754595642	0.0099201337539607	0.105647156049913	0.050603720323487	0	0.0687817963498279	0.0465455935056622	0.219547480921315	0.32007390401364	0	0	0	0.0357745946321044	0.0198412439070556	0.139687260964996	0	0.0384293408044547	0.0420993074845554
NS62	0	0.0108923242382955	0	0.0154043772911493	0.0865614926945104	0	0	0.0851730328450957	0.0723130830784905	0.0154043772911493	0	0.166311343086733	0	0	0	0	0	0.0154043772911493	0	0.208456507024229	0.0326821443497563	0.0108923242382955	0	0	0.0635541380272561	0.0108923242382955	0	0.317994611572548	0	0	0.0154043772911493	0	0.0739412346261938	0	0.0555676678482445	0.173082253337093	0.024357904372518	0	0.0377403303760793	0	0.0154043772911493	0.0421974780895035	0.0644832635974255	0.798983890080009	0	0	0	0	0.0108923242382955	0	0.0108923242382955	0.0663026792184291	0	0	0	0.0975767512515492	0.496411155688693	0	0	0	0.0626113015421098	0.0108923242382955	0.024357904372518	0	0	0.0108923242382955
NS67	0	0.0157657991208648	0	0.0261465160626977	0.0568726964793077	0	0	0.0111478725443687	0.0650472231365887	0	0	0.278224200262922	0	0.0111478725443687	0	0	0	0	0	0.21342168965699	0.0995598577256418	0	0	0	0.0325064055228867	0	0.189322812796214	0.368750267491788	0.109442482077697	0	0	0.0157657991208648	0.0616038205705728	0.0315355187009281	0.0486105855092339	0.116917617842718	0	0	0.0261465160626977	0	0.0136534411336824	0	0.112268103662757	0.420089556721275	0.0976571941925228	0	0	0	0.0193094816349362	0.00788265463452258	0.0402042235586784	0.0645664925617967	0.00788265463452258	0	0.0621073622237302	0	0.579693974917101	0.0157657991208648	0	0.0208568399687981	0.0394230759671687	0	0.0193094816349362	0	0.0111478725443687	0.411089569483196
NS7	0	0	0.015569978913733	0.0381462133465772	0	0	0.0127126633211749	0.0359636252164506	0.072534967690971	0	0	0.37862401615354	0	0	0	0	0	0	0	0.127468114933842	0.015569978913733	0	0	0.0298174533136711	0.0500693749999241	0.0179789052034076	0.0412042861316306	0.23854792545062	0.172828189971651	0	0	0.0201012978709771	0.0336399841139246	0.015569978913733	0.0752781823507782	0.207447846509539	0.0179789052034076	0	0	0	0	0	0.034821161014868	0.475442398362991	0.23731324759443	0	0.00898908937437378	0.00898908937437378	0.0779255910786337	0.0237848172256361	0.0127126633211749	0.331114899338373	0	0	0.238195763343653	0.115016888075048	0.485007199529955	0.0220201651967288	0.0500693749999241	0.00898908937437378	0.100669672374338	0.037070956078951	0.0254273817401296	0	0	0.132805819023778
NS70	0.0275264117905111	0.00917444062872691	0.00917444062872691	0.0183496535871992	0	0	0	0.125110260771754	0.0918723064174647	0	0	0.260470498249016	0.00917444062872691	0.0242753319464547	0	0	0	0	0	0.176185068284143	0.0205158242661977	0	0	0.0259517856730905	0.0976795308925403	0	0	0.242303418161524	0.149622564827385	0	0	0.00917444062872691	0.0367054893256872	0	0.0467970743355884	0.312071986388227	0	0	0	0	0.00917444062872691	0	0.108375567792677	0.722230517628884	0.00917444062872691	0	0.00917444062872691	0	0.0330844873594077	0.0129748003904071	0	0.0734605486443142	0.0183496535871992	0	0.287147227638509	0.0129748003904071	0.369921662227584	0	0	0.00917444062872691	0.14231129432411	0.0129748003904071	0.0242753319464547	0	0	0.0275264117905111
NS71	0	0.00897821386400765	0.00897821386400765	0.0179571515488983	0.180312760494596	0	0.0126972824062054	0	0.158741488136906	0	0	0.315710033087486	0	0	0.00897821386400765	0.00897821386400765	0	0.0179571515488983	0.0155511404567008	0.223228058724518	0.049194882588992	0.00897821386400765	0.0179571515488983	0.00897821386400765	0.118364570674902	0	0.0449055567786857	0.537588621807539	0.124400327419038	0	0	0	0.0925672676353601	0	0.126671452918422	0.228033749064468	0.0684285108803295	0.0126972824062054	0.0126972824062054	0	0.0283950392619104	0.00897821386400765	0.132336412082009	0.458570150024599	0.0179571515488983	0.0155511404567008	0.00897821386400765	0.00897821386400765	0.260499600492248	0	0.0126972824062054	0.199448963766573	0	0.00897821386400765	0.0155511404567008	0.0311060433621385	0.306302858150528	0	0	0	0.0735551691795885	0	0.0237560363602414	0	0	0.00897821386400765
NS72	0	0.0087258351758872	0.017452334827147	0.0509012569733179	0.032654474340129	0.0151139734849969	0.017452334827147	0.149146066050811	0.0195125511890919	0	0	0.49392881855192	0	0	0	0.0087258351758872	0	0	0	0.229377821833295	0.0953307438833723	0	0	0.0087258351758872	0.114016397630353	0	0.0478109741087547	0.198549665830455	0.19953171392678	0	0	0	0.0828743234686597	0.0123403510563854	0.141712030005795	0.257687341945588	0	0	0.0123403510563854	0.0151139734849969	0	0	0.0693137791945635	0.521442119562558	0.304418516240012	0	0.0087258351758872	0	0.0123403510563854	0	0.0151139734849969	0.0493802171293213	0	0	0.0461886150706174	0.0087258351758872	0.356767437242942	0.0261801638846909	0.0735906658353539	0.0151139734849969	0.144142174468838	0	0	0	0	0.0693137791945635
NS77	0.19101111989591	0	0.0102963371842734	0.014561476995501	0	0	0	0.0618162933227152	0.346509755743869	0.0178344094353048	0.0460620928506168	0.0898807694384798	0	0	0	0	0.0102963371842734	0.0102963371842734	0	0.213887774328611	0.054509121857418	0	0	0.0178344094353048	0.0178344094353048	0	0.0618162933227152	0.313116870037403	0.0945064390563024	0	0	0.0252230010881989	0.0205937661327567	0.128122166049241	0.0356744945523642	0.189870418034812	0	0.0178344094353048	0	0	0.0102963371842734	0	0.249915552782059	0.401257136617136	0	0	0.0102963371842734	0.0385342211584424	0.238390682234887	0.0102963371842734	0	0.0178344094353048	0	0	0.378796529935584	0.134651970782637	0.432195035795893	0	0	0	0.0667763281655928	0.0691237426418836	0.106706641991045	0	0	0.0230249374469571
NS78	0	0	0	0.0108435466445174	0	0.0497108709783234	0	0.0433869474227295	0.021688368562826	0	0	0.297961492127026	0	0.0153353912820019	0	0	0	0	0	0.332664526132629	0.0153353912820019	0	0	0.021688368562826	0.118062843925492	0.0108435466445174	0.0971384212358331	0.315326552011381	0.112927098663586	0.0187823099632457	0	0	0.047282613635737	0	0.287535728796113	0.260449499767871	0	0.021688368562826	0	0.145587685968868	0	0	0.310913119830899	0.538241772994019	0.0325357423791792	0.0108435466445174	0.0108435466445174	0	0.0242488085808847	0	0	0.134530064072761	0.0153353912820019	0	0.0604098655258369	0.0242488085808847	0.286886545413863	0	0	0.0108435466445174	0.163375838317066	0	0.0153353912820019	0	0	0.10305119602369
NS79	0	0	0	0	0	0	0	0.12841851510345	0.160572587932638	0	0	0.359975508125299	0.0106354897208192	0.0212721826988066	0	0	0	0	0	0.139115491907462	0.0106354897208192	0	0	0.0499046399432794	0.098210323121841	0	0.0916163277866526	0.373659060277098	0.120142440866423	0	0	0.0150411373872192	0.0319112834168709	0	0.0106354897208192	0.268898249069299	0.0745159653080133	0	0	0	0.0106354897208192	0	0.127075830657229	0.566068719017738	0	0.0106354897208192	0	0.0150411373872192	0.0638551210924109	0	0	0.0260539793691847	0.0184219032253156	0	0	0.0714043503078804	0.523435500881217	0	0	0	0.0412019544505619	0.0438644860142511	0.0260539793691847	0	0	0
