name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Arachnia sp936941515	48389	S	1	1	2	0.00014
UBA3913 sp002391425	44759	S	23	3	26	0.00184
Microbacterium lacticum	44190	S	3	7	10	0.00071
Microbacterium sp011620715	44323	S	2	0	2	0.00014
Microbacterium marinum	44200	S	2	2	4	0.00028
Microbacterium sp947488465	44447	S	1	0	1	0.00007
Microbacterium paulum	44225	S	1	1	2	0.00014
Microbacterium sp943912325	44444	S	1	0	1	0.00007
Micrococcus luteus	45158	S	2	12	14	0.00099
Micrococcus sp023147585	45161	S	2	6	8	0.00057
Micrococcus cohnii	45155	S	1	1	2	0.00014
Rothia amarae	45224	S	2	10	12	0.00085
Rothia kristinae	45231	S	2	2	4	0.00028
Kocuria palustris	45131	S	2	6	8	0.00057
Kocuria rhizophila_A	45135	S	1	2	3	0.00021
Citricoccus terreus	45087	S	1	0	1	0.00007
Dermacoccus nishinomiyaensis	43368	S	4	4	8	0.00057
Yimella lutea	43554	S	2	1	3	0.00021
Janibacter indicus	43404	S	2	2	4	0.00028
Janibacter_A massiliensis	43414	S	1	0	1	0.00007
Brachybacterium conglomeratum	43296	S	5	3	8	0.00057
Actinomyces dentalis	42428	S	3	2	5	0.00035
Varibaculum cambriense	42677	S	1	0	1	0.00007
Brevibacterium casei	42941	S	2	0	2	0.00014
Brevibacterium permense	42958	S	1	0	1	0.00007
Lawsonella clevelandensis_A	46365	S	37	8	45	0.00318
Corynebacterium sp027886475	46180	S	4	4	8	0.00057
Corynebacterium gottingense	46057	S	3	3	6	0.00042
Corynebacterium jeddahense	46069	S	3	6	9	0.00064
Corynebacterium mucifaciens	46105	S	1	1	2	0.00014
Mycobacterium gordonae	46461	S	1	3	4	0.00028
Mycobacterium iranicum	46491	S	1	2	3	0.00021
Mycobacterium sp001905655	46660	S	1	4	5	0.00035
Mycobacterium sp001644575	46622	S	1	2	3	0.00021
Gordonia otitidis	46320	S	3	3	6	0.00042
Gordonia sputi	46350	S	3	3	6	0.00042
Rhodococcus sp006543605	47064	S	2	0	2	0.00014
Rhodococcus qingshengii	47027	S	1	0	1	0.00007
Dietzia maris	46279	S	1	0	1	0.00007
Pseudonocardia ammonioxydans	47448	S	1	1	2	0.00014
Cuspidothrix issatschenkoi	96758	S	12	6	18	0.00127
Waterburya minor	97038	S	3	0	3	0.00021
RGUW01 sp027486935	97699	S	2	0	2	0.00014
QKMZ01 sp019745505	98638	S	2	0	2	0.00014
Allomeiothermus silvanus	98864	S	1	6	7	0.00049
Deinococcus geothermalis	98771	S	4	1	5	0.00035
Porphyromonas sp947290775	80807	S	1	0	1	0.00007
Megasphaera cerevisiae	72957	S	1	0	1	0.00007
Centipeda timonae	72682	S	1	1	2	0.00014
SXXK01 sp005791255	113033	S	1	0	1	0.00007
