name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gemella sp900766305	56999	S	1	127	128	0.00020
Salinicoccus sp001265075	57037	S	1	51	52	0.00008
Quasibacillus thermotolerans	54318	S	1	290	291	0.00044
Bacillus_BF oleivorans	54326	S	1	36	37	0.00006
Pseudogracilibacillus auburnensis	54494	S	1	22	23	0.00004
Alloprevotella sp015259235	76837	S	3	117	120	0.00018
Alistipes onderdonkii	80996	S	1	477	478	0.00073
Alistipes putredinis	80998	S	1	564	565	0.00086
Capnocytophaga gingivalis	86288	S	5	897	902	0.00138
Dorea_A sp019421265	61533	S	1	300	301	0.00046
Fusicatenibacter saccharivorans	61879	S	2	2737	2739	0.00418
UBA11774 sp003507655	63357	S	1	75	76	0.00012
Clostridium_A leptum	64444	S	4	3465	3469	0.00530
Scatavimonas sp900540275	65144	S	1	160	161	0.00025
Faecalibacterium duncaniae	68301	S	1	791	792	0.00121
SFGY01 sp946220865	70189	S	2	85	87	0.00013
Allomeiothermus silvanus	98864	S	1	12	13	0.00002
QKMZ01 sp012965515	98634	S	1	4	5	0.00001
JAIEPM01 sp019747875	98614	S	1	0	1	0.00000
